"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	16043	2381684	673.6
	"1999"	"1999"	"1 year"	"1"	1156	2370624	48.8
	"1999"	"1999"	"2 years"	"2"	798	2372563	33.6
	"1999"	"1999"	"3 years"	"3"	621	2412898	25.7
	"1999"	"1999"	"4 years"	"4"	503	2488938	20.2
	"1999"	"1999"	"5 years"	"5"	459	2516485	18.2
	"1999"	"1999"	"6 years"	"6"	393	2542624	15.5
	"1999"	"1999"	"7 years"	"7"	424	2620090	16.2
	"1999"	"1999"	"8 years"	"8"	422	2620257	16.1
	"1999"	"1999"	"9 years"	"9"	379	2639851	14.4
	"1999"	"1999"	"10 years"	"10"	412	2587545	15.9
	"1999"	"1999"	"11 years"	"11"	426	2520730	16.9
	"1999"	"1999"	"12 years"	"12"	411	2502398	16.4
	"1999"	"1999"	"13 years"	"13"	527	2492512	21.1
	"1999"	"1999"	"14 years"	"14"	706	2492817	28.3
	"1999"	"1999"	"15 years"	"15"	896	2442936	36.7
	"1999"	"1999"	"16 years"	"16"	1302	2495810	52.2
	"1999"	"1999"	"17 years"	"17"	1644	2498856	65.8
	"1999"	"1999"	"18 years"	"18"	2009	2461600	81.6
	"1999"	"1999"	"19 years"	"19"	2119	2516060	84.2
	"1999"	"1999"	"20 years"	"20"	2070	2408690	85.9
	"1999"	"1999"	"21 years"	"21"	2099	2316991	90.6
	"1999"	"1999"	"22 years"	"22"	1947	2288998	85.1
	"1999"	"1999"	"23 years"	"23"	1910	2220191	86.0
	"1999"	"1999"	"24 years"	"24"	1870	2282742	81.9
	"1999"	"1999"	"25 years"	"25"	1785	2286728	78.1
	"1999"	"1999"	"26 years"	"26"	1955	2296232	85.1
	"1999"	"1999"	"27 years"	"27"	2034	2449523	83.0
	"1999"	"1999"	"28 years"	"28"	2189	2589805	84.5
	"1999"	"1999"	"29 years"	"29"	2332	2624395	88.9
	"1999"	"1999"	"30 years"	"30"	2345	2650514	88.5
	"1999"	"1999"	"31 years"	"31"	2519	2493424	101.0
	"1999"	"1999"	"32 years"	"32"	2797	2558559	109.3
	"1999"	"1999"	"33 years"	"33"	2966	2574501	115.2
	"1999"	"1999"	"34 years"	"34"	3378	2738730	123.3
	"1999"	"1999"	"35 years"	"35"	3717	2881075	129.0
	"1999"	"1999"	"36 years"	"36"	3991	2838682	140.6
	"1999"	"1999"	"37 years"	"37"	4333	2858541	151.6
	"1999"	"1999"	"38 years"	"38"	4759	2829018	168.2
	"1999"	"1999"	"39 years"	"39"	5057	2872515	176.0
	"1999"	"1999"	"40 years"	"40"	5308	2902143	182.9
	"1999"	"1999"	"41 years"	"41"	5777	2763624	209.0
	"1999"	"1999"	"42 years"	"42"	6138	2784037	220.5
	"1999"	"1999"	"43 years"	"43"	6621	2661448	248.8
	"1999"	"1999"	"44 years"	"44"	7057	2630799	268.2
	"1999"	"1999"	"45 years"	"45"	7429	2617414	283.8
	"1999"	"1999"	"46 years"	"46"	7752	2464485	314.5
	"1999"	"1999"	"47 years"	"47"	7974	2426589	328.6
	"1999"	"1999"	"48 years"	"48"	8276	2285523	362.1
	"1999"	"1999"	"49 years"	"49"	8754	2314486	378.2
	"1999"	"1999"	"50 years"	"50"	9180	2311261	397.2
	"1999"	"1999"	"51 years"	"51"	9903	2203220	449.5
	"1999"	"1999"	"52 years"	"52"	10915	2367129	461.1
	"1999"	"1999"	"53 years"	"53"	9519	1708394	557.2
	"1999"	"1999"	"54 years"	"54"	10205	1776637	574.4
	"1999"	"1999"	"55 years"	"55"	11201	1736589	645.0
	"1999"	"1999"	"56 years"	"56"	12250	1774424	690.4
	"1999"	"1999"	"57 years"	"57"	11905	1539067	773.5
	"1999"	"1999"	"58 years"	"58"	12225	1450517	842.8
	"1999"	"1999"	"59 years"	"59"	12765	1385568	921.3
	"1999"	"1999"	"60 years"	"60"	13215	1378682	958.5
	"1999"	"1999"	"61 years"	"61"	14291	1295355	1103.2
	"1999"	"1999"	"62 years"	"62"	14944	1232668	1212.3
	"1999"	"1999"	"63 years"	"63"	16133	1219234	1323.2
	"1999"	"1999"	"64 years"	"64"	17651	1219480	1447.4
	"1999"	"1999"	"65 years"	"65"	18236	1128039	1616.6
	"1999"	"1999"	"66 years"	"66"	19253	1118384	1721.5
	"1999"	"1999"	"67 years"	"67"	20886	1126509	1854.0
	"1999"	"1999"	"68 years"	"68"	22751	1128189	2016.6
	"1999"	"1999"	"69 years"	"69"	25208	1115504	2259.8
	"1999"	"1999"	"70 years"	"70"	26430	1101939	2398.5
	"1999"	"1999"	"71 years"	"71"	28483	1072408	2656.0
	"1999"	"1999"	"72 years"	"72"	30552	1023963	2983.7
	"1999"	"1999"	"73 years"	"73"	32482	1004227	3234.5
	"1999"	"1999"	"74 years"	"74"	34532	1004124	3439.0
	"2000"	"2000"	"< 1 year"	"0"	16089	2385468	674.5
	"2000"	"2000"	"1 year"	"1"	1139	2392457	47.6
	"2000"	"2000"	"2 years"	"2"	792	2375762	33.3
	"2000"	"2000"	"3 years"	"3"	534	2412833	22.1
	"2000"	"2000"	"4 years"	"4"	482	2472403	19.5
	"2000"	"2000"	"5 years"	"5"	446	2494115	17.9
	"2000"	"2000"	"6 years"	"6"	400	2527066	15.8
	"2000"	"2000"	"7 years"	"7"	392	2587109	15.2
	"2000"	"2000"	"8 years"	"8"	379	2623116	14.4
	"2000"	"2000"	"9 years"	"9"	364	2672759	13.6
	"2000"	"2000"	"10 years"	"10"	366	2672306	13.7
	"2000"	"2000"	"11 years"	"11"	444	2571875	17.3
	"2000"	"2000"	"12 years"	"12"	435	2547586	17.1
	"2000"	"2000"	"13 years"	"13"	513	2503395	20.5
	"2000"	"2000"	"14 years"	"14"	690	2520884	27.4
	"2000"	"2000"	"15 years"	"15"	895	2496734	35.8
	"2000"	"2000"	"16 years"	"16"	1262	2471829	51.1
	"2000"	"2000"	"17 years"	"17"	1586	2515797	63.0
	"2000"	"2000"	"18 years"	"18"	1956	2511273	77.9
	"2000"	"2000"	"19 years"	"19"	2142	2539130	84.4
	"2000"	"2000"	"20 years"	"20"	2204	2490621	88.5
	"2000"	"2000"	"21 years"	"21"	2229	2372269	94.0
	"2000"	"2000"	"22 years"	"22"	2064	2331992	88.5
	"2000"	"2000"	"23 years"	"23"	1986	2295871	86.5
	"2000"	"2000"	"24 years"	"24"	1959	2289642	85.6
	"2000"	"2000"	"25 years"	"25"	1900	2352601	80.8
	"2000"	"2000"	"26 years"	"26"	1954	2271936	86.0
	"2000"	"2000"	"27 years"	"27"	2045	2374445	86.1
	"2000"	"2000"	"28 years"	"28"	2108	2489010	84.7
	"2000"	"2000"	"29 years"	"29"	2341	2659251	88.0
	"2000"	"2000"	"30 years"	"30"	2357	2711465	86.9
	"2000"	"2000"	"31 years"	"31"	2594	2534110	102.4
	"2000"	"2000"	"32 years"	"32"	2607	2524165	103.3
	"2000"	"2000"	"33 years"	"33"	2921	2535040	115.2
	"2000"	"2000"	"34 years"	"34"	3162	2633826	120.1
	"2000"	"2000"	"35 years"	"35"	3531	2830308	124.8
	"2000"	"2000"	"36 years"	"36"	3993	2815905	141.8
	"2000"	"2000"	"37 years"	"37"	4307	2819629	152.8
	"2000"	"2000"	"38 years"	"38"	4659	2836847	164.2
	"2000"	"2000"	"39 years"	"39"	4955	2868862	172.7
