GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Less than high school graduate,Margin of Error; Less than high school graduate,Estimate; High school graduate (includes equivalency),Margin of Error; High school graduate (includes equivalency),Estimate; Some college or associate's degree,Margin of Error; Some college or associate's degree,Estimate; Bachelor's degree,Margin of Error; Bachelor's degree,Estimate; Graduate or professional degree,Margin of Error; Graduate or professional degree,Estimate; Same house 1 year ago:,Margin of Error; Same house 1 year ago:,Estimate; Same house 1 year ago: - Less than high school graduate,Margin of Error; Same house 1 year ago: - Less than high school graduate,Estimate; Same house 1 year ago: - High school graduate (includes equivalency),Margin of Error; Same house 1 year ago: - High school graduate (includes equivalency),Estimate; Same house 1 year ago: - Some college or associate's degree,Margin of Error; Same house 1 year ago: - Some college or associate's degree,Estimate; Same house 1 year ago: - Bachelor's degree,Margin of Error; Same house 1 year ago: - Bachelor's degree,Estimate; Same house 1 year ago: - Graduate or professional degree,Margin of Error; Same house 1 year ago: - Graduate or professional degree,Estimate; Moved within same county:,Margin of Error; Moved within same county:,Estimate; Moved within same county: - Less than high school graduate,Margin of Error; Moved within same county: - Less than high school graduate,Estimate; Moved within same county: - High school graduate (includes equivalency),Margin of Error; Moved within same county: - High school graduate (includes equivalency),Estimate; Moved within same county: - Some college or associate's degree,Margin of Error; Moved within same county: - Some college or associate's degree,Estimate; Moved within same county: - Bachelor's degree,Margin of Error; Moved within same county: - Bachelor's degree,Estimate; Moved within same county: - Graduate or professional degree,Margin of Error; Moved within same county: - Graduate or professional degree,Estimate; Moved from different county within same state:,Margin of Error; Moved from different county within same state:,Estimate; Moved from different county within same state: - Less than high school graduate,Margin of Error; Moved from different county within same state: - Less than high school graduate,Estimate; Moved from different county within same state: - High school graduate (includes equivalency),Margin of Error; Moved from different county within same state: - High school graduate (includes equivalency),Estimate; Moved from different county within same state: - Some college or associate's degree,Margin of Error; Moved from different county within same state: - Some college or associate's degree,Estimate; Moved from different county within same state: - Bachelor's degree,Margin of Error; Moved from different county within same state: - Bachelor's degree,Estimate; Moved from different county within same state: - Graduate or professional degree,Margin of Error; Moved from different county within same state: - Graduate or professional degree,Estimate; Moved from different state:,Margin of Error; Moved from different state:,Estimate; Moved from different state: - Less than high school graduate,Margin of Error; Moved from different state: - Less than high school graduate,Estimate; Moved from different state: - High school graduate (includes equivalency),Margin of Error; Moved from different state: - High school graduate (includes equivalency),Estimate; Moved from different state: - Some college or associate's degree,Margin of Error; Moved from different state: - Some college or associate's degree,Estimate; Moved from different state: - Bachelor's degree,Margin of Error; Moved from different state: - Bachelor's degree,Estimate; Moved from different state: - Graduate or professional degree,Margin of Error; Moved from different state: - Graduate or professional degree,Estimate; Moved from abroad:,Margin of Error; Moved from abroad:,Estimate; Moved from abroad: - Less than high school graduate,Margin of Error; Moved from abroad: - Less than high school graduate,Estimate; Moved from abroad: - High school graduate (includes equivalency),Margin of Error; Moved from abroad: - High school graduate (includes equivalency),Estimate; Moved from abroad: - Some college or associate's degree,Margin of Error; Moved from abroad: - Some college or associate's degree,Estimate; Moved from abroad: - Bachelor's degree,Margin of Error; Moved from abroad: - Bachelor's degree,Estimate; Moved from abroad: - Graduate or professional degree,Margin of Error; Moved from abroad: - Graduate or professional degree
0500000US01003,01003,"Baldwin County, Alabama",116727,830,15523,2140,37730,3158,33380,2380,19230,2229,10864,1771,97557,2790,12243,1982,32903,2925,28186,2265,15680,1818,8545,1519,8236,1907,1637,704,2737,1247,1983,1046,1534,734,345,256,1868,775,261,167,400,312,476,298,367,343,364,274,8762,2327,1355,991,1690,1026,2707,1089,1400,651,1610,902,304,410,27,43,0,265,28,43,249,399,0,265
0500000US01015,01015,"Calhoun County, Alabama",75176,573,16658,1599,25285,1850,19227,1640,7889,1517,6117,1236,64821,1830,14243,1629,22157,1757,16593,1630,6198,1299,5630,1236,6516,1389,1882,683,1756,609,1656,521,1016,687,206,251,1593,1244,194,196,982,912,417,413,0,265,0,265,2114,977,339,262,390,237,494,311,610,738,281,329,132,194,0,265,0,265,67,111,65,111,0,265
0500000US01043,01043,"Cullman County, Alabama",54683,430,12148,1199,20068,1911,15626,1954,3747,825,3094,766,46463,1822,10721,1114,16939,1698,12844,1850,3034,698,2925,758,4817,1362,1024,415,1683,1004,1633,685,477,431,0,265,1666,823,346,267,383,305,829,563,42,72,66,107,1648,982,57,94,974,825,320,302,194,213,103,183,89,144,0,265,89,144,0,265,0,265,0,265
0500000US01051,01051,"Elmore County, Alabama",49721,447,8787,1227,19517,1671,12893,1526,6078,1069,2446,595,40361,1568,6911,1156,15689,1775,10100,1436,5398,1048,2263,582,2369,856,211,156,1319,670,743,482,96,157,0,265,5945,1289,1413,620,2216,718,1717,752,457,356,142,176,973,484,252,201,293,213,260,198,127,103,41,67,73,92,0,265,0,265,73,92,0,265,0,265
0500000US01055,01055,"Etowah County, Alabama",70194,503,14152,1790,24687,2209,20129,1941,7358,1468,3868,946,60323,1815,12098,1583,21046,2060,17197,1774,6437,1453,3545,857,6885,1531,1190,601,3234,1149,1856,639,491,381,114,135,1689,816,515,465,234,148,568,426,268,255,104,172,1137,574,307,291,101,117,508,336,116,192,105,145,160,162,42,68,72,122,0,265,46,80,0,265
0500000US01069,01069,"Houston County, Alabama",63691,163,13554,1025,19845,1273,17913,926,8434,856,3945,591,55724,908,11816,1012,17527,1197,15622,927,7361,841,3398,487,4779,770,1446,358,1349,476,1269,355,517,283,198,203,1275,479,132,114,343,253,369,172,385,302,46,48,1841,574,132,108,582,251,653,344,171,128,303,193,72,75,28,36,44,64,0,265,0,265,0,265
0500000US01073,01073,"Jefferson County, Alabama",435250,477,62674,3741,122921,5857,126759,5209,78469,4028,44427,3437,372558,4738,52351,3230,106693,4931,107129,5152,66911,3610,39474,3252,44452,3973,7399,1851,11880,1988,14324,2040,7654,1663,3195,1032,9148,1978,1896,798,2086,730,2709,981,1824,805,633,334,8096,1880,952,510,1963,1018,2325,807,1906,798,950,494,996,480,76,127,299,322,272,265,174,191,175,169
0500000US01077,01077,"Lauderdale County, Alabama",58885,581,9543,1354,19402,1767,17032,1675,8964,1433,3944,755,51704,1802,8272,1298,16790,1599,14828,1661,8198,1415,3616,804,3934,1246,1153,554,965,342,1189,781,564,426,63,104,1528,608,99,166,806,449,265,210,202,241,156,149,1520,832,19,33,762,583,630,445,0,265,109,152,199,242,0,265,79,130,120,199,0,265,0,265
0500000US01081,01081,"Lee County, Alabama",70192,340,9586,1435,18764,1830,19556,1569,12248,1592,10038,1162,59253,1586,7541,1358,16502,1782,16008,1410,10247,1437,8955,1112,4777,916,1333,494,853,441,1076,388,1004,417,511,284,2331,816,515,362,417,253,1191,603,183,171,25,36,2946,989,187,242,884,454,963,646,543,266,369,345,885,596,10,16,108,144,318,359,271,430,178,169
0500000US01083,01083,"Limestone County, Alabama",48528,680,9648,1500,17477,1804,12129,1360,5878,941,3396,961,41083,1804,8108,1416,14865,1744,10126,1223,5065,868,2919,885,3131,1129,951,492,1164,625,448,372,311,325,257,318,3128,1281,359,277,1289,872,1037,560,415,312,28,48,1115,751,230,217,107,106,499,479,87,145,192,283,71,99,0,265,52,90,19,38,0,265,0,265
0500000US01089,01089,"Madison County, Alabama",200776,482,27984,2353,43983,2844,54574,2900,49426,2298,24809,2144,170638,3118,22401,2202,37763,2903,45327,2916,42804,2344,22343,2019,17888,2265,4058,1061,3947,1157,5197,1394,3409,1063,1277,498,3939,1214,599,362,793,544,1431,681,948,553,168,162,7070,1946,855,517,1440,1125,2166,716,1700,761,909,391,1241,666,71,121,40,66,453,361,565,443,112,130
0500000US01095,01095,"Marshall County, Alabama",58495,436,16253,2165,17989,1742,15935,2053,5210,1158,3108,879,49860,1519,13116,2012,15040,1561,14103,2028,4568,1068,3033,856,4991,1309,1659,754,1977,895,1016,464,264,300,75,130,1459,698,460,330,283,207,457,408,259,238,0,265,1051,541,209,213,364,259,359,245,119,147,0,265,1134,915,809,791,325,353,0,265,0,265,0,265
0500000US01097,01097,"Mobile County, Alabama",259154,662,47055,3958,94712,4073,67666,3030,31707,2936,18014,2122,226582,3460,40377,3737,84700,3898,58884,2859,26973,2602,15648,2060,23142,3300,5099,1381,8009,1701,5770,1415,2869,1042,1395,641,2220,783,282,244,441,388,819,389,434,312,244,261,6221,1383,969,497,1393,766,1819,733,1384,580,656,399,989,495,328,347,169,166,374,339,47,79,71,117
0500000US01101,01101,"Montgomery County, Alabama",139162,555,23632,2290,40915,2911,34295,2563,22984,2202,17336,1990,116421,2510,19200,2050,32987,2911,29668,2411,19999,1982,14567,1880,11779,1941,2594,829,3554,1057,2834,765,1414,521,1383,655,4507,1420,964,364,2193,1309,672,356,494,348,184,158,6005,1595,816,465,2038,1098,1001,585,965,599,1185,488,450,295,58,87,143,222,120,151,112,124,17,30
0500000US01103,01103,"Morgan County, Alabama",77598,807,16971,2171,23199,1941,22820,2169,9379,1596,5229,1150,68383,1858,14138,1964,20411,1997,21018,2026,8257,1470,4559,1179,6547,1611,2180,869,1809,741,1472,694,678,494,408,340,1908,689,347,273,888,481,223,266,232,240,218,234,706,465,252,187,91,109,107,170,212,330,44,72,54,90,54,90,0,265,0,265,0,265,0,265
0500000US01117,01117,"Shelby County, Alabama",116815,1084,10102,1623,26549,2419,36181,2692,29939,2099,14044,1955,98834,2450,7554,1162,23287,2485,30125,2299,25922,2196,11946,1601,8171,1735,1703,1019,1209,585,2779,919,1979,864,501,330,5761,1540,515,415,1281,709,2039,735,1317,577,609,353,3603,1332,330,258,631,365,1152,626,620,449,870,667,446,278,0,265,141,161,86,102,101,119,118,145
0500000US01125,01125,"Tuscaloosa County, Alabama",105718,531,17047,1808,31863,2470,28664,2416,16124,1596,12020,1461,87499,2586,15006,1757,26469,2189,23591,2207,12201,1305,10232,1265,12686,2266,1173,498,4163,1113,4240,1323,2548,908,562,387,2923,1070,659,707,888,630,721,398,325,305,330,279,2076,828,209,310,343,256,46,78,818,485,660,421,534,618,0,265,0,265,66,107,232,309,236,313
0500000US02020,02020,"Anchorage Municipality, Alaska",174394,1200,15936,2244,41859,3243,59475,3221,36893,2895,20231,2373,140253,3210,12370,1794,32141,3080,48638,3183,29612,2554,17492,2033,20833,3093,2198,966,5954,1318,6808,1470,3870,1350,2003,907,3235,1318,111,84,1200,541,1457,906,427,361,40,66,8760,2379,828,595,2403,1270,2148,730,2738,1295,643,413,1313,788,429,637,161,253,424,334,246,285,53,90
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",50926,1140,2853,846,13159,1891,22461,2630,7292,1230,5161,1214,40200,2000,1987,616,10311,1562,17305,2534,6419,1177,4178,890,5583,1599,371,387,1303,662,2720,1229,433,316,756,758,2074,1008,0,235,783,600,1040,859,162,254,89,153,2698,1343,495,497,631,515,1322,858,206,162,44,71,371,299,0,235,131,218,74,120,72,118,94,105
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",49671,704,6774,2125,16497,2110,16228,1714,6761,1397,3411,853,42398,2110,5880,2170,14037,1780,13727,1511,6127,1318,2627,639,2870,1450,64,70,1510,986,1174,680,15,26,107,111,2038,864,149,171,420,269,612,398,447,344,410,550,2288,868,681,473,530,438,638,377,172,183,267,292,77,82,0,235,0,235,77,82,0,235,0,235
0500000US04001,04001,"Apache County, Arizona",39211,937,10589,1488,12158,1379,11792,1716,2881,1018,1791,749,35035,1425,9110,1356,10486,1394,10924,1764,2862,1017,1653,732,898,480,333,274,512,365,53,98,0,291,0,291,1088,472,425,298,507,266,156,187,0,291,0,291,1885,773,416,356,653,477,659,465,19,30,138,146,305,272,305,272,0,291,0,291,0,291,0,291
0500000US04003,04003,"Cochise County, Arizona",83589,1346,12987,1798,22313,2475,31208,2542,11001,1417,6080,1188,69152,2762,11024,1544,17995,2342,26028,2491,8813,1274,5292,1069,5085,1514,1381,836,1693,806,1422,600,414,263,175,180,2420,953,170,168,780,451,982,593,488,375,0,291,6135,1615,378,265,1845,936,2323,973,976,548,613,408,797,527,34,60,0,291,453,360,310,310,0,291
0500000US04005,04005,"Coconino County, Arizona",73617,949,9525,1506,19065,2006,22775,2037,13092,1914,9160,1499,62744,2148,8727,1523,16117,2197,19093,2072,10908,1860,7899,1513,5260,1355,575,502,997,542,2136,1043,1093,591,459,299,2512,973,189,251,1188,673,762,471,232,197,141,107,2734,952,0,291,717,470,784,456,731,444,502,421,367,285,34,59,46,79,0,291,128,162,159,224
0500000US04013,04013,"Maricopa County, Arizona",2395841,234,382853,11114,605532,16397,742520,15252,430771,11345,234165,8232,1932494,14300,300438,10731,483725,15298,604115,12499,348507,9735,195709,7415,317157,12273,61779,5402,85872,6602,95859,5856,51637,4782,22010,2759,18272,2790,2104,941,5187,1309,6462,1698,3262,1169,1257,549,105697,7233,11262,2176,25602,3610,32566,3164,23399,3217,12868,2140,22221,4161,7270,3083,5146,1718,3518,1216,3966,1210,2321,945
0500000US04015,04015,"Mohave County, Arizona",136980,852,27337,2425,48683,2988,47248,3088,8824,1498,4888,1308,108032,3419,21436,2048,37951,2814,38276,2886,6402,1221,3967,1040,13957,2816,3338,1422,5464,1785,4151,1440,563,439,441,431,2258,924,764,460,733,404,531,324,230,365,0,291,12088,2300,1428,655,4510,1286,4100,1238,1629,949,421,520,645,579,371,510,25,43,190,198,0,291,59,96
0500000US04017,04017,"Navajo County, Arizona",62767,1483,11314,1512,21159,2288,21704,2435,5443,1256,3147,761,53955,2476,10571,1391,17831,1906,18133,2184,4661,1068,2759,642,3235,1254,456,339,1211,700,1090,660,401,390,77,133,3616,1338,136,131,1297,680,1829,1152,311,342,43,72,1961,830,151,195,820,796,652,486,70,128,268,325,0,291,0,291,0,291,0,291,0,291,0,291
0500000US04019,04019,"Pima County, Arizona",618849,380,84990,4361,158769,5837,191949,6518,112869,5048,70272,3390,504692,7193,68106,3625,127681,5630,157783,6235,92219,4621,58903,3749,74136,6115,12928,2690,20068,2668,23683,3079,11541,2115,5916,1452,8476,1625,1540,637,2135,838,2544,695,1642,651,615,444,26875,3583,1900,741,6699,1733,7167,1475,6833,1378,4276,1338,4670,866,516,411,2186,849,772,396,634,409,562,337
0500000US04021,04021,"Pinal County, Arizona",178881,508,31964,2692,52892,3511,60849,3224,21057,2169,12119,1586,136956,3414,24046,2181,41424,3142,45465,3222,16195,2029,9826,1560,13037,2440,2768,941,4710,1409,4139,1303,771,455,649,392,18401,2120,3141,875,3633,998,7384,1341,3129,874,1114,447,8939,1753,1428,535,2730,753,3368,1359,924,432,489,316,1548,754,581,293,395,325,493,544,38,65,41,69
0500000US04025,04025,"Yavapai County, Arizona",148838,759,18711,2299,43436,3055,55075,3324,20614,2609,11002,1838,125261,3803,15116,2124,36701,3282,46072,3406,18293,2415,9079,1576,10748,2551,1960,973,3631,1293,3792,1305,1038,531,327,283,3907,1209,458,406,1230,579,1186,564,524,486,509,474,8425,2137,883,575,1788,800,3908,1413,759,501,1087,717,497,386,294,294,86,149,117,160,0,291,0,291
0500000US04027,04027,"Yuma County, Arizona",113865,534,31052,2372,34528,2781,35684,2535,7462,1288,5139,1062,93732,2813,26327,2073,28508,2530,28237,2534,5960,1072,4700,1048,10518,2041,2384,1078,2860,852,4469,1382,485,326,320,254,1940,652,569,258,585,262,380,393,345,336,61,96,6252,1675,1424,734,1651,711,2480,886,672,429,25,46,1423,964,348,281,924,921,118,156,0,291,33,60
0500000US05007,05007,"Benton County, Arkansas",126009,615,22420,2493,41198,2586,35528,2548,19834,2109,7029,1089,105755,2506,16893,2625,35109,2572,30881,2685,16688,2013,6184,1026,10403,2111,2847,1358,3811,1205,2047,724,1361,582,337,234,2606,1050,666,414,512,375,507,357,516,309,405,422,6670,1711,1805,951,1578,642,2003,944,1181,725,103,117,575,447,209,226,188,208,90,110,88,102,0,257
0500000US05045,05045,"Faulkner County, Arkansas",61534,595,7502,1108,21398,1748,15668,1859,10423,1168,6543,1224,52649,1843,6721,980,17876,1772,12661,1662,9341,1204,6050,1207,4908,1360,484,365,2109,984,1414,596,576,397,325,234,1209,484,200,169,312,220,533,328,164,154,0,257,2466,888,46,76,888,433,1060,501,304,281,168,205,302,297,51,66,213,263,0,257,38,60,0,257
0500000US05051,05051,"Garland County, Arkansas",66483,992,9551,1566,21724,2121,24026,2349,7335,1125,3847,766,53512,2634,8269,1541,17678,2059,18257,2144,6082,1101,3226,746,8331,2138,573,392,2915,1070,3952,1660,565,339,326,334,1592,691,269,201,366,275,450,291,312,346,195,209,3048,1221,440,396,765,502,1367,873,376,206,100,126,0,257,0,257,0,257,0,257,0,257,0,257
0500000US05069,05069,"Jefferson County, Arkansas",51201,341,10365,1253,20142,1785,11583,1240,6056,1281,3055,856,44642,1354,8929,1115,17499,1761,9733,1149,5642,1142,2839,815,3895,1022,667,478,1486,578,1240,658,414,314,88,144,1280,406,452,285,462,221,366,263,0,257,0,257,1274,885,207,183,695,854,244,211,0,257,128,154,110,135,110,135,0,257,0,257,0,257,0,257
0500000US05119,05119,"Pulaski County, Arkansas",242705,542,28022,2596,71594,3952,68333,3864,44213,3312,30543,2801,199647,4051,22253,2391,57667,3776,57535,3515,35565,2707,26627,2597,27729,3355,3965,1171,9804,2328,7442,1398,4726,1257,1792,753,7133,1483,586,459,2956,975,1508,668,1725,701,358,242,7021,1882,1163,732,943,488,1780,748,1705,702,1430,876,1175,693,55,91,224,265,68,118,492,411,336,268
0500000US05125,05125,"Saline County, Arkansas",64252,522,10202,1404,22569,1731,19279,1935,8105,1437,4097,1043,56328,1509,8462,1224,19789,1662,17465,1782,7347,1342,3265,872,3587,967,1033,542,1100,490,862,471,231,229,361,394,3170,820,579,352,1411,588,599,301,367,273,214,210,1035,611,128,156,137,121,353,330,160,135,257,226,132,198,0,257,132,198,0,257,0,257,0,257
0500000US05131,05131,"Sebastian County, Arkansas",79229,771,18204,2466,24825,2237,22831,2058,9360,1558,4009,987,63540,2300,13880,2220,20182,2088,18223,1986,7888,1418,3367,823,10521,2310,3155,1143,3776,1106,2763,953,735,498,92,109,1786,950,396,344,142,169,477,342,381,366,390,452,3158,1003,773,478,725,496,1144,649,356,347,160,183,224,238,0,257,0,257,224,238,0,257,0,257
0500000US05143,05143,"Washington County, Arkansas",114170,667,22527,2225,32319,2265,29152,2329,19185,1726,10987,1649,90964,2625,16469,2024,26521,2044,23296,2236,16132,1700,8546,1367,16056,2675,4491,1363,4486,1310,4356,1327,1860,640,863,403,2424,1063,516,465,618,463,304,204,553,514,433,371,4294,1271,887,589,574,358,1196,776,640,407,997,661,432,359,164,268,120,153,0,257,0,257,148,243
0500000US05145,05145,"White County, Arkansas",46066,463,10320,1503,18232,1704,10449,1382,3830,898,3235,749,40054,1398,8784,1335,15886,1544,9347,1372,3377,872,2660,649,3996,1278,940,511,1448,796,945,509,262,215,401,382,1026,504,426,266,553,378,47,99,0,257,0,257,967,616,170,178,322,205,110,156,191,241,174,264,23,43,0,257,23,43,0,257,0,257,0,257
0500000US06001,06001,"Alameda County, California",968508,552,142043,6397,216536,7433,236296,7468,222270,6756,151363,6020,824462,9590,118374,5903,185808,8516,204290,7224,189650,6499,126340,5073,85455,7508,16423,3536,19991,2766,19214,2449,17955,2184,11872,2329,35050,4110,4472,1510,6630,1934,8458,1682,8873,1611,6617,1645,13487,2433,907,603,2028,931,3158,1097,3156,1008,4238,1321,10054,2276,1867,758,2079,867,1176,652,2636,861,2296,1250
0500000US06007,06007,"Butte County, California",135407,903,20311,2113,34555,2873,47437,3786,22295,1861,10809,1837,111983,2812,16593,1816,28567,2580,38642,3354,18689,1876,9492,1619,15074,2467,2262,939,3676,1036,5964,1547,2529,898,643,381,6517,1769,1242,929,1881,794,2331,888,830,520,233,193,1706,642,214,200,431,299,373,338,247,201,441,314,127,197,0,289,0,289,127,197,0,289,0,289
0500000US06013,06013,"Contra Costa County, California",676212,668,81186,4822,137295,5459,206193,5895,160729,5518,90809,4409,576144,7072,64682,4806,118292,5285,178817,5590,136338,5085,78015,4052,60427,6085,11154,2277,12301,2389,19322,3175,13200,2187,4450,1508,26969,3469,2930,1150,5510,1499,6359,1482,7303,1675,4867,1257,5610,1432,435,268,916,460,1178,499,1420,599,1661,897,7062,2157,1985,1171,276,204,517,334,2468,1277,1816,811
0500000US06017,06017,"El Dorado County, California",120555,1127,10484,1932,27653,2817,44278,3003,25264,2769,12876,1819,102883,2740,8591,1849,23071,2107,38219,3020,22067,2627,10935,1846,7045,2020,1195,819,2120,1346,2976,891,495,528,259,258,6070,1696,348,337,1229,923,2186,800,1412,730,895,686,3436,1608,0,289,982,719,582,424,1126,889,746,603,1121,599,350,384,251,287,315,385,164,211,41,68
0500000US06019,06019,"Fresno County, California",518446,594,141205,5651,125387,5116,153242,6199,68372,3746,30240,2824,436100,5625,119276,4701,105159,4867,128419,5850,58046,3508,25200,2286,62191,4941,17470,2924,15477,2894,19999,2790,7080,1616,2165,909,12747,2233,2834,921,2994,979,3492,1007,1814,780,1613,791,4624,1621,477,295,1048,533,1066,661,907,736,1126,788,2784,960,1148,618,709,420,266,226,525,421,136,227
0500000US06023,06023,"Humboldt County, California",84677,623,9626,1598,20958,2173,31963,2450,15353,1865,6777,1128,70967,2458,8145,1443,17476,2007,26129,2454,13126,1534,6091,1031,8899,2080,988,487,2213,1011,3764,1199,1754,822,180,201,3392,1293,433,316,879,560,1604,872,215,232,261,227,1391,636,60,98,390,407,457,317,239,207,245,209,28,39,0,289,0,289,9,15,19,37,0,289
0500000US06025,06025,"Imperial County, California",92824,889,34994,2401,23928,2377,24023,2103,6661,1364,3218,766,80525,2554,30297,2335,20496,2418,21249,2063,5839,1370,2644,759,6095,2028,2151,1098,1784,896,1501,750,402,297,257,271,4218,1271,1609,525,1366,687,882,564,239,281,122,116,1000,634,272,317,95,116,301,288,137,206,195,239,986,728,665,559,187,236,90,91,44,78,0,289
0500000US06029,06029,"Kern County, California",458671,832,128703,5364,133431,5348,130330,5302,44617,3318,21590,2218,372604,5990,102186,5089,105808,5586,108821,5560,37372,3342,18417,2073,48775,5281,13684,2619,15945,2874,13877,2537,3854,1124,1415,644,27932,3062,11524,1855,8362,1423,4972,1308,2141,925,933,454,7780,1744,917,438,2960,1031,2341,998,870,525,692,445,1580,806,392,258,356,282,319,424,380,372,133,157
0500000US06031,06031,"Kings County, California",87394,765,26349,2481,26183,2674,24020,2042,7849,1327,2993,829,70017,2197,21139,2505,20703,2380,19757,1890,5982,1133,2436,700,5532,1496,1683,859,1537,738,1674,672,585,391,53,88,8639,1470,2610,684,3060,926,1840,654,812,450,317,369,2666,1294,476,670,883,749,737,464,383,337,187,224,540,451,441,421,0,289,12,20,87,123,0,289
0500000US06037,06037,"Los Angeles County, California",6243935,*****,1559864,19538,1439106,20667,1516988,19264,1142934,16805,585043,11019,5496823,19190,1380233,18494,1274300,20525,1338807,18563,990103,15500,513380,9736,582171,18208,148681,7551,134675,8740,139947,7222,111518,7169,47350,3822,61583,5613,9102,1746,13647,2494,16568,2217,14691,2575,7575,1525,56779,5325,5323,1581,10102,2011,13582,2234,15803,2073,11969,2133,46579,4055,16525,2642,6382,1582,8084,1452,10819,1779,4769,1290
0500000US06039,06039,"Madera County, California",89439,532,28728,2260,27010,2548,24120,2508,7124,1343,2457,833,73533,2980,22755,2467,21462,2593,20447,2373,6495,1303,2374,824,7053,2201,1906,882,3325,1304,1745,1089,77,93,0,289,7461,1477,3579,1221,1932,761,1536,649,331,294,83,108,1149,727,245,248,291,312,392,322,221,287,0,289,243,313,243,313,0,289,0,289,0,289,0,289
0500000US06041,06041,"Marin County, California",180442,1030,15369,2066,25424,2487,45447,3326,53097,2622,41105,2895,155425,2669,12853,1947,20642,2424,39341,2903,46412,2543,36177,2638,12628,1871,1012,541,1967,754,3118,812,4085,1212,2446,857,9896,1905,1258,438,2450,823,2226,933,2072,771,1890,869,1851,918,168,178,210,199,695,736,186,177,592,400,642,386,78,134,155,193,67,112,342,295,0,289
0500000US06047,06047,"Merced County, California",138808,754,49105,3869,35843,3056,37778,2627,11417,1706,4665,991,109812,3808,39501,3944,27728,2962,28792,2602,9486,1499,4305,961,19126,3200,7278,1827,4724,1531,6378,1725,640,465,106,156,7422,2121,1590,894,2276,1167,2557,1132,745,546,254,299,2087,1174,562,439,979,716,0,289,546,641,0,289,361,323,174,206,136,173,51,86,0,289,0,289
0500000US06053,06053,"Monterey County, California",249321,1359,73551,3860,53179,3830,63764,3717,35396,2776,23431,2121,208859,4519,61755,3795,43784,3551,54151,3382,29530,2861,19639,2111,22276,3661,7535,2347,5601,1415,4931,1437,2665,1132,1544,713,12004,2355,3326,1213,2827,1122,3311,1106,1224,556,1316,695,3629,1065,218,238,430,338,1038,580,1159,670,784,391,2553,1093,717,449,537,512,333,312,818,675,148,181
0500000US06055,06055,"Napa County, California",89712,792,16376,2064,18436,2179,27061,1820,18417,1845,9422,1316,75750,3058,13324,2025,15577,1971,23125,1783,15232,1701,8492,1367,6624,1445,2007,1086,1577,807,1885,604,839,474,316,214,4393,1514,675,629,943,476,1403,752,999,727,373,384,1863,1106,32,54,339,355,109,135,1142,994,241,260,1082,901,338,320,0,289,539,808,205,215,0,289
0500000US06057,06057,"Nevada County, California",71392,1173,5672,1416,17228,2486,27693,2186,14880,1938,5919,1086,60076,2370,3738,970,14912,2296,23374,2127,12647,1835,5405,1062,7146,2095,1516,936,1649,1335,2445,1083,1317,787,219,185,3133,1096,319,352,475,545,1694,838,476,434,169,160,856,648,0,289,192,324,98,147,440,372,126,156,181,221,99,161,0,289,82,142,0,289,0,289
0500000US06059,06059,"Orange County, California",1922837,1007,332999,11246,376228,10505,544862,12313,438027,10174,230721,8344,1644253,13007,271326,10847,322054,8901,471096,11828,375196,10069,204581,7453,193301,11812,49558,6327,39420,5205,52374,3776,37697,4241,14252,2400,44612,3788,4700,1361,9846,1963,12876,2030,12603,2117,4587,1189,23573,3358,2194,992,2958,1347,5704,1273,8501,1844,4216,1214,17098,2769,5221,1984,1950,781,2812,1307,4030,1123,3085,1059
0500000US06061,06061,"Placer County, California",222307,1141,18154,2357,50897,3762,82381,3974,47212,3208,23663,2571,189525,3744,15543,2101,43648,3364,69874,3789,40414,2889,20046,2181,15797,2653,1694,992,3522,1425,6682,1716,2199,985,1700,766,12610,2470,572,398,2943,1125,4551,1365,3444,1219,1100,720,2383,984,47,80,701,516,769,425,430,275,436,468,1992,1093,298,434,83,100,505,432,725,661,381,368
