GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
0500000US01089,01089,"Madison County, Alabama",210072,593,23865,2685,48953,3486,58483,3040,52425,3311,26346,2508,181409,3065,20298,2552,41205,2839,50318,2799,45487,3137,24101,2390,14432,2597,1518,662,3774,1215,4820,1392,3259,903,1061,456,4930,1135,1375,566,1520,889,508,282,1309,626,218,197,8265,1718,551,483,1915,828,2837,924,2264,762,698,334,1036,563,123,120,539,420,0,271,106,123,268,363
0500000US01095,01095,"Marshall County, Alabama",59050,794,17570,1981,16766,1959,15620,2072,6218,1336,2876,775,50386,1792,14772,1945,13954,1774,13341,1941,5620,1273,2699,778,5072,1579,1924,959,1779,995,1196,482,68,111,105,122,1436,600,474,289,279,235,521,365,162,205,0,271,2090,1210,400,439,754,666,496,442,368,387,72,127,66,114,0,271,0,271,66,114,0,271,0,271
0500000US01097,01097,"Mobile County, Alabama",261184,780,43484,3511,91961,5017,73359,3662,34319,2943,18061,1950,231131,3405,37636,3031,81762,4859,64620,3625,30902,2785,16211,1998,22543,2999,4624,1399,8218,1939,6445,1496,2301,738,955,511,2960,913,747,675,736,409,702,334,673,418,102,143,3826,1028,477,279,1030,535,1338,613,443,376,538,414,724,576,0,271,215,272,254,223,0,271,255,302
0500000US01101,01101,"Montgomery County, Alabama",140858,374,21439,2001,34884,2660,42326,2529,26261,1989,15948,2006,121561,2878,17678,1699,29924,2604,36849,2904,22792,2015,14318,1853,12696,2367,2988,1041,3071,1007,3360,1193,2513,737,764,394,3025,1131,541,272,1129,580,608,285,617,597,130,128,3160,1065,139,149,760,437,1367,663,231,200,663,456,416,256,93,120,0,271,142,169,108,115,73,117
0500000US01103,01103,"Morgan County, Alabama",78530,537,11678,1524,25652,2277,25706,2135,11645,1569,3849,850,69502,2143,10596,1477,22399,2304,22403,2288,10612,1533,3492,805,5764,1630,757,350,1990,925,2373,848,459,275,185,187,1810,927,164,206,784,491,722,497,140,168,0,271,1381,885,161,199,479,438,187,181,382,346,172,264,73,103,0,271,0,271,21,35,52,97,0,271
0500000US01117,01117,"Shelby County, Alabama",121104,940,8267,1288,25773,2442,35678,2301,35499,2832,15887,1652,106589,2192,7231,1341,22838,2223,30576,2073,31917,2769,14027,1457,5355,1421,509,390,860,434,2002,700,931,472,1053,713,5750,1640,499,358,1676,1054,1512,684,1256,606,807,563,2974,1285,28,51,350,303,1392,846,1204,640,0,271,436,386,0,271,49,80,196,206,191,324,0,271
0500000US01121,01121,"Talladega County, Alabama",53457,821,12294,1482,20243,1727,14414,1625,4662,1370,1844,644,44508,2295,10190,1490,17052,1776,11660,1671,3949,1261,1657,640,4465,1511,915,612,1224,645,1750,897,514,327,62,101,2767,1344,826,527,1174,621,556,512,86,92,125,157,1581,1154,363,286,699,732,406,389,113,150,0,271,136,180,0,271,94,167,42,71,0,271,0,271
0500000US01125,01125,"Tuscaloosa County, Alabama",110355,977,18256,2093,35714,2659,26920,2218,18040,1983,11425,1533,94383,2646,15447,2081,30391,2837,23335,1994,15932,2004,9278,1475,9894,1965,1978,808,3442,1210,2862,1025,677,427,935,558,3715,1322,505,420,1482,786,393,350,791,549,544,358,1773,674,312,306,329,305,259,273,520,349,353,312,590,457,14,27,70,93,71,120,120,206,315,262
0500000US02020,02020,"Anchorage Municipality, Alaska",175496,924,11352,1633,40380,2824,64960,3788,37604,2988,21200,2372,140464,3817,8685,1303,31051,2597,52354,3822,31277,2260,17097,2056,21568,2946,1659,850,6588,1630,8488,2030,3330,955,1503,587,3598,1253,552,415,774,510,960,575,1080,781,232,225,7981,2109,343,318,1673,819,2367,1022,1493,808,2105,1134,1885,644,113,163,294,233,791,522,424,297,263,244
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",56317,1011,4455,1381,13736,2163,22372,2252,9312,1623,6442,1349,45186,2243,3834,1306,11044,1986,16482,1915,8135,1553,5691,1281,7166,1891,329,277,2116,800,3394,1332,894,481,433,388,1145,683,111,121,150,215,703,635,8,16,173,170,2562,1080,181,294,244,221,1717,888,275,219,145,139,258,297,0,240,182,275,76,121,0,240,0,240
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",51527,1337,4874,1156,16101,2113,20513,1939,6456,1002,3583,1185,41824,2062,3490,825,13534,1822,16754,1529,5386,874,2660,851,4622,1309,302,208,1418,627,2359,1159,442,374,101,95,1871,889,233,208,286,198,744,509,102,85,506,671,3210,1068,849,747,863,549,656,530,526,457,316,332,0,240,0,240,0,240,0,240,0,240,0,240
0500000US04003,04003,"Cochise County, Arizona",85554,856,12125,1480,20097,2105,32702,2756,13396,1699,7234,1296,71415,2533,10222,1389,17104,1983,26935,2125,11023,1461,6131,1230,7011,1716,1045,597,1879,988,2656,913,909,454,522,357,1794,762,306,301,436,311,757,598,179,190,116,123,4066,1155,230,296,629,458,1777,1078,1007,513,423,305,1268,601,322,301,49,78,577,502,278,218,42,74
0500000US04005,04005,"Coconino County, Arizona",77261,678,8998,1301,15654,2599,27320,2285,16108,1788,9181,1612,65426,2112,8088,1324,12517,2248,23358,2365,13632,1696,7831,1414,6225,1763,348,396,2055,1011,1954,988,1232,531,636,444,1619,763,0,302,468,351,709,550,153,132,289,229,3680,1170,403,284,512,335,1299,615,1091,623,375,311,311,290,159,258,102,103,0,302,0,302,50,82
0500000US04013,04013,"Maricopa County, Arizona",2524283,446,411362,11367,601603,13614,824632,13269,442934,10079,243752,8265,2103051,14287,337300,9997,497799,13705,687298,11924,371556,9785,209098,7573,300158,13907,60590,7515,76655,6852,97516,6839,45059,4026,20338,2459,22296,3171,3040,1259,6189,1708,7754,1720,2885,1091,2428,970,85188,6992,6816,2094,19010,2919,28965,3528,20539,2774,9858,1728,13590,2839,3616,1344,1950,864,3099,1150,2895,1267,2030,812
0500000US04015,04015,"Mohave County, Arizona",140115,632,25306,3330,48186,3867,50118,3936,11819,2007,4686,1200,113187,3217,19252,2086,37770,3280,42604,3493,9393,1760,4168,1084,13770,2568,2893,1292,5364,1447,3844,1174,1292,790,377,368,1872,859,352,190,986,696,448,347,39,65,47,82,10967,2734,2603,1821,4066,1766,3159,1058,1045,773,94,127,319,360,206,337,0,302,63,106,50,82,0,302
0500000US04019,04019,"Pima County, Arizona",668415,526,87308,5469,161938,5436,230452,5814,110754,5933,77963,4523,549638,8235,71173,5328,130729,5201,187677,6152,92648,5188,67411,4652,78705,6816,12748,2611,20870,3186,29664,3473,10491,2119,4932,1109,9180,2456,1189,794,3066,1137,3498,1206,871,468,556,338,24713,3653,1560,730,5846,1780,8098,1778,5455,1418,3754,1163,6179,1939,638,373,1427,656,1515,855,1289,925,1310,702
0500000US04021,04021,"Pinal County, Arizona",211166,1092,34244,3551,61283,3584,77697,4501,26567,2991,11375,1903,167338,4890,24766,2688,47198,3528,62244,4777,23480,3125,9650,1650,14780,3326,3002,1533,5608,1458,4645,1374,1052,736,473,358,16273,2620,3088,793,4610,1344,7391,1902,689,428,495,396,10875,2341,2548,1143,3343,1038,3211,1106,1048,482,725,418,1900,757,840,323,524,529,206,183,298,422,32,54
0500000US04025,04025,"Yavapai County, Arizona",155557,893,17572,2390,44868,3383,57452,3739,21409,2342,14256,2092,131103,3373,15448,2128,36274,3030,48348,3231,18879,2306,12154,1904,14618,2636,1519,870,6277,1841,4574,1314,1384,714,864,426,4436,1611,253,315,1091,629,2542,1363,298,230,252,243,4900,1489,352,461,983,635,1917,861,724,418,924,634,500,413,0,302,243,274,71,121,124,211,62,103
0500000US04027,04027,"Yuma County, Arizona",120667,386,34583,2810,30205,2431,39712,2799,10285,1607,5882,1316,101792,2261,29268,2654,24483,2434,34124,2619,8677,1512,5240,1299,10703,1818,3424,1083,3547,1139,2782,824,642,417,308,226,1688,685,389,318,612,387,473,430,214,254,0,302,5589,1328,1077,565,1428,660,2112,811,752,474,220,215,895,544,425,314,135,130,221,201,0,302,114,196
0500000US05007,05007,"Benton County, Arkansas",132387,960,21110,2604,43067,3464,33212,2959,24020,3242,10978,1808,112547,3225,17190,2485,37550,3554,28932,2977,19993,2852,8882,1558,10375,2300,2437,886,3572,1244,1577,766,2137,1007,652,370,2538,934,478,427,858,485,683,530,448,347,71,115,6612,1815,1005,677,1000,541,2020,709,1397,719,1190,807,315,286,0,269,87,148,0,269,45,92,183,230
0500000US05045,05045,"Faulkner County, Arkansas",63356,921,6792,1269,21671,2163,20454,1790,9671,1666,4768,1052,53035,2043,5653,1335,17979,1952,16748,1575,8582,1624,4073,1001,6023,1536,597,390,2177,1065,2183,894,814,389,252,284,2605,987,542,327,746,507,836,558,275,242,206,204,1665,822,0,269,769,554,659,538,0,269,237,246,28,48,0,269,0,269,28,48,0,269,0,269
0500000US05085,05085,"Lonoke County, Arkansas",42309,465,7234,1542,13744,1506,14530,1527,5045,921,1756,553,36439,1372,5730,1311,12093,1378,12950,1538,4080,859,1586,535,3158,986,1001,668,1018,504,692,418,447,359,0,269,1979,774,413,266,502,405,655,468,357,257,52,90,695,471,90,113,131,163,233,207,161,220,80,129,38,64,0,269,0,269,0,269,0,269,38,64
0500000US05119,05119,"Pulaski County, Arkansas",247933,677,25873,2858,73248,4437,72049,3993,46769,2898,29994,3129,206875,4453,20913,2481,59557,4084,60924,3909,39743,2892,25738,2625,28711,3892,3976,1270,10953,2523,7963,1762,3305,889,2514,1097,4677,1154,547,375,1211,529,1468,671,964,501,487,318,6861,1606,321,389,1306,643,1634,648,2400,985,1200,605,809,563,116,148,221,213,60,76,357,407,55,87
0500000US05131,05131,"Sebastian County, Arkansas",80063,644,13371,1718,25881,2622,27392,2247,9433,1718,3986,928,68706,2566,11172,1538,21394,2296,23889,2489,8852,1728,3399,840,7418,2179,1787,882,3021,1433,1966,745,263,247,381,325,1017,559,160,180,278,292,579,432,0,269,0,269,2820,1122,203,207,1188,634,958,564,265,226,206,331,102,122,49,82,0,269,0,269,53,91,0,269
0500000US05143,05143,"Washington County, Arkansas",118312,1181,22694,2541,34163,2913,29189,2380,19094,1878,13172,1903,98205,2982,18145,2471,30129,2866,22893,2212,16034,1833,11004,1733,11249,1949,2628,1089,2653,917,3575,1083,1372,631,1021,562,3795,1257,175,180,858,491,1398,767,1130,586,234,201,4647,1374,1526,879,420,256,1309,852,558,322,834,541,416,397,220,348,103,141,14,24,0,269,79,102
0500000US05145,05145,"White County, Arkansas",46372,822,8599,1497,17120,1803,12088,1692,5396,1029,3169,879,39275,1946,7332,1413,13901,1670,10015,1792,4922,1000,3105,863,3492,1152,953,520,1687,721,688,413,100,112,64,110,3081,1408,293,253,1432,939,1061,795,295,368,0,269,524,366,21,38,100,90,324,286,79,129,0,269,0,269,0,269,0,269,0,269,0,269,0,269
0500000US06001,06001,"Alameda County, California",984687,749,139684,6017,198510,8721,259539,9408,227981,7983,158973,6810,853210,7318,120115,5504,169438,7978,228957,8864,196747,7504,137953,6175,72608,5701,11955,2743,19048,2956,17039,2612,14453,2246,10113,1679,36310,4117,5020,1682,6553,1466,9002,2062,10205,1996,5530,1538,12463,2506,720,461,2044,963,2814,981,3793,1281,3092,944,10096,1968,1874,908,1427,773,1727,783,2783,1066,2285,818
0500000US06007,06007,"Butte County, California",139326,891,21782,2215,29875,2403,53319,2920,23892,2836,10458,1776,116746,3225,19239,1915,25001,2289,44189,3226,19275,2354,9042,1721,16152,2550,1915,770,3712,1133,6738,1591,2906,971,881,502,4323,1227,568,412,926,469,1431,644,1031,458,367,285,1732,858,60,98,236,298,771,570,497,567,168,170,373,281,0,294,0,294,190,193,183,212,0,294
0500000US06013,06013,"Contra Costa County, California",684009,1796,81676,5137,126413,5641,211060,7397,170836,5881,94024,4293,598329,6503,66963,4909,107728,5665,188961,6881,151792,5839,82885,4021,53234,5497,12417,2535,12674,2183,15132,2498,9357,1950,3654,1029,19694,2647,842,681,3388,1018,5153,1437,5822,1444,4489,1323,7511,1864,64,107,1236,1031,1079,614,2984,998,2148,723,5241,1324,1390,801,1387,678,735,386,881,446,848,479
0500000US06017,06017,"El Dorado County, California",121658,769,9319,1492,30034,2705,47737,3310,24565,2281,10003,1424,108017,2991,8050,1267,26074,2716,42757,2954,22027,2287,9109,1312,7625,2348,859,655,1665,1124,3333,1517,1520,901,248,193,4467,1525,118,146,1955,871,1096,736,783,551,515,505,1428,851,292,484,340,291,482,404,183,219,131,168,121,141,0,294,0,294,69,106,52,86,0,294
0500000US06019,06019,"Fresno County, California",533927,520,143232,6802,119559,5446,170411,8112,68871,4327,31854,2876,453412,6534,118901,5237,102478,5006,143664,6907,59997,4004,28372,2544,57559,5860,16785,2728,11904,2068,20625,3673,6436,1486,1809,684,14001,2712,3467,1917,3492,1168,4277,1241,1679,805,1086,531,3972,1402,364,320,1460,825,1357,801,483,282,308,228,4983,3944,3715,3887,225,184,488,567,276,212,279,316
0500000US06023,06023,"Humboldt County, California",85490,1012,8186,1538,22518,2212,32989,2255,14620,1814,7177,1155,74804,1992,6984,1366,19680,2064,29102,2169,12343,1470,6695,1140,6820,1504,905,492,1794,754,2291,853,1606,585,224,171,2089,845,255,180,497,419,925,508,412,380,0,294,1569,765,42,82,508,421,523,411,238,250,258,231,208,249,0,294,39,65,148,236,21,39,0,294
0500000US06025,06025,"Imperial County, California",94296,1064,33730,2640,21005,2364,27778,2464,7486,1406,4297,1028,78586,2436,28326,2358,16457,1759,23276,2491,6413,1303,4114,1022,9997,2155,2835,914,2784,1201,3673,1099,654,459,51,83,4141,859,2316,714,1213,414,556,259,14,23,42,69,672,381,0,294,153,231,77,90,405,340,37,59,900,573,253,219,398,429,196,181,0,294,53,94
0500000US06029,06029,"Kern County, California",474031,1531,141490,5497,115320,5378,147716,6795,48854,3085,20651,2128,382906,6071,114416,5522,92842,4281,119093,5446,40080,2453,16475,1797,52440,5033,14586,2324,15168,2384,17295,2853,3912,1122,1479,624,26614,4069,9702,1818,5656,1069,7311,2905,2816,1318,1129,781,9398,3409,1070,489,1363,586,3658,1545,1802,1045,1505,1588,2673,992,1716,894,291,311,359,355,244,238,63,108
0500000US06031,06031,"Kings County, California",90972,578,28041,2904,25423,2597,28317,2923,6571,1383,2620,753,72868,3280,21934,2139,20813,2534,22844,2655,5207,1171,2070,712,7320,1772,2552,1320,1125,553,2969,1208,526,369,148,185,6792,2409,2812,1359,2110,927,1319,510,330,270,221,183,2881,1247,0,294,1185,1037,1007,710,508,565,181,172,1111,803,743,594,190,302,178,172,0,294,0,294
0500000US06037,06037,"Los Angeles County, California",6272120,449,1555057,19667,1296783,20040,1655613,21365,1144103,16791,620564,13089,5577982,17633,1400974,18777,1158737,19542,1475415,19514,995669,16545,547187,12142,529706,14707,129200,8493,110061,7726,136689,7034,106689,6505,47067,4127,64675,5495,7807,1846,14006,2170,21426,2913,13625,2322,7811,1919,53542,4760,4714,1450,6941,1639,12127,2097,17069,2753,12691,2104,46215,4510,12362,2881,7038,1572,9956,1546,11051,1771,5808,1505
0500000US06039,06039,"Madera County, California",91944,853,28864,2765,21474,2612,29822,2548,7927,1708,3857,994,75286,2478,22899,2562,17923,2532,23329,2790,7394,1617,3741,983,7269,1915,3091,980,1798,809,2057,907,323,307,0,294,7863,1766,2255,673,1435,476,3888,1293,210,222,75,127,831,674,0,294,242,271,548,591,0,294,41,67,695,504,619,491,76,127,0,294,0,294,0,294
0500000US06041,06041,"Marin County, California",180977,1174,11581,2063,20949,2643,45417,3147,59997,3360,43033,3205,158989,3232,9406,1952,17083,2357,39692,2823,53513,3381,39295,2730,10391,2205,589,463,1350,1004,3082,1048,3099,1050,2271,1012,7843,1679,1323,740,1782,504,1965,986,2006,822,767,408,2816,1298,47,78,302,328,577,493,1300,836,590,659,938,651,216,349,432,531,101,123,79,130,110,133
0500000US06047,06047,"Merced County, California",141456,876,47665,3510,33592,3423,41928,3438,10740,1913,7531,1755,118876,3377,39696,3794,28880,3384,34646,3097,9552,1905,6102,1525,14695,2685,5497,1473,3251,1328,4912,1703,574,350,461,365,5145,1614,1797,819,1133,867,1471,724,438,387,306,259,1835,1426,275,283,131,125,804,755,176,294,449,566,905,963,400,581,197,314,95,158,0,294,213,359
0500000US06053,06053,"Monterey County, California",250231,951,73976,3908,52530,4019,66147,3910,34787,2382,22791,2395,212235,3596,61991,3778,46194,3815,57562,3532,27405,2264,19083,2190,21980,3032,8191,2092,4643,1411,5312,1589,2542,764,1292,510,8406,1810,2526,1037,1167,399,2202,788,1956,1067,555,383,5683,1476,596,562,343,270,841,336,2489,1003,1414,722,1927,942,672,616,183,198,230,206,395,376,447,397
0500000US06055,06055,"Napa County, California",90613,845,18531,2669,18096,2256,26410,2497,18003,1964,9573,1778,81030,1980,15871,2674,16320,2354,24767,2472,15431,1781,8641,1618,5780,1606,1789,952,1187,765,1125,566,1320,725,359,292,1481,567,560,359,331,229,390,276,182,169,18,32,905,545,61,101,60,97,128,134,597,419,59,75,1417,1377,250,243,198,326,0,294,473,653,496,485
0500000US06057,06057,"Nevada County, California",71592,671,4203,1253,16802,2022,27530,2148,16160,1805,6897,1339,63461,1996,3633,1201,14847,2046,24173,2019,14819,1731,5989,1185,5017,1289,462,399,1241,753,2519,1203,399,355,396,348,2167,1050,108,129,637,587,409,298,684,568,329,330,707,689,0,294,77,137,311,392,136,154,183,283,240,243,0,294,0,294,118,136,122,202,0,294
0500000US06059,06059,"Orange County, California",1948386,882,349201,8654,346845,9101,562519,12842,451118,8952,238703,7324,1700802,11205,300088,8657,303668,9211,494559,12262,392343,9527,210144,7225,172062,9220,36202,4749,31557,3746,49024,3950,38516,3692,16763,2021,40862,3927,6457,2032,6878,1529,11550,2198,10084,2231,5893,1483,18991,3602,1833,947,3144,1097,3948,1165,6117,1667,3949,1488,15669,3071,4621,1777,1598,708,3438,1063,4058,1098,1954,578
0500000US06061,06061,"Placer County, California",236208,1025,15506,2235,50398,3527,91573,4457,55973,3680,22758,2103,203901,3647,13200,2050,44151,3363,78165,4677,47989,3634,20396,2119,15448,2724,439,298,2700,1152,7339,1873,3984,1029,986,673,13840,2771,1719,752,2753,1085,5390,1646,2928,1029,1050,713,2280,913,0,294,726,465,428,492,927,577,199,252,739,450,148,179,68,116,251,192,145,182,127,149
0500000US06065,06065,"Riverside County, California",1301797,814,286113,9413,335778,10462,418273,10978,178067,7877,83566,4437,1098595,9548,244783,8583,281990,10124,355009,10945,145958,7210,70855,3943,128191,8856,29419,3933,32781,4390,43869,4427,14999,2532,7123,1836,49985,4532,8529,1742,14889,2902,12733,2007,10543,1800,3291,982,15608,3439,1038,596,4485,1600,4914,1356,3826,1420,1345,480,9418,2784,2344,963,1633,889,1748,847,2741,2301,952,642
