GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
0500000US04003,04003,"Cochise County, Arizona",78256,809,11871,1331,19956,2015,29138,2246,10454,1604,6837,1144,66115,2023,10037,1546,17481,2018,24103,2184,8198,1384,6296,1090,5795,1490,1234,648,762,510,2739,1166,741,425,319,199,1628,775,304,327,584,346,588,409,71,109,81,137,3718,1039,177,152,1086,523,1474,590,948,482,33,56,1000,662,119,134,43,72,234,201,496,547,108,176
0500000US04005,04005,"Coconino County, Arizona",72047,829,12932,1764,15089,1774,21111,2165,14087,1718,8828,1171,59339,2178,11302,1721,13383,1650,16594,1885,10716,1574,7344,1088,8054,2065,1374,949,1276,727,2701,1016,1951,598,752,428,2055,957,19,34,274,235,872,606,495,356,395,439,1936,582,149,184,156,154,713,358,657,382,261,245,663,691,88,133,0,291,231,299,268,353,76,93
0500000US04013,04013,"Maricopa County, Arizona",2262028,656,353932,10561,546465,12636,744458,12137,401370,10186,215803,6725,1799143,13141,270706,10548,432749,11032,594798,11045,322828,8908,178062,6415,307786,13102,58382,6532,78158,6564,101478,7063,48947,5291,20821,2652,18541,2778,4302,1614,3747,1088,6046,1471,2398,814,2048,738,117198,7262,11023,2138,28955,3823,39491,3975,24626,2745,13103,1948,19360,3904,9519,3662,2856,991,2645,896,2571,967,1769,683
0500000US04015,04015,"Mohave County, Arizona",128992,675,21348,2540,47879,3334,42665,3619,10879,1797,6221,1443,104127,3553,17285,2371,38627,3348,34360,3645,7925,1377,5930,1456,11381,2693,2352,883,4903,1647,3066,1025,970,613,90,145,1555,794,68,118,268,278,943,672,249,286,27,47,11431,2399,1585,640,3900,1190,4296,1489,1476,776,174,166,498,440,58,115,181,248,0,291,259,344,0,291
0500000US04017,04017,"Navajo County, Arizona",59361,1313,14929,2056,15390,2052,20873,2047,4216,926,3953,1134,52304,2454,13573,2012,13531,1904,18538,2062,2911,808,3751,1134,3270,1497,556,531,1347,945,828,480,508,364,31,55,2565,1071,335,393,445,308,1033,515,627,386,125,147,992,599,317,380,67,113,474,290,134,198,0,291,230,246,148,187,0,291,0,291,36,63,46,78
0500000US04019,04019,"Pima County, Arizona",586686,280,77676,4785,141603,5256,190592,5872,105499,3932,71316,3778,480598,6389,61882,4230,114202,5130,158140,5484,87978,3865,58396,3475,67341,5737,11349,2341,18413,2668,20345,2760,10687,1917,6547,1328,8435,2212,1551,811,2400,1159,2668,977,755,388,1061,633,25176,3166,1457,651,4842,1268,8541,1714,5695,1381,4641,1302,5136,1821,1437,808,1746,1101,898,615,384,309,671,368
0500000US04021,04021,"Pinal County, Arizona",137787,742,24693,2347,43769,3113,46311,2809,15368,1803,7646,1328,106757,4242,18463,2439,34333,2510,35071,2735,12379,1587,6511,1235,12158,3032,3426,1509,3417,1286,4593,1656,483,502,239,182,9692,2149,956,615,3099,1105,3995,1195,1438,693,204,169,8051,1936,1426,1072,2920,1160,2286,792,1019,494,400,269,1129,1064,422,638,0,291,366,383,49,81,292,401
0500000US04025,04025,"Yavapai County, Arizona",139038,805,17479,2485,41143,3622,48837,2886,19315,2592,12264,1748,119797,2420,15202,2408,37138,3556,40877,2684,16316,2330,10264,1735,10670,2162,1295,665,1783,745,4579,1544,2054,841,959,545,3377,1425,157,196,758,664,1816,1049,532,613,114,136,4940,1430,696,411,1394,893,1565,573,413,291,872,482,254,279,129,152,70,121,0,291,0,291,55,96
0500000US04027,04027,"Yuma County, Arizona",106582,349,32424,2799,31417,2609,28318,2644,9281,1352,5142,1111,87343,3014,27230,2768,26322,2463,22913,2462,6844,1270,4034,1042,10704,1893,2100,785,2801,881,3682,1222,1486,773,635,417,793,441,374,331,242,210,94,109,47,77,36,59,6738,1760,2276,1180,1749,612,1461,593,821,487,431,242,1004,674,444,478,303,333,168,204,83,101,6,10
0500000US05007,05007,"Benton County, Arkansas",119974,445,20066,2541,34396,3240,32693,2713,23184,2479,9635,1623,98427,3457,16350,2332,27763,2891,27674,2842,18558,2053,8082,1434,11684,2629,2157,1150,3679,1273,2437,1108,2799,1353,612,336,3426,1096,788,415,1178,585,927,449,291,251,242,405,6313,1762,771,529,1652,845,1655,897,1536,754,699,449,124,143,0,260,124,143,0,260,0,260,0,260
0500000US05031,05031,"Craighead County, Arkansas",54183,773,9042,1719,18765,2182,13095,1838,7634,1287,5647,1136,46512,1667,7843,1608,16749,2195,11299,1798,6139,1100,4482,948,5283,1481,645,453,1450,591,662,305,1421,826,1105,725,1159,614,244,223,178,180,717,531,10,21,10,21,1143,758,310,470,388,366,376,335,19,34,50,63,86,108,0,260,0,260,41,72,45,77,0,260
0500000US05045,05045,"Faulkner County, Arkansas",56403,507,6613,1090,18229,2087,16585,1833,10123,1400,4853,1067,48344,1668,6030,1039,15171,2012,13807,1784,8733,1357,4603,1015,2905,1079,291,260,1510,738,473,309,594,349,37,49,2854,1359,263,198,464,345,1725,1314,360,314,42,72,2153,1029,0,260,1084,812,580,424,436,364,53,74,147,209,29,51,0,260,0,260,0,260,118,205
0500000US05051,05051,"Garland County, Arkansas",64109,807,10085,1529,20914,1945,20463,1889,8578,1280,4069,968,55051,1834,8545,1504,17433,1823,17602,1739,7836,1163,3635,924,4705,1261,1335,729,1765,849,1220,583,385,304,0,260,1931,837,50,87,836,557,721,455,122,151,202,250,2352,900,155,174,880,478,920,553,165,163,232,225,70,117,0,260,0,260,0,260,70,117,0,260
0500000US05069,05069,"Jefferson County, Arkansas",48770,245,9083,1582,18565,1612,13612,1584,4994,1068,2516,558,42022,1402,7750,1205,16270,1665,11449,1445,4357,976,2196,581,4142,1065,876,584,1544,548,1053,458,391,314,278,242,1435,720,130,176,252,250,765,516,246,276,42,49,1171,752,327,523,499,584,345,273,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260
0500000US05119,05119,"Pulaski County, Arkansas",236494,463,25685,2474,66055,3780,70308,3893,47149,3349,27297,2247,199609,3641,21064,2023,55661,3680,59766,3902,39777,3273,23341,1981,24762,3355,2695,972,7326,1680,7116,1538,5367,1515,2258,724,4033,1480,910,1042,675,558,1510,633,744,432,194,191,7356,1816,1016,602,2248,967,1793,722,1090,541,1209,568,734,603,0,260,145,172,123,202,171,206,295,348
0500000US05125,05125,"Saline County, Arkansas",60133,620,7168,1263,22988,1961,17810,1900,8639,1407,3528,793,51424,2060,5967,1075,19061,1953,15279,1749,7737,1328,3380,759,4147,1216,895,510,1547,788,1296,603,355,307,54,96,3299,1285,306,332,1828,859,749,598,386,278,30,50,1263,1109,0,260,552,610,486,521,161,150,64,102,0,260,0,260,0,260,0,260,0,260,0,260
0500000US05131,05131,"Sebastian County, Arkansas",76745,704,13342,1905,28043,2212,22045,2037,9361,1570,3954,948,63595,2671,10406,1564,23057,2655,18829,1945,7832,1454,3471,832,8035,2050,1954,798,2822,1256,1921,782,963,617,375,420,2029,908,500,437,938,492,189,190,340,384,62,85,2958,1676,482,384,1163,817,1041,737,226,360,46,77,128,152,0,260,63,112,65,110,0,260,0,260
0500000US05143,05143,"Washington County, Arkansas",106952,1248,19498,2303,29765,2503,27276,2596,19251,2030,11162,1790,82358,3191,13589,1865,24062,2440,21335,2263,14175,1942,9197,1555,13313,2470,2981,1145,3123,1008,4091,1366,2480,870,638,365,4279,1461,936,547,1278,842,827,452,893,425,345,386,6398,2193,1760,1234,1267,983,1023,547,1570,685,778,545,604,609,232,306,35,57,0,260,133,197,204,316
0500000US06001,06001,"Alameda County, California",941859,761,132799,7817,195641,8921,240228,9733,222762,7965,150429,5531,793190,9699,110962,7983,161026,7525,208029,8571,188360,7682,124813,5014,92536,7486,16652,3274,22372,3874,23119,3422,19013,3024,11380,2077,32763,4214,2842,1267,6959,1972,5782,1588,8921,1748,8259,2041,14412,2890,1103,535,1890,816,2693,1288,4425,1429,4301,1565,8958,3070,1240,576,3394,2357,605,378,2043,890,1676,890
0500000US06007,06007,"Butte County, California",131405,821,16103,1686,32311,2608,48304,2610,23549,2584,11138,1711,110538,3417,13188,1580,27946,2324,39973,2802,19582,2484,9849,1449,13093,2500,1821,846,1978,1140,5708,1643,2955,1055,631,388,6559,2132,993,687,2018,1415,2329,1277,852,563,367,306,927,528,0,293,265,215,294,228,77,129,291,393,288,224,101,153,104,133,0,293,83,138,0,293
0500000US06013,06013,"Contra Costa County, California",658892,562,76832,6604,132996,8029,200019,7800,157927,6060,91118,4230,560754,7549,58738,4933,112017,7669,170059,5652,139179,5928,80761,4246,61003,6134,10628,2704,16025,2948,19138,3799,9800,2064,5412,1377,22931,3668,4611,2217,3144,1203,6740,1834,5391,1287,3045,874,9907,2909,1312,1077,1146,905,3100,2048,3024,1191,1325,625,4297,1508,1543,1148,664,451,982,536,533,338,575,351
0500000US06017,06017,"El Dorado County, California",119441,1589,8899,1667,25654,2580,47315,3202,25653,2719,11920,1596,105165,2776,7347,1508,22846,2342,41531,3030,23084,2831,10357,1512,5942,1519,841,694,1603,905,2193,941,843,479,462,387,7654,2250,711,544,1156,700,3410,1750,1330,492,1047,582,250,255,0,293,49,79,120,227,81,138,0,293,430,402,0,293,0,293,61,104,315,333,54,98
0500000US06019,06019,"Fresno County, California",495203,669,141484,6301,109516,5837,146757,6435,66205,4543,31241,3179,425654,5561,122834,6125,93391,5348,124097,5911,57253,4355,28079,2945,52313,5155,13830,2754,12009,2911,17901,2812,6452,2198,2121,855,11504,2447,2654,1237,3693,1243,3163,1069,1424,695,570,378,3634,1528,1252,1195,423,339,841,607,745,482,373,344,2098,1078,914,777,0,293,755,721,331,259,98,84
0500000US06023,06023,"Humboldt County, California",82984,710,7962,1400,23452,2385,29587,2088,15418,1833,6565,1354,68679,2055,6672,1248,19875,2117,24616,2174,12011,1519,5505,1192,9649,1610,887,792,2952,972,3455,956,2148,933,207,194,1957,781,162,199,389,248,249,190,782,584,375,424,2393,1282,241,212,236,319,1202,780,285,333,429,587,306,327,0,293,0,293,65,89,192,299,49,80
0500000US06025,06025,"Imperial County, California",81181,488,30549,2755,19902,2203,21311,1888,5383,1245,4036,1079,70257,2539,25512,2145,17688,2121,19040,1914,4560,1197,3457,999,6193,2044,3197,1802,1449,633,993,553,187,174,367,361,1689,886,512,432,481,524,559,373,137,182,0,293,773,475,148,152,93,126,305,335,83,107,144,235,2269,1380,1180,1099,191,260,414,612,416,456,68,96
0500000US06029,06029,"Kern County, California",415190,785,115421,5566,118745,5605,115563,5074,43559,3362,21902,2634,343844,5727,93587,5181,96445,5270,97990,4577,36601,2862,19221,2261,45541,5450,12329,2712,15891,3858,12833,1907,3599,1084,889,614,14619,3032,5600,2014,4077,1402,2544,828,1425,503,973,508,6358,2079,923,589,2093,1412,1509,701,1146,700,687,564,4828,2115,2982,1957,239,191,687,512,788,764,132,139
0500000US06037,06037,"Los Angeles County, California",6105497,982,1562543,23059,1331136,22252,1524989,21591,1105013,16835,581816,12676,5388226,20769,1403506,23389,1180511,20519,1355556,19669,944836,17228,503817,11886,552778,19067,129908,9391,121390,8900,136329,8216,116397,7204,48754,4050,54334,5363,7001,1664,10415,2305,13905,2062,15211,2468,7802,1850,56467,5384,6381,2224,8534,1877,9516,1945,17584,3254,14452,2500,53692,7258,15747,3081,10286,2512,9683,2801,10985,3171,6991,1586
0500000US06039,06039,"Madera County, California",79616,782,23322,2165,19800,1851,26408,2182,7263,1385,2823,770,67470,2557,17911,1931,17515,1852,23333,2286,5888,1377,2823,770,7947,2263,3663,1493,1121,663,2217,1059,946,659,0,293,3458,1329,1091,728,1080,701,858,712,429,331,0,293,112,150,28,47,84,141,0,293,0,293,0,293,629,547,629,547,0,293,0,293,0,293,0,293
0500000US06041,06041,"Marin County, California",171918,646,7849,1523,20309,2662,42371,3441,59758,3859,41631,2984,148721,3325,6289,1372,16954,2530,36379,3123,51748,3490,37351,3032,12108,2045,648,499,2264,1251,3958,1318,3298,937,1940,811,7753,2122,479,562,864,604,1612,816,3167,1065,1631,827,2071,1169,154,240,37,64,298,327,1102,794,480,334,1265,688,279,398,190,302,124,156,443,339,229,226
0500000US06045,06045,"Mendocino County, California",57438,700,9320,1693,14591,1948,18277,1785,9266,1587,5984,1223,49135,1655,7414,1577,12807,1994,15639,1673,7942,1408,5333,1127,5354,1618,1311,966,1050,490,2018,924,586,493,389,289,1554,673,179,229,393,303,377,325,438,349,167,169,1305,758,416,532,251,211,243,247,300,326,95,163,90,156,0,293,90,156,0,293,0,293,0,293
0500000US06047,06047,"Merced County, California",132342,727,42000,2954,34540,2805,37906,2668,12606,1699,5290,987,111813,2849,36025,2839,28638,2486,32232,2836,10099,1359,4819,970,15119,2887,4792,1989,3784,1367,4670,1546,1541,797,332,219,4480,1359,883,704,1652,926,840,565,966,587,139,175,517,447,0,293,466,444,51,81,0,293,0,293,413,283,300,253,0,293,113,144,0,293,0,293
0500000US06053,06053,"Monterey County, California",234265,483,67517,4211,48728,4144,61467,3861,34278,2922,22275,2254,195957,4597,55721,4864,42450,4120,51453,3513,27312,2739,19021,2046,23708,3523,9131,2105,3569,1169,6130,1819,3577,1283,1301,578,7783,2506,1637,1170,1661,913,2826,1242,1030,481,629,387,3404,854,42,47,419,288,599,303,1831,672,513,300,3413,1139,986,650,629,471,459,302,528,391,811,737
0500000US06055,06055,"Napa County, California",84985,874,11539,1998,19071,2174,28485,2570,17190,2312,8700,1356,71111,2466,9913,1659,14804,1965,23739,2528,15320,2282,7335,1321,8646,1742,799,686,3521,1120,2299,778,936,460,1091,532,2550,1080,261,240,388,287,1179,791,556,397,166,170,1702,1374,0,293,79,131,1268,1336,284,263,71,126,976,540,566,445,279,336,0,293,94,149,37,63
0500000US06057,06057,"Nevada County, California",69163,878,5146,1441,14536,2295,26409,2145,15516,1980,7556,1243,60221,2168,4622,1468,12938,1753,22943,2229,13286,1876,6432,1154,5365,1242,417,399,659,431,2524,1006,1128,652,637,442,2821,1469,59,101,939,1202,511,364,897,561,415,463,743,590,48,83,0,293,418,421,205,190,72,119,13,22,0,293,0,293,13,22,0,293,0,293
0500000US06059,06059,"Orange County, California",1883790,602,327108,10844,355490,10371,542900,12941,423800,11609,234492,8919,1622964,11600,275916,10402,305691,10310,472314,11957,363369,10221,205674,8338,180677,10738,40255,5930,37608,4439,48542,4283,38415,4330,15857,2512,45839,4697,4256,1430,8204,1695,14589,2214,12829,2228,5961,1901,21282,3485,2309,1208,2622,761,5067,1477,6340,1573,4944,2037,13028,2135,4372,1487,1365,696,2388,934,2847,1103,2056,844
0500000US06061,06061,"Placer County, California",214126,918,19089,2544,47413,3680,77985,4055,49320,3446,20319,2364,181311,4108,15189,2339,40294,3551,66187,4245,42625,3213,17016,2106,14974,2637,2370,1365,2922,795,6324,1718,2392,844,966,523,13202,2402,1056,699,3276,1169,4167,1256,3455,1336,1248,639,2950,1127,0,293,498,334,963,586,809,654,680,355,1689,765,474,385,423,341,344,336,39,65,409,476
0500000US06065,06065,"Riverside County, California",1165193,787,251808,10972,305138,11608,371583,10360,157280,5890,79384,4894,962258,10857,206539,9180,252733,10955,308966,9764,126949,5710,67071,4552,101965,7900,21663,3984,29118,4052,34033,4359,11640,1971,5511,1357,75416,8512,17909,4625,17168,3838,22777,3588,13081,3013,4481,1214,16925,3423,2844,2169,4275,1328,3843,985,4217,1355,1746,673,8629,2133,2853,1244,1844,889,1964,1206,1393,646,575,474
0500000US06067,06067,"Sacramento County, California",842548,982,125432,6267,190567,7458,289629,8587,160596,6737,76324,4461,688486,7414,101499,5109,152993,6154,236361,8642,134705,6652,62928,3882,104547,6923,17438,3051,25897,4125,37331,3705,16943,2594,6938,1608,31768,4297,3825,1572,8557,2295,9087,1870,6206,1416,4093,1497,11652,2995,1015,532,1963,974,5133,2614,1685,648,1856,757,6095,1729,1655,913,1157,692,1717,861,1057,771,509,489
0500000US06071,06071,"San Bernardino County, California",1114822,865,268457,8230,299051,10597,352526,10352,127380,6942,67408,4544,950001,9592,226277,8562,253079,9485,303079,9623,108482,6324,59084,4131,98032,7643,24254,3985,29442,4686,29244,3764,10629,2399,4463,1508,49561,5579,14585,2921,12094,2738,14282,2962,6134,1703,2466,860,12642,2461,2018,991,3240,1075,5066,1500,1093,573,1225,622,4586,1520,1323,845,1196,947,855,540,1042,598,170,194
