GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0500000US01003,01003,"Baldwin County, Alabama",112297,34,53913,190,1753,921,2941,1417,12185,2163,2593,1209,12549,2210,4816,1709,12118,2007,4958,1057,58384,34,1378,740,3308,956,15634,2258,1475,608,14740,2443,4742,1650,10863,1729,6244,1333
0500000US01015,01015,"Calhoun County, Alabama",60458,345,28716,190,2285,853,4558,1288,6167,1007,1813,670,7811,1500,1741,694,2485,676,1856,768,31742,345,1407,551,5104,1243,8895,1354,1921,529,7545,1347,1709,546,3632,983,1529,562
0500000US01043,01043,"Cullman County, Alabama",51956,91,25068,190,1781,661,4216,1049,6055,1172,1057,470,6365,1064,1907,569,2237,618,1450,588,26888,91,1798,591,4100,1050,7434,1098,1249,517,5939,1162,2391,798,2505,867,1472,621
0500000US01049,01049,"DeKalb County, Alabama",40727,190,19494,190,1867,543,2587,717,6260,1124,1693,684,3966,1018,1319,513,1062,396,740,321,21233,190,1204,502,3251,776,6282,1030,1300,465,3934,750,2708,740,1238,505,1316,471
0500000US01051,01051,"Elmore County, Alabama",41657,190,19739,190,468,276,2039,665,4298,1069,1508,565,4689,1042,1749,689,3362,882,1626,615,21918,190,645,319,1505,647,5854,1128,1305,531,5117,1046,1641,595,4499,1089,1352,476
0500000US01055,01055,"Etowah County, Alabama",58768,190,27805,190,2055,612,3737,868,7167,1139,2104,763,6992,1120,1460,479,2926,678,1364,482,30963,190,1799,843,2099,639,8558,1238,1203,467,9702,1281,3531,802,1921,593,2150,802
0500000US01069,01069,"Houston County, Alabama",50110,190,23757,190,1096,276,1946,400,6259,721,1537,305,5175,497,1915,421,3997,593,1832,442,26353,190,1211,354,1914,367,6837,623,1879,386,6058,566,2615,470,3641,552,2198,490
0500000US01073,01073,"Jefferson County, Alabama",244326,167,115264,90,2922,758,8221,1501,19956,2058,5161,981,24615,2273,7065,1595,29605,2653,17719,1846,129062,140,2145,745,7053,1153,31259,2610,4473,1181,29820,2435,9083,1528,27456,2258,17773,1873
0500000US01077,01077,"Lauderdale County, Alabama",55382,190,26074,190,1409,689,2533,908,7531,1299,1381,577,6093,1102,814,410,4004,1064,2309,773,29308,190,1801,690,2594,912,8807,1527,1517,684,6129,1068,1777,587,3730,1023,2953,905
