GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate or professional degree,Margin of Error; Male: - Graduate or professional degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate or professional degree,Margin of Error; Female: - Graduate or professional degree
0500000US33017,33017,"Strafford County, New Hampshire",75840,184,36787,184,515,316,2979,942,7275,1177,1538,616,7563,1241,3564,916,8749,1297,4604,918,39053,184,902,576,1477,482,9081,1339,2171,887,7422,1355,4093,774,8998,1499,4909,1128
0500000US34001,34001,"Atlantic County, New Jersey",116011,197,55173,197,1704,687,2766,803,16715,2146,2205,697,10197,1493,3844,873,11425,1522,6317,1030,60838,197,1376,570,3961,1402,19260,1805,1539,565,10075,1282,5236,1077,13300,1570,6091,1077
0500000US34003,34003,"Bergen County, New Jersey",395716,518,188876,389,4264,924,7336,1191,41413,2812,3988,877,29167,2277,9019,1333,57771,2901,35918,2246,206840,213,5395,976,6723,1185,53422,2810,2268,739,31724,2728,11841,1551,59463,3158,36004,2549
0500000US34005,34005,"Burlington County, New Jersey",224355,161,107346,79,2082,774,3623,843,26625,1954,3320,802,20552,2002,8245,1302,27212,2280,15687,1552,117009,82,2281,951,3802,703,32835,2207,2666,829,20990,2044,11436,1490,29561,2048,13438,1605
0500000US34007,34007,"Camden County, New Jersey",218440,694,103892,337,2528,656,5907,1070,28062,2115,3671,774,19427,1849,6473,954,23189,2034,14635,1384,114548,441,2784,872,5140,995,32737,2031,2864,748,20064,2121,8559,1147,27426,1805,14974,1314
0500000US34009,34009,"Cape May County, New Jersey",62428,72,29582,197,849,856,1865,786,8064,913,1075,429,6037,958,1943,532,6626,994,3123,534,32846,72,411,282,2073,620,9316,926,972,532,6329,1004,2757,647,6902,964,4086,744
0500000US34011,34011,"Cumberland County, New Jersey",56697,31,27445,17,1419,513,2110,635,11904,1439,1363,501,4185,747,1584,529,3446,923,1434,544,29252,15,1619,737,1605,488,12435,1429,1304,579,4462,771,2110,627,4125,1125,1592,538
0500000US34013,34013,"Essex County, New Jersey",182323,1122,87432,825,4290,1253,2817,623,15485,1792,1548,527,11068,1288,2902,712,27794,1964,21528,1716,94891,574,3429,960,3588,1009,20218,2052,1059,526,10841,1333,4249,765,29840,2077,21667,1843
0500000US34015,34015,"Gloucester County, New Jersey",163311,371,77967,165,1261,631,4565,820,25578,1916,3342,867,13690,1960,7028,1285,15281,1521,7222,1047,85344,210,1479,643,4920,1107,26171,1820,2625,698,15487,1879,8794,1267,17640,1711,8228,1210
0500000US34017,34017,"Hudson County, New Jersey",153612,407,77710,255,3559,833,2097,602,15309,1636,2303,869,8679,1230,2564,734,27599,1871,15600,1354,75902,247,3343,813,2181,617,19074,1577,1444,571,8564,1344,2939,797,23905,1682,14452,1593
0500000US34019,34019,"Hunterdon County, New Jersey",78232,51,37794,51,743,377,1228,432,8562,1263,509,233,5453,994,1683,492,12433,1356,7183,1178,40438,197,212,186,1894,665,7363,1021,370,289,6912,1068,3292,712,13100,1265,7295,1112
0500000US34021,34021,"Mercer County, New Jersey",137694,110,65529,62,568,302,3024,931,14071,1855,2045,755,10765,1502,3608,864,17423,1832,14025,1488,72165,48,1005,669,3147,826,16570,1785,1161,668,12088,1763,5430,931,18201,1719,14563,1611
0500000US34023,34023,"Middlesex County, New Jersey",280857,446,134835,415,3222,762,6375,1497,38534,2527,4488,1099,23027,2459,7958,1424,31791,2393,19440,1891,146022,154,4067,1101,6125,1186,46299,2793,2232,575,23075,2378,10165,1432,33254,2551,20805,1740
0500000US34025,34025,"Monmouth County, New Jersey",341839,780,162649,385,1822,597,6272,1331,30085,2174,3950,839,29530,2369,11162,1542,47491,2683,32337,2284,179190,419,2140,729,4809,912,44447,2875,3032,743,29719,2521,14397,1818,48914,2743,31732,2339
0500000US34027,34027,"Morris County, New Jersey",257860,203,123739,127,1037,430,2771,825,26720,2517,1704,465,18017,1702,5914,924,38412,2346,29164,2129,134121,96,1525,588,3386,756,32425,2109,1532,581,16570,1763,10321,1646,40419,2672,27943,2218
0500000US34029,34029,"Ocean County, New Jersey",354244,183,164994,124,3283,769,10128,1512,45557,2452,7114,1227,36097,2460,12361,1965,34050,2287,16404,1756,189250,129,3437,827,10056,1672,70015,3144,4600,920,35173,2577,15681,1751,33740,2155,16548,1922
0500000US34031,34031,"Passaic County, New Jersey",156290,329,74934,182,2634,788,4367,877,24323,2135,2434,637,11705,1558,2994,872,16620,1524,9857,1228,81356,225,3341,831,3386,1014,25853,2049,1558,544,13039,1517,5167,908,18388,2040,10624,1502
