GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Total (dollars):,Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Total (dollars):,Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Other (dollars),Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Other (dollars)
0500000US01003,01003,"Baldwin County, Alabama",30104,2942,40481,3153,48704,3108,11818,1551,22316,3169,31984,3132,7785,1436
0500000US01015,01015,"Calhoun County, Alabama",23301,2876,27811,3423,44910,6048,8869,1698,19195,3326,31158,2638,9004,1457
0500000US01043,01043,"Cullman County, Alabama",27788,3029,32903,4151,43372,3823,11976,4402,22025,2734,29115,3476,10204,1913
0500000US01049,01049,"DeKalb County, Alabama",24351,1796,26438,3042,31252,4247,8905,3538,22778,3911,31034,4867,8722,3983
0500000US01051,01051,"Elmore County, Alabama",30716,6543,41749,3227,51301,2268,6211,2089,21315,3115,36376,3717,8896,1550
0500000US01055,01055,"Etowah County, Alabama",24554,1985,29176,2974,41056,4113,10333,2052,19359,2606,28773,4002,8929,1662
0500000US01069,01069,"Houston County, Alabama",25041,1240,31010,1680,42077,2240,9412,1230,21114,1049,28709,1983,9157,1122
0500000US01073,01073,"Jefferson County, Alabama",27467,1025,32275,1620,46797,2191,10810,787,24741,1442,36671,1319,9977,798
0500000US01077,01077,"Lauderdale County, Alabama",23701,2638,31356,1949,41538,7042,7776,2032,17163,2256,24756,3714,9240,1492
0500000US01081,01081,"Lee County, Alabama",22565,2159,24328,1934,43679,5986,6705,903,19574,4051,39802,2686,6781,2088
0500000US01083,01083,"Limestone County, Alabama",26166,2526,33806,3724,45037,10402,11482,2810,20527,1809,30128,4706,11390,1371
0500000US01089,01089,"Madison County, Alabama",29958,1804,38552,3626,51945,2256,9731,1700,22295,1845,35393,1679,10819,949
0500000US01095,01095,"Marshall County, Alabama",26080,1698,28172,2547,40314,5658,9678,1980,23575,2473,31436,2841,7227,1522
0500000US01097,01097,"Mobile County, Alabama",27080,1406,32950,2579,42143,1358,10775,898,21109,1100,31259,963,8843,706
0500000US01101,01101,"Montgomery County, Alabama",25657,1837,30631,2485,40817,2714,7799,1826,21749,2037,32358,1583,7957,1464
0500000US01103,01103,"Morgan County, Alabama",24038,1874,27543,4241,40333,4174,10925,1205,21864,2066,29258,3674,8765,2272
0500000US01115,01115,"St. Clair County, Alabama",31239,4768,40844,5476,47871,4089,8561,2890,21222,2595,36602,4392,8516,1392
0500000US01117,01117,"Shelby County, Alabama",35821,1671,45374,2901,55929,5228,12990,2582,28742,2856,41020,2835,9418,1285
0500000US01121,01121,"Talladega County, Alabama",21058,1793,28435,4636,41682,5288,9535,3359,16019,2151,26808,4261,6518,1758
0500000US01125,01125,"Tuscaloosa County, Alabama",22830,2395,28688,3554,41231,2336,4967,1032,19276,1863,32436,2791,6505,1359
0500000US01127,01127,"Walker County, Alabama",24856,4818,32270,5189,42399,4540,10507,4884,18472,2273,32189,7149,9942,1817
