"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"37 years"	"37"	"Female"	"F"	724	708478	102.2
	"1999"	"1999"	"37 years"	"37"	"Male"	"M"	1348	712365	189.2
	"1999"	"1999"	"38 years"	"38"	"Female"	"F"	862	704463	122.4
	"1999"	"1999"	"38 years"	"38"	"Male"	"M"	1486	704082	211.1
	"1999"	"1999"	"39 years"	"39"	"Female"	"F"	836	710894	117.6
	"1999"	"1999"	"39 years"	"39"	"Male"	"M"	1568	710024	220.8
	"1999"	"1999"	"40 years"	"40"	"Female"	"F"	918	716553	128.1
	"1999"	"1999"	"40 years"	"40"	"Male"	"M"	1674	721689	232.0
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	1011	682591	148.1
	"1999"	"1999"	"41 years"	"41"	"Male"	"M"	1796	676495	265.5
	"1999"	"1999"	"42 years"	"42"	"Female"	"F"	1073	686596	156.3
	"1999"	"1999"	"42 years"	"42"	"Male"	"M"	1896	682354	277.9
	"1999"	"1999"	"43 years"	"43"	"Female"	"F"	1151	663881	173.4
	"1999"	"1999"	"43 years"	"43"	"Male"	"M"	2018	648738	311.1
	"1999"	"1999"	"44 years"	"44"	"Female"	"F"	1223	648608	188.6
	"1999"	"1999"	"44 years"	"44"	"Male"	"M"	2235	639504	349.5
	"1999"	"1999"	"45 years"	"45"	"Female"	"F"	1354	644441	210.1
	"1999"	"1999"	"45 years"	"45"	"Male"	"M"	2344	633242	370.2
	"1999"	"1999"	"46 years"	"46"	"Female"	"F"	1388	609290	227.8
	"1999"	"1999"	"46 years"	"46"	"Male"	"M"	2442	589833	414.0
	"1999"	"1999"	"47 years"	"47"	"Female"	"F"	1449	599235	241.8
	"1999"	"1999"	"47 years"	"47"	"Male"	"M"	2417	578720	417.6
	"1999"	"1999"	"48 years"	"48"	"Female"	"F"	1540	568635	270.8
	"1999"	"1999"	"48 years"	"48"	"Male"	"M"	2577	547512	470.7
	"1999"	"1999"	"49 years"	"49"	"Female"	"F"	1618	572746	282.5
	"1999"	"1999"	"49 years"	"49"	"Male"	"M"	2696	550838	489.4
	"1999"	"1999"	"50 years"	"50"	"Female"	"F"	1713	573949	298.5
	"1999"	"1999"	"50 years"	"50"	"Male"	"M"	2839	549989	516.2
	"1999"	"1999"	"51 years"	"51"	"Female"	"F"	1825	547436	333.4
	"1999"	"1999"	"51 years"	"51"	"Male"	"M"	2967	518935	571.7
	"1999"	"1999"	"52 years"	"52"	"Female"	"F"	2074	585651	354.1
	"1999"	"1999"	"52 years"	"52"	"Male"	"M"	3267	559628	583.8
	"1999"	"1999"	"53 years"	"53"	"Female"	"F"	1846	430144	429.2
	"1999"	"1999"	"53 years"	"53"	"Male"	"M"	2828	405156	698.0
	"1999"	"1999"	"54 years"	"54"	"Female"	"F"	1983	447316	443.3
	"1999"	"1999"	"54 years"	"54"	"Male"	"M"	2995	421783	710.1
	"1999"	"1999"	"55 years"	"55"	"Female"	"F"	2201	433934	507.2
	"1999"	"1999"	"55 years"	"55"	"Male"	"M"	3314	405397	817.5
	"1999"	"1999"	"56 years"	"56"	"Female"	"F"	2338	443001	527.8
	"1999"	"1999"	"56 years"	"56"	"Male"	"M"	3658	413439	884.8
	"1999"	"1999"	"57 years"	"57"	"Female"	"F"	2286	387504	589.9
	"1999"	"1999"	"57 years"	"57"	"Male"	"M"	3511	355999	986.2
	"1999"	"1999"	"58 years"	"58"	"Female"	"F"	2389	369278	646.9
	"1999"	"1999"	"58 years"	"58"	"Male"	"M"	3541	340003	1041.5
	"1999"	"1999"	"59 years"	"59"	"Female"	"F"	2502	352903	709.0
	"1999"	"1999"	"59 years"	"59"	"Male"	"M"	3653	321962	1134.6
	"1999"	"1999"	"60 years"	"60"	"Female"	"F"	2594	352055	736.8
	"1999"	"1999"	"60 years"	"60"	"Male"	"M"	3730	320333	1164.4
	"1999"	"1999"	"61 years"	"61"	"Female"	"F"	2873	331398	866.9
	"1999"	"1999"	"61 years"	"61"	"Male"	"M"	4050	300275	1348.8
	"1999"	"1999"	"62 years"	"62"	"Female"	"F"	2976	317804	936.4
	"1999"	"1999"	"62 years"	"62"	"Male"	"M"	4293	284813	1507.3
	"1999"	"1999"	"63 years"	"63"	"Female"	"F"	3223	317671	1014.6
	"1999"	"1999"	"63 years"	"63"	"Male"	"M"	4654	280839	1657.2
	"1999"	"1999"	"64 years"	"64"	"Female"	"F"	3629	318727	1138.6
	"1999"	"1999"	"64 years"	"64"	"Male"	"M"	4961	278119	1783.8
	"1999"	"1999"	"65 years"	"65"	"Female"	"F"	3774	296487	1272.9
	"1999"	"1999"	"65 years"	"65"	"Male"	"M"	5011	257729	1944.3
	"1999"	"1999"	"66 years"	"66"	"Female"	"F"	3975	295150	1346.8
	"1999"	"1999"	"66 years"	"66"	"Male"	"M"	5229	252512	2070.8
	"1999"	"1999"	"67 years"	"67"	"Female"	"F"	4430	298256	1485.3
	"1999"	"1999"	"67 years"	"67"	"Male"	"M"	5743	251974	2279.2
	"1999"	"1999"	"68 years"	"68"	"Female"	"F"	4756	298807	1591.7
	"1999"	"1999"	"68 years"	"68"	"Male"	"M"	6131	251922	2433.7
	"1999"	"1999"	"69 years"	"69"	"Female"	"F"	5306	298631	1776.8
	"1999"	"1999"	"69 years"	"69"	"Male"	"M"	6917	249442	2773.0
	"1999"	"1999"	"70 years"	"70"	"Female"	"F"	5700	302636	1883.5
	"1999"	"1999"	"70 years"	"70"	"Male"	"M"	7202	240774	2991.2
	"1999"	"1999"	"71 years"	"71"	"Female"	"F"	6090	292408	2082.7
	"1999"	"1999"	"71 years"	"71"	"Male"	"M"	7742	232365	3331.8
	"1999"	"1999"	"72 years"	"72"	"Female"	"F"	6689	284046	2354.9
	"1999"	"1999"	"72 years"	"72"	"Male"	"M"	8216	218483	3760.5
	"1999"	"1999"	"73 years"	"73"	"Female"	"F"	7232	280239	2580.7
	"1999"	"1999"	"73 years"	"73"	"Male"	"M"	8618	212330	4058.8
	"1999"	"1999"	"74 years"	"74"	"Female"	"F"	7964	286526	2779.5
	"1999"	"1999"	"74 years"	"74"	"Male"	"M"	8889	209433	4244.3
	"2000"	"2000"	"< 1 year"	"0"	"Female"	"F"	3422	589574	580.4
	"2000"	"2000"	"< 1 year"	"0"	"Male"	"M"	4319	618799	698.0
	"2000"	"2000"	"1 year"	"1"	"Female"	"F"	244	590432	41.3
	"2000"	"2000"	"1 year"	"1"	"Male"	"M"	329	617944	53.2
	"2000"	"2000"	"2 years"	"2"	"Female"	"F"	179	589761	30.4
	"2000"	"2000"	"2 years"	"2"	"Male"	"M"	228	617239	36.9
	"2000"	"2000"	"3 years"	"3"	"Female"	"F"	116	601417	19.3
	"2000"	"2000"	"3 years"	"3"	"Male"	"M"	169	629044	26.9
	"2000"	"2000"	"4 years"	"4"	"Female"	"F"	107	619203	17.3
	"2000"	"2000"	"4 years"	"4"	"Male"	"M"	126	649950	19.4
	"2000"	"2000"	"5 years"	"5"	"Female"	"F"	91	626289	14.5
	"2000"	"2000"	"5 years"	"5"	"Male"	"M"	145	655458	22.1
	"2000"	"2000"	"6 years"	"6"	"Female"	"F"	85	633856	13.4
	"2000"	"2000"	"6 years"	"6"	"Male"	"M"	105	664229	15.8
	"2000"	"2000"	"7 years"	"7"	"Female"	"F"	77	645886	11.9
	"2000"	"2000"	"7 years"	"7"	"Male"	"M"	102	677060	15.1
	"2000"	"2000"	"8 years"	"8"	"Female"	"F"	98	655770	14.9
	"2000"	"2000"	"8 years"	"8"	"Male"	"M"	107	686006	15.6
	"2000"	"2000"	"9 years"	"9"	"Female"	"F"	86	663713	13.0
	"2000"	"2000"	"9 years"	"9"	"Male"	"M"	81	697310	11.6
	"2000"	"2000"	"10 years"	"10"	"Female"	"F"	66	659387	10.0
	"2000"	"2000"	"10 years"	"10"	"Male"	"M"	104	693178	15.0
	"2000"	"2000"	"11 years"	"11"	"Female"	"F"	87	632720	13.8
	"2000"	"2000"	"11 years"	"11"	"Male"	"M"	127	664591	19.1
	"2000"	"2000"	"12 years"	"12"	"Female"	"F"	81	625165	13.0
	"2000"	"2000"	"12 years"	"12"	"Male"	"M"	135	656215	20.6
	"2000"	"2000"	"13 years"	"13"	"Female"	"F"	84	612184	13.7
	"2000"	"2000"	"13 years"	"13"	"Male"	"M"	149	642209	23.2
	"2000"	"2000"	"14 years"	"14"	"Female"	"F"	116	612645	18.9
	"2000"	"2000"	"14 years"	"14"	"Male"	"M"	204	645393	31.6
	"2000"	"2000"	"15 years"	"15"	"Female"	"F"	124	606286	20.5
	"2000"	"2000"	"15 years"	"15"	"Male"	"M"	288	638099	45.1
	"2000"	"2000"	"16 years"	"16"	"Female"	"F"	174	596330	29.2
	"2000"	"2000"	"16 years"	"16"	"Male"	"M"	393	636964	61.7
	"2000"	"2000"	"17 years"	"17"	"Female"	"F"	197	605788	32.5
	"2000"	"2000"	"17 years"	"17"	"Male"	"M"	553	655081	84.4
	"2000"	"2000"	"18 years"	"18"	"Female"	"F"	249	607852	41.0
	"2000"	"2000"	"18 years"	"18"	"Male"	"M"	652	650040	100.3
	"2000"	"2000"	"19 years"	"19"	"Female"	"F"	259	616741	42.0
	"2000"	"2000"	"19 years"	"19"	"Male"	"M"	786	656724	119.7
	"2000"	"2000"	"20 years"	"20"	"Female"	"F"	231	605313	38.2
	"2000"	"2000"	"20 years"	"20"	"Male"	"M"	840	646432	129.9
	"2000"	"2000"	"21 years"	"21"	"Female"	"F"	260	578356	45.0
	"2000"	"2000"	"21 years"	"21"	"Male"	"M"	787	614282	128.1
	"2000"	"2000"	"22 years"	"22"	"Female"	"F"	226	570322	39.6
	"2000"	"2000"	"22 years"	"22"	"Male"	"M"	762	603792	126.2
	"2000"	"2000"	"23 years"	"23"	"Female"	"F"	217	569286	38.1
	"2000"	"2000"	"23 years"	"23"	"Male"	"M"	704	595859	118.1
	"2000"	"2000"	"24 years"	"24"	"Female"	"F"	229	572778	40.0
	"2000"	"2000"	"24 years"	"24"	"Male"	"M"	709	597189	118.7
	"2000"	"2000"	"25 years"	"25"	"Female"	"F"	258	590718	43.7
	"2000"	"2000"	"25 years"	"25"	"Male"	"M"	672	614854	109.3
	"2000"	"2000"	"26 years"	"26"	"Female"	"F"	264	574799	45.9
	"2000"	"2000"	"26 years"	"26"	"Male"	"M"	713	591677	120.5
	"2000"	"2000"	"27 years"	"27"	"Female"	"F"	272	600956	45.3
	"2000"	"2000"	"27 years"	"27"	"Male"	"M"	704	618357	113.9
	"2000"	"2000"	"28 years"	"28"	"Female"	"F"	275	626550	43.9
	"2000"	"2000"	"28 years"	"28"	"Male"	"M"	724	642304	112.7
	"2000"	"2000"	"29 years"	"29"	"Female"	"F"	317	671401	47.2
	"2000"	"2000"	"29 years"	"29"	"Male"	"M"	837	683353	122.5
	"2000"	"2000"	"30 years"	"30"	"Female"	"F"	341	683036	49.9
	"2000"	"2000"	"30 years"	"30"	"Male"	"M"	781	706188	110.6
	"2000"	"2000"	"31 years"	"31"	"Female"	"F"	393	639576	61.4
	"2000"	"2000"	"31 years"	"31"	"Male"	"M"	855	653280	130.9
	"2000"	"2000"	"32 years"	"32"	"Female"	"F"	410	635249	64.5
	"2000"	"2000"	"32 years"	"32"	"Male"	"M"	879	650525	135.1
	"2000"	"2000"	"33 years"	"33"	"Female"	"F"	443	635868	69.7
	"2000"	"2000"	"33 years"	"33"	"Male"	"M"	982	646877	151.8
	"2000"	"2000"	"34 years"	"34"	"Female"	"F"	519	657806	78.9
	"2000"	"2000"	"34 years"	"34"	"Male"	"M"	1038	671348	154.6
	"2000"	"2000"	"35 years"	"35"	"Female"	"F"	582	705761	82.5
	"2000"	"2000"	"35 years"	"35"	"Male"	"M"	1130	719255	157.1
	"2000"	"2000"	"36 years"	"36"	"Female"	"F"	657	703624	93.4
	"2000"	"2000"	"36 years"	"36"	"Male"	"M"	1250	704749	177.4
	"2000"	"2000"	"37 years"	"37"	"Female"	"F"	705	701763	100.5
	"2000"	"2000"	"37 years"	"37"	"Male"	"M"	1301	704576	184.7
	"2000"	"2000"	"38 years"	"38"	"Female"	"F"	752	702320	107.1
	"2000"	"2000"	"38 years"	"38"	"Male"	"M"	1435	703729	203.9
	"2000"	"2000"	"39 years"	"39"	"Female"	"F"	859	712517	120.6
	"2000"	"2000"	"39 years"	"39"	"Male"	"M"	1437	709734	202.5
	"2000"	"2000"	"40 years"	"40"	"Female"	"F"	955	725218	131.7
	"2000"	"2000"	"40 years"	"40"	"Male"	"M"	1731	733468	236.0
	"2000"	"2000"	"41 years"	"41"	"Female"	"F"	1049	685332	153.1
	"2000"	"2000"	"41 years"	"41"	"Male"	"M"	1754	679143	258.3
	"2000"	"2000"	"42 years"	"42"	"Female"	"F"	1109	695040	159.6
	"2000"	"2000"	"42 years"	"42"	"Male"	"M"	1952	691592	282.2
	"2000"	"2000"	"43 years"	"43"	"Female"	"F"	1171	675109	173.5
	"2000"	"2000"	"43 years"	"43"	"Male"	"M"	2064	663679	311.0
	"2000"	"2000"	"44 years"	"44"	"Female"	"F"	1235	658696	187.5
	"2000"	"2000"	"44 years"	"44"	"Male"	"M"	2310	647935	356.5
	"2000"	"2000"	"45 years"	"45"	"Female"	"F"	1344	662950	202.7
	"2000"	"2000"	"45 years"	"45"	"Male"	"M"	2300	654431	351.5
	"2000"	"2000"	"46 years"	"46"	"Female"	"F"	1374	623254	220.5
	"2000"	"2000"	"46 years"	"46"	"Male"	"M"	2410	604160	398.9
	"2000"	"2000"	"47 years"	"47"	"Female"	"F"	1495	614491	243.3
	"2000"	"2000"	"47 years"	"47"	"Male"	"M"	2584	593967	435.0
	"2000"	"2000"	"48 years"	"48"	"Female"	"F"	1553	588653	263.8
	"2000"	"2000"	"48 years"	"48"	"Male"	"M"	2744	568728	482.5
	"2000"	"2000"	"49 years"	"49"	"Female"	"F"	1668	575437	289.9
	"2000"	"2000"	"49 years"	"49"	"Male"	"M"	2751	552275	498.1
	"2000"	"2000"	"50 years"	"50"	"Female"	"F"	1730	584880	295.8
	"2000"	"2000"	"50 years"	"50"	"Male"	"M"	2981	561589	530.8
	"2000"	"2000"	"51 years"	"51"	"Female"	"F"	1808	551666	327.7
	"2000"	"2000"	"51 years"	"51"	"Male"	"M"	3085	522056	590.9
	"2000"	"2000"	"52 years"	"52"	"Female"	"F"	2026	561561	360.8
	"2000"	"2000"	"52 years"	"52"	"Male"	"M"	3264	534369	610.8
	"2000"	"2000"	"53 years"	"53"	"Female"	"F"	2220	550091	403.6
	"2000"	"2000"	"53 years"	"53"	"Male"	"M"	3481	523584	664.8
	"2000"	"2000"	"54 years"	"54"	"Female"	"F"	1915	435451	439.8
	"2000"	"2000"	"54 years"	"54"	"Male"	"M"	2986	409816	728.6
	"2000"	"2000"	"55 years"	"55"	"Female"	"F"	2124	438363	484.5
	"2000"	"2000"	"55 years"	"55"	"Male"	"M"	3335	409352	814.7
	"2000"	"2000"	"56 years"	"56"	"Female"	"F"	2366	430062	550.2
	"2000"	"2000"	"56 years"	"56"	"Male"	"M"	3391	400290	847.1
	"2000"	"2000"	"57 years"	"57"	"Female"	"F"	2468	432674	570.4
	"2000"	"2000"	"57 years"	"57"	"Male"	"M"	3793	399482	949.5
	"2000"	"2000"	"58 years"	"58"	"Female"	"F"	2445	383153	638.1
	"2000"	"2000"	"58 years"	"58"	"Male"	"M"	3675	352864	1041.5
	"2000"	"2000"	"59 years"	"59"	"Female"	"F"	2553	362327	704.6
	"2000"	"2000"	"59 years"	"59"	"Male"	"M"	3800	330326	1150.4
	"2000"	"2000"	"60 years"	"60"	"Female"	"F"	2639	355133	743.1
	"2000"	"2000"	"60 years"	"60"	"Male"	"M"	3861	323291	1194.3
	"2000"	"2000"	"61 years"	"61"	"Female"	"F"	2993	337345	887.2
	"2000"	"2000"	"61 years"	"61"	"Male"	"M"	3979	306056	1300.1
	"2000"	"2000"	"62 years"	"62"	"Female"	"F"	3070	331573	925.9
	"2000"	"2000"	"62 years"	"62"	"Male"	"M"	4371	298105	1466.3
	"2000"	"2000"	"63 years"	"63"	"Female"	"F"	3255	315392	1032.0
	"2000"	"2000"	"63 years"	"63"	"Male"	"M"	4481	278993	1606.1
	"2000"	"2000"	"64 years"	"64"	"Female"	"F"	3423	314030	1090.0
	"2000"	"2000"	"64 years"	"64"	"Male"	"M"	4783	273659	1747.8
	"2000"	"2000"	"65 years"	"65"	"Female"	"F"	3752	314755	1192.0
	"2000"	"2000"	"65 years"	"65"	"Male"	"M"	5022	273236	1838.0
	"2000"	"2000"	"66 years"	"66"	"Female"	"F"	3909	289221	1351.6
	"2000"	"2000"	"66 years"	"66"	"Male"	"M"	5080	248173	2047.0
	"2000"	"2000"	"67 years"	"67"	"Female"	"F"	4283	294704	1453.3
	"2000"	"2000"	"67 years"	"67"	"Male"	"M"	5483	249409	2198.4
	"2000"	"2000"	"68 years"	"68"	"Female"	"F"	4636	290167	1597.7
	"2000"	"2000"	"68 years"	"68"	"Male"	"M"	5977	244965	2439.9
	"2000"	"2000"	"69 years"	"69"	"Female"	"F"	4972	298032	1668.3
	"2000"	"2000"	"69 years"	"69"	"Male"	"M"	6471	245935	2631.2
	"2000"	"2000"	"70 years"	"70"	"Female"	"F"	5555	301950	1839.7
	"2000"	"2000"	"70 years"	"70"	"Male"	"M"	7014	243442	2881.2
	"2000"	"2000"	"71 years"	"71"	"Female"	"F"	5766	286291	2014.0
	"2000"	"2000"	"71 years"	"71"	"Male"	"M"	7422	226985	3269.8
	"2000"	"2000"	"72 years"	"72"	"Female"	"F"	6479	289223	2240.1
	"2000"	"2000"	"72 years"	"72"	"Male"	"M"	7938	225201	3524.9
	"2000"	"2000"	"73 years"	"73"	"Female"	"F"	6947	282307	2460.8
	"2000"	"2000"	"73 years"	"73"	"Male"	"M"	8251	214074	3854.3
	"2000"	"2000"	"74 years"	"74"	"Female"	"F"	7559	281978	2680.7
	"2000"	"2000"	"74 years"	"74"	"Male"	"M"	8458	205981	4106.2
	"2001"	"2001"	"< 1 year"	"0"	"Female"	"F"	3335	631665	528.0
	"2001"	"2001"	"< 1 year"	"0"	"Male"	"M"	4253	660763	643.6
	"2001"	"2001"	"1 year"	"1"	"Female"	"F"	272	597913	45.5
	"2001"	"2001"	"1 year"	"1"	"Male"	"M"	341	626831	54.4
	"2001"	"2001"	"2 years"	"2"	"Female"	"F"	166	585769	28.3
	"2001"	"2001"	"2 years"	"2"	"Male"	"M"	234	613159	38.2
	"2001"	"2001"	"3 years"	"3"	"Female"	"F"	119	589337	20.2
	"2001"	"2001"	"3 years"	"3"	"Male"	"M"	174	617355	28.2
	"2001"	"2001"	"4 years"	"4"	"Female"	"F"	104	598164	17.4
	"2001"	"2001"	"4 years"	"4"	"Male"	"M"	143	625237	22.9
	"2001"	"2001"	"5 years"	"5"	"Female"	"F"	85	614616	13.8
	"2001"	"2001"	"5 years"	"5"	"Male"	"M"	113	643507	17.6
	"2001"	"2001"	"6 years"	"6"	"Female"	"F"	86	624699	13.8
	"2001"	"2001"	"6 years"	"6"	"Male"	"M"	117	653466	17.9
	"2001"	"2001"	"7 years"	"7"	"Female"	"F"	76	631007	12.0
	"2001"	"2001"	"7 years"	"7"	"Male"	"M"	98	660595	14.8
	"2001"	"2001"	"8 years"	"8"	"Female"	"F"	73	640389	11.4
	"2001"	"2001"	"8 years"	"8"	"Male"	"M"	113	672339	16.8
	"2001"	"2001"	"9 years"	"9"	"Female"	"F"	76	654918	11.6
	"2001"	"2001"	"9 years"	"9"	"Male"	"M"	107	684926	15.6
	"2001"	"2001"	"10 years"	"10"	"Female"	"F"	73	664727	11.0
	"2001"	"2001"	"10 years"	"10"	"Male"	"M"	112	698304	16.0
	"2001"	"2001"	"11 years"	"11"	"Female"	"F"	78	670652	11.6
	"2001"	"2001"	"11 years"	"11"	"Male"	"M"	104	704742	14.8
	"2001"	"2001"	"12 years"	"12"	"Female"	"F"	85	642620	13.2
	"2001"	"2001"	"12 years"	"12"	"Male"	"M"	110	674848	16.3
	"2001"	"2001"	"13 years"	"13"	"Female"	"F"	114	631055	18.1
	"2001"	"2001"	"13 years"	"13"	"Male"	"M"	143	662757	21.6
	"2001"	"2001"	"14 years"	"14"	"Female"	"F"	120	619664	19.4
	"2001"	"2001"	"14 years"	"14"	"Male"	"M"	183	650814	28.1
	"2001"	"2001"	"15 years"	"15"	"Female"	"F"	141	618239	22.8
	"2001"	"2001"	"15 years"	"15"	"Male"	"M"	243	652335	37.3
	"2001"	"2001"	"16 years"	"16"	"Female"	"F"	221	618804	35.7
	"2001"	"2001"	"16 years"	"16"	"Male"	"M"	384	656311	58.5
	"2001"	"2001"	"17 years"	"17"	"Female"	"F"	232	604015	38.4
	"2001"	"2001"	"17 years"	"17"	"Male"	"M"	565	650636	86.8
	"2001"	"2001"	"18 years"	"18"	"Female"	"F"	235	611909	38.4
	"2001"	"2001"	"18 years"	"18"	"Male"	"M"	763	665293	114.7
	"2001"	"2001"	"19 years"	"19"	"Female"	"F"	231	609945	37.9
	"2001"	"2001"	"19 years"	"19"	"Male"	"M"	820	661753	123.9
	"2001"	"2001"	"20 years"	"20"	"Female"	"F"	249	622389	40.0
	"2001"	"2001"	"20 years"	"20"	"Male"	"M"	829	665052	124.7
	"2001"	"2001"	"21 years"	"21"	"Female"	"F"	279	624332	44.7
	"2001"	"2001"	"21 years"	"21"	"Male"	"M"	868	660689	131.4
	"2001"	"2001"	"22 years"	"22"	"Female"	"F"	224	598025	37.5
	"2001"	"2001"	"22 years"	"22"	"Male"	"M"	851	629962	135.1
	"2001"	"2001"	"23 years"	"23"	"Female"	"F"	295	587329	50.2
	"2001"	"2001"	"23 years"	"23"	"Male"	"M"	797	617932	129.0
	"2001"	"2001"	"24 years"	"24"	"Female"	"F"	236	588540	40.1
