"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	"Female"	"F"	3460	587952	588.5
	"1999"	"1999"	"< 1 year"	"0"	"Male"	"M"	4227	616659	685.5
	"1999"	"1999"	"1 year"	"1"	"Female"	"F"	263	584322	45.0
	"1999"	"1999"	"1 year"	"1"	"Male"	"M"	316	612449	51.6
	"1999"	"1999"	"2 years"	"2"	"Female"	"F"	162	589077	27.5
	"1999"	"1999"	"2 years"	"2"	"Male"	"M"	245	615341	39.8
	"1999"	"1999"	"3 years"	"3"	"Female"	"F"	142	602211	23.6
	"1999"	"1999"	"3 years"	"3"	"Male"	"M"	171	630810	27.1
	"1999"	"1999"	"4 years"	"4"	"Female"	"F"	108	625299	17.3
	"1999"	"1999"	"4 years"	"4"	"Male"	"M"	132	655828	20.1
	"1999"	"1999"	"5 years"	"5"	"Female"	"F"	97	632793	15.3
	"1999"	"1999"	"5 years"	"5"	"Male"	"M"	131	662912	19.8
	"1999"	"1999"	"6 years"	"6"	"Female"	"F"	88	638325	13.8
	"1999"	"1999"	"6 years"	"6"	"Male"	"M"	107	669911	16.0
	"1999"	"1999"	"7 years"	"7"	"Female"	"F"	91	655632	13.9
	"1999"	"1999"	"7 years"	"7"	"Male"	"M"	126	684692	18.4
	"1999"	"1999"	"8 years"	"8"	"Female"	"F"	95	654465	14.5
	"1999"	"1999"	"8 years"	"8"	"Male"	"M"	102	686163	14.9
	"1999"	"1999"	"9 years"	"9"	"Female"	"F"	87	643266	13.5
	"1999"	"1999"	"9 years"	"9"	"Male"	"M"	110	676174	16.3
	"1999"	"1999"	"10 years"	"10"	"Female"	"F"	91	630281	14.4
	"1999"	"1999"	"10 years"	"10"	"Male"	"M"	110	662644	16.6
	"1999"	"1999"	"11 years"	"11"	"Female"	"F"	83	616695	13.5
	"1999"	"1999"	"11 years"	"11"	"Male"	"M"	134	646675	20.7
	"1999"	"1999"	"12 years"	"12"	"Female"	"F"	94	609094	15.4
	"1999"	"1999"	"12 years"	"12"	"Male"	"M"	108	639377	16.9
	"1999"	"1999"	"13 years"	"13"	"Female"	"F"	97	604860	16.0
	"1999"	"1999"	"13 years"	"13"	"Male"	"M"	172	635049	27.1
	"1999"	"1999"	"14 years"	"14"	"Female"	"F"	103	602139	17.1
	"1999"	"1999"	"14 years"	"14"	"Male"	"M"	198	633186	31.3
	"1999"	"1999"	"15 years"	"15"	"Female"	"F"	134	588578	22.8
	"1999"	"1999"	"15 years"	"15"	"Male"	"M"	253	620544	40.8
	"1999"	"1999"	"16 years"	"16"	"Female"	"F"	184	599589	30.7
	"1999"	"1999"	"16 years"	"16"	"Male"	"M"	405	640329	63.2
	"1999"	"1999"	"17 years"	"17"	"Female"	"F"	255	596245	42.8
	"1999"	"1999"	"17 years"	"17"	"Male"	"M"	551	644942	85.4
	"1999"	"1999"	"18 years"	"18"	"Female"	"F"	231	589493	39.2
	"1999"	"1999"	"18 years"	"18"	"Male"	"M"	664	631174	105.2
	"1999"	"1999"	"19 years"	"19"	"Female"	"F"	257	605223	42.5
	"1999"	"1999"	"19 years"	"19"	"Male"	"M"	766	644744	118.8
	"1999"	"1999"	"20 years"	"20"	"Female"	"F"	243	579468	41.9
	"1999"	"1999"	"20 years"	"20"	"Male"	"M"	794	621283	127.8
	"1999"	"1999"	"21 years"	"21"	"Female"	"F"	238	561192	42.4
	"1999"	"1999"	"21 years"	"21"	"Male"	"M"	772	596860	129.3
	"1999"	"1999"	"22 years"	"22"	"Female"	"F"	211	558252	37.8
	"1999"	"1999"	"22 years"	"22"	"Male"	"M"	717	590845	121.4
	"1999"	"1999"	"23 years"	"23"	"Female"	"F"	235	547541	42.9
	"1999"	"1999"	"23 years"	"23"	"Male"	"M"	709	574692	123.4
	"1999"	"1999"	"24 years"	"24"	"Female"	"F"	233	568346	41.0
	"1999"	"1999"	"24 years"	"24"	"Male"	"M"	673	592179	113.6
	"1999"	"1999"	"25 years"	"25"	"Female"	"F"	261	572020	45.6
	"1999"	"1999"	"25 years"	"25"	"Male"	"M"	598	594535	100.6
	"1999"	"1999"	"26 years"	"26"	"Female"	"F"	253	580583	43.6
	"1999"	"1999"	"26 years"	"26"	"Male"	"M"	692	597021	115.9
	"1999"	"1999"	"27 years"	"27"	"Female"	"F"	278	616708	45.1
	"1999"	"1999"	"27 years"	"27"	"Male"	"M"	711	633237	112.3
	"1999"	"1999"	"28 years"	"28"	"Female"	"F"	317	652646	48.6
	"1999"	"1999"	"28 years"	"28"	"Male"	"M"	743	665822	111.6
	"1999"	"1999"	"29 years"	"29"	"Female"	"F"	327	663541	49.3
	"1999"	"1999"	"29 years"	"29"	"Male"	"M"	783	676823	115.7
	"1999"	"1999"	"30 years"	"30"	"Female"	"F"	332	667450	49.7
	"1999"	"1999"	"30 years"	"30"	"Male"	"M"	795	689574	115.3
	"1999"	"1999"	"31 years"	"31"	"Female"	"F"	372	628005	59.2
	"1999"	"1999"	"31 years"	"31"	"Male"	"M"	842	640372	131.5
	"1999"	"1999"	"32 years"	"32"	"Female"	"F"	450	642292	70.1
	"1999"	"1999"	"32 years"	"32"	"Male"	"M"	931	654836	142.2
	"1999"	"1999"	"33 years"	"33"	"Female"	"F"	458	644946	71.0
	"1999"	"1999"	"33 years"	"33"	"Male"	"M"	997	655696	152.1
	"1999"	"1999"	"34 years"	"34"	"Female"	"F"	493	679777	72.5
	"1999"	"1999"	"34 years"	"34"	"Male"	"M"	1093	692816	157.8
	"1999"	"1999"	"35 years"	"35"	"Female"	"F"	532	712767	74.6
	"1999"	"1999"	"35 years"	"35"	"Male"	"M"	1161	728020	159.5
	"1999"	"1999"	"36 years"	"36"	"Female"	"F"	667	706457	94.4
	"1999"	"1999"	"36 years"	"36"	"Male"	"M"	1232	707136	174.2
	"1999"	"1999"	"37 years"	"37"	"Female"	"F"	723	705219	102.5
	"1999"	"1999"	"37 years"	"37"	"Male"	"M"	1347	709130	190.0
	"1999"	"1999"	"38 years"	"38"	"Female"	"F"	859	701344	122.5
	"1999"	"1999"	"38 years"	"38"	"Male"	"M"	1490	700760	212.6
	"1999"	"1999"	"39 years"	"39"	"Female"	"F"	831	707689	117.4
	"1999"	"1999"	"39 years"	"39"	"Male"	"M"	1569	706757	222.0
	"1999"	"1999"	"40 years"	"40"	"Female"	"F"	916	713412	128.4
	"1999"	"1999"	"40 years"	"40"	"Male"	"M"	1676	718493	233.3
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	1012	679508	148.9
