"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	"Female"	"F"	3479	590596	589.1
	"1999"	"1999"	"< 1 year"	"0"	"Male"	"M"	4248	619534	685.7
	"1999"	"1999"	"1 year"	"1"	"Female"	"F"	264	586736	45.0
	"1999"	"1999"	"1 year"	"1"	"Male"	"M"	318	615205	51.7
	"1999"	"1999"	"2 years"	"2"	"Female"	"F"	163	591386	27.6
	"1999"	"1999"	"2 years"	"2"	"Male"	"M"	246	617876	39.8
	"1999"	"1999"	"3 years"	"3"	"Female"	"F"	142	604600	23.5
	"1999"	"1999"	"3 years"	"3"	"Male"	"M"	172	633300	27.2
	"1999"	"1999"	"4 years"	"4"	"Female"	"F"	108	627583	17.2
	"1999"	"1999"	"4 years"	"4"	"Male"	"M"	132	658258	20.1
	"1999"	"1999"	"5 years"	"5"	"Female"	"F"	100	635105	15.7
	"1999"	"1999"	"5 years"	"5"	"Male"	"M"	131	665287	19.7
	"1999"	"1999"	"6 years"	"6"	"Female"	"F"	87	640386	13.6
	"1999"	"1999"	"6 years"	"6"	"Male"	"M"	107	672290	15.9
	"1999"	"1999"	"7 years"	"7"	"Female"	"F"	92	657868	14.0
	"1999"	"1999"	"7 years"	"7"	"Male"	"M"	128	686981	18.6
	"1999"	"1999"	"8 years"	"8"	"Female"	"F"	95	656784	14.5
	"1999"	"1999"	"8 years"	"8"	"Male"	"M"	102	688519	14.8
	"1999"	"1999"	"9 years"	"9"	"Female"	"F"	86	645440	13.3
	"1999"	"1999"	"9 years"	"9"	"Male"	"M"	110	678407	16.2
	"1999"	"1999"	"10 years"	"10"	"Female"	"F"	93	632370	14.7
	"1999"	"1999"	"10 years"	"10"	"Male"	"M"	110	664942	16.5
	"1999"	"1999"	"11 years"	"11"	"Female"	"F"	82	618804	13.3
	"1999"	"1999"	"11 years"	"11"	"Male"	"M"	136	648780	21.0
	"1999"	"1999"	"12 years"	"12"	"Female"	"F"	97	611012	15.9
	"1999"	"1999"	"12 years"	"12"	"Male"	"M"	108	641601	16.8
	"1999"	"1999"	"13 years"	"13"	"Female"	"F"	97	606850	16.0
	"1999"	"1999"	"13 years"	"13"	"Male"	"M"	174	637164	27.3
	"1999"	"1999"	"14 years"	"14"	"Female"	"F"	105	604205	17.4
	"1999"	"1999"	"14 years"	"14"	"Male"	"M"	200	635426	31.5
	"1999"	"1999"	"15 years"	"15"	"Female"	"F"	133	590663	22.5
	"1999"	"1999"	"15 years"	"15"	"Male"	"M"	255	622680	41.0
	"1999"	"1999"	"16 years"	"16"	"Female"	"F"	187	601751	31.1
	"1999"	"1999"	"16 years"	"16"	"Male"	"M"	403	642682	62.7
	"1999"	"1999"	"17 years"	"17"	"Female"	"F"	255	598414	42.6
	"1999"	"1999"	"17 years"	"17"	"Male"	"M"	554	647382	85.6
	"1999"	"1999"	"18 years"	"18"	"Female"	"F"	232	591890	39.2
	"1999"	"1999"	"18 years"	"18"	"Male"	"M"	672	633847	106.0
	"1999"	"1999"	"19 years"	"19"	"Female"	"F"	258	608096	42.4
	"1999"	"1999"	"19 years"	"19"	"Male"	"M"	763	647984	117.7
	"1999"	"1999"	"20 years"	"20"	"Female"	"F"	246	582237	42.3
	"1999"	"1999"	"20 years"	"20"	"Male"	"M"	797	624086	127.7
	"1999"	"1999"	"21 years"	"21"	"Female"	"F"	239	563958	42.4
	"1999"	"1999"	"21 years"	"21"	"Male"	"M"	770	599577	128.4
	"1999"	"1999"	"22 years"	"22"	"Female"	"F"	210	560950	37.4
	"1999"	"1999"	"22 years"	"22"	"Male"	"M"	715	593695	120.4
