"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"20 years"	"20"	"Male"	"M"	798	625366	127.6
	"1999"	"1999"	"21 years"	"21"	"Female"	"F"	240	564923	42.5
	"1999"	"1999"	"21 years"	"21"	"Male"	"M"	775	600728	129.0
	"1999"	"1999"	"22 years"	"22"	"Female"	"F"	211	562069	37.5
	"1999"	"1999"	"22 years"	"22"	"Male"	"M"	716	594608	120.4
	"1999"	"1999"	"23 years"	"23"	"Female"	"F"	238	551545	43.2
	"1999"	"1999"	"23 years"	"23"	"Male"	"M"	708	578550	122.4
	"1999"	"1999"	"24 years"	"24"	"Female"	"F"	232	572217	40.5
	"1999"	"1999"	"24 years"	"24"	"Male"	"M"	678	596106	113.7
	"1999"	"1999"	"25 years"	"25"	"Female"	"F"	261	576203	45.3
	"1999"	"1999"	"25 years"	"25"	"Male"	"M"	600	598303	100.3
	"1999"	"1999"	"26 years"	"26"	"Female"	"F"	256	584711	43.8
	"1999"	"1999"	"26 years"	"26"	"Male"	"M"	694	600835	115.5
	"1999"	"1999"	"27 years"	"27"	"Female"	"F"	278	620968	44.8
	"1999"	"1999"	"27 years"	"27"	"Male"	"M"	715	637507	112.2
	"1999"	"1999"	"28 years"	"28"	"Female"	"F"	321	657276	48.8
	"1999"	"1999"	"28 years"	"28"	"Male"	"M"	747	670389	111.4
	"1999"	"1999"	"29 years"	"29"	"Female"	"F"	333	668065	49.8
	"1999"	"1999"	"29 years"	"29"	"Male"	"M"	787	681067	115.6
	"1999"	"1999"	"30 years"	"30"	"Female"	"F"	335	671947	49.9
	"1999"	"1999"	"30 years"	"30"	"Male"	"M"	798	693965	115.0
	"1999"	"1999"	"31 years"	"31"	"Female"	"F"	370	632311	58.5
	"1999"	"1999"	"31 years"	"31"	"Male"	"M"	850	644517	131.9
	"1999"	"1999"	"32 years"	"32"	"Female"	"F"	447	646626	69.1
	"1999"	"1999"	"32 years"	"32"	"Male"	"M"	933	659142	141.5
	"1999"	"1999"	"33 years"	"33"	"Female"	"F"	460	649366	70.8
	"1999"	"1999"	"33 years"	"33"	"Male"	"M"	1001	659871	151.7
	"1999"	"1999"	"34 years"	"34"	"Female"	"F"	499	684715	72.9
	"1999"	"1999"	"34 years"	"34"	"Male"	"M"	1103	697358	158.2
	"1999"	"1999"	"35 years"	"35"	"Female"	"F"	538	717899	74.9
	"1999"	"1999"	"35 years"	"35"	"Male"	"M"	1162	732878	158.6
	"1999"	"1999"	"36 years"	"36"	"Female"	"F"	670	711345	94.2
	"1999"	"1999"	"36 years"	"36"	"Male"	"M"	1233	712091	173.2
	"1999"	"1999"	"37 years"	"37"	"Female"	"F"	728	710600	102.4
	"1999"	"1999"	"37 years"	"37"	"Male"	"M"	1355	714079	189.8
	"1999"	"1999"	"38 years"	"38"	"Female"	"F"	865	706637	122.4
	"1999"	"1999"	"38 years"	"38"	"Male"	"M"	1490	705749	211.1
	"1999"	"1999"	"39 years"	"39"	"Female"	"F"	843	713269	118.2
	"1999"	"1999"	"39 years"	"39"	"Male"	"M"	1573	711921	221.0
	"1999"	"1999"	"40 years"	"40"	"Female"	"F"	925	718996	128.7
	"1999"	"1999"	"40 years"	"40"	"Male"	"M"	1682	723802	232.4
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	1019	685020	148.8
	"1999"	"1999"	"41 years"	"41"	"Male"	"M"	1808	678442	266.5
	"1999"	"1999"	"42 years"	"42"	"Female"	"F"	1081	689105	156.9
	"1999"	"1999"	"42 years"	"42"	"Male"	"M"	1907	684346	278.7
	"1999"	"1999"	"43 years"	"43"	"Female"	"F"	1165	666186	174.9
	"1999"	"1999"	"43 years"	"43"	"Male"	"M"	2029	650608	311.9
	"1999"	"1999"	"44 years"	"44"	"Female"	"F"	1240	650952	190.5
	"1999"	"1999"	"44 years"	"44"	"Male"	"M"	2254	641569	351.3
	"1999"	"1999"	"45 years"	"45"	"Female"	"F"	1355	647018	209.4
	"1999"	"1999"	"45 years"	"45"	"Male"	"M"	2356	635219	370.9
	"1999"	"1999"	"46 years"	"46"	"Female"	"F"	1405	611563	229.7
	"1999"	"1999"	"46 years"	"46"	"Male"	"M"	2462	591680	416.1
	"1999"	"1999"	"47 years"	"47"	"Female"	"F"	1463	601460	243.2
	"1999"	"1999"	"47 years"	"47"	"Male"	"M"	2429	580607	418.4
	"1999"	"1999"	"48 years"	"48"	"Female"	"F"	1542	570808	270.1
	"1999"	"1999"	"48 years"	"48"	"Male"	"M"	2603	549236	473.9
	"1999"	"1999"	"49 years"	"49"	"Female"	"F"	1632	575124	283.8
	"1999"	"1999"	"49 years"	"49"	"Male"	"M"	2714	552668	491.1
	"1999"	"1999"	"50 years"	"50"	"Female"	"F"	1726	576173	299.6
	"1999"	"1999"	"50 years"	"50"	"Male"	"M"	2847	551839	515.9
	"1999"	"1999"	"51 years"	"51"	"Female"	"F"	1838	549643	334.4
	"1999"	"1999"	"51 years"	"51"	"Male"	"M"	2981	520992	572.2
	"1999"	"1999"	"52 years"	"52"	"Female"	"F"	2085	587914	354.6
	"1999"	"1999"	"52 years"	"52"	"Male"	"M"	3284	561614	584.7
	"1999"	"1999"	"53 years"	"53"	"Female"	"F"	1850	431811	428.4
	"1999"	"1999"	"53 years"	"53"	"Male"	"M"	2835	406608	697.2
	"1999"	"1999"	"54 years"	"54"	"Female"	"F"	1996	448994	444.5
	"1999"	"1999"	"54 years"	"54"	"Male"	"M"	3014	423076	712.4
	"1999"	"1999"	"55 years"	"55"	"Female"	"F"	2206	435594	506.4
	"1999"	"1999"	"55 years"	"55"	"Male"	"M"	3328	406798	818.1
	"1999"	"1999"	"56 years"	"56"	"Female"	"F"	2352	444732	528.9
	"1999"	"1999"	"56 years"	"56"	"Male"	"M"	3669	414915	884.3
	"1999"	"1999"	"57 years"	"57"	"Female"	"F"	2293	389295	589.0
	"1999"	"1999"	"57 years"	"57"	"Male"	"M"	3531	357400	988.0
	"1999"	"1999"	"58 years"	"58"	"Female"	"F"	2420	370765	652.7
	"1999"	"1999"	"58 years"	"58"	"Male"	"M"	3554	341467	1040.8
	"1999"	"1999"	"59 years"	"59"	"Female"	"F"	2522	354563	711.3
	"1999"	"1999"	"59 years"	"59"	"Male"	"M"	3691	323273	1141.8
	"1999"	"1999"	"60 years"	"60"	"Female"	"F"	2608	353843	737.1
	"1999"	"1999"	"60 years"	"60"	"Male"	"M"	3745	321583	1164.6
	"1999"	"1999"	"61 years"	"61"	"Female"	"F"	2897	333121	869.7
	"1999"	"1999"	"61 years"	"61"	"Male"	"M"	4076	301488	1352.0
	"1999"	"1999"	"62 years"	"62"	"Female"	"F"	2994	319555	936.9
	"1999"	"1999"	"62 years"	"62"	"Male"	"M"	4314	286052	1508.1
	"1999"	"1999"	"63 years"	"63"	"Female"	"F"	3229	319200	1011.6
	"1999"	"1999"	"63 years"	"63"	"Male"	"M"	4682	282062	1659.9
	"1999"	"1999"	"64 years"	"64"	"Female"	"F"	3659	320395	1142.0
	"1999"	"1999"	"64 years"	"64"	"Male"	"M"	4988	279355	1785.5
	"1999"	"1999"	"65 years"	"65"	"Female"	"F"	3809	298173	1277.4
	"1999"	"1999"	"65 years"	"65"	"Male"	"M"	5050	258934	1950.3
	"1999"	"1999"	"66 years"	"66"	"Female"	"F"	4001	296823	1347.9
	"1999"	"1999"	"66 years"	"66"	"Male"	"M"	5254	253588	2071.9
	"1999"	"1999"	"67 years"	"67"	"Female"	"F"	4466	299939	1489.0
	"1999"	"1999"	"67 years"	"67"	"Male"	"M"	5777	253224	2281.4
	"1999"	"1999"	"68 years"	"68"	"Female"	"F"	4810	300410	1601.1
	"1999"	"1999"	"68 years"	"68"	"Male"	"M"	6175	253309	2437.7
	"1999"	"1999"	"69 years"	"69"	"Female"	"F"	5349	300412	1780.6
	"1999"	"1999"	"69 years"	"69"	"Male"	"M"	6962	250678	2777.3
	"1999"	"1999"	"70 years"	"70"	"Female"	"F"	5760	304458	1891.9
	"1999"	"1999"	"70 years"	"70"	"Male"	"M"	7246	241966	2994.6
	"1999"	"1999"	"71 years"	"71"	"Female"	"F"	6153	294128	2091.9
	"1999"	"1999"	"71 years"	"71"	"Male"	"M"	7802	233481	3341.6
	"1999"	"1999"	"72 years"	"72"	"Female"	"F"	6743	285749	2359.8
	"1999"	"1999"	"72 years"	"72"	"Male"	"M"	8267	219549	3765.4
	"1999"	"1999"	"73 years"	"73"	"Female"	"F"	7291	281764	2587.6
	"1999"	"1999"	"73 years"	"73"	"Male"	"M"	8670	213486	4061.2
	"1999"	"1999"	"74 years"	"74"	"Female"	"F"	8029	288162	2786.3
	"1999"	"1999"	"74 years"	"74"	"Male"	"M"	8941	210438	4248.8
	"2000"	"2000"	"< 1 year"	"0"	"Female"	"F"	3438	590933	581.8
	"2000"	"2000"	"< 1 year"	"0"	"Male"	"M"	4339	619834	700.0
	"2000"	"2000"	"1 year"	"1"	"Female"	"F"	247	591624	41.7
	"2000"	"2000"	"1 year"	"1"	"Male"	"M"	334	619141	53.9
	"2000"	"2000"	"2 years"	"2"	"Female"	"F"	180	590714	30.5
	"2000"	"2000"	"2 years"	"2"	"Male"	"M"	225	618518	36.4
	"2000"	"2000"	"3 years"	"3"	"Female"	"F"	118	602614	19.6
	"2000"	"2000"	"3 years"	"3"	"Male"	"M"	167	630337	26.5
	"2000"	"2000"	"4 years"	"4"	"Female"	"F"	110	620447	17.7
	"2000"	"2000"	"4 years"	"4"	"Male"	"M"	124	651216	19.0
	"2000"	"2000"	"5 years"	"5"	"Female"	"F"	92	627523	14.7
	"2000"	"2000"	"5 years"	"5"	"Male"	"M"	145	656776	22.1
	"2000"	"2000"	"6 years"	"6"	"Female"	"F"	85	635218	13.4
	"2000"	"2000"	"6 years"	"6"	"Male"	"M"	108	665674	16.2
	"2000"	"2000"	"7 years"	"7"	"Female"	"F"	77	647412	11.9
	"2000"	"2000"	"7 years"	"7"	"Male"	"M"	101	678603	14.9
	"2000"	"2000"	"8 years"	"8"	"Female"	"F"	99	657279	15.1
	"2000"	"2000"	"8 years"	"8"	"Male"	"M"	106	687745	15.4
	"2000"	"2000"	"9 years"	"9"	"Female"	"F"	86	665488	12.9
	"2000"	"2000"	"9 years"	"9"	"Male"	"M"	81	698867	11.6
	"2000"	"2000"	"10 years"	"10"	"Female"	"F"	66	661027	10.0
	"2000"	"2000"	"10 years"	"10"	"Male"	"M"	106	694991	15.3
	"2000"	"2000"	"11 years"	"11"	"Female"	"F"	86	634707	13.5
	"2000"	"2000"	"11 years"	"11"	"Male"	"M"	127	666542	19.1
	"2000"	"2000"	"12 years"	"12"	"Female"	"F"	79	627013	12.6
	"2000"	"2000"	"12 years"	"12"	"Male"	"M"	137	658107	20.8
	"2000"	"2000"	"13 years"	"13"	"Female"	"F"	86	614082	14.0
	"2000"	"2000"	"13 years"	"13"	"Male"	"M"	150	643981	23.3
	"2000"	"2000"	"14 years"	"14"	"Female"	"F"	117	614362	19.0
	"2000"	"2000"	"14 years"	"14"	"Male"	"M"	204	647306	31.5
	"2000"	"2000"	"15 years"	"15"	"Female"	"F"	123	607946	20.2
	"2000"	"2000"	"15 years"	"15"	"Male"	"M"	291	639964	45.5
	"2000"	"2000"	"16 years"	"16"	"Female"	"F"	173	598041	28.9
	"2000"	"2000"	"16 years"	"16"	"Male"	"M"	393	638738	61.5
	"2000"	"2000"	"17 years"	"17"	"Female"	"F"	194	607606	31.9
	"2000"	"2000"	"17 years"	"17"	"Male"	"M"	561	656714	85.4
	"2000"	"2000"	"18 years"	"18"	"Female"	"F"	250	609361	41.0
	"2000"	"2000"	"18 years"	"18"	"Male"	"M"	653	651728	100.2
	"2000"	"2000"	"19 years"	"19"	"Female"	"F"	259	618335	41.9
	"2000"	"2000"	"19 years"	"19"	"Male"	"M"	787	658204	119.6
	"2000"	"2000"	"20 years"	"20"	"Female"	"F"	227	606870	37.4
	"2000"	"2000"	"20 years"	"20"	"Male"	"M"	841	647843	129.8
	"2000"	"2000"	"21 years"	"21"	"Female"	"F"	261	579903	45.0
	"2000"	"2000"	"21 years"	"21"	"Male"	"M"	785	615816	127.5
	"2000"	"2000"	"22 years"	"22"	"Female"	"F"	228	571933	39.9
	"2000"	"2000"	"22 years"	"22"	"Male"	"M"	769	605015	127.1
	"2000"	"2000"	"23 years"	"23"	"Female"	"F"	220	570804	38.5
	"2000"	"2000"	"23 years"	"23"	"Male"	"M"	703	597047	117.7
	"2000"	"2000"	"24 years"	"24"	"Female"	"F"	232	574180	40.4
	"2000"	"2000"	"24 years"	"24"	"Male"	"M"	711	598617	118.8
	"2000"	"2000"	"25 years"	"25"	"Female"	"F"	257	592545	43.4
	"2000"	"2000"	"25 years"	"25"	"Male"	"M"	671	616016	108.9
	"2000"	"2000"	"26 years"	"26"	"Female"	"F"	266	576355	46.2
	"2000"	"2000"	"26 years"	"26"	"Male"	"M"	712	592937	120.1
	"2000"	"2000"	"27 years"	"27"	"Female"	"F"	273	602661	45.3
	"2000"	"2000"	"27 years"	"27"	"Male"	"M"	702	619679	113.3
	"2000"	"2000"	"28 years"	"28"	"Female"	"F"	277	628444	44.1
	"2000"	"2000"	"28 years"	"28"	"Male"	"M"	725	643874	112.6
	"2000"	"2000"	"29 years"	"29"	"Female"	"F"	318	673396	47.2
	"2000"	"2000"	"29 years"	"29"	"Male"	"M"	846	684783	123.5
	"2000"	"2000"	"30 years"	"30"	"Female"	"F"	345	684846	50.4
	"2000"	"2000"	"30 years"	"30"	"Male"	"M"	783	707792	110.6
	"2000"	"2000"	"31 years"	"31"	"Female"	"F"	395	641390	61.6
	"2000"	"2000"	"31 years"	"31"	"Male"	"M"	859	654721	131.2
	"2000"	"2000"	"32 years"	"32"	"Female"	"F"	410	637080	64.4
	"2000"	"2000"	"32 years"	"32"	"Male"	"M"	886	651904	135.9
	"2000"	"2000"	"33 years"	"33"	"Female"	"F"	444	637583	69.6
	"2000"	"2000"	"33 years"	"33"	"Male"	"M"	984	648291	151.8
	"2000"	"2000"	"34 years"	"34"	"Female"	"F"	525	659674	79.6
	"2000"	"2000"	"34 years"	"34"	"Male"	"M"	1038	672678	154.3
	"2000"	"2000"	"35 years"	"35"	"Female"	"F"	582	707808	82.2
	"2000"	"2000"	"35 years"	"35"	"Male"	"M"	1131	720994	156.9
	"2000"	"2000"	"36 years"	"36"	"Female"	"F"	657	705360	93.1
	"2000"	"2000"	"36 years"	"36"	"Male"	"M"	1257	706374	178.0
	"2000"	"2000"	"37 years"	"37"	"Female"	"F"	706	703696	100.3
	"2000"	"2000"	"37 years"	"37"	"Male"	"M"	1311	706109	185.7
	"2000"	"2000"	"38 years"	"38"	"Female"	"F"	758	704451	107.6
	"2000"	"2000"	"38 years"	"38"	"Male"	"M"	1447	705339	205.1
	"2000"	"2000"	"39 years"	"39"	"Female"	"F"	860	714758	120.3
	"2000"	"2000"	"39 years"	"39"	"Male"	"M"	1445	711480	203.1
	"2000"	"2000"	"40 years"	"40"	"Female"	"F"	960	727557	131.9
	"2000"	"2000"	"40 years"	"40"	"Male"	"M"	1738	735502	236.3
	"2000"	"2000"	"41 years"	"41"	"Female"	"F"	1051	687629	152.8
	"2000"	"2000"	"41 years"	"41"	"Male"	"M"	1754	680948	257.6
	"2000"	"2000"	"42 years"	"42"	"Female"	"F"	1117	697494	160.1
	"2000"	"2000"	"42 years"	"42"	"Male"	"M"	1960	693501	282.6
	"2000"	"2000"	"43 years"	"43"	"Female"	"F"	1187	677462	175.2
	"2000"	"2000"	"43 years"	"43"	"Male"	"M"	2078	665573	312.2
	"2000"	"2000"	"44 years"	"44"	"Female"	"F"	1244	660963	188.2
	"2000"	"2000"	"44 years"	"44"	"Male"	"M"	2310	649928	355.4
	"2000"	"2000"	"45 years"	"45"	"Female"	"F"	1369	665531	205.7
	"2000"	"2000"	"45 years"	"45"	"Male"	"M"	2308	656367	351.6
	"2000"	"2000"	"46 years"	"46"	"Female"	"F"	1384	625523	221.3
	"2000"	"2000"	"46 years"	"46"	"Male"	"M"	2417	606000	398.8
	"2000"	"2000"	"47 years"	"47"	"Female"	"F"	1511	616620	245.0
	"2000"	"2000"	"47 years"	"47"	"Male"	"M"	2593	595782	435.2
	"2000"	"2000"	"48 years"	"48"	"Female"	"F"	1561	590872	264.2
	"2000"	"2000"	"48 years"	"48"	"Male"	"M"	2759	570483	483.6
	"2000"	"2000"	"49 years"	"49"	"Female"	"F"	1681	577690	291.0
	"2000"	"2000"	"49 years"	"49"	"Male"	"M"	2766	553956	499.3
	"2000"	"2000"	"50 years"	"50"	"Female"	"F"	1735	587017	295.6
	"2000"	"2000"	"50 years"	"50"	"Male"	"M"	2998	563398	532.1
	"2000"	"2000"	"51 years"	"51"	"Female"	"F"	1810	553764	326.9
	"2000"	"2000"	"51 years"	"51"	"Male"	"M"	3095	524046	590.6
	"2000"	"2000"	"52 years"	"52"	"Female"	"F"	2044	563691	362.6
	"2000"	"2000"	"52 years"	"52"	"Male"	"M"	3279	536251	611.5
	"2000"	"2000"	"53 years"	"53"	"Female"	"F"	2238	552246	405.3
	"2000"	"2000"	"53 years"	"53"	"Male"	"M"	3495	525509	665.1
	"2000"	"2000"	"54 years"	"54"	"Female"	"F"	1927	437096	440.9
	"2000"	"2000"	"54 years"	"54"	"Male"	"M"	3011	411070	732.5
	"2000"	"2000"	"55 years"	"55"	"Female"	"F"	2128	439942	483.7
	"2000"	"2000"	"55 years"	"55"	"Male"	"M"	3361	410675	818.4
	"2000"	"2000"	"56 years"	"56"	"Female"	"F"	2377	431633	550.7
	"2000"	"2000"	"56 years"	"56"	"Male"	"M"	3416	401658	850.5
	"2000"	"2000"	"57 years"	"57"	"Female"	"F"	2484	434459	571.7
	"2000"	"2000"	"57 years"	"57"	"Male"	"M"	3807	400866	949.7
	"2000"	"2000"	"58 years"	"58"	"Female"	"F"	2464	384655	640.6
	"2000"	"2000"	"58 years"	"58"	"Male"	"M"	3710	354357	1047.0
	"2000"	"2000"	"59 years"	"59"	"Female"	"F"	2574	363915	707.3
	"2000"	"2000"	"59 years"	"59"	"Male"	"M"	3828	331582	1154.5
	"2000"	"2000"	"60 years"	"60"	"Female"	"F"	2658	356833	744.9
	"2000"	"2000"	"60 years"	"60"	"Male"	"M"	3875	324456	1194.3
	"2000"	"2000"	"61 years"	"61"	"Female"	"F"	3013	339014	888.8
	"2000"	"2000"	"61 years"	"61"	"Male"	"M"	4012	307205	1306.0
	"2000"	"2000"	"62 years"	"62"	"Female"	"F"	3106	333342	931.8
	"2000"	"2000"	"62 years"	"62"	"Male"	"M"	4403	299348	1470.9
	"2000"	"2000"	"63 years"	"63"	"Female"	"F"	3273	316885	1032.9
	"2000"	"2000"	"63 years"	"63"	"Male"	"M"	4514	280202	1611.0
	"2000"	"2000"	"64 years"	"64"	"Female"	"F"	3455	315605	1094.7
	"2000"	"2000"	"64 years"	"64"	"Male"	"M"	4810	274812	1750.3
	"2000"	"2000"	"65 years"	"65"	"Female"	"F"	3778	316511	1193.6
	"2000"	"2000"	"65 years"	"65"	"Male"	"M"	5041	274487	1836.5
	"2000"	"2000"	"66 years"	"66"	"Female"	"F"	3941	290826	1355.1
	"2000"	"2000"	"66 years"	"66"	"Male"	"M"	5111	249203	2050.9
	"2000"	"2000"	"67 years"	"67"	"Female"	"F"	4309	296329	1454.1
	"2000"	"2000"	"67 years"	"67"	"Male"	"M"	5514	250632	2200.0
	"2000"	"2000"	"68 years"	"68"	"Female"	"F"	4683	291707	1605.4
	"2000"	"2000"	"68 years"	"68"	"Male"	"M"	6023	246305	2445.3
	"2000"	"2000"	"69 years"	"69"	"Female"	"F"	4996	299772	1666.6
	"2000"	"2000"	"69 years"	"69"	"Male"	"M"	6511	247136	2634.6
	"2000"	"2000"	"70 years"	"70"	"Female"	"F"	5612	303745	1847.6
	"2000"	"2000"	"70 years"	"70"	"Male"	"M"	7063	244632	2887.2
	"2000"	"2000"	"71 years"	"71"	"Female"	"F"	5810	287947	2017.7
	"2000"	"2000"	"71 years"	"71"	"Male"	"M"	7466	228046	3273.9
	"2000"	"2000"	"72 years"	"72"	"Female"	"F"	6541	290912	2248.4
	"2000"	"2000"	"72 years"	"72"	"Male"	"M"	7968	226273	3521.4
	"2000"	"2000"	"73 years"	"73"	"Female"	"F"	7006	283810	2468.6
	"2000"	"2000"	"73 years"	"73"	"Male"	"M"	8303	215225	3857.8
	"2000"	"2000"	"74 years"	"74"	"Female"	"F"	7608	283572	2682.9
	"2000"	"2000"	"74 years"	"74"	"Male"	"M"	8510	206981	4111.5
	"2001"	"2001"	"< 1 year"	"0"	"Female"	"F"	3354	632910	529.9
	"2001"	"2001"	"< 1 year"	"0"	"Male"	"M"	4286	661792	647.6
	"2001"	"2001"	"1 year"	"1"	"Female"	"F"	271	599063	45.2
	"2001"	"2001"	"1 year"	"1"	"Male"	"M"	342	627778	54.5
	"2001"	"2001"	"2 years"	"2"	"Female"	"F"	168	586743	28.6
	"2001"	"2001"	"2 years"	"2"	"Male"	"M"	232	614158	37.8
	"2001"	"2001"	"3 years"	"3"	"Female"	"F"	119	590203	20.2
	"2001"	"2001"	"3 years"	"3"	"Male"	"M"	173	618490	28.0
	"2001"	"2001"	"4 years"	"4"	"Female"	"F"	106	599215	17.7
	"2001"	"2001"	"4 years"	"4"	"Male"	"M"	143	626399	22.8
	"2001"	"2001"	"5 years"	"5"	"Female"	"F"	84	615783	13.6
	"2001"	"2001"	"5 years"	"5"	"Male"	"M"	116	644653	18.0
	"2001"	"2001"	"6 years"	"6"	"Female"	"F"	86	625830	13.7
	"2001"	"2001"	"6 years"	"6"	"Male"	"M"	115	654727	17.6
	"2001"	"2001"	"7 years"	"7"	"Female"	"F"	78	632306	12.3
	"2001"	"2001"	"7 years"	"7"	"Male"	"M"	97	661941	14.7
	"2001"	"2001"	"8 years"	"8"	"Female"	"F"	74	641879	11.5
	"2001"	"2001"	"8 years"	"8"	"Male"	"M"	112	673763	16.6
	"2001"	"2001"	"9 years"	"9"	"Female"	"F"	77	656325	11.7
	"2001"	"2001"	"9 years"	"9"	"Male"	"M"	109	686574	15.9
	"2001"	"2001"	"10 years"	"10"	"Female"	"F"	73	666386	11.0
	"2001"	"2001"	"10 years"	"10"	"Male"	"M"	111	699794	15.9
	"2001"	"2001"	"11 years"	"11"	"Female"	"F"	79	672230	11.8
	"2001"	"2001"	"11 years"	"11"	"Male"	"M"	101	706536	14.3
	"2001"	"2001"	"12 years"	"12"	"Female"	"F"	84	644543	13.0
	"2001"	"2001"	"12 years"	"12"	"Male"	"M"	113	676769	16.7
	"2001"	"2001"	"13 years"	"13"	"Female"	"F"	114	632803	18.0
	"2001"	"2001"	"13 years"	"13"	"Male"	"M"	144	664587	21.7
	"2001"	"2001"	"14 years"	"14"	"Female"	"F"	121	621516	19.5
	"2001"	"2001"	"14 years"	"14"	"Male"	"M"	180	652453	27.6
	"2001"	"2001"	"15 years"	"15"	"Female"	"F"	142	619905	22.9
	"2001"	"2001"	"15 years"	"15"	"Male"	"M"	243	654113	37.1
	"2001"	"2001"	"16 years"	"16"	"Female"	"F"	220	620477	35.5
	"2001"	"2001"	"16 years"	"16"	"Male"	"M"	384	658110	58.3
	"2001"	"2001"	"17 years"	"17"	"Female"	"F"	232	605676	38.3
	"2001"	"2001"	"17 years"	"17"	"Male"	"M"	564	652326	86.5
	"2001"	"2001"	"18 years"	"18"	"Female"	"F"	236	613432	38.5
	"2001"	"2001"	"18 years"	"18"	"Male"	"M"	769	666880	115.3
	"2001"	"2001"	"19 years"	"19"	"Female"	"F"	228	611384	37.3
	"2001"	"2001"	"19 years"	"19"	"Male"	"M"	829	663277	125.0
	"2001"	"2001"	"20 years"	"20"	"Female"	"F"	248	623808	39.8
	"2001"	"2001"	"20 years"	"20"	"Male"	"M"	838	666322	125.8
	"2001"	"2001"	"21 years"	"21"	"Female"	"F"	280	625973	44.7
	"2001"	"2001"	"21 years"	"21"	"Male"	"M"	875	662065	132.2
	"2001"	"2001"	"22 years"	"22"	"Female"	"F"	222	599627	37.0
	"2001"	"2001"	"22 years"	"22"	"Male"	"M"	853	631394	135.1
	"2001"	"2001"	"23 years"	"23"	"Female"	"F"	294	589051	49.9
	"2001"	"2001"	"23 years"	"23"	"Male"	"M"	806	619215	130.2
	"2001"	"2001"	"24 years"	"24"	"Female"	"F"	240	590230	40.7
