"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"34 years"	"34"	"Female"	"F"	495	682360	72.5
	"1999"	"1999"	"34 years"	"34"	"Male"	"M"	1096	695466	157.6
	"1999"	"1999"	"35 years"	"35"	"Female"	"F"	532	715420	74.4
	"1999"	"1999"	"35 years"	"35"	"Male"	"M"	1160	730925	158.7
	"1999"	"1999"	"36 years"	"36"	"Female"	"F"	668	709329	94.2
	"1999"	"1999"	"36 years"	"36"	"Male"	"M"	1233	710013	173.7
	"1999"	"1999"	"37 years"	"37"	"Female"	"F"	724	708237	102.2
	"1999"	"1999"	"37 years"	"37"	"Male"	"M"	1350	712205	189.6
	"1999"	"1999"	"38 years"	"38"	"Female"	"F"	860	704329	122.1
	"1999"	"1999"	"38 years"	"38"	"Male"	"M"	1492	703723	212.0
	"1999"	"1999"	"39 years"	"39"	"Female"	"F"	838	710696	117.9
	"1999"	"1999"	"39 years"	"39"	"Male"	"M"	1569	709878	221.0
	"1999"	"1999"	"40 years"	"40"	"Female"	"F"	922	716347	128.7
	"1999"	"1999"	"40 years"	"40"	"Male"	"M"	1681	721487	233.0
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	1018	682591	149.1
	"1999"	"1999"	"41 years"	"41"	"Male"	"M"	1814	676206	268.3
	"1999"	"1999"	"42 years"	"42"	"Female"	"F"	1070	686497	155.9
	"1999"	"1999"	"42 years"	"42"	"Male"	"M"	1902	682082	278.9
	"1999"	"1999"	"43 years"	"43"	"Female"	"F"	1157	663800	174.3
	"1999"	"1999"	"43 years"	"43"	"Male"	"M"	2020	648582	311.4
	"1999"	"1999"	"44 years"	"44"	"Female"	"F"	1227	648708	189.1
	"1999"	"1999"	"44 years"	"44"	"Male"	"M"	2239	639499	350.1
	"1999"	"1999"	"45 years"	"45"	"Female"	"F"	1355	644550	210.2
	"1999"	"1999"	"45 years"	"45"	"Male"	"M"	2350	633364	371.0
	"1999"	"1999"	"46 years"	"46"	"Female"	"F"	1387	609513	227.6
	"1999"	"1999"	"46 years"	"46"	"Male"	"M"	2446	589773	414.7
	"1999"	"1999"	"47 years"	"47"	"Female"	"F"	1445	599234	241.1
	"1999"	"1999"	"47 years"	"47"	"Male"	"M"	2424	578502	419.0
	"1999"	"1999"	"48 years"	"48"	"Female"	"F"	1544	568845	271.4
	"1999"	"1999"	"48 years"	"48"	"Male"	"M"	2589	547485	472.9
	"1999"	"1999"	"49 years"	"49"	"Female"	"F"	1633	572878	285.1
	"1999"	"1999"	"49 years"	"49"	"Male"	"M"	2699	550823	490.0
	"1999"	"1999"	"50 years"	"50"	"Female"	"F"	1721	574105	299.8
	"1999"	"1999"	"50 years"	"50"	"Male"	"M"	2843	550016	516.9
	"1999"	"1999"	"51 years"	"51"	"Female"	"F"	1824	547703	333.0
	"1999"	"1999"	"51 years"	"51"	"Male"	"M"	2973	519206	572.6
	"1999"	"1999"	"52 years"	"52"	"Female"	"F"	2083	586084	355.4
	"1999"	"1999"	"52 years"	"52"	"Male"	"M"	3269	559836	583.9
	"1999"	"1999"	"53 years"	"53"	"Female"	"F"	1854	430562	430.6
	"1999"	"1999"	"53 years"	"53"	"Male"	"M"	2831	405488	698.2
	"1999"	"1999"	"54 years"	"54"	"Female"	"F"	1989	447828	444.1
	"1999"	"1999"	"54 years"	"54"	"Male"	"M"	3002	422103	711.2
	"1999"	"1999"	"55 years"	"55"	"Female"	"F"	2211	434319	509.1
	"1999"	"1999"	"55 years"	"55"	"Male"	"M"	3317	405688	817.6
	"1999"	"1999"	"56 years"	"56"	"Female"	"F"	2346	443381	529.1
	"1999"	"1999"	"56 years"	"56"	"Male"	"M"	3661	413691	885.0
	"1999"	"1999"	"57 years"	"57"	"Female"	"F"	2286	387701	589.6
	"1999"	"1999"	"57 years"	"57"	"Male"	"M"	3520	356094	988.5
	"1999"	"1999"	"58 years"	"58"	"Female"	"F"	2401	369547	649.7
	"1999"	"1999"	"58 years"	"58"	"Male"	"M"	3550	340287	1043.2
	"1999"	"1999"	"59 years"	"59"	"Female"	"F"	2509	353231	710.3
	"1999"	"1999"	"59 years"	"59"	"Male"	"M"	3665	322300	1137.1
	"1999"	"1999"	"60 years"	"60"	"Female"	"F"	2601	352507	737.9
	"1999"	"1999"	"60 years"	"60"	"Male"	"M"	3739	320537	1166.5
	"1999"	"1999"	"61 years"	"61"	"Female"	"F"	2878	331743	867.5
	"1999"	"1999"	"61 years"	"61"	"Male"	"M"	4058	300299	1351.3
	"1999"	"1999"	"62 years"	"62"	"Female"	"F"	2987	318057	939.1
	"1999"	"1999"	"62 years"	"62"	"Male"	"M"	4297	285014	1507.6
	"1999"	"1999"	"63 years"	"63"	"Female"	"F"	3220	317935	1012.8
	"1999"	"1999"	"63 years"	"63"	"Male"	"M"	4670	281020	1661.8
	"1999"	"1999"	"64 years"	"64"	"Female"	"F"	3634	319204	1138.5
	"1999"	"1999"	"64 years"	"64"	"Male"	"M"	4967	278410	1784.1
	"1999"	"1999"	"65 years"	"65"	"Female"	"F"	3790	296910	1276.5
	"1999"	"1999"	"65 years"	"65"	"Male"	"M"	5025	257963	1948.0
	"1999"	"1999"	"66 years"	"66"	"Female"	"F"	4001	295518	1353.9
	"1999"	"1999"	"66 years"	"66"	"Male"	"M"	5236	252780	2071.4
	"1999"	"1999"	"67 years"	"67"	"Female"	"F"	4446	298607	1488.9
	"1999"	"1999"	"67 years"	"67"	"Male"	"M"	5754	252150	2282.0
	"1999"	"1999"	"68 years"	"68"	"Female"	"F"	4767	299066	1594.0
	"1999"	"1999"	"68 years"	"68"	"Male"	"M"	6138	252152	2434.2
	"1999"	"1999"	"69 years"	"69"	"Female"	"F"	5316	299000	1777.9
	"1999"	"1999"	"69 years"	"69"	"Male"	"M"	6930	249578	2776.7
	"1999"	"1999"	"70 years"	"70"	"Female"	"F"	5711	302937	1885.2
	"1999"	"1999"	"70 years"	"70"	"Male"	"M"	7215	240916	2994.8
	"1999"	"1999"	"71 years"	"71"	"Female"	"F"	6093	292723	2081.5
	"1999"	"1999"	"71 years"	"71"	"Male"	"M"	7767	232466	3341.1
	"1999"	"1999"	"72 years"	"72"	"Female"	"F"	6707	284276	2359.3
	"1999"	"1999"	"72 years"	"72"	"Male"	"M"	8231	218532	3766.5
	"1999"	"1999"	"73 years"	"73"	"Female"	"F"	7255	280429	2587.1
	"1999"	"1999"	"73 years"	"73"	"Male"	"M"	8621	212467	4057.6
	"1999"	"1999"	"74 years"	"74"	"Female"	"F"	7958	286861	2774.2
	"1999"	"1999"	"74 years"	"74"	"Male"	"M"	8908	209554	4250.9
	"2000"	"2000"	"< 1 year"	"0"	"Female"	"F"	3422	589285	580.7
	"2000"	"2000"	"< 1 year"	"0"	"Male"	"M"	4316	618395	697.9
	"2000"	"2000"	"1 year"	"1"	"Female"	"F"	247	590289	41.8
	"2000"	"2000"	"1 year"	"1"	"Male"	"M"	331	617605	53.6
	"2000"	"2000"	"2 years"	"2"	"Female"	"F"	179	589389	30.4
	"2000"	"2000"	"2 years"	"2"	"Male"	"M"	224	617145	36.3
	"2000"	"2000"	"3 years"	"3"	"Female"	"F"	116	601186	19.3
	"2000"	"2000"	"3 years"	"3"	"Male"	"M"	167	628678	26.6
	"2000"	"2000"	"4 years"	"4"	"Female"	"F"	107	618736	17.3
	"2000"	"2000"	"4 years"	"4"	"Male"	"M"	127	649556	19.6
	"2000"	"2000"	"5 years"	"5"	"Female"	"F"	91	625870	14.5
	"2000"	"2000"	"5 years"	"5"	"Male"	"M"	144	655039	22.0
	"2000"	"2000"	"6 years"	"6"	"Female"	"F"	85	633516	13.4
	"2000"	"2000"	"6 years"	"6"	"Male"	"M"	105	663977	15.8
	"2000"	"2000"	"7 years"	"7"	"Female"	"F"	77	645548	11.9
	"2000"	"2000"	"7 years"	"7"	"Male"	"M"	101	676665	14.9
	"2000"	"2000"	"8 years"	"8"	"Female"	"F"	99	655355	15.1
	"2000"	"2000"	"8 years"	"8"	"Male"	"M"	106	685664	15.5
	"2000"	"2000"	"9 years"	"9"	"Female"	"F"	86	663288	13.0
	"2000"	"2000"	"9 years"	"9"	"Male"	"M"	81	696677	11.6
	"2000"	"2000"	"10 years"	"10"	"Female"	"F"	66	658952	10.0
	"2000"	"2000"	"10 years"	"10"	"Male"	"M"	106	692513	15.3
	"2000"	"2000"	"11 years"	"11"	"Female"	"F"	85	632405	13.4
	"2000"	"2000"	"11 years"	"11"	"Male"	"M"	126	664039	19.0
	"2000"	"2000"	"12 years"	"12"	"Female"	"F"	78	624767	12.5
	"2000"	"2000"	"12 years"	"12"	"Male"	"M"	136	655519	20.7
	"2000"	"2000"	"13 years"	"13"	"Female"	"F"	83	611820	13.6
	"2000"	"2000"	"13 years"	"13"	"Male"	"M"	148	641675	23.1
	"2000"	"2000"	"14 years"	"14"	"Female"	"F"	118	612215	19.3
	"2000"	"2000"	"14 years"	"14"	"Male"	"M"	203	644920	31.5
	"2000"	"2000"	"15 years"	"15"	"Female"	"F"	123	605778	20.3
	"2000"	"2000"	"15 years"	"15"	"Male"	"M"	288	637513	45.2
	"2000"	"2000"	"16 years"	"16"	"Female"	"F"	174	596000	29.2
	"2000"	"2000"	"16 years"	"16"	"Male"	"M"	394	636612	61.9
	"2000"	"2000"	"17 years"	"17"	"Female"	"F"	197	605487	32.5
	"2000"	"2000"	"17 years"	"17"	"Male"	"M"	556	654787	84.9
	"2000"	"2000"	"18 years"	"18"	"Female"	"F"	252	607497	41.5
	"2000"	"2000"	"18 years"	"18"	"Male"	"M"	657	649881	101.1
	"2000"	"2000"	"19 years"	"19"	"Female"	"F"	260	616316	42.2
	"2000"	"2000"	"19 years"	"19"	"Male"	"M"	783	656307	119.3
	"2000"	"2000"	"20 years"	"20"	"Female"	"F"	230	604924	38.0
	"2000"	"2000"	"20 years"	"20"	"Male"	"M"	845	646172	130.8
	"2000"	"2000"	"21 years"	"21"	"Female"	"F"	265	577893	45.9
	"2000"	"2000"	"21 years"	"21"	"Male"	"M"	784	613941	127.7
	"2000"	"2000"	"22 years"	"22"	"Female"	"F"	229	570019	40.2
	"2000"	"2000"	"22 years"	"22"	"Male"	"M"	768	603515	127.3
	"2000"	"2000"	"23 years"	"23"	"Female"	"F"	218	569055	38.3
	"2000"	"2000"	"23 years"	"23"	"Male"	"M"	705	595483	118.4
	"2000"	"2000"	"24 years"	"24"	"Female"	"F"	234	572766	40.9
	"2000"	"2000"	"24 years"	"24"	"Male"	"M"	713	597172	119.4
	"2000"	"2000"	"25 years"	"25"	"Female"	"F"	256	590682	43.3
	"2000"	"2000"	"25 years"	"25"	"Male"	"M"	680	614696	110.6
	"2000"	"2000"	"26 years"	"26"	"Female"	"F"	264	574682	45.9
	"2000"	"2000"	"26 years"	"26"	"Male"	"M"	718	591709	121.3
	"2000"	"2000"	"27 years"	"27"	"Female"	"F"	273	600919	45.4
	"2000"	"2000"	"27 years"	"27"	"Male"	"M"	706	618271	114.2
	"2000"	"2000"	"28 years"	"28"	"Female"	"F"	273	626655	43.6
	"2000"	"2000"	"28 years"	"28"	"Male"	"M"	719	642268	111.9
	"2000"	"2000"	"29 years"	"29"	"Female"	"F"	319	671348	47.5
	"2000"	"2000"	"29 years"	"29"	"Male"	"M"	839	683168	122.8
	"2000"	"2000"	"30 years"	"30"	"Female"	"F"	344	682867	50.4
	"2000"	"2000"	"30 years"	"30"	"Male"	"M"	781	706123	110.6
	"2000"	"2000"	"31 years"	"31"	"Female"	"F"	393	639431	61.5
	"2000"	"2000"	"31 years"	"31"	"Male"	"M"	858	653140	131.4
	"2000"	"2000"	"32 years"	"32"	"Female"	"F"	414	635075	65.2
	"2000"	"2000"	"32 years"	"32"	"Male"	"M"	880	650096	135.4
	"2000"	"2000"	"33 years"	"33"	"Female"	"F"	444	635562	69.9
	"2000"	"2000"	"33 years"	"33"	"Male"	"M"	980	646522	151.6
	"2000"	"2000"	"34 years"	"34"	"Female"	"F"	518	657438	78.8
	"2000"	"2000"	"34 years"	"34"	"Male"	"M"	1036	670869	154.4
	"2000"	"2000"	"35 years"	"35"	"Female"	"F"	585	705331	82.9
	"2000"	"2000"	"35 years"	"35"	"Male"	"M"	1132	719012	157.4
	"2000"	"2000"	"36 years"	"36"	"Female"	"F"	660	703292	93.8
	"2000"	"2000"	"36 years"	"36"	"Male"	"M"	1253	704222	177.9
	"2000"	"2000"	"37 years"	"37"	"Female"	"F"	705	701479	100.5
	"2000"	"2000"	"37 years"	"37"	"Male"	"M"	1309	704388	185.8
	"2000"	"2000"	"38 years"	"38"	"Female"	"F"	757	702106	107.8
	"2000"	"2000"	"38 years"	"38"	"Male"	"M"	1450	703291	206.2
	"2000"	"2000"	"39 years"	"39"	"Female"	"F"	863	712261	121.2
	"2000"	"2000"	"39 years"	"39"	"Male"	"M"	1442	709539	203.2
	"2000"	"2000"	"40 years"	"40"	"Female"	"F"	959	725029	132.3
	"2000"	"2000"	"40 years"	"40"	"Male"	"M"	1733	733269	236.3
	"2000"	"2000"	"41 years"	"41"	"Female"	"F"	1053	685320	153.7
	"2000"	"2000"	"41 years"	"41"	"Male"	"M"	1757	678833	258.8
	"2000"	"2000"	"42 years"	"42"	"Female"	"F"	1115	694888	160.5
	"2000"	"2000"	"42 years"	"42"	"Male"	"M"	1959	691267	283.4
	"2000"	"2000"	"43 years"	"43"	"Female"	"F"	1175	674953	174.1
	"2000"	"2000"	"43 years"	"43"	"Male"	"M"	2073	663448	312.5
	"2000"	"2000"	"44 years"	"44"	"Female"	"F"	1236	658702	187.6
	"2000"	"2000"	"44 years"	"44"	"Male"	"M"	2312	647843	356.9
	"2000"	"2000"	"45 years"	"45"	"Female"	"F"	1345	662992	202.9
	"2000"	"2000"	"45 years"	"45"	"Male"	"M"	2307	654495	352.5
	"2000"	"2000"	"46 years"	"46"	"Female"	"F"	1379	623476	221.2
	"2000"	"2000"	"46 years"	"46"	"Male"	"M"	2409	604083	398.8
	"2000"	"2000"	"47 years"	"47"	"Female"	"F"	1501	614485	244.3
	"2000"	"2000"	"47 years"	"47"	"Male"	"M"	2588	593737	435.9
	"2000"	"2000"	"48 years"	"48"	"Female"	"F"	1560	588858	264.9
	"2000"	"2000"	"48 years"	"48"	"Male"	"M"	2753	568670	484.1
	"2000"	"2000"	"49 years"	"49"	"Female"	"F"	1676	575553	291.2
	"2000"	"2000"	"49 years"	"49"	"Male"	"M"	2760	552225	499.8
	"2000"	"2000"	"50 years"	"50"	"Female"	"F"	1729	584989	295.6
	"2000"	"2000"	"50 years"	"50"	"Male"	"M"	2986	561594	531.7
	"2000"	"2000"	"51 years"	"51"	"Female"	"F"	1799	551876	326.0
	"2000"	"2000"	"51 years"	"51"	"Male"	"M"	3085	522286	590.7
	"2000"	"2000"	"52 years"	"52"	"Female"	"F"	2033	561960	361.8
	"2000"	"2000"	"52 years"	"52"	"Male"	"M"	3271	534541	611.9
	"2000"	"2000"	"53 years"	"53"	"Female"	"F"	2231	550568	405.2
	"2000"	"2000"	"53 years"	"53"	"Male"	"M"	3490	523966	666.1
	"2000"	"2000"	"54 years"	"54"	"Female"	"F"	1918	435876	440.0
	"2000"	"2000"	"54 years"	"54"	"Male"	"M"	2994	410063	730.1
	"2000"	"2000"	"55 years"	"55"	"Female"	"F"	2124	438786	484.1
	"2000"	"2000"	"55 years"	"55"	"Male"	"M"	3359	409689	819.9
	"2000"	"2000"	"56 years"	"56"	"Female"	"F"	2375	430521	551.7
	"2000"	"2000"	"56 years"	"56"	"Male"	"M"	3410	400610	851.2
	"2000"	"2000"	"57 years"	"57"	"Female"	"F"	2480	432832	573.0
	"2000"	"2000"	"57 years"	"57"	"Male"	"M"	3798	399538	950.6
	"2000"	"2000"	"58 years"	"58"	"Female"	"F"	2456	383350	640.7
	"2000"	"2000"	"58 years"	"58"	"Male"	"M"	3690	353094	1045.0
	"2000"	"2000"	"59 years"	"59"	"Female"	"F"	2564	362602	707.1
	"2000"	"2000"	"59 years"	"59"	"Male"	"M"	3818	330622	1154.8
	"2000"	"2000"	"60 years"	"60"	"Female"	"F"	2646	355600	744.1
	"2000"	"2000"	"60 years"	"60"	"Male"	"M"	3876	323499	1198.1
	"2000"	"2000"	"61 years"	"61"	"Female"	"F"	3008	337705	890.7
	"2000"	"2000"	"61 years"	"61"	"Male"	"M"	3992	306067	1304.3
	"2000"	"2000"	"62 years"	"62"	"Female"	"F"	3085	331823	929.7
	"2000"	"2000"	"62 years"	"62"	"Male"	"M"	4376	298304	1467.0
	"2000"	"2000"	"63 years"	"63"	"Female"	"F"	3266	315616	1034.8
	"2000"	"2000"	"63 years"	"63"	"Male"	"M"	4481	279147	1605.2
	"2000"	"2000"	"64 years"	"64"	"Female"	"F"	3436	314442	1092.7
	"2000"	"2000"	"64 years"	"64"	"Male"	"M"	4782	273896	1745.9
	"2000"	"2000"	"65 years"	"65"	"Female"	"F"	3753	315199	1190.7
	"2000"	"2000"	"65 years"	"65"	"Male"	"M"	5021	273490	1835.9
	"2000"	"2000"	"66 years"	"66"	"Female"	"F"	3911	289573	1350.6
	"2000"	"2000"	"66 years"	"66"	"Male"	"M"	5100	248426	2052.9
	"2000"	"2000"	"67 years"	"67"	"Female"	"F"	4285	295054	1452.3
	"2000"	"2000"	"67 years"	"67"	"Male"	"M"	5494	249576	2201.3
	"2000"	"2000"	"68 years"	"68"	"Female"	"F"	4654	290411	1602.6
	"2000"	"2000"	"68 years"	"68"	"Male"	"M"	6000	245185	2447.1
	"2000"	"2000"	"69 years"	"69"	"Female"	"F"	4973	298409	1666.5
	"2000"	"2000"	"69 years"	"69"	"Male"	"M"	6473	246066	2630.6
	"2000"	"2000"	"70 years"	"70"	"Female"	"F"	5568	302261	1842.1
	"2000"	"2000"	"70 years"	"70"	"Male"	"M"	7010	243581	2877.9
	"2000"	"2000"	"71 years"	"71"	"Female"	"F"	5769	286615	2012.8
	"2000"	"2000"	"71 years"	"71"	"Male"	"M"	7421	227085	3267.9
	"2000"	"2000"	"72 years"	"72"	"Female"	"F"	6486	289470	2240.6
	"2000"	"2000"	"72 years"	"72"	"Male"	"M"	7936	225270	3522.9
	"2000"	"2000"	"73 years"	"73"	"Female"	"F"	6966	282509	2465.8
	"2000"	"2000"	"73 years"	"73"	"Male"	"M"	8271	214221	3861.0
	"2000"	"2000"	"74 years"	"74"	"Female"	"F"	7577	282348	2683.6
	"2000"	"2000"	"74 years"	"74"	"Male"	"M"	8476	206137	4111.8
	"2001"	"2001"	"< 1 year"	"0"	"Female"	"F"	3330	631560	527.3
	"2001"	"2001"	"< 1 year"	"0"	"Male"	"M"	4251	660571	643.5
	"2001"	"2001"	"1 year"	"1"	"Female"	"F"	271	597542	45.4
	"2001"	"2001"	"1 year"	"1"	"Male"	"M"	343	626442	54.8
	"2001"	"2001"	"2 years"	"2"	"Female"	"F"	167	585562	28.5
	"2001"	"2001"	"2 years"	"2"	"Male"	"M"	235	612781	38.3
	"2001"	"2001"	"3 years"	"3"	"Female"	"F"	119	588877	20.2
	"2001"	"2001"	"3 years"	"3"	"Male"	"M"	173	617148	28.0
	"2001"	"2001"	"4 years"	"4"	"Female"	"F"	104	597796	17.4
	"2001"	"2001"	"4 years"	"4"	"Male"	"M"	142	624819	22.7
	"2001"	"2001"	"5 years"	"5"	"Female"	"F"	84	614139	13.7
	"2001"	"2001"	"5 years"	"5"	"Male"	"M"	112	643057	17.4
	"2001"	"2001"	"6 years"	"6"	"Female"	"F"	88	624182	14.1
	"2001"	"2001"	"6 years"	"6"	"Male"	"M"	115	652979	17.6
	"2001"	"2001"	"7 years"	"7"	"Female"	"F"	77	630654	12.2
	"2001"	"2001"	"7 years"	"7"	"Male"	"M"	100	660227	15.1
	"2001"	"2001"	"8 years"	"8"	"Female"	"F"	72	640010	11.2
	"2001"	"2001"	"8 years"	"8"	"Male"	"M"	112	671943	16.7
	"2001"	"2001"	"9 years"	"9"	"Female"	"F"	77	654416	11.8
	"2001"	"2001"	"9 years"	"9"	"Male"	"M"	107	684566	15.6
	"2001"	"2001"	"10 years"	"10"	"Female"	"F"	74	664292	11.1
	"2001"	"2001"	"10 years"	"10"	"Male"	"M"	111	697656	15.9
	"2001"	"2001"	"11 years"	"11"	"Female"	"F"	78	670199	11.6
	"2001"	"2001"	"11 years"	"11"	"Male"	"M"	100	704056	14.2
	"2001"	"2001"	"12 years"	"12"	"Female"	"F"	83	642311	12.9
	"2001"	"2001"	"12 years"	"12"	"Male"	"M"	111	674239	16.5
	"2001"	"2001"	"13 years"	"13"	"Female"	"F"	112	630639	17.8
	"2001"	"2001"	"13 years"	"13"	"Male"	"M"	147	662034	22.2
	"2001"	"2001"	"14 years"	"14"	"Female"	"F"	124	619278	20.0
	"2001"	"2001"	"14 years"	"14"	"Male"	"M"	178	650277	27.4
	"2001"	"2001"	"15 years"	"15"	"Female"	"F"	141	617769	22.8
	"2001"	"2001"	"15 years"	"15"	"Male"	"M"	245	651846	37.6
	"2001"	"2001"	"16 years"	"16"	"Female"	"F"	221	618325	35.7
	"2001"	"2001"	"16 years"	"16"	"Male"	"M"	381	655690	58.1
	"2001"	"2001"	"17 years"	"17"	"Female"	"F"	232	603678	38.4
	"2001"	"2001"	"17 years"	"17"	"Male"	"M"	565	650261	86.9
	"2001"	"2001"	"18 years"	"18"	"Female"	"F"	238	611412	38.9
	"2001"	"2001"	"18 years"	"18"	"Male"	"M"	767	665107	115.3
	"2001"	"2001"	"19 years"	"19"	"Female"	"F"	231	609589	37.9
	"2001"	"2001"	"19 years"	"19"	"Male"	"M"	819	661507	123.8
	"2001"	"2001"	"20 years"	"20"	"Female"	"F"	247	622070	39.7
	"2001"	"2001"	"20 years"	"20"	"Male"	"M"	836	664877	125.7
	"2001"	"2001"	"21 years"	"21"	"Female"	"F"	279	623994	44.7
	"2001"	"2001"	"21 years"	"21"	"Male"	"M"	874	660502	132.3
	"2001"	"2001"	"22 years"	"22"	"Female"	"F"	224	597316	37.5
	"2001"	"2001"	"22 years"	"22"	"Male"	"M"	852	629478	135.4
	"2001"	"2001"	"23 years"	"23"	"Female"	"F"	296	586816	50.4
	"2001"	"2001"	"23 years"	"23"	"Male"	"M"	803	617321	130.1
	"2001"	"2001"	"24 years"	"24"	"Female"	"F"	236	588347	40.1
