"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"13 years"	"13"	"Female"	"F"	98	613390	16.0
	"1999"	"1999"	"13 years"	"13"	"Male"	"M"	172	643902	26.7
	"1999"	"1999"	"14 years"	"14"	"Female"	"F"	104	610895	17.0
	"1999"	"1999"	"14 years"	"14"	"Male"	"M"	200	642368	31.1
	"1999"	"1999"	"15 years"	"15"	"Female"	"F"	137	597080	22.9
	"1999"	"1999"	"15 years"	"15"	"Male"	"M"	256	629304	40.7
	"1999"	"1999"	"16 years"	"16"	"Female"	"F"	186	608395	30.6
	"1999"	"1999"	"16 years"	"16"	"Male"	"M"	411	649412	63.3
	"1999"	"1999"	"17 years"	"17"	"Female"	"F"	258	605019	42.6
	"1999"	"1999"	"17 years"	"17"	"Male"	"M"	566	654089	86.5
	"1999"	"1999"	"18 years"	"18"	"Female"	"F"	232	596808	38.9
	"1999"	"1999"	"18 years"	"18"	"Male"	"M"	676	639294	105.7
	"1999"	"1999"	"19 years"	"19"	"Female"	"F"	261	611821	42.7
	"1999"	"1999"	"19 years"	"19"	"Male"	"M"	777	651874	119.2
	"1999"	"1999"	"20 years"	"20"	"Female"	"F"	250	586013	42.7
	"1999"	"1999"	"20 years"	"20"	"Male"	"M"	805	627548	128.3
	"1999"	"1999"	"21 years"	"21"	"Female"	"F"	240	567503	42.3
	"1999"	"1999"	"21 years"	"21"	"Male"	"M"	775	602870	128.6
	"1999"	"1999"	"22 years"	"22"	"Female"	"F"	214	564875	37.9
	"1999"	"1999"	"22 years"	"22"	"Male"	"M"	724	596936	121.3
	"1999"	"1999"	"23 years"	"23"	"Female"	"F"	240	554866	43.3
	"1999"	"1999"	"23 years"	"23"	"Male"	"M"	718	580816	123.6
	"1999"	"1999"	"24 years"	"24"	"Female"	"F"	235	575790	40.8
	"1999"	"1999"	"24 years"	"24"	"Male"	"M"	683	598846	114.1
	"1999"	"1999"	"25 years"	"25"	"Female"	"F"	265	579186	45.8
	"1999"	"1999"	"25 years"	"25"	"Male"	"M"	607	601206	101.0
	"1999"	"1999"	"26 years"	"26"	"Female"	"F"	255	587781	43.4
	"1999"	"1999"	"26 years"	"26"	"Male"	"M"	703	603691	116.5
	"1999"	"1999"	"27 years"	"27"	"Female"	"F"	282	624699	45.1
	"1999"	"1999"	"27 years"	"27"	"Male"	"M"	718	640613	112.1
	"1999"	"1999"	"28 years"	"28"	"Female"	"F"	319	660697	48.3
	"1999"	"1999"	"28 years"	"28"	"Male"	"M"	755	673421	112.1
	"1999"	"1999"	"29 years"	"29"	"Female"	"F"	335	671555	49.9
	"1999"	"1999"	"29 years"	"29"	"Male"	"M"	790	684335	115.4
	"1999"	"1999"	"30 years"	"30"	"Female"	"F"	339	675340	50.2
	"1999"	"1999"	"30 years"	"30"	"Male"	"M"	808	697067	115.9
	"1999"	"1999"	"31 years"	"31"	"Female"	"F"	375	635447	59.0
	"1999"	"1999"	"31 years"	"31"	"Male"	"M"	855	647342	132.1
	"1999"	"1999"	"32 years"	"32"	"Female"	"F"	456	650229	70.1
	"1999"	"1999"	"32 years"	"32"	"Male"	"M"	935	662138	141.2
	"1999"	"1999"	"33 years"	"33"	"Female"	"F"	466	652946	71.4
	"1999"	"1999"	"33 years"	"33"	"Male"	"M"	1010	663109	152.3
	"1999"	"1999"	"34 years"	"34"	"Female"	"F"	497	688733	72.2
	"1999"	"1999"	"34 years"	"34"	"Male"	"M"	1108	701233	158.0
	"1999"	"1999"	"35 years"	"35"	"Female"	"F"	543	722274	75.2
	"1999"	"1999"	"35 years"	"35"	"Male"	"M"	1174	736945	159.3
	"1999"	"1999"	"36 years"	"36"	"Female"	"F"	673	715877	94.0
	"1999"	"1999"	"36 years"	"36"	"Male"	"M"	1259	715971	175.8
	"1999"	"1999"	"37 years"	"37"	"Female"	"F"	734	715006	102.7
	"1999"	"1999"	"37 years"	"37"	"Male"	"M"	1376	718400	191.5
	"1999"	"1999"	"38 years"	"38"	"Female"	"F"	874	710970	122.9
	"1999"	"1999"	"38 years"	"38"	"Male"	"M"	1509	710012	212.5
	"1999"	"1999"	"39 years"	"39"	"Female"	"F"	851	718065	118.5
	"1999"	"1999"	"39 years"	"39"	"Male"	"M"	1591	716294	222.1
	"1999"	"1999"	"40 years"	"40"	"Female"	"F"	933	723844	128.9
	"1999"	"1999"	"40 years"	"40"	"Male"	"M"	1689	728043	232.0
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	1030	689444	149.4
	"1999"	"1999"	"41 years"	"41"	"Male"	"M"	1829	682535	268.0
	"1999"	"1999"	"42 years"	"42"	"Female"	"F"	1093	693615	157.6
	"1999"	"1999"	"42 years"	"42"	"Male"	"M"	1938	688459	281.5
	"1999"	"1999"	"43 years"	"43"	"Female"	"F"	1166	670739	173.8
	"1999"	"1999"	"43 years"	"43"	"Male"	"M"	2042	654493	312.0
	"1999"	"1999"	"44 years"	"44"	"Female"	"F"	1244	655350	189.8
	"1999"	"1999"	"44 years"	"44"	"Male"	"M"	2271	645478	351.8
	"1999"	"1999"	"45 years"	"45"	"Female"	"F"	1368	651311	210.0
	"1999"	"1999"	"45 years"	"45"	"Male"	"M"	2368	639424	370.3
	"1999"	"1999"	"46 years"	"46"	"Female"	"F"	1392	615808	226.0
	"1999"	"1999"	"46 years"	"46"	"Male"	"M"	2464	595327	413.9
	"1999"	"1999"	"47 years"	"47"	"Female"	"F"	1462	605554	241.4
	"1999"	"1999"	"47 years"	"47"	"Male"	"M"	2457	584150	420.6
	"1999"	"1999"	"48 years"	"48"	"Female"	"F"	1564	574684	272.1
	"1999"	"1999"	"48 years"	"48"	"Male"	"M"	2609	552672	472.1
	"1999"	"1999"	"49 years"	"49"	"Female"	"F"	1655	579084	285.8
	"1999"	"1999"	"49 years"	"49"	"Male"	"M"	2732	556102	491.3
	"1999"	"1999"	"50 years"	"50"	"Female"	"F"	1733	580377	298.6
	"1999"	"1999"	"50 years"	"50"	"Male"	"M"	2877	555060	518.3
	"1999"	"1999"	"51 years"	"51"	"Female"	"F"	1838	553346	332.2
	"1999"	"1999"	"51 years"	"51"	"Male"	"M"	3008	524188	573.8
	"1999"	"1999"	"52 years"	"52"	"Female"	"F"	2106	591943	355.8
	"1999"	"1999"	"52 years"	"52"	"Male"	"M"	3300	565140	583.9
	"1999"	"1999"	"53 years"	"53"	"Female"	"F"	1873	435128	430.4
	"1999"	"1999"	"53 years"	"53"	"Male"	"M"	2867	409283	700.5
	"1999"	"1999"	"54 years"	"54"	"Female"	"F"	2014	452519	445.1
	"1999"	"1999"	"54 years"	"54"	"Male"	"M"	3041	425928	714.0
	"1999"	"1999"	"55 years"	"55"	"Female"	"F"	2226	438676	507.4
	"1999"	"1999"	"55 years"	"55"	"Male"	"M"	3368	409427	822.6
	"1999"	"1999"	"56 years"	"56"	"Female"	"F"	2375	447813	530.4
	"1999"	"1999"	"56 years"	"56"	"Male"	"M"	3698	417792	885.1
	"1999"	"1999"	"57 years"	"57"	"Female"	"F"	2298	392132	586.0
	"1999"	"1999"	"57 years"	"57"	"Male"	"M"	3546	359886	985.3
	"1999"	"1999"	"58 years"	"58"	"Female"	"F"	2430	373401	650.8
	"1999"	"1999"	"58 years"	"58"	"Male"	"M"	3588	343542	1044.4
	"1999"	"1999"	"59 years"	"59"	"Female"	"F"	2556	357100	715.8
	"1999"	"1999"	"59 years"	"59"	"Male"	"M"	3701	325506	1137.0
	"1999"	"1999"	"60 years"	"60"	"Female"	"F"	2638	356108	740.8
	"1999"	"1999"	"60 years"	"60"	"Male"	"M"	3785	323755	1169.1
	"1999"	"1999"	"61 years"	"61"	"Female"	"F"	2921	335357	871.0
	"1999"	"1999"	"61 years"	"61"	"Male"	"M"	4109	303442	1354.1
	"1999"	"1999"	"62 years"	"62"	"Female"	"F"	3019	321599	938.7
	"1999"	"1999"	"62 years"	"62"	"Male"	"M"	4347	287857	1510.1
	"1999"	"1999"	"63 years"	"63"	"Female"	"F"	3276	321437	1019.2
	"1999"	"1999"	"63 years"	"63"	"Male"	"M"	4708	283870	1658.5
	"1999"	"1999"	"64 years"	"64"	"Female"	"F"	3694	322653	1144.9
	"1999"	"1999"	"64 years"	"64"	"Male"	"M"	5037	281293	1790.7
	"1999"	"1999"	"65 years"	"65"	"Female"	"F"	3841	300217	1279.4
	"1999"	"1999"	"65 years"	"65"	"Male"	"M"	5093	260677	1953.8
	"1999"	"1999"	"66 years"	"66"	"Female"	"F"	4071	299069	1361.2
	"1999"	"1999"	"66 years"	"66"	"Male"	"M"	5306	255344	2078.0
	"1999"	"1999"	"67 years"	"67"	"Female"	"F"	4503	302177	1490.2
	"1999"	"1999"	"67 years"	"67"	"Male"	"M"	5808	254905	2278.5
	"1999"	"1999"	"68 years"	"68"	"Female"	"F"	4817	302691	1591.4
	"1999"	"1999"	"68 years"	"68"	"Male"	"M"	6221	254874	2440.8
	"1999"	"1999"	"69 years"	"69"	"Female"	"F"	5400	302493	1785.2
	"1999"	"1999"	"69 years"	"69"	"Male"	"M"	7024	252356	2783.4
	"1999"	"1999"	"70 years"	"70"	"Female"	"F"	5802	306687	1891.8
	"1999"	"1999"	"70 years"	"70"	"Male"	"M"	7292	243715	2992.0
	"1999"	"1999"	"71 years"	"71"	"Female"	"F"	6181	296388	2085.4
	"1999"	"1999"	"71 years"	"71"	"Male"	"M"	7876	235204	3348.6
	"1999"	"1999"	"72 years"	"72"	"Female"	"F"	6817	287871	2368.1
	"1999"	"1999"	"72 years"	"72"	"Male"	"M"	8355	221170	3777.6
	"1999"	"1999"	"73 years"	"73"	"Female"	"F"	7342	284203	2583.4
	"1999"	"1999"	"73 years"	"73"	"Male"	"M"	8732	215064	4060.2
	"1999"	"1999"	"74 years"	"74"	"Female"	"F"	8079	290278	2783.2
	"1999"	"1999"	"74 years"	"74"	"Male"	"M"	9038	211965	4263.9
	"2000"	"2000"	"< 1 year"	"0"	"Female"	"F"	3463	593407	583.6
	"2000"	"2000"	"< 1 year"	"0"	"Male"	"M"	4351	622601	698.8
	"2000"	"2000"	"1 year"	"1"	"Female"	"F"	245	594446	41.2
	"2000"	"2000"	"1 year"	"1"	"Male"	"M"	331	622371	53.2
	"2000"	"2000"	"2 years"	"2"	"Female"	"F"	182	594002	30.6
	"2000"	"2000"	"2 years"	"2"	"Male"	"M"	227	621717	36.5
	"2000"	"2000"	"3 years"	"3"	"Female"	"F"	117	605758	19.3
	"2000"	"2000"	"3 years"	"3"	"Male"	"M"	168	633488	26.5
	"2000"	"2000"	"4 years"	"4"	"Female"	"F"	110	623858	17.6
	"2000"	"2000"	"4 years"	"4"	"Male"	"M"	126	654510	19.3
	"2000"	"2000"	"5 years"	"5"	"Female"	"F"	94	631121	14.9
	"2000"	"2000"	"5 years"	"5"	"Male"	"M"	145	660376	22.0
	"2000"	"2000"	"6 years"	"6"	"Female"	"F"	88	639055	13.8
	"2000"	"2000"	"6 years"	"6"	"Male"	"M"	106	669709	15.8
	"2000"	"2000"	"7 years"	"7"	"Female"	"F"	78	651254	12.0
	"2000"	"2000"	"7 years"	"7"	"Male"	"M"	102	682575	14.9
	"2000"	"2000"	"8 years"	"8"	"Female"	"F"	99	661131	15.0
	"2000"	"2000"	"8 years"	"8"	"Male"	"M"	108	691660	15.6
	"2000"	"2000"	"9 years"	"9"	"Female"	"F"	87	669292	13.0
	"2000"	"2000"	"9 years"	"9"	"Male"	"M"	83	702842	11.8
	"2000"	"2000"	"10 years"	"10"	"Female"	"F"	66	664983	9.9
	"2000"	"2000"	"10 years"	"10"	"Male"	"M"	106	698680	15.2
	"2000"	"2000"	"11 years"	"11"	"Female"	"F"	87	638189	13.6
	"2000"	"2000"	"11 years"	"11"	"Male"	"M"	128	670234	19.1
	"2000"	"2000"	"12 years"	"12"	"Female"	"F"	78	630584	12.4
	"2000"	"2000"	"12 years"	"12"	"Male"	"M"	136	661593	20.6
	"2000"	"2000"	"13 years"	"13"	"Female"	"F"	86	617456	13.9
	"2000"	"2000"	"13 years"	"13"	"Male"	"M"	150	647550	23.2
	"2000"	"2000"	"14 years"	"14"	"Female"	"F"	117	618086	18.9
	"2000"	"2000"	"14 years"	"14"	"Male"	"M"	205	651048	31.5
	"2000"	"2000"	"15 years"	"15"	"Female"	"F"	125	611480	20.4
	"2000"	"2000"	"15 years"	"15"	"Male"	"M"	293	643393	45.5
	"2000"	"2000"	"16 years"	"16"	"Female"	"F"	174	601763	28.9
	"2000"	"2000"	"16 years"	"16"	"Male"	"M"	395	642372	61.5
	"2000"	"2000"	"17 years"	"17"	"Female"	"F"	197	611264	32.2
	"2000"	"2000"	"17 years"	"17"	"Male"	"M"	566	660716	85.7
	"2000"	"2000"	"18 years"	"18"	"Female"	"F"	250	612681	40.8
	"2000"	"2000"	"18 years"	"18"	"Male"	"M"	671	655288	102.4
	"2000"	"2000"	"19 years"	"19"	"Female"	"F"	268	621177	43.1
	"2000"	"2000"	"19 years"	"19"	"Male"	"M"	791	661143	119.6
	"2000"	"2000"	"20 years"	"20"	"Female"	"F"	230	609656	37.7
	"2000"	"2000"	"20 years"	"20"	"Male"	"M"	850	650133	130.7
	"2000"	"2000"	"21 years"	"21"	"Female"	"F"	266	582514	45.7
	"2000"	"2000"	"21 years"	"21"	"Male"	"M"	797	618048	129.0
	"2000"	"2000"	"22 years"	"22"	"Female"	"F"	230	574799	40.0
	"2000"	"2000"	"22 years"	"22"	"Male"	"M"	775	607419	127.6
	"2000"	"2000"	"23 years"	"23"	"Female"	"F"	221	574294	38.5
	"2000"	"2000"	"23 years"	"23"	"Male"	"M"	715	599430	119.3
	"2000"	"2000"	"24 years"	"24"	"Female"	"F"	230	577791	39.8
	"2000"	"2000"	"24 years"	"24"	"Male"	"M"	720	601317	119.7
	"2000"	"2000"	"25 years"	"25"	"Female"	"F"	262	595670	44.0
	"2000"	"2000"	"25 years"	"25"	"Male"	"M"	677	619000	109.4
	"2000"	"2000"	"26 years"	"26"	"Female"	"F"	269	579408	46.4
	"2000"	"2000"	"26 years"	"26"	"Male"	"M"	719	595810	120.7
	"2000"	"2000"	"27 years"	"27"	"Female"	"F"	273	606225	45.0
	"2000"	"2000"	"27 years"	"27"	"Male"	"M"	722	622665	116.0
	"2000"	"2000"	"28 years"	"28"	"Female"	"F"	274	631871	43.4
	"2000"	"2000"	"28 years"	"28"	"Male"	"M"	732	646747	113.2
	"2000"	"2000"	"29 years"	"29"	"Female"	"F"	321	677007	47.4
	"2000"	"2000"	"29 years"	"29"	"Male"	"M"	849	688281	123.4
	"2000"	"2000"	"30 years"	"30"	"Female"	"F"	349	688508	50.7
	"2000"	"2000"	"30 years"	"30"	"Male"	"M"	789	711076	111.0
	"2000"	"2000"	"31 years"	"31"	"Female"	"F"	398	644568	61.7
	"2000"	"2000"	"31 years"	"31"	"Male"	"M"	869	657592	132.1
	"2000"	"2000"	"32 years"	"32"	"Female"	"F"	414	640502	64.6
	"2000"	"2000"	"32 years"	"32"	"Male"	"M"	886	654730	135.3
	"2000"	"2000"	"33 years"	"33"	"Female"	"F"	456	641024	71.1
	"2000"	"2000"	"33 years"	"33"	"Male"	"M"	993	651444	152.4
	"2000"	"2000"	"34 years"	"34"	"Female"	"F"	527	663412	79.4
	"2000"	"2000"	"34 years"	"34"	"Male"	"M"	1061	676296	156.9
	"2000"	"2000"	"35 years"	"35"	"Female"	"F"	589	712059	82.7
	"2000"	"2000"	"35 years"	"35"	"Male"	"M"	1137	724959	156.8
	"2000"	"2000"	"36 years"	"36"	"Female"	"F"	659	709732	92.9
	"2000"	"2000"	"36 years"	"36"	"Male"	"M"	1266	710055	178.3
	"2000"	"2000"	"37 years"	"37"	"Female"	"F"	722	707944	102.0
	"2000"	"2000"	"37 years"	"37"	"Male"	"M"	1332	710356	187.5
	"2000"	"2000"	"38 years"	"38"	"Female"	"F"	768	708747	108.4
	"2000"	"2000"	"38 years"	"38"	"Male"	"M"	1459	709536	205.6
	"2000"	"2000"	"39 years"	"39"	"Female"	"F"	871	719464	121.1
	"2000"	"2000"	"39 years"	"39"	"Male"	"M"	1461	715811	204.1
	"2000"	"2000"	"40 years"	"40"	"Female"	"F"	969	732515	132.3
	"2000"	"2000"	"40 years"	"40"	"Male"	"M"	1745	739857	235.9
	"2000"	"2000"	"41 years"	"41"	"Female"	"F"	1051	692158	151.8
	"2000"	"2000"	"41 years"	"41"	"Male"	"M"	1780	685182	259.8
	"2000"	"2000"	"42 years"	"42"	"Female"	"F"	1126	702020	160.4
	"2000"	"2000"	"42 years"	"42"	"Male"	"M"	1971	697648	282.5
	"2000"	"2000"	"43 years"	"43"	"Female"	"F"	1195	682108	175.2
	"2000"	"2000"	"43 years"	"43"	"Male"	"M"	2079	669593	310.5
	"2000"	"2000"	"44 years"	"44"	"Female"	"F"	1254	665456	188.4
	"2000"	"2000"	"44 years"	"44"	"Male"	"M"	2332	653945	356.6
	"2000"	"2000"	"45 years"	"45"	"Female"	"F"	1363	669906	203.5
	"2000"	"2000"	"45 years"	"45"	"Male"	"M"	2330	660668	352.7
	"2000"	"2000"	"46 years"	"46"	"Female"	"F"	1398	629874	221.9
	"2000"	"2000"	"46 years"	"46"	"Male"	"M"	2427	609814	398.0
	"2000"	"2000"	"47 years"	"47"	"Female"	"F"	1523	620800	245.3
	"2000"	"2000"	"47 years"	"47"	"Male"	"M"	2610	599389	435.4
	"2000"	"2000"	"48 years"	"48"	"Female"	"F"	1573	594918	264.4
	"2000"	"2000"	"48 years"	"48"	"Male"	"M"	2780	574128	484.2
	"2000"	"2000"	"49 years"	"49"	"Female"	"F"	1697	581659	291.8
	"2000"	"2000"	"49 years"	"49"	"Male"	"M"	2784	557404	499.5
	"2000"	"2000"	"50 years"	"50"	"Female"	"F"	1748	591353	295.6
	"2000"	"2000"	"50 years"	"50"	"Male"	"M"	3008	566655	530.8
	"2000"	"2000"	"51 years"	"51"	"Female"	"F"	1825	557588	327.3
	"2000"	"2000"	"51 years"	"51"	"Male"	"M"	3118	527322	591.3
	"2000"	"2000"	"52 years"	"52"	"Female"	"F"	2048	567582	360.8
	"2000"	"2000"	"52 years"	"52"	"Male"	"M"	3306	539597	612.7
	"2000"	"2000"	"53 years"	"53"	"Female"	"F"	2250	556329	404.4
	"2000"	"2000"	"53 years"	"53"	"Male"	"M"	3531	528858	667.7
	"2000"	"2000"	"54 years"	"54"	"Female"	"F"	1933	440393	438.9
	"2000"	"2000"	"54 years"	"54"	"Male"	"M"	3012	413657	728.1
	"2000"	"2000"	"55 years"	"55"	"Female"	"F"	2151	443036	485.5
	"2000"	"2000"	"55 years"	"55"	"Male"	"M"	3385	413287	819.0
	"2000"	"2000"	"56 years"	"56"	"Female"	"F"	2392	434721	550.2
	"2000"	"2000"	"56 years"	"56"	"Male"	"M"	3428	404494	847.5
	"2000"	"2000"	"57 years"	"57"	"Female"	"F"	2503	437590	572.0
	"2000"	"2000"	"57 years"	"57"	"Male"	"M"	3845	403642	952.6
	"2000"	"2000"	"58 years"	"58"	"Female"	"F"	2467	387400	636.8
	"2000"	"2000"	"58 years"	"58"	"Male"	"M"	3716	356533	1042.3
	"2000"	"2000"	"59 years"	"59"	"Female"	"F"	2584	366490	705.1
	"2000"	"2000"	"59 years"	"59"	"Male"	"M"	3852	333834	1153.9
	"2000"	"2000"	"60 years"	"60"	"Female"	"F"	2678	359124	745.7
	"2000"	"2000"	"60 years"	"60"	"Male"	"M"	3904	326689	1195.0
	"2000"	"2000"	"61 years"	"61"	"Female"	"F"	3034	341314	888.9
	"2000"	"2000"	"61 years"	"61"	"Male"	"M"	4022	309209	1300.7
	"2000"	"2000"	"62 years"	"62"	"Female"	"F"	3120	335459	930.1
	"2000"	"2000"	"62 years"	"62"	"Male"	"M"	4421	301221	1467.7
	"2000"	"2000"	"63 years"	"63"	"Female"	"F"	3314	319072	1038.6
	"2000"	"2000"	"63 years"	"63"	"Male"	"M"	4549	281952	1613.4
	"2000"	"2000"	"64 years"	"64"	"Female"	"F"	3484	317769	1096.4
	"2000"	"2000"	"64 years"	"64"	"Male"	"M"	4856	276707	1754.9
	"2000"	"2000"	"65 years"	"65"	"Female"	"F"	3801	318627	1192.9
	"2000"	"2000"	"65 years"	"65"	"Male"	"M"	5097	276295	1844.8
	"2000"	"2000"	"66 years"	"66"	"Female"	"F"	3952	292980	1348.9
	"2000"	"2000"	"66 years"	"66"	"Male"	"M"	5145	250878	2050.8
	"2000"	"2000"	"67 years"	"67"	"Female"	"F"	4339	298513	1453.5
	"2000"	"2000"	"67 years"	"67"	"Male"	"M"	5570	252268	2208.0
	"2000"	"2000"	"68 years"	"68"	"Female"	"F"	4705	293910	1600.8
	"2000"	"2000"	"68 years"	"68"	"Male"	"M"	6064	247781	2447.3
	"2000"	"2000"	"69 years"	"69"	"Female"	"F"	5014	301878	1660.9
	"2000"	"2000"	"69 years"	"69"	"Male"	"M"	6541	248757	2629.5
	"2000"	"2000"	"70 years"	"70"	"Female"	"F"	5644	305954	1844.7
	"2000"	"2000"	"70 years"	"70"	"Male"	"M"	7108	246414	2884.6
	"2000"	"2000"	"71 years"	"71"	"Female"	"F"	5857	290171	2018.5
	"2000"	"2000"	"71 years"	"71"	"Male"	"M"	7528	229732	3276.9
	"2000"	"2000"	"72 years"	"72"	"Female"	"F"	6600	293072	2252.0
	"2000"	"2000"	"72 years"	"72"	"Male"	"M"	8046	227948	3529.8
	"2000"	"2000"	"73 years"	"73"	"Female"	"F"	7044	286266	2460.6
	"2000"	"2000"	"73 years"	"73"	"Male"	"M"	8388	216782	3869.3
	"2000"	"2000"	"74 years"	"74"	"Female"	"F"	7684	285726	2689.3
	"2000"	"2000"	"74 years"	"74"	"Male"	"M"	8580	208507	4115.0
	"2001"	"2001"	"< 1 year"	"0"	"Female"	"F"	3373	635859	530.5
	"2001"	"2001"	"< 1 year"	"0"	"Male"	"M"	4304	664846	647.4
	"2001"	"2001"	"1 year"	"1"	"Female"	"F"	273	601671	45.4
	"2001"	"2001"	"1 year"	"1"	"Male"	"M"	344	630615	54.5
	"2001"	"2001"	"2 years"	"2"	"Female"	"F"	167	589673	28.3
	"2001"	"2001"	"2 years"	"2"	"Male"	"M"	236	617335	38.2
	"2001"	"2001"	"3 years"	"3"	"Female"	"F"	123	593489	20.7
	"2001"	"2001"	"3 years"	"3"	"Male"	"M"	174	621705	28.0
	"2001"	"2001"	"4 years"	"4"	"Female"	"F"	106	602313	17.6
	"2001"	"2001"	"4 years"	"4"	"Male"	"M"	144	629621	22.9
	"2001"	"2001"	"5 years"	"5"	"Female"	"F"	85	619202	13.7
	"2001"	"2001"	"5 years"	"5"	"Male"	"M"	112	648037	17.3
	"2001"	"2001"	"6 years"	"6"	"Female"	"F"	86	629446	13.7
	"2001"	"2001"	"6 years"	"6"	"Male"	"M"	118	658310	17.9
	"2001"	"2001"	"7 years"	"7"	"Female"	"F"	78	636063	12.3
	"2001"	"2001"	"7 years"	"7"	"Male"	"M"	100	665968	15.0
	"2001"	"2001"	"8 years"	"8"	"Female"	"F"	74	645592	11.5
	"2001"	"2001"	"8 years"	"8"	"Male"	"M"	114	677749	16.8
	"2001"	"2001"	"9 years"	"9"	"Female"	"F"	76	660144	11.5
	"2001"	"2001"	"9 years"	"9"	"Male"	"M"	106	690496	15.4
	"2001"	"2001"	"10 years"	"10"	"Female"	"F"	74	670224	11.0
	"2001"	"2001"	"10 years"	"10"	"Male"	"M"	117	703762	16.6
	"2001"	"2001"	"11 years"	"11"	"Female"	"F"	79	676133	11.7
	"2001"	"2001"	"11 years"	"11"	"Male"	"M"	101	710271	14.2
	"2001"	"2001"	"12 years"	"12"	"Female"	"F"	85	648101	13.1
	"2001"	"2001"	"12 years"	"12"	"Male"	"M"	113	680456	16.6
	"2001"	"2001"	"13 years"	"13"	"Female"	"F"	115	636394	18.1
	"2001"	"2001"	"13 years"	"13"	"Male"	"M"	147	668020	22.0
	"2001"	"2001"	"14 years"	"14"	"Female"	"F"	124	624873	19.8
	"2001"	"2001"	"14 years"	"14"	"Male"	"M"	184	656055	28.0
	"2001"	"2001"	"15 years"	"15"	"Female"	"F"	145	623589	23.3
	"2001"	"2001"	"15 years"	"15"	"Male"	"M"	249	657885	37.8
	"2001"	"2001"	"16 years"	"16"	"Female"	"F"	223	624063	35.7
	"2001"	"2001"	"16 years"	"16"	"Male"	"M"	388	661559	58.6
	"2001"	"2001"	"17 years"	"17"	"Female"	"F"	236	609251	38.7
	"2001"	"2001"	"17 years"	"17"	"Male"	"M"	578	655926	88.1
	"2001"	"2001"	"18 years"	"18"	"Female"	"F"	240	616973	38.9
	"2001"	"2001"	"18 years"	"18"	"Male"	"M"	778	670562	116.0
	"2001"	"2001"	"19 years"	"19"	"Female"	"F"	232	614255	37.8
	"2001"	"2001"	"19 years"	"19"	"Male"	"M"	840	666358	126.1
	"2001"	"2001"	"20 years"	"20"	"Female"	"F"	255	626556	40.7
	"2001"	"2001"	"20 years"	"20"	"Male"	"M"	846	668861	126.5
	"2001"	"2001"	"21 years"	"21"	"Female"	"F"	283	628723	45.0
	"2001"	"2001"	"21 years"	"21"	"Male"	"M"	880	664192	132.5
	"2001"	"2001"	"22 years"	"22"	"Female"	"F"	227	602343	37.7
	"2001"	"2001"	"22 years"	"22"	"Male"	"M"	863	633585	136.2
	"2001"	"2001"	"23 years"	"23"	"Female"	"F"	296	591863	50.0
	"2001"	"2001"	"23 years"	"23"	"Male"	"M"	807	621566	129.8
	"2001"	"2001"	"24 years"	"24"	"Female"	"F"	242	593896	40.7
