"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"15 years"	"15"	"Male"	"M"	256	624987	41.0
	"1999"	"1999"	"16 years"	"16"	"Female"	"F"	186	603918	30.8
	"1999"	"1999"	"16 years"	"16"	"Male"	"M"	407	644883	63.1
	"1999"	"1999"	"17 years"	"17"	"Female"	"F"	256	600497	42.6
	"1999"	"1999"	"17 years"	"17"	"Male"	"M"	549	649281	84.6
	"1999"	"1999"	"18 years"	"18"	"Female"	"F"	236	592742	39.8
	"1999"	"1999"	"18 years"	"18"	"Male"	"M"	666	634782	104.9
	"1999"	"1999"	"19 years"	"19"	"Female"	"F"	258	608270	42.4
	"1999"	"1999"	"19 years"	"19"	"Male"	"M"	767	648214	118.3
	"1999"	"1999"	"20 years"	"20"	"Female"	"F"	246	582680	42.2
	"1999"	"1999"	"20 years"	"20"	"Male"	"M"	798	624742	127.7
	"1999"	"1999"	"21 years"	"21"	"Female"	"F"	241	564337	42.7
	"1999"	"1999"	"21 years"	"21"	"Male"	"M"	771	600159	128.5
	"1999"	"1999"	"22 years"	"22"	"Female"	"F"	217	561726	38.6
	"1999"	"1999"	"22 years"	"22"	"Male"	"M"	720	594260	121.2
	"1999"	"1999"	"23 years"	"23"	"Female"	"F"	240	550963	43.6
	"1999"	"1999"	"23 years"	"23"	"Male"	"M"	714	578091	123.5
	"1999"	"1999"	"24 years"	"24"	"Female"	"F"	233	571931	40.7
	"1999"	"1999"	"24 years"	"24"	"Male"	"M"	676	595870	113.4
	"1999"	"1999"	"25 years"	"25"	"Female"	"F"	260	575851	45.2
	"1999"	"1999"	"25 years"	"25"	"Male"	"M"	602	598377	100.6
	"1999"	"1999"	"26 years"	"26"	"Female"	"F"	254	584434	43.5
	"1999"	"1999"	"26 years"	"26"	"Male"	"M"	697	600975	116.0
	"1999"	"1999"	"27 years"	"27"	"Female"	"F"	280	620893	45.1
	"1999"	"1999"	"27 years"	"27"	"Male"	"M"	717	637529	112.5
	"1999"	"1999"	"28 years"	"28"	"Female"	"F"	319	657344	48.5
	"1999"	"1999"	"28 years"	"28"	"Male"	"M"	745	670533	111.1
	"1999"	"1999"	"29 years"	"29"	"Female"	"F"	335	668238	50.1
	"1999"	"1999"	"29 years"	"29"	"Male"	"M"	784	681407	115.1
	"1999"	"1999"	"30 years"	"30"	"Female"	"F"	336	672096	50.0
	"1999"	"1999"	"30 years"	"30"	"Male"	"M"	798	694242	114.9
	"1999"	"1999"	"31 years"	"31"	"Female"	"F"	376	632253	59.5
	"1999"	"1999"	"31 years"	"31"	"Male"	"M"	853	644724	132.3
	"1999"	"1999"	"32 years"	"32"	"Female"	"F"	452	646838	69.9
	"1999"	"1999"	"32 years"	"32"	"Male"	"M"	938	659497	142.2
	"1999"	"1999"	"33 years"	"33"	"Female"	"F"	461	649562	71.0
	"1999"	"1999"	"33 years"	"33"	"Male"	"M"	1002	660249	151.8
	"1999"	"1999"	"34 years"	"34"	"Female"	"F"	498	684741	72.7
	"1999"	"1999"	"34 years"	"34"	"Male"	"M"	1102	697761	157.9
	"1999"	"1999"	"35 years"	"35"	"Female"	"F"	538	718026	74.9
	"1999"	"1999"	"35 years"	"35"	"Male"	"M"	1174	733161	160.1
	"1999"	"1999"	"36 years"	"36"	"Female"	"F"	675	711692	94.8
	"1999"	"1999"	"36 years"	"36"	"Male"	"M"	1237	712275	173.7
	"1999"	"1999"	"37 years"	"37"	"Female"	"F"	729	710459	102.6
	"1999"	"1999"	"37 years"	"37"	"Male"	"M"	1355	714461	189.7
	"1999"	"1999"	"38 years"	"38"	"Female"	"F"	868	706506	122.9
	"1999"	"1999"	"38 years"	"38"	"Male"	"M"	1500	705913	212.5
	"1999"	"1999"	"39 years"	"39"	"Female"	"F"	839	712996	117.7
	"1999"	"1999"	"39 years"	"39"	"Male"	"M"	1581	712167	222.0
	"1999"	"1999"	"40 years"	"40"	"Female"	"F"	933	718559	129.8
	"1999"	"1999"	"40 years"	"40"	"Male"	"M"	1683	723517	232.6
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	1020	684352	149.0
	"1999"	"1999"	"41 years"	"41"	"Male"	"M"	1811	678181	267.0
	"1999"	"1999"	"42 years"	"42"	"Female"	"F"	1082	688484	157.2
	"1999"	"1999"	"42 years"	"42"	"Male"	"M"	1911	684022	279.4
	"1999"	"1999"	"43 years"	"43"	"Female"	"F"	1163	665615	174.7
	"1999"	"1999"	"43 years"	"43"	"Male"	"M"	2028	650344	311.8
	"1999"	"1999"	"44 years"	"44"	"Female"	"F"	1235	650429	189.9
	"1999"	"1999"	"44 years"	"44"	"Male"	"M"	2247	641044	350.5
	"1999"	"1999"	"45 years"	"45"	"Female"	"F"	1363	646216	210.9
	"1999"	"1999"	"45 years"	"45"	"Male"	"M"	2363	634609	372.4
	"1999"	"1999"	"46 years"	"46"	"Female"	"F"	1391	610828	227.7
	"1999"	"1999"	"46 years"	"46"	"Male"	"M"	2461	591176	416.3
	"1999"	"1999"	"47 years"	"47"	"Female"	"F"	1457	600774	242.5
	"1999"	"1999"	"47 years"	"47"	"Male"	"M"	2436	579917	420.1
	"1999"	"1999"	"48 years"	"48"	"Female"	"F"	1555	570219	272.7
	"1999"	"1999"	"48 years"	"48"	"Male"	"M"	2602	548601	474.3
	"1999"	"1999"	"49 years"	"49"	"Female"	"F"	1635	574487	284.6
	"1999"	"1999"	"49 years"	"49"	"Male"	"M"	2733	552113	495.0
	"1999"	"1999"	"50 years"	"50"	"Female"	"F"	1729	575638	300.4
	"1999"	"1999"	"50 years"	"50"	"Male"	"M"	2864	551266	519.5
	"1999"	"1999"	"51 years"	"51"	"Female"	"F"	1853	549077	337.5
	"1999"	"1999"	"51 years"	"51"	"Male"	"M"	2986	520415	573.8
	"1999"	"1999"	"52 years"	"52"	"Female"	"F"	2091	587544	355.9
	"1999"	"1999"	"52 years"	"52"	"Male"	"M"	3288	561338	585.7
	"1999"	"1999"	"53 years"	"53"	"Female"	"F"	1851	431558	428.9
	"1999"	"1999"	"53 years"	"53"	"Male"	"M"	2839	406507	698.4
	"1999"	"1999"	"54 years"	"54"	"Female"	"F"	1996	448886	444.7
	"1999"	"1999"	"54 years"	"54"	"Male"	"M"	3018	423124	713.3
	"1999"	"1999"	"55 years"	"55"	"Female"	"F"	2210	435270	507.7
	"1999"	"1999"	"55 years"	"55"	"Male"	"M"	3331	406456	819.5
	"1999"	"1999"	"56 years"	"56"	"Female"	"F"	2360	444381	531.1
	"1999"	"1999"	"56 years"	"56"	"Male"	"M"	3678	414610	887.1
	"1999"	"1999"	"57 years"	"57"	"Female"	"F"	2300	388599	591.9
	"1999"	"1999"	"57 years"	"57"	"Male"	"M"	3533	356914	989.9
	"1999"	"1999"	"58 years"	"58"	"Female"	"F"	2408	370344	650.2
	"1999"	"1999"	"58 years"	"58"	"Male"	"M"	3563	340936	1045.1
	"1999"	"1999"	"59 years"	"59"	"Female"	"F"	2520	353984	711.9
	"1999"	"1999"	"59 years"	"59"	"Male"	"M"	3674	322976	1137.5
	"1999"	"1999"	"60 years"	"60"	"Female"	"F"	2605	353322	737.3
	"1999"	"1999"	"60 years"	"60"	"Male"	"M"	3750	321185	1167.6
	"1999"	"1999"	"61 years"	"61"	"Female"	"F"	2891	332277	870.1
	"1999"	"1999"	"61 years"	"61"	"Male"	"M"	4072	301071	1352.5
	"1999"	"1999"	"62 years"	"62"	"Female"	"F"	3002	318663	942.1
	"1999"	"1999"	"62 years"	"62"	"Male"	"M"	4308	285633	1508.2
	"1999"	"1999"	"63 years"	"63"	"Female"	"F"	3232	318633	1014.3
	"1999"	"1999"	"63 years"	"63"	"Male"	"M"	4685	281692	1663.2
	"1999"	"1999"	"64 years"	"64"	"Female"	"F"	3646	319642	1140.7
	"1999"	"1999"	"64 years"	"64"	"Male"	"M"	4997	278836	1792.1
	"1999"	"1999"	"65 years"	"65"	"Female"	"F"	3791	297352	1274.9
	"1999"	"1999"	"65 years"	"65"	"Male"	"M"	5045	258492	1951.7
	"1999"	"1999"	"66 years"	"66"	"Female"	"F"	4000	296099	1350.9
	"1999"	"1999"	"66 years"	"66"	"Male"	"M"	5258	253180	2076.8
	"1999"	"1999"	"67 years"	"67"	"Female"	"F"	4449	299124	1487.3
	"1999"	"1999"	"67 years"	"67"	"Male"	"M"	5764	252615	2281.7
	"1999"	"1999"	"68 years"	"68"	"Female"	"F"	4767	299457	1591.9
	"1999"	"1999"	"68 years"	"68"	"Male"	"M"	6162	252672	2438.7
	"1999"	"1999"	"69 years"	"69"	"Female"	"F"	5339	299338	1783.6
	"1999"	"1999"	"69 years"	"69"	"Male"	"M"	6962	249970	2785.1
	"1999"	"1999"	"70 years"	"70"	"Female"	"F"	5730	303374	1888.8
	"1999"	"1999"	"70 years"	"70"	"Male"	"M"	7251	241314	3004.8
	"1999"	"1999"	"71 years"	"71"	"Female"	"F"	6117	293194	2086.3
	"1999"	"1999"	"71 years"	"71"	"Male"	"M"	7784	232827	3343.3
	"1999"	"1999"	"72 years"	"72"	"Female"	"F"	6724	284751	2361.4
	"1999"	"1999"	"72 years"	"72"	"Male"	"M"	8264	218855	3776.0
	"1999"	"1999"	"73 years"	"73"	"Female"	"F"	7258	280985	2583.1
	"1999"	"1999"	"73 years"	"73"	"Male"	"M"	8658	212849	4067.7
	"1999"	"1999"	"74 years"	"74"	"Female"	"F"	7995	287299	2782.8
	"1999"	"1999"	"74 years"	"74"	"Male"	"M"	8931	209769	4257.5
	"2000"	"2000"	"< 1 year"	"0"	"Female"	"F"	3443	590957	582.6
	"2000"	"2000"	"< 1 year"	"0"	"Male"	"M"	4329	619793	698.5
	"2000"	"2000"	"1 year"	"1"	"Female"	"F"	244	591535	41.2
	"2000"	"2000"	"1 year"	"1"	"Male"	"M"	335	619300	54.1
	"2000"	"2000"	"2 years"	"2"	"Female"	"F"	180	590721	30.5
	"2000"	"2000"	"2 years"	"2"	"Male"	"M"	223	618439	36.1
	"2000"	"2000"	"3 years"	"3"	"Female"	"F"	119	602670	19.7
	"2000"	"2000"	"3 years"	"3"	"Male"	"M"	168	630223	26.7
	"2000"	"2000"	"4 years"	"4"	"Female"	"F"	107	620412	17.2
	"2000"	"2000"	"4 years"	"4"	"Male"	"M"	125	651027	19.2
	"2000"	"2000"	"5 years"	"5"	"Female"	"F"	91	627293	14.5
	"2000"	"2000"	"5 years"	"5"	"Male"	"M"	144	656647	21.9
	"2000"	"2000"	"6 years"	"6"	"Female"	"F"	86	635046	13.5
	"2000"	"2000"	"6 years"	"6"	"Male"	"M"	107	665376	16.1
	"2000"	"2000"	"7 years"	"7"	"Female"	"F"	79	647280	12.2
	"2000"	"2000"	"7 years"	"7"	"Male"	"M"	102	678394	15.0
	"2000"	"2000"	"8 years"	"8"	"Female"	"F"	99	656808	15.1
	"2000"	"2000"	"8 years"	"8"	"Male"	"M"	107	687382	15.6
	"2000"	"2000"	"9 years"	"9"	"Female"	"F"	88	665107	13.2
	"2000"	"2000"	"9 years"	"9"	"Male"	"M"	81	698492	11.6
	"2000"	"2000"	"10 years"	"10"	"Female"	"F"	67	660586	10.1
	"2000"	"2000"	"10 years"	"10"	"Male"	"M"	106	694463	15.3
	"2000"	"2000"	"11 years"	"11"	"Female"	"F"	87	634184	13.7
	"2000"	"2000"	"11 years"	"11"	"Male"	"M"	130	666019	19.5
	"2000"	"2000"	"12 years"	"12"	"Female"	"F"	79	626439	12.6
	"2000"	"2000"	"12 years"	"12"	"Male"	"M"	139	657434	21.1
	"2000"	"2000"	"13 years"	"13"	"Female"	"F"	85	613427	13.9
	"2000"	"2000"	"13 years"	"13"	"Male"	"M"	149	643464	23.2
	"2000"	"2000"	"14 years"	"14"	"Female"	"F"	118	613777	19.2
	"2000"	"2000"	"14 years"	"14"	"Male"	"M"	205	646329	31.7
	"2000"	"2000"	"15 years"	"15"	"Female"	"F"	124	607354	20.4
	"2000"	"2000"	"15 years"	"15"	"Male"	"M"	292	639128	45.7
	"2000"	"2000"	"16 years"	"16"	"Female"	"F"	174	597473	29.1
	"2000"	"2000"	"16 years"	"16"	"Male"	"M"	393	638056	61.6
	"2000"	"2000"	"17 years"	"17"	"Female"	"F"	197	606847	32.5
	"2000"	"2000"	"17 years"	"17"	"Male"	"M"	560	656025	85.4
	"2000"	"2000"	"18 years"	"18"	"Female"	"F"	249	608751	40.9
	"2000"	"2000"	"18 years"	"18"	"Male"	"M"	654	650896	100.5
	"2000"	"2000"	"19 years"	"19"	"Female"	"F"	260	617776	42.1
	"2000"	"2000"	"19 years"	"19"	"Male"	"M"	794	657725	120.7
	"2000"	"2000"	"20 years"	"20"	"Female"	"F"	229	606308	37.8
	"2000"	"2000"	"20 years"	"20"	"Male"	"M"	845	647421	130.5
	"2000"	"2000"	"21 years"	"21"	"Female"	"F"	263	579355	45.4
	"2000"	"2000"	"21 years"	"21"	"Male"	"M"	783	615368	127.2
	"2000"	"2000"	"22 years"	"22"	"Female"	"F"	228	571694	39.9
	"2000"	"2000"	"22 years"	"22"	"Male"	"M"	769	604809	127.1
	"2000"	"2000"	"23 years"	"23"	"Female"	"F"	222	570355	38.9
	"2000"	"2000"	"23 years"	"23"	"Male"	"M"	711	596740	119.1
	"2000"	"2000"	"24 years"	"24"	"Female"	"F"	233	574005	40.6
	"2000"	"2000"	"24 years"	"24"	"Male"	"M"	714	598397	119.3
	"2000"	"2000"	"25 years"	"25"	"Female"	"F"	256	592262	43.2
	"2000"	"2000"	"25 years"	"25"	"Male"	"M"	676	616168	109.7
	"2000"	"2000"	"26 years"	"26"	"Female"	"F"	273	576197	47.4
	"2000"	"2000"	"26 years"	"26"	"Male"	"M"	719	593154	121.2
	"2000"	"2000"	"27 years"	"27"	"Female"	"F"	275	602770	45.6
	"2000"	"2000"	"27 years"	"27"	"Male"	"M"	711	619897	114.7
	"2000"	"2000"	"28 years"	"28"	"Female"	"F"	278	628688	44.2
	"2000"	"2000"	"28 years"	"28"	"Male"	"M"	722	644107	112.1
	"2000"	"2000"	"29 years"	"29"	"Female"	"F"	322	673675	47.8
	"2000"	"2000"	"29 years"	"29"	"Male"	"M"	839	685235	122.4
	"2000"	"2000"	"30 years"	"30"	"Female"	"F"	343	685082	50.1
	"2000"	"2000"	"30 years"	"30"	"Male"	"M"	783	708120	110.6
	"2000"	"2000"	"31 years"	"31"	"Female"	"F"	395	641334	61.6
	"2000"	"2000"	"31 years"	"31"	"Male"	"M"	863	654928	131.8
	"2000"	"2000"	"32 years"	"32"	"Female"	"F"	416	637214	65.3
	"2000"	"2000"	"32 years"	"32"	"Male"	"M"	882	652152	135.2
	"2000"	"2000"	"33 years"	"33"	"Female"	"F"	450	637640	70.6
	"2000"	"2000"	"33 years"	"33"	"Male"	"M"	988	648512	152.3
	"2000"	"2000"	"34 years"	"34"	"Female"	"F"	522	659729	79.1
	"2000"	"2000"	"34 years"	"34"	"Male"	"M"	1044	673072	155.1
	"2000"	"2000"	"35 years"	"35"	"Female"	"F"	585	707998	82.6
	"2000"	"2000"	"35 years"	"35"	"Male"	"M"	1137	721318	157.6
	"2000"	"2000"	"36 years"	"36"	"Female"	"F"	660	705701	93.5
	"2000"	"2000"	"36 years"	"36"	"Male"	"M"	1269	706539	179.6
	"2000"	"2000"	"37 years"	"37"	"Female"	"F"	711	703730	101.0
	"2000"	"2000"	"37 years"	"37"	"Male"	"M"	1308	706651	185.1
	"2000"	"2000"	"38 years"	"38"	"Female"	"F"	759	704309	107.8
	"2000"	"2000"	"38 years"	"38"	"Male"	"M"	1449	705548	205.4
	"2000"	"2000"	"39 years"	"39"	"Female"	"F"	864	714648	120.9
	"2000"	"2000"	"39 years"	"39"	"Male"	"M"	1456	711883	204.5
	"2000"	"2000"	"40 years"	"40"	"Female"	"F"	960	727282	132.0
	"2000"	"2000"	"40 years"	"40"	"Male"	"M"	1743	735382	237.0
	"2000"	"2000"	"41 years"	"41"	"Female"	"F"	1058	687135	154.0
	"2000"	"2000"	"41 years"	"41"	"Male"	"M"	1771	680853	260.1
	"2000"	"2000"	"42 years"	"42"	"Female"	"F"	1121	696952	160.8
	"2000"	"2000"	"42 years"	"42"	"Male"	"M"	1975	693283	284.9
	"2000"	"2000"	"43 years"	"43"	"Female"	"F"	1184	676846	174.9
	"2000"	"2000"	"43 years"	"43"	"Male"	"M"	2082	665293	312.9
	"2000"	"2000"	"44 years"	"44"	"Female"	"F"	1250	660537	189.2
	"2000"	"2000"	"44 years"	"44"	"Male"	"M"	2317	649471	356.8
	"2000"	"2000"	"45 years"	"45"	"Female"	"F"	1351	664830	203.2
	"2000"	"2000"	"45 years"	"45"	"Male"	"M"	2314	655867	352.8
	"2000"	"2000"	"46 years"	"46"	"Female"	"F"	1384	624854	221.5
	"2000"	"2000"	"46 years"	"46"	"Male"	"M"	2429	605580	401.1
	"2000"	"2000"	"47 years"	"47"	"Female"	"F"	1509	616087	244.9
	"2000"	"2000"	"47 years"	"47"	"Male"	"M"	2611	595212	438.7
	"2000"	"2000"	"48 years"	"48"	"Female"	"F"	1568	590229	265.7
	"2000"	"2000"	"48 years"	"48"	"Male"	"M"	2767	569803	485.6
	"2000"	"2000"	"49 years"	"49"	"Female"	"F"	1684	577228	291.7
	"2000"	"2000"	"49 years"	"49"	"Male"	"M"	2763	553561	499.1
	"2000"	"2000"	"50 years"	"50"	"Female"	"F"	1750	586597	298.3
	"2000"	"2000"	"50 years"	"50"	"Male"	"M"	3005	562895	533.8
	"2000"	"2000"	"51 years"	"51"	"Female"	"F"	1810	553340	327.1
	"2000"	"2000"	"51 years"	"51"	"Male"	"M"	3103	523565	592.7
	"2000"	"2000"	"52 years"	"52"	"Female"	"F"	2044	563400	362.8
	"2000"	"2000"	"52 years"	"52"	"Male"	"M"	3295	536015	614.7
	"2000"	"2000"	"53 years"	"53"	"Female"	"F"	2242	551843	406.3
	"2000"	"2000"	"53 years"	"53"	"Male"	"M"	3505	525285	667.3
	"2000"	"2000"	"54 years"	"54"	"Female"	"F"	1929	436966	441.5
	"2000"	"2000"	"54 years"	"54"	"Male"	"M"	3005	411115	730.9
	"2000"	"2000"	"55 years"	"55"	"Female"	"F"	2139	439806	486.4
	"2000"	"2000"	"55 years"	"55"	"Male"	"M"	3362	410492	819.0
	"2000"	"2000"	"56 years"	"56"	"Female"	"F"	2382	431476	552.1
	"2000"	"2000"	"56 years"	"56"	"Male"	"M"	3417	401489	851.1
	"2000"	"2000"	"57 years"	"57"	"Female"	"F"	2487	433876	573.2
	"2000"	"2000"	"57 years"	"57"	"Male"	"M"	3827	400530	955.5
	"2000"	"2000"	"58 years"	"58"	"Female"	"F"	2458	384242	639.7
	"2000"	"2000"	"58 years"	"58"	"Male"	"M"	3702	353802	1046.3
	"2000"	"2000"	"59 years"	"59"	"Female"	"F"	2569	363435	706.9
	"2000"	"2000"	"59 years"	"59"	"Male"	"M"	3821	331370	1153.1
	"2000"	"2000"	"60 years"	"60"	"Female"	"F"	2656	356451	745.1
	"2000"	"2000"	"60 years"	"60"	"Male"	"M"	3884	324179	1198.1
	"2000"	"2000"	"61 years"	"61"	"Female"	"F"	3006	338261	888.7
	"2000"	"2000"	"61 years"	"61"	"Male"	"M"	4003	306892	1304.4
	"2000"	"2000"	"62 years"	"62"	"Female"	"F"	3094	332464	930.6
	"2000"	"2000"	"62 years"	"62"	"Male"	"M"	4396	298985	1470.3
	"2000"	"2000"	"63 years"	"63"	"Female"	"F"	3276	316363	1035.5
	"2000"	"2000"	"63 years"	"63"	"Male"	"M"	4495	279866	1606.1
	"2000"	"2000"	"64 years"	"64"	"Female"	"F"	3454	314956	1096.7
	"2000"	"2000"	"64 years"	"64"	"Male"	"M"	4816	274389	1755.2
	"2000"	"2000"	"65 years"	"65"	"Female"	"F"	3779	315654	1197.2
	"2000"	"2000"	"65 years"	"65"	"Male"	"M"	5042	274041	1839.9
	"2000"	"2000"	"66 years"	"66"	"Female"	"F"	3913	290137	1348.7
	"2000"	"2000"	"66 years"	"66"	"Male"	"M"	5112	248811	2054.6
	"2000"	"2000"	"67 years"	"67"	"Female"	"F"	4306	295542	1457.0
	"2000"	"2000"	"67 years"	"67"	"Male"	"M"	5498	250028	2199.0
	"2000"	"2000"	"68 years"	"68"	"Female"	"F"	4671	290794	1606.3
	"2000"	"2000"	"68 years"	"68"	"Male"	"M"	5998	245711	2441.1
	"2000"	"2000"	"69 years"	"69"	"Female"	"F"	4971	298731	1664.0
	"2000"	"2000"	"69 years"	"69"	"Male"	"M"	6488	246444	2632.6
	"2000"	"2000"	"70 years"	"70"	"Female"	"F"	5570	302678	1840.2
	"2000"	"2000"	"70 years"	"70"	"Male"	"M"	7038	243967	2884.8
	"2000"	"2000"	"71 years"	"71"	"Female"	"F"	5790	287058	2017.0
	"2000"	"2000"	"71 years"	"71"	"Male"	"M"	7455	227440	3277.8
	"2000"	"2000"	"72 years"	"72"	"Female"	"F"	6513	289940	2246.3
	"2000"	"2000"	"72 years"	"72"	"Male"	"M"	7960	225571	3528.8
	"2000"	"2000"	"73 years"	"73"	"Female"	"F"	6980	283065	2465.9
	"2000"	"2000"	"73 years"	"73"	"Male"	"M"	8297	214612	3866.0
	"2000"	"2000"	"74 years"	"74"	"Female"	"F"	7596	282771	2686.3
	"2000"	"2000"	"74 years"	"74"	"Male"	"M"	8499	206339	4118.9
	"2001"	"2001"	"< 1 year"	"0"	"Female"	"F"	3364	633055	531.4
	"2001"	"2001"	"< 1 year"	"0"	"Male"	"M"	4288	661864	647.9
	"2001"	"2001"	"1 year"	"1"	"Female"	"F"	273	599370	45.5
	"2001"	"2001"	"1 year"	"1"	"Male"	"M"	342	627911	54.5
	"2001"	"2001"	"2 years"	"2"	"Female"	"F"	169	586855	28.8
	"2001"	"2001"	"2 years"	"2"	"Male"	"M"	237	614457	38.6
	"2001"	"2001"	"3 years"	"3"	"Female"	"F"	119	590323	20.2
	"2001"	"2001"	"3 years"	"3"	"Male"	"M"	174	618481	28.1
	"2001"	"2001"	"4 years"	"4"	"Female"	"F"	104	599367	17.4
	"2001"	"2001"	"4 years"	"4"	"Male"	"M"	142	626415	22.7
	"2001"	"2001"	"5 years"	"5"	"Female"	"F"	85	615831	13.8
	"2001"	"2001"	"5 years"	"5"	"Male"	"M"	113	644610	17.5
	"2001"	"2001"	"6 years"	"6"	"Female"	"F"	86	625724	13.7
	"2001"	"2001"	"6 years"	"6"	"Male"	"M"	119	654614	18.2
	"2001"	"2001"	"7 years"	"7"	"Female"	"F"	76	632112	12.0
	"2001"	"2001"	"7 years"	"7"	"Male"	"M"	97	661707	14.7
	"2001"	"2001"	"8 years"	"8"	"Female"	"F"	75	641696	11.7
	"2001"	"2001"	"8 years"	"8"	"Male"	"M"	113	673640	16.8
	"2001"	"2001"	"9 years"	"9"	"Female"	"F"	76	655906	11.6
	"2001"	"2001"	"9 years"	"9"	"Male"	"M"	108	686275	15.7
	"2001"	"2001"	"10 years"	"10"	"Female"	"F"	73	666055	11.0
	"2001"	"2001"	"10 years"	"10"	"Male"	"M"	111	699527	15.9
	"2001"	"2001"	"11 years"	"11"	"Female"	"F"	79	671860	11.8
	"2001"	"2001"	"11 years"	"11"	"Male"	"M"	104	706028	14.7
	"2001"	"2001"	"12 years"	"12"	"Female"	"F"	84	644078	13.0
	"2001"	"2001"	"12 years"	"12"	"Male"	"M"	113	676284	16.7
	"2001"	"2001"	"13 years"	"13"	"Female"	"F"	113	632312	17.9
	"2001"	"2001"	"13 years"	"13"	"Male"	"M"	144	663927	21.7
	"2001"	"2001"	"14 years"	"14"	"Female"	"F"	123	620913	19.8
	"2001"	"2001"	"14 years"	"14"	"Male"	"M"	181	652047	27.8
	"2001"	"2001"	"15 years"	"15"	"Female"	"F"	142	619362	22.9
	"2001"	"2001"	"15 years"	"15"	"Male"	"M"	242	653229	37.0
	"2001"	"2001"	"16 years"	"16"	"Female"	"F"	220	619882	35.5
	"2001"	"2001"	"16 years"	"16"	"Male"	"M"	386	657245	58.7
	"2001"	"2001"	"17 years"	"17"	"Female"	"F"	233	605123	38.5
	"2001"	"2001"	"17 years"	"17"	"Male"	"M"	568	651766	87.1
	"2001"	"2001"	"18 years"	"18"	"Female"	"F"	234	612780	38.2
	"2001"	"2001"	"18 years"	"18"	"Male"	"M"	772	666313	115.9
	"2001"	"2001"	"19 years"	"19"	"Female"	"F"	233	610854	38.1
	"2001"	"2001"	"19 years"	"19"	"Male"	"M"	822	662793	124.0
	"2001"	"2001"	"20 years"	"20"	"Female"	"F"	252	623787	40.4
	"2001"	"2001"	"20 years"	"20"	"Male"	"M"	836	666525	125.4
	"2001"	"2001"	"21 years"	"21"	"Female"	"F"	283	625672	45.2
	"2001"	"2001"	"21 years"	"21"	"Male"	"M"	871	661909	131.6
	"2001"	"2001"	"22 years"	"22"	"Female"	"F"	230	599251	38.4
	"2001"	"2001"	"22 years"	"22"	"Male"	"M"	858	631055	136.0
	"2001"	"2001"	"23 years"	"23"	"Female"	"F"	299	588811	50.8
	"2001"	"2001"	"23 years"	"23"	"Male"	"M"	803	618975	129.7
	"2001"	"2001"	"24 years"	"24"	"Female"	"F"	240	589793	40.7
