GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US39169,39169,"Wayne County, Ohio",107954,338,25963,97,21471,2312,4492,2311,63881,315,54821,1870,9060,1811,18110,213,17624,427,486,391
0500000US39173,39173,"Wood County, Ohio",113697,384,22473,8,22168,315,305,315,74006,288,70683,1154,3323,1135,17218,302,17218,302,0,187
0500000US40017,40017,"Canadian County, Oklahoma",100742,1234,24230,345,22910,774,1320,666,62225,929,56150,1478,6075,1250,14287,261,14287,261,0,155
0500000US40027,40027,"Cleveland County, Oklahoma",195426,1134,38384,281,37055,766,1329,756,127977,989,114240,2267,13737,2238,29065,268,29042,271,23,37
0500000US40031,40031,"Comanche County, Oklahoma",63047,1136,13222,374,12700,521,522,306,39593,1146,34004,1799,5589,1515,10232,381,10166,389,66,109
0500000US40037,40037,"Creek County, Oklahoma",53740,365,11294,39,10996,215,298,209,31981,360,26920,972,5061,926,10465,142,10465,142,0,155
0500000US40101,40101,"Muskogee County, Oklahoma",38115,419,7033,172,6670,338,363,280,22893,335,18694,1007,4199,1005,8189,144,8189,144,0,155
0500000US40109,40109,"Oklahoma County, Oklahoma",435981,1588,85208,525,81892,1188,3316,962,276210,1218,241510,3271,34700,3137,74563,598,74519,603,44,73
0500000US40119,40119,"Payne County, Oklahoma",61478,424,10910,155,10429,380,481,380,42301,399,36749,1348,5552,1233,8267,125,8267,125,0,155
0500000US40125,40125,"Pottawatomie County, Oklahoma",51217,616,10725,17,10233,266,492,265,30576,592,25307,939,5269,953,9916,169,9916,169,0,155
0500000US40131,40131,"Rogers County, Oklahoma",64911,519,13430,47,12673,348,757,341,39750,254,35562,787,4188,774,11731,436,11718,441,13,22
0500000US40143,40143,"Tulsa County, Oklahoma",399880,962,80539,308,77409,1060,3130,1033,251206,549,217169,2217,34037,2160,68135,610,68011,620,124,117
0500000US40145,40145,"Wagoner County, Oklahoma",55067,206,11669,155,11300,223,369,223,33376,214,29885,718,3491,700,10022,54,10022,54,0,155
0500000US41003,41003,"Benton County, Oregon",70971,369,10602,231,10572,243,30,52,48218,180,46799,646,1419,621,12151,97,12151,97,0,197
0500000US41005,41005,"Clackamas County, Oregon",330495,800,65092,63,64158,564,934,559,203553,789,193359,2146,10194,1959,61850,239,61714,328,136,224
0500000US41017,41017,"Deschutes County, Oregon",153203,363,29301,36,27679,1282,1622,1280,92320,348,82311,2436,10009,2404,31582,182,31582,182,0,197
0500000US41019,41019,"Douglas County, Oregon",94476,309,16921,52,16348,338,573,331,53284,243,49053,1341,4231,1334,24271,203,24271,203,0,197
0500000US41029,41029,"Jackson County, Oregon",172306,444,30654,131,29799,512,855,493,100508,379,91065,2422,9443,2426,41144,256,40757,535,387,481
0500000US41033,41033,"Josephine County, Oregon",73424,401,13068,30,12590,682,478,681,40464,321,35110,1353,5354,1333,19892,144,19892,144,0,197
0500000US41035,41035,"Klamath County, Oregon",51721,231,9477,48,9310,139,167,133,30350,252,27615,751,2735,705,11894,128,11894,128,0,197
0500000US41039,41039,"Lane County, Oregon",298363,741,49417,321,47707,906,1710,860,188496,597,172303,2360,16193,2235,60450,333,60287,364,163,169
0500000US41043,41043,"Linn County, Oregon",102908,392,21482,197,20658,737,824,737,61404,356,54567,1649,6837,1632,20022,186,20022,186,0,197
0500000US41047,41047,"Marion County, Oregon",215937,1027,41608,119,40028,807,1580,796,131138,1050,123181,1942,7957,1643,43191,281,43117,304,74,127
0500000US41051,41051,"Multnomah County, Oregon",554835,1162,87365,367,85672,1051,1693,953,387941,1124,360400,3033,27541,2600,79529,650,79405,666,124,121
0500000US41053,41053,"Polk County, Oregon",62443,297,12371,38,12327,84,44,76,37442,231,35604,723,1838,669,12630,166,12563,197,67,110
0500000US41059,41059,"Umatilla County, Oregon",48426,685,10466,109,9471,962,995,980,28704,592,25378,1368,3326,1238,9256,247,9256,247,0,197
0500000US41067,41067,"Washington County, Oregon",383473,950,75901,195,73717,1089,2184,1103,247180,806,232254,2595,14926,2434,60392,257,60191,299,201,156
