GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",150902,835,32664,273,29195,2144,3469,2144,90587,680,71649,3284,18938,3217,27651,523,27651,523,0,273
0500000US01015,01015,"Calhoun County, Alabama",86691,588,17963,273,17405,433,558,433,54422,363,44264,2252,10158,2221,14306,297,14306,297,0,273
0500000US01043,01043,"Cullman County, Alabama",74271,592,16602,273,16472,121,130,121,45152,592,34954,2232,10198,2140,12517,273,12517,273,0,273
0500000US01049,01049,"DeKalb County, Alabama",57710,576,12923,273,12586,300,337,300,35567,128,28553,1358,7014,1345,9220,448,9220,448,0,273
0500000US01051,01051,"Elmore County, Alabama",56957,1719,13331,273,12572,575,759,575,35560,1657,31299,1917,4261,1166,8066,427,8066,427,0,273
0500000US01055,01055,"Etowah County, Alabama",82133,694,17346,273,16882,357,464,357,50260,548,39428,2328,10832,2322,14527,384,14516,384,11,19
0500000US01069,01069,"Houston County, Alabama",68353,737,14715,345,14123,519,592,444,42201,356,34516,1170,7685,1201,11437,513,11437,513,0,273
0500000US01073,01073,"Jefferson County, Alabama",335632,1211,65059,343,63010,1375,2049,1217,213572,860,188790,3522,24782,3216,57001,645,56811,707,190,306
0500000US01077,01077,"Lauderdale County, Alabama",78783,681,16007,273,14791,1152,1216,1152,48725,137,41664,1700,7061,1699,14051,545,13959,548,92,150
0500000US01081,01081,"Lee County, Alabama",97606,435,19761,273,18442,1088,1319,1088,67779,435,58897,1970,8882,2054,10066,273,10066,273,0,273
0500000US01083,01083,"Limestone County, Alabama",63550,755,14661,273,13663,901,998,901,40084,440,33503,1560,6581,1516,8805,629,8805,629,0,273
0500000US01089,01089,"Madison County, Alabama",219519,872,47679,273,46072,911,1607,911,138670,718,119096,2914,19574,2702,33170,650,33115,657,55,90
0500000US01095,01095,"Marshall County, Alabama",77204,1049,17438,273,16740,520,698,520,46620,823,38379,1731,8241,1741,13146,521,13146,521,0,273
