GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 19 years:,Margin of Error; Under 19 years:,Estimate; Under 19 years: - With health insurance coverage,Margin of Error; Under 19 years: - With health insurance coverage,Estimate; Under 19 years: - No health insurance coverage,Margin of Error; Under 19 years: - No health insurance coverage,Estimate; 19 to 64 years:,Margin of Error; 19 to 64 years:,Estimate; 19 to 64 years: - With health insurance coverage,Margin of Error; 19 to 64 years: - With health insurance coverage,Estimate; 19 to 64 years: - No health insurance coverage,Margin of Error; 19 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",175060,798,37051,1005,35819,1262,1232,796,99518,1299,87361,3391,12157,3097,38491,321,38491,321,0,200
0500000US01015,01015,"Calhoun County, Alabama",81672,883,17015,335,16872,348,143,164,48584,923,41212,1998,7372,1630,16073,246,16023,257,50,84
0500000US01043,01043,"Cullman County, Alabama",75439,803,16839,337,16179,681,660,560,44409,635,37061,1902,7348,1827,14191,426,14191,426,0,200
0500000US01049,01049,"DeKalb County, Alabama",56914,313,12301,279,12076,387,225,263,33654,290,28642,1260,5012,1357,10959,300,10899,336,60,78
0500000US01051,01051,"Elmore County, Alabama",56480,1023,13265,465,13060,479,205,161,33552,786,31043,1250,2509,970,9663,824,9663,824,0,200
0500000US01055,01055,"Etowah County, Alabama",79542,248,16793,191,16455,345,338,306,46413,255,38429,1938,7984,1977,16336,145,16336,145,0,200
0500000US01069,01069,"Houston County, Alabama",69131,434,14545,171,14396,218,149,120,40168,430,35327,1024,4841,932,14418,92,14372,106,46,55
0500000US01073,01073,"Jefferson County, Alabama",324822,998,66388,917,64604,1291,1784,1144,196371,1112,180743,2496,15628,2399,62063,547,61899,550,164,202
0500000US01077,01077,"Lauderdale County, Alabama",77496,479,15493,324,14909,493,584,474,45842,520,38797,1745,7045,1565,16161,298,16053,312,108,140
0500000US01081,01081,"Lee County, Alabama",107454,675,24986,956,24231,1059,755,486,68178,1170,62331,2090,5847,1690,14290,227,14290,227,0,200
