GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",160883,907,33543,40,31388,1810,2155,1808,95189,819,74722,2896,20467,3028,32151,315,31746,619,405,541
0500000US01015,01015,"Calhoun County, Alabama",84070,667,16941,132,16827,195,114,136,52141,573,41704,2152,10437,2090,14988,270,14988,270,0,192
0500000US01043,01043,"Cullman County, Alabama",73718,608,15828,166,14275,965,1553,905,44820,332,34442,1717,10378,1650,13070,348,13070,348,0,192
0500000US01049,01049,"DeKalb County, Alabama",56746,406,11940,12,11017,853,923,854,34868,316,28082,1751,6786,1736,9938,251,9938,251,0,192
0500000US01051,01051,"Elmore County, Alabama",57045,827,13028,17,12288,642,740,643,34785,807,31179,1038,3606,929,9232,194,9232,194,0,192
0500000US01055,01055,"Etowah County, Alabama",81089,276,16334,210,15705,550,629,505,49465,134,40084,1559,9381,1552,15290,209,15214,224,76,124
0500000US01069,01069,"Houston County, Alabama",69509,337,14450,149,13996,261,454,217,41947,283,34442,989,7505,924,13112,72,13049,105,63,72
0500000US01073,01073,"Jefferson County, Alabama",331855,985,64226,473,61811,1286,2415,1132,208445,674,184479,3223,23966,3069,59184,554,59068,618,116,128
0500000US01077,01077,"Lauderdale County, Alabama",78178,513,15226,39,14822,311,404,311,48093,316,39874,1948,8219,1871,14859,402,14811,405,48,81
0500000US01081,01081,"Lee County, Alabama",100525,1197,20063,109,19070,753,993,749,68713,1201,59067,2261,9646,2213,11749,192,11749,192,0,192
0500000US01083,01083,"Limestone County, Alabama",68022,476,14982,192,14559,309,423,309,42593,396,34799,2313,7794,2278,10447,189,10447,189,0,192
0500000US01089,01089,"Madison County, Alabama",225222,850,45951,236,45242,560,709,529,143084,707,123479,2860,19605,2863,36187,372,36145,378,42,70
0500000US01095,01095,"Marshall County, Alabama",77504,314,16568,17,16231,246,337,246,47014,178,34989,1622,12025,1630,13922,251,13922,251,0,192
0500000US01097,01097,"Mobile County, Alabama",236963,871,49966,31,48266,1069,1700,1069,146651,874,124276,2834,22375,2724,40346,389,40185,437,161,199
0500000US01101,01101,"Montgomery County, Alabama",81587,591,15085,44,14744,306,341,303,49115,558,43593,1262,5522,1159,17387,170,17387,170,0,192
0500000US01103,01103,"Morgan County, Alabama",90696,748,18671,63,17478,626,1193,636,55856,628,45823,2330,10033,2329,16169,414,16169,414,0,192
0500000US01115,01115,"St. Clair County, Alabama",73622,436,16634,20,16253,360,381,360,45424,328,41164,1511,4260,1478,11564,222,11564,222,0,192
0500000US01117,01117,"Shelby County, Alabama",159588,898,36565,107,35885,509,680,500,100335,852,91513,1976,8822,1786,22688,283,22505,357,183,214
0500000US01121,01121,"Talladega County, Alabama",50725,438,10070,155,9902,248,168,215,31026,282,25274,1635,5752,1669,9629,239,9620,239,9,16
0500000US01125,01125,"Tuscaloosa County, Alabama",125922,1921,22203,808,21477,934,726,483,86420,1177,77152,2372,9268,2009,17299,236,17278,224,21,36
0500000US01127,01127,"Walker County, Alabama",58681,390,12397,40,11670,499,727,498,35442,291,27109,1763,8333,1858,10842,258,10842,258,0,192
0500000US02020,02020,"Anchorage Municipality, Alaska",175184,1079,35585,109,31919,1630,3666,1627,121323,1040,103059,2587,18264,2482,18276,286,18105,352,171,207
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",67455,936,15523,93,14613,525,910,517,45649,927,39964,1714,5685,1634,6283,121,6283,121,0,147
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",76138,347,19458,69,17896,575,1562,579,48980,328,37578,1053,11402,1045,7700,65,7647,82,53,51
0500000US04001,04001,"Apache County, Arizona",13493,220,2942,203,2262,579,680,579,7479,220,5453,731,2026,707,3072,203,3072,203,0,203
