GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2006 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2006 inflation-adjusted dollars)
0500000US01015,01015,"Calhoun County, Alabama",47866,34919
0500000US01043,01043,"Cullman County, Alabama",24017,21018
0500000US01049,01049,"DeKalb County, Alabama",31462,14537
0500000US01051,01051,"Elmore County, Alabama",25594,18050
0500000US01073,01073,"Jefferson County, Alabama",39720,7479
0500000US01077,01077,"Lauderdale County, Alabama",35866,15163
0500000US01081,01081,"Lee County, Alabama",35311,15033
0500000US01083,01083,"Limestone County, Alabama",29254,10159
0500000US01089,01089,"Madison County, Alabama",37763,11013
0500000US01095,01095,"Marshall County, Alabama",26735,4217
0500000US01097,01097,"Mobile County, Alabama",38199,22209
0500000US01101,01101,"Montgomery County, Alabama",21875,18753
0500000US01103,01103,"Morgan County, Alabama",29643,10198
0500000US01117,01117,"Shelby County, Alabama",41825,36733
0500000US01121,01121,"Talladega County, Alabama",-,**
0500000US01125,01125,"Tuscaloosa County, Alabama",22135,14120
0500000US01127,01127,"Walker County, Alabama",91608,82275
0500000US02020,02020,"Anchorage Municipality, Alaska",51563,16117
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",55741,54882
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",75573,39305
0500000US04001,04001,"Apache County, Arizona",45056,35474
0500000US04003,04003,"Cochise County, Arizona",28144,10072
0500000US04005,04005,"Coconino County, Arizona",33397,15443
0500000US04013,04013,"Maricopa County, Arizona",39204,1157
0500000US04015,04015,"Mohave County, Arizona",32215,7385
0500000US04017,04017,"Navajo County, Arizona",36776,4128
0500000US04019,04019,"Pima County, Arizona",35474,1823
0500000US04021,04021,"Pinal County, Arizona",37641,3742
0500000US04025,04025,"Yavapai County, Arizona",44449,14082
0500000US04027,04027,"Yuma County, Arizona",33150,4514
0500000US05007,05007,"Benton County, Arkansas",33857,4745
0500000US05045,05045,"Faulkner County, Arkansas",49739,23962
0500000US05051,05051,"Garland County, Arkansas",19207,2637
0500000US05069,05069,"Jefferson County, Arkansas",-,**
0500000US05119,05119,"Pulaski County, Arkansas",42260,31300
0500000US05125,05125,"Saline County, Arkansas",29375,22756
0500000US05131,05131,"Sebastian County, Arkansas",26985,4385
0500000US05143,05143,"Washington County, Arkansas",33229,6521
0500000US05145,05145,"White County, Arkansas",28657,6958
0500000US06001,06001,"Alameda County, California",52139,3169
0500000US06007,06007,"Butte County, California",34057,8538
0500000US06013,06013,"Contra Costa County, California",58150,3535
0500000US06017,06017,"El Dorado County, California",60795,27535
0500000US06019,06019,"Fresno County, California",34099,2207
0500000US06023,06023,"Humboldt County, California",34327,20061
0500000US06025,06025,"Imperial County, California",34627,2553
0500000US06029,06029,"Kern County, California",34637,2147
0500000US06031,06031,"Kings County, California",33039,2249
0500000US06033,06033,"Lake County, California",39397,11715
0500000US06037,06037,"Los Angeles County, California",41360,585
0500000US06039,06039,"Madera County, California",34649,4654
0500000US06041,06041,"Marin County, California",43862,9537
0500000US06045,06045,"Mendocino County, California",29184,8246
0500000US06047,06047,"Merced County, California",33589,3539
0500000US06053,06053,"Monterey County, California",44235,2660
0500000US06055,06055,"Napa County, California",57791,18496
0500000US06057,06057,"Nevada County, California",47542,17214
0500000US06059,06059,"Orange County, California",52223,1536
0500000US06061,06061,"Placer County, California",50284,6543
0500000US06065,06065,"Riverside County, California",46682,1171
0500000US06067,06067,"Sacramento County, California",45336,3334
0500000US06071,06071,"San Bernardino County, California",48997,2028
0500000US06073,06073,"San Diego County, California",44760,1669
0500000US06075,06075,"San Francisco County, California",49561,5740
0500000US06077,06077,"San Joaquin County, California",42642,3947
0500000US06079,06079,"San Luis Obispo County, California",34794,8864
0500000US06081,06081,"San Mateo County, California",53640,3031
0500000US06083,06083,"Santa Barbara County, California",42095,3919
0500000US06085,06085,"Santa Clara County, California",52831,2623
0500000US06087,06087,"Santa Cruz County, California",46760,5251
0500000US06089,06089,"Shasta County, California",29749,25907
0500000US06095,06095,"Solano County, California",50246,4383
0500000US06097,06097,"Sonoma County, California",47724,5509
0500000US06099,06099,"Stanislaus County, California",41510,1514
0500000US06101,06101,"Sutter County, California",37459,8541
0500000US06107,06107,"Tulare County, California",31182,1919
0500000US06111,06111,"Ventura County, California",53819,2738
0500000US06113,06113,"Yolo County, California",43095,5561
0500000US06115,06115,"Yuba County, California",27734,13277
0500000US08001,08001,"Adams County, Colorado",39051,3119
0500000US08005,08005,"Arapahoe County, Colorado",34636,3540
0500000US08013,08013,"Boulder County, Colorado",44337,3958
0500000US08031,08031,"Denver County, Colorado",31238,2203
0500000US08035,08035,"Douglas County, Colorado",81796,12681
0500000US08041,08041,"El Paso County, Colorado",40249,6687
0500000US08059,08059,"Jefferson County, Colorado",42270,5051
0500000US08069,08069,"Larimer County, Colorado",35902,6148
0500000US08077,08077,"Mesa County, Colorado",37576,16243
0500000US08101,08101,"Pueblo County, Colorado",30015,3291
0500000US08123,08123,"Weld County, Colorado",36034,5133
0500000US09001,09001,"Fairfield County, Connecticut",43354,3806
0500000US09003,09003,"Hartford County, Connecticut",29670,2977
0500000US09005,09005,"Litchfield County, Connecticut",38393,27227
0500000US09007,09007,"Middlesex County, Connecticut",45859,27112
0500000US09009,09009,"New Haven County, Connecticut",33982,4331
0500000US09011,09011,"New London County, Connecticut",39293,4217
0500000US09013,09013,"Tolland County, Connecticut",38627,34225
0500000US09015,09015,"Windham County, Connecticut",27127,8534
0500000US10001,10001,"Kent County, Delaware",43242,15237
0500000US10003,10003,"New Castle County, Delaware",37639,10983
0500000US10005,10005,"Sussex County, Delaware",42849,25397
0500000US11001,11001,"District of Columbia, District of Columbia",43547,8357
0500000US12001,12001,"Alachua County, Florida",20822,7381
0500000US12005,12005,"Bay County, Florida",36875,6608
0500000US12009,12009,"Brevard County, Florida",45978,8198
0500000US12011,12011,"Broward County, Florida",49767,2118
0500000US12015,12015,"Charlotte County, Florida",46442,7701
0500000US12017,12017,"Citrus County, Florida",40603,15013
0500000US12019,12019,"Clay County, Florida",58460,19362
0500000US12021,12021,"Collier County, Florida",44291,5682
0500000US12031,12031,"Duval County, Florida",38659,4440
0500000US12033,12033,"Escambia County, Florida",38332,13274
0500000US12035,12035,"Flagler County, Florida",32215,8758
0500000US12053,12053,"Hernando County, Florida",47112,10443
0500000US12055,12055,"Highlands County, Florida",26983,9336
0500000US12057,12057,"Hillsborough County, Florida",38215,1662
0500000US12061,12061,"Indian River County, Florida",36368,9476
0500000US12069,12069,"Lake County, Florida",38742,9314
0500000US12071,12071,"Lee County, Florida",39774,5825
0500000US12073,12073,"Leon County, Florida",40688,24923
0500000US12081,12081,"Manatee County, Florida",38301,7247
0500000US12083,12083,"Marion County, Florida",33930,6437
0500000US12085,12085,"Martin County, Florida",49214,17898
0500000US12086,12086,"Miami-Dade County, Florida",39071,1013
0500000US12087,12087,"Monroe County, Florida",39947,7011
0500000US12089,12089,"Nassau County, Florida",81939,44381
0500000US12091,12091,"Okaloosa County, Florida",33536,8989
0500000US12095,12095,"Orange County, Florida",41611,2141
0500000US12097,12097,"Osceola County, Florida",36996,3474
0500000US12099,12099,"Palm Beach County, Florida",43578,3902
0500000US12101,12101,"Pasco County, Florida",42919,8917
0500000US12103,12103,"Pinellas County, Florida",38643,3741
0500000US12105,12105,"Polk County, Florida",36942,2802
0500000US12107,12107,"Putnam County, Florida",25605,11076
0500000US12109,12109,"St. Johns County, Florida",87881,57353
0500000US12111,12111,"St. Lucie County, Florida",55239,20229
0500000US12113,12113,"Santa Rosa County, Florida",67683,25504
0500000US12115,12115,"Sarasota County, Florida",37397,9315
0500000US12117,12117,"Seminole County, Florida",47659,4910
0500000US12119,12119,"Sumter County, Florida",43232,14228
0500000US12127,12127,"Volusia County, Florida",35588,4375
0500000US13015,13015,"Bartow County, Georgia",28072,13809
0500000US13021,13021,"Bibb County, Georgia",21343,16399
0500000US13045,13045,"Carroll County, Georgia",29581,13569
0500000US13051,13051,"Chatham County, Georgia",28695,16768
0500000US13057,13057,"Cherokee County, Georgia",46930,27525
0500000US13059,13059,"Clarke County, Georgia",36732,23071
0500000US13063,13063,"Clayton County, Georgia",40174,2240
0500000US13067,13067,"Cobb County, Georgia",41055,5989
0500000US13073,13073,"Columbia County, Georgia",84666,38841
0500000US13077,13077,"Coweta County, Georgia",63829,51753
0500000US13089,13089,"DeKalb County, Georgia",38552,5259
0500000US13095,13095,"Dougherty County, Georgia",33862,19427
0500000US13097,13097,"Douglas County, Georgia",34075,10928
0500000US13113,13113,"Fayette County, Georgia",45703,13785
0500000US13115,13115,"Floyd County, Georgia",27302,7777
0500000US13117,13117,"Forsyth County, Georgia",55786,35670
0500000US13121,13121,"Fulton County, Georgia",42375,8581
0500000US13127,13127,"Glynn County, Georgia",31181,18729
0500000US13135,13135,"Gwinnett County, Georgia",40571,2489
0500000US13139,13139,"Hall County, Georgia",33905,3784
0500000US13153,13153,"Houston County, Georgia",51250,33204
0500000US13185,13185,"Lowndes County, Georgia",25923,13531
0500000US13215,13215,"Muscogee County, Georgia",37421,9070
0500000US13217,13217,"Newton County, Georgia",59006,3777
0500000US13223,13223,"Paulding County, Georgia",46833,14328
0500000US13245,13245,"Richmond County, Georgia",62903,19352
0500000US13247,13247,"Rockdale County, Georgia",31847,5242
0500000US13297,13297,"Walton County, Georgia",-,**
0500000US13313,13313,"Whitfield County, Georgia",35017,2656
0500000US15001,15001,"Hawaii County, Hawaii",61925,19146
0500000US15003,15003,"Honolulu County, Hawaii",55574,7181
0500000US15009,15009,"Maui County, Hawaii",51310,17825
0500000US16001,16001,"Ada County, Idaho",42269,10448
0500000US16005,16005,"Bannock County, Idaho",50516,33341
0500000US16019,16019,"Bonneville County, Idaho",32436,14541
0500000US16027,16027,"Canyon County, Idaho",32372,4761
0500000US16055,16055,"Kootenai County, Idaho",31487,4913
0500000US16083,16083,"Twin Falls County, Idaho",35858,20956
0500000US17019,17019,"Champaign County, Illinois",38469,30170
0500000US17031,17031,"Cook County, Illinois",41557,967
0500000US17037,17037,"DeKalb County, Illinois",39441,17353
0500000US17043,17043,"DuPage County, Illinois",64305,4191
0500000US17089,17089,"Kane County, Illinois",48706,3202
0500000US17091,17091,"Kankakee County, Illinois",33761,15287
0500000US17093,17093,"Kendall County, Illinois",67392,22592
0500000US17097,17097,"Lake County, Illinois",46718,4283
0500000US17099,17099,"LaSalle County, Illinois",42549,13884
0500000US17111,17111,"McHenry County, Illinois",51981,9566
0500000US17119,17119,"Madison County, Illinois",57788,20454
0500000US17143,17143,"Peoria County, Illinois",35337,7106
0500000US17161,17161,"Rock Island County, Illinois",38872,9841
0500000US17163,17163,"St. Clair County, Illinois",54375,9066
0500000US17167,17167,"Sangamon County, Illinois",52149,42601
0500000US17183,17183,"Vermilion County, Illinois",24028,6507
0500000US17197,17197,"Will County, Illinois",56414,3937
0500000US17201,17201,"Winnebago County, Illinois",26435,7097
0500000US18003,18003,"Allen County, Indiana",30056,3569
0500000US18005,18005,"Bartholomew County, Indiana",26749,21995
0500000US18019,18019,"Clark County, Indiana",22019,13695
0500000US18035,18035,"Delaware County, Indiana",71118,29694
0500000US18039,18039,"Elkhart County, Indiana",37050,12142
0500000US18057,18057,"Hamilton County, Indiana",51846,19003
0500000US18085,18085,"Kosciusko County, Indiana",54579,12223
0500000US18089,18089,"Lake County, Indiana",42413,6083
0500000US18091,18091,"LaPorte County, Indiana",58539,11833
0500000US18095,18095,"Madison County, Indiana",17316,15651
0500000US18097,18097,"Marion County, Indiana",30674,3299
0500000US18105,18105,"Monroe County, Indiana",63269,37922
0500000US18109,18109,"Morgan County, Indiana",-,**
0500000US18127,18127,"Porter County, Indiana",56604,14895
0500000US18141,18141,"St. Joseph County, Indiana",42160,11015
0500000US18157,18157,"Tippecanoe County, Indiana",24364,6695
0500000US18177,18177,"Wayne County, Indiana",-,**
0500000US19013,19013,"Black Hawk County, Iowa",29222,10418
0500000US19103,19103,"Johnson County, Iowa",36952,23488
0500000US19113,19113,"Linn County, Iowa",50868,44212
0500000US19153,19153,"Polk County, Iowa",35890,3885
0500000US19155,19155,"Pottawattamie County, Iowa",36233,28933
0500000US19163,19163,"Scott County, Iowa",26702,12886
0500000US19193,19193,"Woodbury County, Iowa",38358,6242
0500000US20045,20045,"Douglas County, Kansas",43655,30951
0500000US20091,20091,"Johnson County, Kansas",46917,14274
0500000US20103,20103,"Leavenworth County, Kansas",45782,4118
0500000US20173,20173,"Sedgwick County, Kansas",32301,3712
0500000US20177,20177,"Shawnee County, Kansas",40528,11966
0500000US20209,20209,"Wyandotte County, Kansas",32304,2819
0500000US21015,21015,"Boone County, Kentucky",45821,26754
0500000US21037,21037,"Campbell County, Kentucky",56118,41968
0500000US21047,21047,"Christian County, Kentucky",38429,24677
0500000US21059,21059,"Daviess County, Kentucky",40108,28703
0500000US21067,21067,"Fayette County, Kentucky",34837,11532
0500000US21111,21111,"Jefferson County, Kentucky",40737,3126
0500000US21117,21117,"Kenton County, Kentucky",39339,29773
0500000US21151,21151,"Madison County, Kentucky",21833,18804
0500000US21195,21195,"Pike County, Kentucky",34676,2115
0500000US21227,21227,"Warren County, Kentucky",32970,13810
0500000US22005,22005,"Ascension Parish, Louisiana",55085,49275
0500000US22017,22017,"Caddo Parish, Louisiana",33275,9346
0500000US22019,22019,"Calcasieu Parish, Louisiana",65412,47830
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",32361,14038
0500000US22045,22045,"Iberia Parish, Louisiana",53452,8367
0500000US22051,22051,"Jefferson Parish, Louisiana",39989,5311
0500000US22055,22055,"Lafayette Parish, Louisiana",39862,17022
0500000US22057,22057,"Lafourche Parish, Louisiana",70761,50420
0500000US22063,22063,"Livingston Parish, Louisiana",66378,53670
0500000US22071,22071,"Orleans Parish, Louisiana",27150,14589
0500000US22073,22073,"Ouachita Parish, Louisiana",26901,25365
0500000US22079,22079,"Rapides Parish, Louisiana",55503,35696
0500000US22097,22097,"St. Landry Parish, Louisiana",52566,42395
0500000US22103,22103,"St. Tammany Parish, Louisiana",49976,10690
0500000US22105,22105,"Tangipahoa Parish, Louisiana",51709,24948
0500000US22109,22109,"Terrebonne Parish, Louisiana",62719,37259
0500000US23005,23005,"Cumberland County, Maine",35242,6914
0500000US23011,23011,"Kennebec County, Maine",-,**
0500000US23031,23031,"York County, Maine",52421,31015
0500000US24001,24001,"Allegany County, Maryland",65015,12795
0500000US24003,24003,"Anne Arundel County, Maryland",89843,17843
0500000US24005,24005,"Baltimore County, Maryland",55016,13807
0500000US24017,24017,"Charles County, Maryland",51792,7342
0500000US24021,24021,"Frederick County, Maryland",66586,8874
0500000US24025,24025,"Harford County, Maryland",61782,18316
0500000US24027,24027,"Howard County, Maryland",64188,39103
0500000US24031,24031,"Montgomery County, Maryland",63245,9165
0500000US24033,24033,"Prince George's County, Maryland",52311,3300
0500000US24037,24037,"St. Mary's County, Maryland",71145,6991
0500000US24510,24510,"Baltimore city, Maryland",30806,6955
0500000US25001,25001,"Barnstable County, Massachusetts",68501,42719
0500000US25005,25005,"Bristol County, Massachusetts",24056,9117
0500000US25009,25009,"Essex County, Massachusetts",27515,5599
0500000US25013,25013,"Hampden County, Massachusetts",21379,2931
0500000US25015,25015,"Hampshire County, Massachusetts",40476,18909
0500000US25017,25017,"Middlesex County, Massachusetts",41102,7546
0500000US25021,25021,"Norfolk County, Massachusetts",60055,10057
0500000US25023,25023,"Plymouth County, Massachusetts",55038,27790
0500000US25025,25025,"Suffolk County, Massachusetts",29334,2972
0500000US25027,25027,"Worcester County, Massachusetts",30857,3710
0500000US26005,26005,"Allegan County, Michigan",47263,15247
0500000US26017,26017,"Bay County, Michigan",19799,18093
0500000US26021,26021,"Berrien County, Michigan",35659,19567
0500000US26025,26025,"Calhoun County, Michigan",37515,17649
0500000US26037,26037,"Clinton County, Michigan",64688,37952
0500000US26045,26045,"Eaton County, Michigan",56875,16487
0500000US26049,26049,"Genesee County, Michigan",33701,7734
0500000US26065,26065,"Ingham County, Michigan",43453,15206
0500000US26073,26073,"Isabella County, Michigan",27090,18320
0500000US26075,26075,"Jackson County, Michigan",28927,20920
0500000US26077,26077,"Kalamazoo County, Michigan",37418,30253
0500000US26081,26081,"Kent County, Michigan",29307,2353
0500000US26087,26087,"Lapeer County, Michigan",22384,13324
0500000US26091,26091,"Lenawee County, Michigan",34313,3417
0500000US26093,26093,"Livingston County, Michigan",57426,42339
0500000US26099,26099,"Macomb County, Michigan",43566,7549
0500000US26115,26115,"Monroe County, Michigan",43641,20163
0500000US26121,26121,"Muskegon County, Michigan",43734,18520
0500000US26125,26125,"Oakland County, Michigan",46282,10001
0500000US26139,26139,"Ottawa County, Michigan",42523,15459
0500000US26145,26145,"Saginaw County, Michigan",27158,6697
0500000US26147,26147,"St. Clair County, Michigan",27292,22560
0500000US26159,26159,"Van Buren County, Michigan",41730,10278
0500000US26161,26161,"Washtenaw County, Michigan",36305,25606
0500000US26163,26163,"Wayne County, Michigan",41514,4285
0500000US27003,27003,"Anoka County, Minnesota",41118,19152
0500000US27019,27019,"Carver County, Minnesota",40630,24416
0500000US27037,27037,"Dakota County, Minnesota",56073,11456
0500000US27053,27053,"Hennepin County, Minnesota",37551,4443
0500000US27109,27109,"Olmsted County, Minnesota",40398,15971
0500000US27123,27123,"Ramsey County, Minnesota",29679,8976
0500000US27137,27137,"St. Louis County, Minnesota",16130,9329
0500000US27139,27139,"Scott County, Minnesota",43098,26810
0500000US27141,27141,"Sherburne County, Minnesota",70309,43091
0500000US27145,27145,"Stearns County, Minnesota",28056,7746
0500000US27163,27163,"Washington County, Minnesota",72449,23490
0500000US27171,27171,"Wright County, Minnesota",30895,25168
0500000US28033,28033,"DeSoto County, Mississippi",41327,15021
0500000US28047,28047,"Harrison County, Mississippi",80249,60592
0500000US28049,28049,"Hinds County, Mississippi",27895,25545
0500000US28059,28059,"Jackson County, Mississippi",24172,19809
0500000US28089,28089,"Madison County, Mississippi",73071,50048
0500000US28121,28121,"Rankin County, Mississippi",42433,36160
0500000US29019,29019,"Boone County, Missouri",28517,6181
0500000US29037,29037,"Cass County, Missouri",51018,1751
0500000US29043,29043,"Christian County, Missouri",-,**
0500000US29047,29047,"Clay County, Missouri",50965,21255
0500000US29051,29051,"Cole County, Missouri",51456,3149
0500000US29077,29077,"Greene County, Missouri",27556,5565
0500000US29095,29095,"Jackson County, Missouri",32999,3429
0500000US29099,29099,"Jefferson County, Missouri",66503,20016
0500000US29183,29183,"St. Charles County, Missouri",40168,15347
0500000US29189,29189,"St. Louis County, Missouri",45797,6728
0500000US29510,29510,"St. Louis city, Missouri",42440,3702
