GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
0500000US01015,01015,"Calhoun County, Alabama",45322,30407
0500000US01043,01043,"Cullman County, Alabama",27123,18914
0500000US01049,01049,"DeKalb County, Alabama",32006,9676
0500000US01051,01051,"Elmore County, Alabama",26625,1859
0500000US01069,01069,"Houston County, Alabama",43494,11709
0500000US01073,01073,"Jefferson County, Alabama",43615,4181
0500000US01077,01077,"Lauderdale County, Alabama",27756,16660
0500000US01081,01081,"Lee County, Alabama",30358,22708
0500000US01083,01083,"Limestone County, Alabama",41519,32554
0500000US01089,01089,"Madison County, Alabama",28220,9433
0500000US01095,01095,"Marshall County, Alabama",22096,14424
0500000US01097,01097,"Mobile County, Alabama",37700,18417
0500000US01101,01101,"Montgomery County, Alabama",46471,3090
0500000US01103,01103,"Morgan County, Alabama",41453,14644
0500000US01117,01117,"Shelby County, Alabama",39099,21348
0500000US01121,01121,"Talladega County, Alabama",-,**
0500000US01125,01125,"Tuscaloosa County, Alabama",50035,20802
0500000US01127,01127,"Walker County, Alabama",30330,25409
0500000US02020,02020,"Anchorage Municipality, Alaska",63151,6600
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",50061,26194
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",91411,22258
0500000US04003,04003,"Cochise County, Arizona",36839,3076
0500000US04005,04005,"Coconino County, Arizona",49321,10340
0500000US04013,04013,"Maricopa County, Arizona",41528,899
0500000US04015,04015,"Mohave County, Arizona",38792,8615
0500000US04017,04017,"Navajo County, Arizona",25700,11512
0500000US04019,04019,"Pima County, Arizona",39226,2488
0500000US04021,04021,"Pinal County, Arizona",47485,5226
0500000US04025,04025,"Yavapai County, Arizona",40460,12331
0500000US04027,04027,"Yuma County, Arizona",35370,2934
0500000US05007,05007,"Benton County, Arkansas",45152,7181
0500000US05031,05031,"Craighead County, Arkansas",30657,21550
0500000US05051,05051,"Garland County, Arkansas",37756,14526
0500000US05069,05069,"Jefferson County, Arkansas",32125,7785
0500000US05119,05119,"Pulaski County, Arkansas",32108,16462
0500000US05125,05125,"Saline County, Arkansas",60266,38068
0500000US05131,05131,"Sebastian County, Arkansas",35797,6745
0500000US05143,05143,"Washington County, Arkansas",40175,4749
0500000US05145,05145,"White County, Arkansas",60817,17958
0500000US06001,06001,"Alameda County, California",63487,3113
0500000US06007,06007,"Butte County, California",39303,11167
0500000US06013,06013,"Contra Costa County, California",61686,4596
0500000US06017,06017,"El Dorado County, California",70380,18067
0500000US06019,06019,"Fresno County, California",37255,1869
0500000US06023,06023,"Humboldt County, California",27292,12284
0500000US06025,06025,"Imperial County, California",37971,5552
0500000US06029,06029,"Kern County, California",39766,2993
0500000US06031,06031,"Kings County, California",39144,3478
0500000US06033,06033,"Lake County, California",34534,6738
0500000US06037,06037,"Los Angeles County, California",46849,588
0500000US06039,06039,"Madera County, California",40802,6047
0500000US06041,06041,"Marin County, California",54510,5896
0500000US06045,06045,"Mendocino County, California",31421,4026
0500000US06047,06047,"Merced County, California",37584,2819
0500000US06053,06053,"Monterey County, California",51290,2097
0500000US06055,06055,"Napa County, California",55693,11263
0500000US06057,06057,"Nevada County, California",52075,38725
0500000US06059,06059,"Orange County, California",57905,2202
0500000US06061,06061,"Placer County, California",56549,14903
0500000US06065,06065,"Riverside County, California",49567,1582
0500000US06067,06067,"Sacramento County, California",47983,3059
0500000US06071,06071,"San Bernardino County, California",50361,1194
0500000US06073,06073,"San Diego County, California",50932,1536
0500000US06075,06075,"San Francisco County, California",58368,7211
0500000US06077,06077,"San Joaquin County, California",46831,2571
0500000US06079,06079,"San Luis Obispo County, California",53703,5421
0500000US06081,06081,"San Mateo County, California",63811,5872
0500000US06083,06083,"Santa Barbara County, California",50722,3261
0500000US06085,06085,"Santa Clara County, California",64455,4041
0500000US06087,06087,"Santa Cruz County, California",45411,5451
0500000US06089,06089,"Shasta County, California",39264,9717
0500000US06095,06095,"Solano County, California",61083,4018
0500000US06097,06097,"Sonoma County, California",55675,5672
0500000US06099,06099,"Stanislaus County, California",49855,3290
0500000US06101,06101,"Sutter County, California",34578,7591
0500000US06107,06107,"Tulare County, California",34473,2520
0500000US06111,06111,"Ventura County, California",60105,2813
0500000US06113,06113,"Yolo County, California",52007,3988
0500000US06115,06115,"Yuba County, California",44369,11266
0500000US08001,08001,"Adams County, Colorado",48691,4444
0500000US08005,08005,"Arapahoe County, Colorado",50851,2404
0500000US08013,08013,"Boulder County, Colorado",46388,7467
0500000US08014,08014,"Broomfield County, Colorado",82846,32463
0500000US08031,08031,"Denver County, Colorado",42969,3980
0500000US08035,08035,"Douglas County, Colorado",93923,10372
