GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2009 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2009 inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",24741,22376
0500000US01015,01015,"Calhoun County, Alabama",36014,3370
0500000US01043,01043,"Cullman County, Alabama",26183,10951
0500000US01049,01049,"DeKalb County, Alabama",16161,2524
0500000US01055,01055,"Etowah County, Alabama",33894,6790
0500000US01069,01069,"Houston County, Alabama",22841,12321
0500000US01073,01073,"Jefferson County, Alabama",45556,8169
0500000US01077,01077,"Lauderdale County, Alabama",60142,28039
0500000US01081,01081,"Lee County, Alabama",36071,7203
0500000US01083,01083,"Limestone County, Alabama",16151,11024
0500000US01089,01089,"Madison County, Alabama",46220,12559
0500000US01095,01095,"Marshall County, Alabama",41297,19984
0500000US01097,01097,"Mobile County, Alabama",28502,9549
0500000US01101,01101,"Montgomery County, Alabama",40375,19177
0500000US01103,01103,"Morgan County, Alabama",28250,2152
0500000US01117,01117,"Shelby County, Alabama",48358,12833
0500000US01121,01121,"Talladega County, Alabama",58841,21366
0500000US01125,01125,"Tuscaloosa County, Alabama",48325,24350
0500000US02020,02020,"Anchorage Municipality, Alaska",55335,10070
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",65022,41063
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",98853,26017
0500000US04001,04001,"Apache County, Arizona",22078,6756
0500000US04003,04003,"Cochise County, Arizona",34190,4270
0500000US04005,04005,"Coconino County, Arizona",45212,8013
0500000US04013,04013,"Maricopa County, Arizona",40024,1583
0500000US04015,04015,"Mohave County, Arizona",40687,10353
0500000US04017,04017,"Navajo County, Arizona",29563,7973
0500000US04019,04019,"Pima County, Arizona",33295,2096
0500000US04021,04021,"Pinal County, Arizona",43416,2983
0500000US04025,04025,"Yavapai County, Arizona",36151,10719
0500000US04027,04027,"Yuma County, Arizona",33581,2537
0500000US05007,05007,"Benton County, Arkansas",31635,1671
0500000US05031,05031,"Craighead County, Arkansas",29412,9988
0500000US05045,05045,"Faulkner County, Arkansas",61956,29536
0500000US05051,05051,"Garland County, Arkansas",35432,14584
0500000US05069,05069,"Jefferson County, Arkansas",20728,8694
0500000US05119,05119,"Pulaski County, Arkansas",30126,6497
0500000US05131,05131,"Sebastian County, Arkansas",22660,4247
0500000US05143,05143,"Washington County, Arkansas",35861,6591
0500000US05145,05145,"White County, Arkansas",36088,34940
0500000US06001,06001,"Alameda County, California",58757,3270
0500000US06007,06007,"Butte County, California",31209,7571
0500000US06013,06013,"Contra Costa County, California",51574,4003
0500000US06017,06017,"El Dorado County, California",43523,10340
0500000US06019,06019,"Fresno County, California",35925,1884
0500000US06023,06023,"Humboldt County, California",29793,10379
0500000US06025,06025,"Imperial County, California",34605,3597
0500000US06029,06029,"Kern County, California",37701,1988
0500000US06031,06031,"Kings County, California",36453,4066
0500000US06033,06033,"Lake County, California",37673,23930
0500000US06037,06037,"Los Angeles County, California",44268,689
0500000US06039,06039,"Madera County, California",38235,3989
0500000US06041,06041,"Marin County, California",41514,9343
0500000US06045,06045,"Mendocino County, California",37210,5443
0500000US06047,06047,"Merced County, California",30907,1859
0500000US06053,06053,"Monterey County, California",43500,3785
0500000US06055,06055,"Napa County, California",57198,7016
0500000US06057,06057,"Nevada County, California",77702,38812
0500000US06059,06059,"Orange County, California",56457,2107
0500000US06061,06061,"Placer County, California",47775,11353
0500000US06065,06065,"Riverside County, California",46923,2432
0500000US06067,06067,"Sacramento County, California",42367,3014
0500000US06071,06071,"San Bernardino County, California",48699,1644
0500000US06073,06073,"San Diego County, California",43692,1561
0500000US06075,06075,"San Francisco County, California",53448,6132
0500000US06077,06077,"San Joaquin County, California",45210,2926
0500000US06079,06079,"San Luis Obispo County, California",45782,8765
0500000US06081,06081,"San Mateo County, California",62952,6156
0500000US06083,06083,"Santa Barbara County, California",47773,2635
0500000US06085,06085,"Santa Clara County, California",55372,3270
0500000US06087,06087,"Santa Cruz County, California",48273,5659
0500000US06089,06089,"Shasta County, California",37685,16271
0500000US06095,06095,"Solano County, California",59262,5002
0500000US06097,06097,"Sonoma County, California",48367,3523
