GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01081,01081,"Lee County, Alabama",70607,2007,11745,1808,17202,1801,19370,1967,12427,1875,9863,1406,61276,1869,10041,1667,15547,1764,16812,1812,10464,1770,8412,1308,4762,1037,1005,471,786,365,1110,535,1234,457,627,267,2641,978,522,283,605,473,945,578,211,198,358,229,1928,815,177,283,264,195,503,528,518,355,466,252
0500000US01083,01083,"Limestone County, Alabama",47637,1529,10515,1866,15444,1618,12840,1605,6062,1134,2776,748,42279,1582,8635,1785,13581,1613,12227,1577,5493,1082,2343,747,3029,1190,761,491,1492,809,400,364,135,164,241,226,610,293,285,188,91,116,87,105,147,146,0,267,1719,710,834,587,280,234,126,151,287,404,192,221
0500000US01089,01089,"Madison County, Alabama",200665,2984,24679,2663,48126,3373,53873,2794,47407,3502,26580,2389,173958,3140,20938,2464,42711,2861,45251,2745,41731,3233,23327,1895,17843,2430,2830,752,2429,795,6197,1529,3810,1233,2577,1072,4248,1488,560,457,1609,1039,1118,731,677,548,284,267,4616,1311,351,248,1377,801,1307,617,1189,567,392,270
0500000US01095,01095,"Marshall County, Alabama",58809,1562,14196,1903,20952,2367,14851,2056,5489,1191,3321,999,52408,1604,12430,1748,18123,1830,13505,1825,5076,1174,3274,1000,3710,1439,906,561,1580,947,974,844,250,212,0,267,2455,1201,844,608,1057,837,344,247,163,196,47,78,236,193,16,28,192,167,28,54,0,267,0,267
0500000US01097,01097,"Mobile County, Alabama",260985,2767,49782,3518,93432,4549,69407,4214,32583,2622,15781,1840,227934,3699,43502,3420,82228,4324,58531,3899,29311,2552,14362,1703,22529,3325,4639,1369,7948,1934,7484,1882,1682,589,776,354,2702,1093,393,279,1055,608,718,388,234,320,302,391,7820,1978,1248,841,2201,872,2674,1006,1356,641,341,259
0500000US01101,01101,"Montgomery County, Alabama",143353,2667,22780,2120,37448,2678,38599,3051,25895,2410,18631,2010,121067,2362,19082,2133,32039,2758,31230,2463,22185,2481,16531,1980,12105,2000,2512,791,3669,1104,3411,1099,2091,691,422,265,4650,1455,978,495,1011,457,1969,1073,428,318,264,253,5531,1406,208,164,729,472,1989,939,1191,668,1414,658
0500000US01103,01103,"Morgan County, Alabama",75777,1794,13982,1741,25447,2267,21985,1976,9764,1354,4599,1122,67304,2360,12164,1585,23165,2279,19276,2021,8728,1324,3971,994,6027,1639,1301,529,1878,971,1775,651,610,457,463,380,2011,862,517,350,276,175,780,479,369,297,69,116,435,368,0,267,128,159,154,204,57,94,96,161
0500000US01115,01115,"St. Clair County, Alabama",48544,3072,11910,2081,18739,2101,12101,2043,3242,988,2552,793,44270,3021,10375,1987,17416,2081,10927,1875,3078,975,2474,793,2643,1076,1055,597,795,485,608,408,164,233,21,35,1171,670,480,384,306,302,328,277,0,267,57,91,460,480,0,267,222,250,238,356,0,267,0,267
0500000US01117,01117,"Shelby County, Alabama",113806,2655,10732,1331,26434,2389,32787,2785,29948,2200,13905,1667,98498,2598,8971,1167,22709,2201,28314,2671,26324,2110,12180,1451,9357,1787,1006,553,2460,896,3458,1099,1991,812,442,272,3407,1109,593,395,694,435,645,422,962,573,513,282,2544,987,162,203,571,467,370,359,671,391,770,425
0500000US01121,01121,"Talladega County, Alabama",56181,1435,15760,1943,19954,1834,13741,1478,4314,822,2412,855,47126,1296,12294,1656,17538,1696,11411,1225,3561,757,2322,853,5206,1229,2368,842,1574,826,1264,526,0,267,0,267,2796,1088,1098,678,329,294,742,369,537,369,90,107,1053,613,0,267,513,385,324,364,216,351,0,267
0500000US01125,01125,"Tuscaloosa County, Alabama",106543,2369,16951,1918,32792,2826,28717,2604,16646,2062,11437,1917,92213,2688,15357,1743,28873,2694,24526,2283,13844,1894,9613,1758,9042,1724,841,539,2448,1010,2336,853,2258,955,1159,615,2667,982,422,278,732,469,746,450,316,375,451,355,2621,1356,331,381,739,650,1109,853,228,190,214,195
0500000US02020,02020,"Anchorage Municipality, Alaska",181120,4015,14569,2174,46988,3547,63268,3972,36526,2819,19769,2210,143850,3292,10985,1914,36111,3016,50365,3148,28879,2422,17510,2016,17909,2448,2052,975,4354,1176,7290,1469,3448,1030,765,368,3953,1070,405,292,1684,680,1154,554,329,299,381,273,15408,2919,1127,533,4839,1462,4459,1587,3870,964,1113,593
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",57089,2403,3800,966,17305,2241,21784,2253,8557,1693,5643,1048,44914,1520,2388,851,13293,1846,17298,2065,6623,1298,5312,1022,6167,1468,866,531,1787,869,2822,952,529,328,163,167,1110,951,331,350,508,625,83,93,144,132,44,73,4898,1512,215,183,1717,802,1581,702,1261,982,124,147
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",50480,2395,4283,1172,16925,2246,18048,1680,7678,1408,3546,804,40250,2027,3335,972,13354,1835,15529,1393,5012,880,3020,782,3617,1559,641,566,1614,800,1072,592,268,233,22,37,1503,715,158,198,661,479,294,223,349,313,41,69,5110,1841,149,238,1296,986,1153,677,2049,944,463,441
0500000US04001,04001,"Apache County, Arizona",40206,1268,11660,1496,12911,1530,11381,1842,2707,876,1547,632,36453,941,11246,1416,11959,1435,9770,1735,2301,821,1177,548,1367,658,159,112,263,354,761,449,184,233,0,267,854,548,35,64,231,202,484,480,60,72,44,70,1532,840,220,253,458,539,366,331,162,191,326,284
0500000US04003,04003,"Cochise County, Arizona",80573,2308,13411,1759,20235,2084,30476,1971,9601,1309,6850,1276,69313,2240,11795,1802,16913,1816,26283,1899,8493,1286,5829,1196,4954,1451,668,670,1785,738,1945,850,242,183,314,234,3085,907,721,587,860,406,1137,523,47,78,320,287,3221,999,227,232,677,426,1111,778,819,465,387,354
0500000US04005,04005,"Coconino County, Arizona",77216,2026,10259,1415,19899,2290,22227,2918,13539,1717,11292,1703,65880,1929,8596,1294,16739,2178,18214,2359,12069,1580,10262,1679,5220,1451,1003,660,1382,732,2192,936,301,232,342,279,3626,1106,486,268,1218,779,666,449,868,452,388,275,2490,1217,174,159,560,423,1155,1041,301,224,300,240
0500000US04013,04013,"Maricopa County, Arizona",2426282,10784,395144,11586,617488,14823,751948,12957,431957,9198,229745,6320,2028804,13785,324873,9858,513210,13504,628197,13158,362634,9236,199890,6415,304313,12238,59881,6286,80883,6085,93420,7193,49708,4157,20421,2137,26201,3111,3037,928,7767,1624,10053,2070,4102,1177,1242,562,66964,5799,7353,1778,15628,2564,20278,2457,15513,2896,8192,1644
0500000US04015,04015,"Mohave County, Arizona",136200,3220,25106,2971,52650,4052,42515,3528,10441,1990,5488,1327,113989,3510,20705,2778,43014,3646,37748,3350,8208,1611,4314,1030,13354,3024,2971,1272,5695,1806,2449,998,1630,1294,609,752,2245,1151,276,206,987,881,866,558,116,137,0,267,6612,1609,1154,587,2954,1239,1452,649,487,352,565,360
0500000US04017,04017,"Navajo County, Arizona",62166,1956,12774,1587,21967,2031,19298,2300,5294,1307,2833,945,53455,1909,11380,1364,18447,1930,17244,2173,4236,1210,2148,757,5277,1464,1015,583,2613,1035,972,533,509,454,168,241,1660,645,320,236,600,368,544,317,196,235,0,267,1774,930,59,70,307,253,538,386,353,331,517,530
0500000US04019,04019,"Pima County, Arizona",622811,5227,80180,4297,156725,4994,202996,5661,107623,4482,75287,4618,519299,6121,65456,4129,127838,5246,169237,5906,92412,3953,64356,3700,80836,5670,12579,2210,23001,2876,26579,3460,11075,1707,7602,1579,7402,1592,1227,645,2027,759,2629,880,848,531,671,296,15274,2373,918,507,3859,1100,4551,1566,3288,902,2658,960
0500000US04021,04021,"Pinal County, Arizona",177759,3749,31884,2751,56918,3995,59089,3891,19924,2267,9944,1617,155934,3755,27374,2375,50509,3750,52108,3765,17119,2024,8824,1476,10205,2456,2308,918,3793,1457,2987,1154,600,456,517,347,6570,1362,1269,589,1312,537,2460,1027,1191,605,338,258,5050,1668,933,563,1304,688,1534,713,1014,720,265,201
0500000US04025,04025,"Yavapai County, Arizona",149280,2744,19473,2436,42850,3942,50943,4006,20863,2683,15151,2025,128550,3613,16023,2357,37979,3618,43029,3427,17716,2298,13803,1763,12423,3039,2625,1522,2567,1382,5314,1584,1510,788,407,372,3549,1214,587,380,1454,782,1082,499,280,262,146,228,4758,1650,238,236,850,453,1518,676,1357,901,795,644
0500000US04027,04027,"Yuma County, Arizona",111218,2412,31065,2358,32410,2712,32639,2550,8906,1179,6198,1147,96131,2742,27713,2428,28183,2586,28144,2469,6829,1077,5262,1067,10499,2021,2638,1153,3262,1309,3067,992,1206,490,326,344,1883,1003,357,363,255,326,624,509,347,396,300,400,2705,974,357,308,710,432,804,460,524,408,310,336
0500000US05007,05007,"Benton County, Arkansas",127796,2742,22816,2753,39498,2904,35884,2504,21097,2019,8501,1292,108632,2690,16967,2066,34297,2962,31193,2411,18522,1944,7653,1229,11652,2279,3390,1323,3370,914,2675,1040,1671,661,546,358,2611,831,636,382,604,349,952,561,198,257,221,223,4901,1645,1823,928,1227,657,1064,575,706,468,81,101
0500000US05031,05031,"Craighead County, Arkansas",57568,1549,8567,1348,21365,2113,13604,1985,8919,1556,5113,1249,49513,1764,7170,1072,18811,1984,11448,1883,7424,1392,4660,1181,5348,1501,830,524,2070,820,1407,585,835,485,206,183,1596,738,313,279,374,256,249,231,660,606,0,267,1111,668,254,317,110,123,500,451,0,267,247,233
0500000US05045,05045,"Faulkner County, Arkansas",61112,1642,8170,1564,18837,2209,16695,1720,12163,1611,5247,1061,52927,1793,7054,1441,15850,2038,14373,1597,10863,1572,4787,1054,5637,1226,942,603,2245,759,1553,610,674,518,223,169,1681,741,126,145,616,391,191,177,511,454,237,227,867,571,48,80,126,149,578,418,115,198,0,267
0500000US05051,05051,"Garland County, Arkansas",67152,2051,9742,1441,22536,2321,21219,2202,9228,1466,4427,1009,57496,2560,8607,1332,19543,2277,17615,2321,7812,1316,3919,895,6005,1722,892,489,2129,828,2192,986,675,450,117,134,1670,791,175,300,431,399,669,564,395,332,0,267,1981,800,68,113,433,346,743,342,346,280,391,491
0500000US05069,05069,"Jefferson County, Arkansas",49154,1354,9052,1274,20435,1920,11825,1586,5184,1278,2658,676,42622,1397,7623,1222,17646,1736,10233,1585,4541,991,2579,669,4826,1247,1149,550,2000,715,1149,482,528,543,0,267,1140,655,250,233,582,401,229,205,0,267,79,94,566,294,30,50,207,142,214,175,115,195,0,267
0500000US05119,05119,"Pulaski County, Arkansas",246805,3912,29964,2884,67334,4272,71132,4085,50832,3067,27543,2573,205144,4346,23371,2598,54288,4272,59423,3653,43876,2890,24186,2370,27606,3322,4184,1175,8956,1841,8209,1570,4376,1339,1881,773,5440,1228,906,497,1540,539,1308,547,1493,630,193,227,8615,2696,1503,733,2550,1618,2192,920,1087,633,1283,864
0500000US05125,05125,"Saline County, Arkansas",65130,1755,8034,1397,23663,2266,18565,2005,10881,1587,3987,962,56473,2121,7230,1312,19259,1798,16629,1996,9902,1547,3453,777,4560,1589,513,410,2410,957,882,547,591,521,164,204,2998,1163,291,315,1750,948,524,361,211,212,222,279,1099,640,0,267,244,307,530,388,177,218,148,241
0500000US05131,05131,"Sebastian County, Arkansas",78912,1859,15041,1938,26375,2269,23280,2333,9715,1661,4501,1006,66819,2338,12360,1699,21703,2115,19768,2077,8678,1471,4310,1013,8541,1859,1495,788,3934,1345,2419,1017,522,286,171,195,1763,804,778,601,473,369,459,429,53,92,0,267,1789,827,408,308,265,205,634,421,462,565,20,35
0500000US05143,05143,"Washington County, Arkansas",118869,2890,18784,2685,33496,2802,31369,2776,20047,2267,15173,1833,98235,2897,15019,2279,28319,2699,27139,2549,15943,2095,11815,1529,12265,2550,2451,1036,3471,1260,3082,1412,2209,876,1052,480,5548,1907,747,437,1022,606,970,667,1092,536,1717,895,2821,983,567,603,684,357,178,157,803,469,589,363
0500000US05145,05145,"White County, Arkansas",46626,1418,7284,1196,18859,1848,12302,1623,5302,1052,2879,668,39743,1781,6258,1127,15939,1827,10460,1466,4419,896,2667,577,4401,1272,760,450,2162,823,875,520,484,518,120,177,1719,876,239,307,622,398,621,391,237,284,0,267,763,445,27,45,136,156,346,342,162,154,92,112
0500000US06001,06001,"Alameda County, California",970619,6702,135618,6708,201368,9759,243581,7901,235605,7457,154447,5995,844186,6876,120284,6566,174167,8910,211138,7282,205269,7366,133328,5550,80157,6247,11215,2086,19095,2986,20026,2357,17371,2552,12450,2016,32637,3676,3862,1223,5479,1590,8936,1794,8556,1689,5804,1422,13639,2660,257,238,2627,1041,3481,1255,4409,1185,2865,935
0500000US06007,06007,"Butte County, California",139052,2786,23148,2499,32666,2659,50543,2772,22827,2358,9868,1547,116871,3353,20061,2374,26450,2381,41788,2901,20059,2183,8513,1370,13979,2531,2468,943,3403,1172,6368,1704,1332,548,408,298,6892,1551,542,310,2523,973,1779,628,1146,654,902,703,1310,640,77,89,290,310,608,447,290,284,45,71
0500000US06013,06013,"Contra Costa County, California",669655,4730,82378,5466,142264,6043,200198,6461,157408,5320,87407,4270,589335,6646,69852,5037,122801,5381,174564,6508,142471,5105,79647,3941,53776,5346,9809,2150,14147,3070,16769,2318,8588,1926,4463,1226,19156,3275,2507,1056,4403,1492,6185,1648,4374,1264,1687,648,7388,1478,210,241,913,411,2680,824,1975,635,1610,840
0500000US06017,06017,"El Dorado County, California",119962,2822,9895,1570,30395,2842,43868,2750,25152,2383,10652,1585,104278,2508,8319,1554,25939,2429,37573,2503,22664,2206,9783,1489,8681,2333,542,384,2256,943,3906,1367,1454,951,523,400,3609,1209,528,278,1313,682,1332,698,212,217,224,203,3394,1553,506,632,887,662,1057,814,822,530,122,203
0500000US06019,06019,"Fresno County, California",527734,4619,143234,5978,136487,5803,148987,6189,67236,4575,31790,2858,450832,6111,120779,5720,115042,5076,126607,6261,60643,4245,27761,2646,53868,5533,15275,2967,16110,2602,16641,2690,3970,1060,1872,633,16342,2809,5664,1831,3855,1074,4505,1196,1162,522,1156,637,6692,2301,1516,712,1480,979,1234,682,1461,886,1001,791
0500000US06023,06023,"Humboldt County, California",85370,2258,9250,1353,23872,2243,29207,2516,16323,1832,6718,1147,72986,1787,7690,1243,20876,2095,24466,2366,13627,1555,6327,1079,7724,1389,987,547,2230,775,2965,794,1382,559,160,140,2318,934,487,352,407,344,672,410,601,408,151,244,2342,1045,86,151,359,394,1104,615,713,474,80,108
0500000US06025,06025,"Imperial County, California",91780,1814,35046,2967,23606,2872,23585,2548,6543,1364,3000,967,81369,1543,30738,2762,20656,2489,21611,2374,5694,1339,2670,885,6116,1287,2810,1081,1604,708,1129,527,573,361,0,267,3469,1170,1149,370,1311,1014,564,364,240,212,205,333,826,553,349,372,35,41,281,260,36,61,125,133
0500000US06029,06029,"Kern County, California",449937,4200,132911,6106,127982,5288,125091,6018,41903,3412,22050,2271,374021,6457,107815,5418,103874,5059,105409,5522,37235,3203,19688,2048,55356,5753,18490,3445,17938,2979,14297,2701,2898,906,1733,797,14371,2001,5496,1349,4423,1126,3118,907,1164,574,170,167,6189,1511,1110,664,1747,872,2267,871,606,268,459,354
0500000US06031,06031,"Kings County, California",84287,2619,22099,2587,27418,2681,23708,2828,7697,1506,3365,943,70765,2891,18374,2702,22781,2316,19379,2553,7049,1357,3182,947,7330,2044,1724,1002,2332,1141,2828,1170,323,288,123,154,5448,1190,1888,571,2182,794,1248,599,130,128,0,267,744,465,113,184,123,152,253,273,195,188,60,98
0500000US06033,06033,"Lake County, California",45109,2089,5800,1550,16506,2370,15991,2131,4787,1254,2025,932,40379,2387,5280,1538,14766,2487,14449,2007,4177,1186,1707,875,2712,1348,254,145,1344,1088,645,544,405,405,64,108,1662,679,266,183,281,192,750,488,111,131,254,300,356,303,0,267,115,191,147,173,94,155,0,267
0500000US06037,06037,"Los Angeles County, California",6336563,13940,1572192,19472,1468423,22233,1523764,18306,1172502,17950,599682,13521,5547388,17724,1392246,19457,1287939,20308,1330709,17280,1017735,16267,518759,12733,551932,15950,131444,6379,125333,8122,128684,7295,110998,6185,55473,4264,125409,7379,26839,3876,31916,3447,35463,4037,20903,2569,10288,2024,111834,7000,21663,3020,23235,3954,28908,3716,22866,2741,15162,2109
0500000US06039,06039,"Madera County, California",87556,1796,28160,2622,24211,2559,23068,2591,7628,1366,4489,1205,76263,2559,23700,2582,21034,2550,20392,2358,6838,1289,4299,1193,6383,1817,2662,1050,1554,742,1805,949,277,234,85,144,3941,1094,1798,763,1307,673,456,543,332,439,48,71,969,559,0,267,316,274,415,320,181,203,57,99
0500000US06041,06041,"Marin County, California",176865,3174,15747,2008,25292,3200,43366,3043,53491,3385,38969,2984,155494,3029,13512,1896,21451,2884,37367,2801,47320,2886,35844,2852,11032,1975,475,378,1658,939,3368,1003,3772,1107,1759,617,6439,1439,949,545,1562,613,1666,868,1296,677,966,493,3900,1756,811,599,621,677,965,482,1103,889,400,283
0500000US06045,06045,"Mendocino County, California",60123,1733,12098,1443,14261,1988,19196,2279,9159,1421,5409,1295,54347,1509,11004,1336,12715,1747,17526,2244,7935,1353,5167,1277,2667,1012,625,343,636,503,1002,530,343,290,61,75,2662,1306,295,342,883,747,532,426,881,662,71,115,447,298,174,176,27,48,136,142,0,267,110,186
0500000US06047,06047,"Merced County, California",140605,3013,47089,3734,39399,3314,35811,3244,12568,2046,5738,1393,119043,3434,40736,3768,34024,3257,29431,2720,10229,1681,4623,1230,14845,3019,4204,1460,3894,1297,4865,1468,1284,957,598,516,4164,1369,1463,715,1167,712,682,483,767,637,85,142,2553,1128,686,615,314,241,833,628,288,224,432,349
0500000US06053,06053,"Monterey County, California",252432,4021,75964,3759,51827,3629,65448,3971,36264,2952,22929,2139,211122,4499,61403,3848,42946,3114,54706,3370,32253,2691,19814,2148,24497,4221,11274,2755,6323,1657,4794,1475,1298,681,808,498,10647,2153,2733,1062,1836,718,3535,1458,1411,653,1132,452,6166,1585,554,435,722,511,2413,955,1302,580,1175,497
0500000US06055,06055,"Napa County, California",89424,2245,17103,2165,21415,2330,27656,2426,15807,1813,7443,1245,77706,2796,13725,2085,18883,2287,23983,2251,14182,1809,6933,1220,7217,2213,2555,1468,1601,978,1534,573,1150,529,377,294,3310,1381,721,673,544,462,1588,666,393,368,64,106,1191,773,102,159,387,384,551,415,82,135,69,115
0500000US06057,06057,"Nevada County, California",70957,1881,4801,1073,16880,2387,26772,2557,15847,2700,6657,1219,63720,2320,4255,1094,15034,2196,23941,2576,14584,2693,5906,1260,3795,1565,469,320,510,301,1953,1180,589,493,274,206,2301,958,65,107,1036,659,423,300,622,380,155,252,1141,642,12,23,300,342,455,406,52,87,322,335
0500000US06059,06059,"Orange County, California",1947498,8698,341317,11121,391513,11325,532691,10229,444080,9308,237897,7399,1680830,10066,282504,9572,330136,9843,466319,10261,389445,9118,212426,7289,173578,10144,42710,5018,38505,4466,42606,4070,33630,3457,16127,2220,58295,5069,11267,2272,15338,3066,12869,2150,12642,2399,6179,1278,34795,4233,4836,1695,7534,1582,10897,2336,8363,1615,3165,794
0500000US06061,06061,"Placer County, California",220272,3407,15682,2036,47958,3712,82802,4741,50074,3331,23756,2636,195086,3619,13632,1894,41508,3571,73611,4475,44641,3146,21694,2508,15632,2620,1432,746,4471,1664,4820,1084,3940,1206,969,465,6144,1476,465,333,1096,475,3466,1130,621,435,496,355,3410,1046,153,182,883,523,905,450,872,428,597,449
0500000US06065,06065,"Riverside County, California",1240498,9034,254877,7779,350335,10563,387440,9065,164960,7234,82886,3877,1065440,10194,216832,7191,296699,8790,337583,8613,140662,5667,73664,3460,119201,8048,27093,3697,39578,4824,32017,3576,15161,2962,5352,1508,38275,4218,8101,2041,10277,1798,11300,2353,6383,1568,2214,893,17582,2519,2851,1033,3781,1022,6540,1588,2754,895,1656,724
0500000US06067,06067,"Sacramento County, California",887218,6087,130572,6344,227842,9117,288583,7559,165063,6667,75158,4098,748326,7950,109747,6145,186425,7946,246273,7699,139845,6138,66036,4057,95089,7072,14885,2424,29599,3974,29735,3464,15897,2646,4973,1223,30033,3944,4846,1511,7927,1600,8509,1996,5835,1648,2916,1197,13770,2425,1094,591,3891,1202,4066,1234,3486,1167,1233,468
