GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01089,01089,"Madison County, Alabama",225164,2659,22840,3017,51127,3379,69960,3568,50188,3449,31049,2563,194735,3500,18424,2547,44145,3379,58981,3268,44599,3100,28586,2522,19934,3329,2609,1156,5524,1554,7881,1707,2850,1046,1070,488,3439,1334,1053,762,522,312,1014,810,530,356,320,335,7056,1745,754,483,936,593,2084,793,2209,1006,1073,614
0500000US01095,01095,"Marshall County, Alabama",62154,1735,15350,1632,20107,1672,16036,1785,6969,1302,3692,990,55964,1493,13192,1353,18505,1725,14308,1760,6452,1281,3507,972,4049,963,1187,662,1213,489,1018,352,459,330,172,193,1470,1034,300,397,389,433,710,547,58,68,13,24,671,607,671,607,0,193,0,193,0,193,0,193
0500000US01097,01097,"Mobile County, Alabama",270635,2743,43878,4340,88726,4164,82843,4419,34718,3004,20470,2359,237120,3875,37998,3630,77732,3993,72417,4295,30859,2900,18114,2221,24511,3856,4456,1616,8732,1908,8247,1543,2104,686,972,434,3402,1216,562,358,1214,772,562,555,783,514,281,250,5602,1691,862,783,1048,694,1617,724,972,570,1103,664
0500000US01101,01101,"Montgomery County, Alabama",142514,3094,22269,2775,38281,2828,38355,2869,28037,2637,15572,2083,122859,4296,18840,2658,30853,2764,33872,2849,25071,2291,14223,2105,14168,2957,2376,911,5827,1897,3539,1171,1843,1168,583,397,3677,1270,858,517,1290,680,540,372,724,532,265,299,1810,710,195,170,311,343,404,352,399,255,501,318
0500000US01103,01103,"Morgan County, Alabama",81020,1684,13728,2015,27598,1959,23789,2096,10087,1522,5818,1100,72752,1718,12328,1837,24632,1916,21032,2091,9272,1477,5488,1060,5146,1183,587,427,2175,886,2090,823,148,140,146,209,2053,885,383,419,519,359,542,351,505,402,104,156,1069,794,430,615,272,329,125,151,162,186,80,135
0500000US01117,01117,"Shelby County, Alabama",134218,2742,10161,1762,29993,2988,41030,3041,35169,3106,17865,2236,116737,3024,7972,1525,26058,2915,35088,3218,31208,2881,16411,2241,8338,2603,1471,979,1582,1063,3253,1207,1520,703,512,479,6146,1872,578,360,1893,1007,1792,855,1400,885,483,335,2997,1317,140,213,460,426,897,721,1041,661,459,371
0500000US01121,01121,"Talladega County, Alabama",56195,1803,12110,1596,19246,1820,16360,2072,5384,1340,3095,1011,50414,1305,10645,1492,17999,1711,14320,1914,4489,1037,2961,998,2928,1062,651,371,536,367,1486,818,240,299,15,28,1905,1215,615,505,512,425,312,363,347,442,119,190,948,634,199,319,199,260,242,252,308,383,0,193
0500000US01125,01125,"Tuscaloosa County, Alabama",117305,2403,16038,2128,33829,2825,35219,2599,18705,2499,13514,1776,102269,2234,14542,2180,29919,2538,31329,2449,14792,2045,11687,1688,9897,1569,1229,621,2717,1053,3101,960,2001,673,849,519,3040,1121,261,179,948,587,689,380,928,726,214,221,2099,1407,6,11,245,288,100,160,984,900,764,550
0500000US01127,01127,"Walker County, Alabama",47038,1592,11027,1983,16745,1711,13633,1541,3750,1038,1883,911,40361,1637,8782,1324,14440,1490,12062,1533,3750,1038,1327,520,4081,1518,1409,1209,1416,830,1101,503,0,193,155,191,1817,1116,836,810,601,433,350,230,0,193,30,55,779,729,0,193,288,291,120,155,0,193,371,623
0500000US02020,02020,"Anchorage Municipality, Alaska",207753,5367,17416,2389,51280,3852,75011,4720,40786,3830,23260,2389,154915,3751,10502,1500,39658,3053,56500,4362,30395,2680,17860,2038,21300,3320,2192,864,3941,1168,9562,2531,3004,1016,2601,1112,2337,967,192,205,940,527,553,265,458,324,194,136,29201,5018,4530,1547,6741,2379,8396,2270,6929,2884,2605,1026
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",64208,3697,3564,1128,17706,2186,26220,2677,10671,1934,6047,1769,48132,2432,2675,888,13260,1793,19655,2384,7703,1520,4839,1594,5843,2045,181,249,1895,1129,2510,1075,1014,721,243,240,817,442,7,13,306,279,369,306,33,37,102,146,9416,2849,701,636,2245,1086,3686,1320,1921,988,863,703
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",58775,1951,4876,1131,18592,1846,23844,2183,7154,1262,4309,961,50256,1995,4254,1028,15847,1752,20425,2059,6247,1127,3483,911,4341,1308,406,341,1298,697,1882,937,516,495,239,195,1756,659,47,82,360,263,700,279,199,206,450,370,2422,806,169,200,1087,523,837,400,192,293,137,171
0500000US04003,04003,"Cochise County, Arizona",90209,2860,12462,2177,27113,3182,32108,3324,11704,2017,6822,1252,76901,2268,10571,1934,22403,2971,28118,3039,9546,1683,6263,1288,5905,2187,854,572,2849,1703,1678,922,424,282,100,98,4318,1687,840,705,1218,926,1615,891,407,348,238,219,3085,1097,197,149,643,384,697,390,1327,675,221,250
0500000US04005,04005,"Coconino County, Arizona",78785,2898,10217,1732,16899,1929,27248,2780,13961,1775,10460,1722,67508,2284,9076,1596,14500,1888,22914,2465,11920,1665,9098,1645,5186,1396,408,312,972,568,2124,672,1062,639,620,365,3001,1529,417,421,775,609,1280,1135,382,405,147,206,3090,952,316,428,652,410,930,456,597,324,595,324
0500000US04013,04013,"Maricopa County, Arizona",2466769,14229,341416,11055,571213,15513,832544,17176,468708,12746,252888,8233,2033728,17718,274275,9743,470322,14160,675039,17207,395673,12210,218419,7156,332999,14441,54563,4382,76803,6703,122235,9640,56906,6463,22492,3708,26364,4620,4296,1801,6721,1846,9457,2155,3436,1815,2454,1313,73678,7843,8282,2277,17367,2756,25813,3710,12693,1949,9523,2003
0500000US04015,04015,"Mohave County, Arizona",143044,3861,21768,3086,47792,3994,57328,3896,9432,2224,6724,1720,121763,3967,17647,3006,41235,3800,48314,4281,8540,2154,6027,1699,11350,2425,2117,1066,3180,1238,5200,1688,662,618,191,187,2221,961,648,711,637,409,493,292,197,287,246,341,7710,2222,1356,1024,2740,1117,3321,1211,33,56,260,256
0500000US04017,04017,"Navajo County, Arizona",63302,1911,12591,1978,17658,2502,24178,2777,5675,1303,3200,955,56901,2111,11314,1969,15746,2371,21827,2773,4978,1269,3036,932,4451,1317,806,692,1346,763,1819,860,383,313,97,168,1014,377,397,286,97,126,400,256,83,103,37,61,936,553,74,93,469,473,132,141,231,235,30,58
0500000US04019,04019,"Pima County, Arizona",654287,5970,84552,5408,151362,7962,228493,7164,111863,5724,78017,4882,545766,7255,70681,4889,126620,6866,187120,6691,92932,4910,68413,4132,81423,7210,9914,2086,19588,3045,33084,4571,14030,2414,4807,1234,9454,2655,2042,1221,2321,1149,3391,1150,1033,717,667,491,17644,3013,1915,879,2833,1080,4898,1219,3868,1203,4130,1481
0500000US04021,04021,"Pinal County, Arizona",238101,5366,26915,3920,80763,6269,87354,6723,29748,3787,13321,2716,200013,7716,21466,3391,68752,5937,70251,6509,27369,3622,12175,2740,22195,5855,3725,1976,7370,2587,10241,3899,407,425,452,365,11424,2286,1108,613,2886,964,5750,1575,1312,720,368,306,4469,1013,616,353,1755,728,1112,446,660,409,326,218
0500000US04025,04025,"Yavapai County, Arizona",156015,4119,16633,3616,42291,5019,61272,5466,24277,4123,11542,1920,133544,4058,14103,3306,35976,4662,52298,5164,20480,3413,10687,1886,13121,3046,1976,1131,4231,1801,4129,1194,2111,1589,674,475,3496,1437,353,390,781,591,1677,986,655,647,30,51,5854,1487,201,179,1303,714,3168,1103,1031,480,151,200
0500000US04027,04027,"Yuma County, Arizona",119361,2489,34602,3090,29540,3297,39083,4089,10669,1974,5467,1439,102111,3204,30691,2924,25062,2883,32623,4326,9600,1865,4135,1056,12020,3083,2802,1264,3020,1077,4356,2557,841,594,1001,1050,1903,847,336,262,551,396,746,605,48,63,222,242,3327,1131,773,464,907,500,1358,610,180,152,109,89
0500000US05007,05007,"Benton County, Arkansas",144983,3404,20863,2722,43748,4296,37929,3858,27167,3466,15276,2526,123710,4682,18239,2728,36064,3398,31515,3666,24657,3382,13235,2660,14808,3717,1563,1015,5902,2225,4498,1630,1589,1231,1256,868,2398,1027,705,489,587,352,714,444,124,215,268,286,4067,1382,356,260,1195,522,1202,711,797,473,517,387
0500000US05031,05031,"Craighead County, Arkansas",62213,1921,8146,1652,20389,2561,17990,2290,9672,1641,6016,1436,49444,2317,6367,1451,14703,2117,14568,2380,8116,1535,5690,1395,9576,2073,1396,826,4104,1690,3010,1436,900,634,166,189,972,619,135,159,719,464,14,27,104,198,0,193,2221,867,248,337,863,610,398,334,552,467,160,202
0500000US05045,05045,"Faulkner County, Arkansas",71228,2393,7334,1563,23324,1908,22968,2176,10518,1400,7084,1519,60205,2524,6138,1384,19785,1780,18653,2248,9352,1401,6277,1165,5954,1640,744,587,2041,774,2421,1014,639,395,109,174,2566,1049,201,197,678,480,1442,883,196,150,49,88,2503,1125,251,290,820,615,452,346,331,336,649,787
0500000US05051,05051,"Garland County, Arkansas",66463,2084,9062,1466,25883,2542,19661,1993,6596,1423,5261,1267,58238,2576,7812,1478,21842,2199,17403,2189,6230,1398,4951,1201,5848,1833,968,550,2885,1273,1805,760,118,147,72,130,1455,680,232,321,695,463,348,370,0,193,180,308,922,443,50,87,461,315,105,134,248,249,58,98
0500000US05069,05069,"Jefferson County, Arkansas",48957,980,7310,1151,18124,1570,12829,1394,7270,1436,3424,923,43574,1122,6527,1090,16182,1583,11406,1360,6284,1377,3175,888,3892,954,487,285,1379,644,1254,512,635,343,137,179,882,411,217,283,491,297,169,171,5,11,0,193,609,475,79,92,72,62,0,193,346,414,112,135
0500000US05085,05085,"Lonoke County, Arkansas",45627,1608,8028,1636,16886,1953,12670,1665,5070,1154,2973,954,40574,1306,6577,1272,15131,1816,11717,1573,4611,1108,2538,872,2152,848,278,360,901,544,535,312,266,215,172,255,1820,1037,1173,840,524,436,91,121,0,193,32,58,1081,673,0,193,330,319,327,369,193,306,231,297
0500000US05119,05119,"Pulaski County, Arkansas",256769,3340,26690,2696,68953,5228,75924,4330,52388,4122,32814,3001,221480,3936,22407,2553,59012,4526,65014,4599,45406,4026,29641,2977,23428,3137,2732,1134,6694,1958,7463,2085,4862,1755,1677,787,6076,1442,1266,624,1770,817,1954,743,693,332,393,337,5785,1632,285,222,1477,819,1493,721,1427,685,1103,699
0500000US05125,05125,"Saline County, Arkansas",75564,1955,8862,1675,27627,1930,21877,1780,12874,1824,4324,924,67644,1949,7181,1408,25141,1939,20323,1713,11013,1684,3986,875,4061,1150,1174,856,1042,559,1283,464,461,366,101,120,2079,953,261,317,656,363,134,127,839,660,189,221,1780,1320,246,365,788,988,137,165,561,737,48,88
0500000US05131,05131,"Sebastian County, Arkansas",84436,2143,15345,2276,26278,2004,26819,2154,10822,1870,5172,1292,71655,2088,11297,1617,22802,2035,22963,2190,9869,1758,4724,1236,7451,1519,1944,819,2432,865,2262,737,711,484,102,124,3105,1336,1061,821,703,386,962,614,192,228,187,197,2225,1070,1043,935,341,205,632,438,50,83,159,177
0500000US05143,05143,"Washington County, Arkansas",126270,2650,22766,2220,35381,3180,32891,3112,21828,2455,13404,1961,102929,3261,18779,2525,28152,2707,25671,2634,18593,2373,11734,1832,16337,2863,3217,1362,4670,1299,5448,1613,1933,885,1069,672,2927,1450,522,343,1427,1229,276,297,512,510,190,255,4077,1080,248,199,1132,680,1496,895,790,443,411,234
0500000US05145,05145,"White County, Arkansas",51891,1558,8290,1481,17695,1777,14500,1940,7657,1792,3749,1211,44332,1397,7642,1434,15364,1781,11798,1841,6141,1591,3387,1177,3883,1170,486,378,1512,703,1118,560,590,389,177,137,2260,1005,24,42,567,434,1091,699,393,491,185,266,1416,687,138,161,252,221,493,387,533,422,0,193
0500000US06001,06001,"Alameda County, California",1035494,7567,145912,7353,207978,8368,260954,8665,246613,7678,174037,6197,890829,8108,124583,7037,180464,7757,223587,7987,211418,6912,150777,5996,94923,6742,16898,3222,19148,2612,23873,2889,21352,3206,13652,2151,37090,5203,3342,1162,5944,1823,10518,2233,11152,2705,6134,1230,12652,2540,1089,619,2422,1174,2976,1037,2691,1113,3474,1341
0500000US06007,06007,"Butte County, California",143886,2487,18378,2150,31109,2763,58791,4118,23472,2864,12136,2176,118280,3534,14810,1915,25041,2452,48703,3428,19350,2462,10376,1997,17663,3348,2386,723,4651,1998,7058,1634,2329,1200,1239,996,5564,1695,653,358,1127,616,1987,851,1456,992,341,276,2379,1172,529,493,290,253,1043,770,337,249,180,213
0500000US06013,06013,"Contra Costa County, California",702590,8287,79314,5180,139667,6949,212617,7784,167316,7596,103676,6022,612023,8093,67204,5223,119311,6202,184832,6865,147717,7482,92959,5302,63657,6438,10286,2197,14805,3139,19775,3492,12531,2490,6260,1832,17742,3310,1541,601,4321,1448,4524,1415,4679,1301,2677,1430,9168,1971,283,205,1230,627,3486,1096,2389,683,1780,1194
0500000US06017,06017,"El Dorado County, California",127307,2553,9915,1840,28636,2881,51177,3174,26518,2705,11061,1895,112712,2851,8784,1682,25516,2574,44832,2858,23717,2645,9863,1785,8245,1724,859,650,1960,960,3346,1056,1385,652,695,418,4213,1405,217,302,597,389,1920,798,976,499,503,301,2137,1057,55,96,563,764,1079,705,440,398,0,193
0500000US06019,06019,"Fresno County, California",553834,3733,151457,7131,129746,5372,168329,7007,70510,4296,33792,3325,475552,6442,129173,7069,111464,5273,142101,6873,63100,3828,29714,3073,61077,5685,18547,3037,14665,2608,20782,3194,4708,1288,2375,834,12848,1977,3243,788,2735,882,4092,1160,1964,660,814,454,4357,1242,494,345,882,494,1354,624,738,432,889,629
0500000US06023,06023,"Humboldt County, California",90715,2247,9607,1829,25734,2851,30573,2508,17449,2105,7352,1425,76937,2889,7953,1592,21186,2758,25383,1981,15541,2000,6874,1364,9853,2410,1354,899,4034,1715,3148,1023,1137,555,180,204,2933,1319,157,116,317,333,1740,1043,582,403,137,167,992,558,143,191,197,212,302,247,189,175,161,167
0500000US06025,06025,"Imperial County, California",105081,1896,36756,2627,23379,2233,31923,2843,8463,1312,4560,1023,91105,1981,33069,2511,19425,2166,27397,2581,7269,1239,3945,916,9692,1815,2287,896,2508,917,3273,1068,1009,694,615,511,3149,1141,1295,773,798,338,965,632,91,90,0,193,1135,1063,105,105,648,669,288,453,94,105,0,193
0500000US06029,06029,"Kern County, California",493238,4373,133726,5918,132012,6064,154904,5674,48614,3525,23982,2607,412656,6555,112975,5287,108752,6059,128728,5167,40816,3369,21385,2468,61803,6672,15131,3025,18130,2810,20975,3622,5879,1791,1688,674,13994,2464,5191,1454,4496,1102,3245,834,621,428,441,347,4785,1373,429,244,634,339,1956,892,1298,729,468,386
0500000US06031,06031,"Kings County, California",92859,2210,26332,2384,22363,2204,30047,2496,10713,1824,3404,979,75215,2472,21905,2366,17137,2024,23807,2192,9137,1696,3229,958,8682,1862,2515,798,2509,810,3021,963,637,474,0,193,6945,1463,1709,520,2434,741,1846,611,858,742,98,159,2017,751,203,169,283,199,1373,649,81,118,77,82
0500000US06033,06033,"Lake County, California",44648,1519,5884,1238,12362,1658,19590,2016,5314,1474,1498,633,38486,1683,4575,1061,10658,1536,17004,2083,5030,1428,1219,522,4489,1438,954,656,1009,564,2093,964,249,257,184,273,1249,503,289,162,554,399,321,348,35,59,50,92,424,329,66,90,141,217,172,178,0,193,45,74
0500000US06037,06037,"Los Angeles County, California",6451835,13254,1536711,20030,1336512,22687,1700465,18230,1222094,17825,656053,13129,5608474,19413,1359155,18773,1175991,20384,1470342,16990,1035826,16134,567160,10437,667051,18675,147494,9202,132652,6881,181069,7815,144440,9985,61396,5648,103908,8435,18331,2992,16981,2421,33250,4471,21568,3375,13778,2924,72402,6029,11731,2264,10888,1594,15804,2320,20260,2712,13719,2680
0500000US06039,06039,"Madera County, California",89641,2211,28623,2909,20682,2357,28511,2985,8022,1292,3803,1152,81237,2353,26164,2788,18581,2279,25690,2739,7338,1197,3464,1099,3951,1299,1526,836,917,516,1291,609,152,198,65,113,3354,1083,933,569,690,379,1223,636,347,343,161,236,1099,623,0,193,494,366,307,284,185,199,113,140
0500000US06041,06041,"Marin County, California",183072,3305,13067,2533,25451,3057,48552,4074,55794,3560,40208,3470,160775,3921,10453,2554,21188,2553,43051,3775,49800,2977,36283,3365,14663,2836,1802,1298,2943,1576,3687,1393,4344,1243,1887,866,5459,1218,672,371,1035,429,1609,629,1251,784,892,424,2175,818,140,126,285,260,205,211,399,305,1146,598
0500000US06045,06045,"Mendocino County, California",59611,1477,8131,1462,15088,1914,23513,2511,9562,1463,3317,825,50716,2062,6852,1372,12983,1669,19422,2379,8301,1405,3158,833,7099,1846,1235,718,1439,716,3572,1054,694,472,159,263,1673,649,44,69,611,380,485,302,533,387,0,193,123,140,0,193,55,90,34,57,34,57,0,193
0500000US06047,06047,"Merced County, California",144816,2499,50071,2994,33060,2701,44971,3323,11213,1654,5501,1096,120096,4072,41755,2942,25960,2570,37609,3104,9548,1504,5224,1093,19648,3317,7006,2210,4878,1309,6229,1822,1258,901,277,177,4032,1257,872,439,1892,876,861,501,407,365,0,193,1040,538,438,248,330,362,272,269,0,193,0,193
0500000US06053,06053,"Monterey County, California",260035,3115,81064,3555,52904,3805,67817,4060,36587,2829,21663,2128,221562,3723,68382,3732,46194,3361,56408,3350,31484,2526,19094,2061,25981,3180,10074,2219,4246,1082,6846,1618,3387,1066,1428,624,7603,1457,1819,703,1678,669,2993,952,729,514,384,318,4889,1544,789,535,786,527,1570,755,987,576,757,512
0500000US06055,06055,"Napa County, California",93369,1595,17679,2815,17978,1914,26772,2637,19744,2201,11196,1866,81955,2335,15060,2510,16242,1842,23184,2382,16933,2041,10536,1798,8003,2195,2151,1340,971,643,2442,1002,1982,838,457,294,2717,941,468,281,765,461,724,404,617,363,143,142,694,412,0,193,0,193,422,379,212,191,60,81
0500000US06057,06057,"Nevada County, California",73872,1845,3490,1012,15575,2428,30049,2324,15678,2332,9080,1439,66347,1858,2540,821,14182,2256,27054,2204,14423,2369,8148,1352,4801,1573,926,886,1035,739,1903,1003,567,479,370,305,1646,1056,24,49,358,351,604,449,390,391,270,382,1078,449,0,193,0,193,488,307,298,322,292,218
0500000US06059,06059,"Orange County, California",2007261,9629,322551,8829,370810,8275,585250,12591,476593,11427,252057,6905,1729611,10898,279206,8276,315752,8263,502461,11591,412001,9666,220191,6598,196585,9280,34885,3890,38359,4623,58172,4801,44560,4749,20609,2754,53273,4383,6235,2057,11904,2283,16779,2538,12011,2249,6344,1466,27792,4696,2225,1027,4795,1512,7838,2119,8021,2104,4913,1398
0500000US06061,06061,"Placer County, California",242540,3651,14412,2333,44181,3909,96480,6289,58981,4974,28486,3825,212334,4749,12872,2256,37103,3361,82802,6205,53284,4954,26273,3637,19242,3508,828,489,4452,1453,8580,2704,3906,1320,1476,977,8667,1953,574,413,2239,937,4252,1301,1133,732,469,433,2297,809,138,175,387,259,846,395,658,338,268,205
