GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01083,01083,"Limestone County, Alabama",64894,2157,7492,1620,18068,2171,20396,2599,12716,2575,6222,1463,57626,1795,6785,1537,15889,1952,17803,2197,11703,2579,5446,1294,2771,1124,556,366,732,551,798,488,413,322,272,278,3668,1332,151,243,1037,692,1541,947,544,408,395,286,829,533,0,198,410,358,254,304,56,78,109,179
0500000US01089,01089,"Madison County, Alabama",245864,3390,21741,3399,51105,3761,71459,3937,62206,3930,39353,3140,211622,3987,18113,2914,43106,3494,59882,3459,54922,3802,35599,2926,23231,3397,3085,1313,5663,1530,7326,1686,4909,1466,2248,1017,5114,1354,251,230,1701,810,1816,731,999,604,347,271,5897,1448,292,256,635,342,2435,902,1376,687,1159,669
0500000US01095,01095,"Marshall County, Alabama",60385,2007,11488,1747,18202,2035,18740,1879,7563,1424,4392,973,55050,1988,10548,1670,15589,1949,17627,1863,7242,1400,4044,866,3584,1136,828,526,1371,585,966,462,257,170,162,223,984,538,112,118,661,502,147,190,64,116,0,198,767,803,0,198,581,749,0,198,0,198,186,299
0500000US01097,01097,"Mobile County, Alabama",277930,2697,34811,3337,99191,5167,80553,4688,40539,3169,22836,2320,251550,3708,32034,3402,89991,5092,72260,4619,37106,3208,20159,2175,20205,2987,2330,748,7406,1599,5804,1264,2360,926,2305,1162,2471,982,168,153,883,544,1020,536,312,240,88,157,3704,1343,279,369,911,628,1469,834,761,371,284,296
0500000US01101,01101,"Montgomery County, Alabama",150395,3339,21667,2673,39249,3139,40166,3578,28997,2740,20316,2542,127431,3381,17128,2136,32901,2753,34806,3234,24937,2424,17659,2312,13947,2456,3410,1404,4507,1332,2888,996,2391,752,751,390,4176,1670,527,400,258,143,1944,1276,806,564,641,517,4841,1852,602,700,1583,1035,528,389,863,463,1265,591
0500000US01103,01103,"Morgan County, Alabama",81491,1944,10699,1701,25919,2145,27612,2575,12407,1820,4854,1036,73455,2133,9125,1618,23916,2160,25324,2398,10545,1496,4545,951,4803,1652,1126,745,1655,900,883,513,995,695,144,190,2519,948,448,437,227,260,1358,783,321,279,165,214,714,639,0,198,121,153,47,81,546,614,0,198
0500000US01115,01115,"St. Clair County, Alabama",62582,1839,9209,1621,21172,2376,20898,2460,7738,1914,3565,956,55654,1484,7762,1592,19458,2317,18989,2440,6298,1495,3147,960,3564,1207,557,395,1154,576,1390,819,362,284,101,160,1862,822,167,189,479,352,519,468,380,339,317,260,1502,1366,723,544,81,169,0,198,698,1037,0,198
0500000US01117,01117,"Shelby County, Alabama",143769,2615,10067,2107,28672,2662,42714,3320,39732,3134,22584,2513,129228,2937,9261,1971,27162,2587,37676,2930,35120,3085,20009,2400,6212,1806,243,218,398,271,1954,1089,2307,875,1310,692,6167,1548,563,383,743,404,2218,1167,2013,841,630,473,2162,913,0,198,369,343,866,471,292,256,635,595
0500000US01121,01121,"Talladega County, Alabama",56934,1343,9876,1738,19743,2097,19252,2158,4889,998,3174,907,50472,1450,8423,1690,16885,2060,17750,2078,4536,983,2878,848,3949,1334,661,439,2052,1141,883,592,353,326,0,198,2178,886,738,487,806,459,338,307,0,198,296,281,335,201,54,89,0,198,281,174,0,198,0,198
0500000US01125,01125,"Tuscaloosa County, Alabama",127406,2193,17375,3011,35596,3068,32785,2788,24371,2825,17279,2002,113741,2694,15254,2772,32679,3260,29019,2652,21699,2765,15090,1817,9557,2114,1942,1130,2393,1085,2680,908,1239,936,1303,662,1660,773,66,109,149,201,455,240,758,664,232,206,2448,998,113,182,375,294,631,397,675,452,654,422
0500000US02020,02020,"Anchorage Municipality, Alaska",196830,3487,15975,2524,45545,3659,66520,4222,41655,3520,27135,2493,157392,3920,11651,2093,35721,3251,53216,4087,34134,3259,22670,2064,23463,3124,2291,982,5968,1338,8405,1932,4327,1366,2472,792,3219,1007,896,523,808,301,844,630,475,330,196,137,12756,2458,1137,593,3048,1217,4055,1126,2719,840,1797,1123
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",63029,1977,4429,1178,14586,2209,25389,2458,10877,1826,7748,1550,51478,2397,3792,1111,11818,1921,20465,2089,9151,1768,6252,1490,6947,2098,414,405,1827,1235,3245,1233,581,342,880,613,721,356,117,129,228,217,288,185,55,64,33,42,3883,1257,106,145,713,486,1391,641,1090,458,583,349
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",67764,1721,5146,1056,22789,2087,24505,1736,10023,1604,5301,1028,58462,1901,4395,952,19103,1966,21771,1672,8593,1383,4600,854,5368,1240,609,401,2657,888,1289,539,701,451,112,77,1504,839,131,143,503,431,370,241,396,377,104,227,2430,958,11,20,526,338,1075,613,333,290,485,422
0500000US04001,04001,"Apache County, Arizona",46127,1390,9601,1209,13247,1122,18031,1315,3747,694,1501,530,42193,928,8890,1085,12319,1065,16179,1222,3361,704,1444,505,643,303,16,26,175,173,333,235,105,161,14,22,2719,953,559,415,516,388,1335,657,266,198,43,71,572,376,136,142,237,229,184,187,15,28,0,198
0500000US04003,04003,"Cochise County, Arizona",85754,2438,10664,1798,18062,1867,35906,2523,12491,1909,8631,1269,75124,2108,9350,1678,15783,1841,31873,2660,10344,1563,7774,1233,4190,1452,294,202,934,521,2138,1009,606,350,218,226,2380,1140,536,329,437,405,1053,827,106,82,248,225,4060,1585,484,424,908,479,842,526,1435,769,391,289
0500000US04005,04005,"Coconino County, Arizona",84218,2415,7426,1360,19521,2275,26080,2383,17685,2255,13506,1966,71451,2101,5852,1143,16684,2089,22837,2236,14438,1639,11640,1723,6023,1630,1000,604,1267,728,1089,532,2102,1333,565,365,4359,1738,574,345,1240,879,1447,672,559,490,539,337,2385,796,0,198,330,296,707,450,586,296,762,586
0500000US04013,04013,"Maricopa County, Arizona",2808288,9584,352923,9721,644017,13293,912761,15371,570818,11431,327769,8109,2415035,13213,314381,8893,551853,13358,776157,14196,486870,10927,285774,8043,309390,11365,30237,3454,73658,5777,110595,5683,65607,4421,29293,2907,26378,3456,3527,843,7463,1542,9997,1950,4463,1071,928,477,57485,5293,4778,1345,11043,2189,16012,2310,13878,2255,11774,2089
0500000US04015,04015,"Mohave County, Arizona",150470,3138,20124,2658,53646,4131,55950,4213,12153,1922,8597,1935,131922,3835,16278,2178,47739,4035,49455,4041,10274,1710,8176,1914,12869,2683,2855,944,4405,1373,4389,1348,1152,779,68,114,2778,876,957,514,452,322,1085,601,240,224,44,72,2901,934,34,39,1050,487,1021,415,487,321,309,250
0500000US04017,04017,"Navajo County, Arizona",67887,1684,11328,1269,19552,1959,24876,2174,7443,1129,4688,1177,60795,1584,10103,1133,17186,1731,22021,1962,6974,1110,4511,1160,3395,915,877,478,891,390,1305,558,271,206,51,70,2259,875,106,98,1021,578,951,574,181,214,0,198,1438,895,242,265,454,429,599,482,17,27,126,182
0500000US04019,04019,"Pima County, Arizona",669420,4948,71535,4144,143793,5902,229865,6336,131166,5272,93061,4035,565588,5992,59025,4185,121357,5563,193545,6128,110098,5347,81563,3993,78104,4994,9356,1819,19121,2563,27671,3427,14182,1920,7774,1556,9079,2030,1963,728,1194,597,3673,1322,1604,606,645,381,16649,2472,1191,875,2121,771,4976,1341,5282,1270,3079,1015
0500000US04021,04021,"Pinal County, Arizona",286710,4651,42675,3746,90272,5143,98471,4924,35185,3459,20107,2127,244893,4339,36005,3440,79411,5105,81182,3963,29888,3403,18407,2093,20970,3603,4112,1558,6332,1622,7575,2402,2303,1153,648,427,14485,2986,1760,738,3338,1433,6741,1974,1832,765,814,433,6362,1723,798,327,1191,578,2973,1212,1162,682,238,233
0500000US04025,04025,"Yavapai County, Arizona",170049,3897,15060,2489,44190,4077,69682,4520,23270,2420,17847,2211,152083,3524,13034,2490,40073,3878,62583,4309,20271,2385,16122,2201,8529,2288,1296,742,1858,847,3774,1184,1000,579,601,503,4750,1398,452,277,1423,593,1704,1048,726,437,445,366,4687,1361,278,277,836,512,1621,676,1273,570,679,471
0500000US04027,04027,"Yuma County, Arizona",128560,2232,36180,2665,33335,2852,41809,3045,10198,1752,7038,1202,112147,3193,32320,2505,29146,2718,35595,3052,9022,1775,6064,1112,10266,2333,2269,1099,2870,961,4250,1356,625,501,252,222,2625,940,831,544,778,427,660,422,0,198,356,391,3522,1028,760,613,541,341,1304,554,551,358,366,322
0500000US05007,05007,"Benton County, Arkansas",168884,2638,18244,2334,51531,3904,43530,3767,38361,2914,17218,2179,150692,3320,17019,2262,45975,3840,38689,3966,33975,2886,15034,1980,11022,2441,700,494,2802,982,3094,1152,3130,1069,1296,595,2450,864,317,224,1360,666,411,236,37,49,325,329,4720,1153,208,118,1394,681,1336,590,1219,575,563,407
0500000US05031,05031,"Craighead County, Arkansas",69140,2084,6756,1458,23439,2630,19938,2505,11268,2050,7739,1446,56220,2402,6004,1361,19034,2455,15329,2282,9254,1630,6599,1285,8386,2254,570,494,3323,1312,2441,1148,1554,1184,498,558,2639,931,49,73,554,494,1212,588,339,314,485,491,1895,829,133,128,528,495,956,522,121,194,157,183
0500000US05045,05045,"Faulkner County, Arkansas",78026,2013,5838,1596,24118,2209,23181,2126,15180,1809,9709,1750,70535,1594,5307,1486,22033,1971,19926,2194,14332,1759,8937,1700,2756,985,120,156,694,531,1063,478,574,512,305,297,2519,1078,65,92,602,378,1459,852,162,156,231,271,2216,1037,346,302,789,625,733,523,112,137,236,199
0500000US05051,05051,"Garland County, Arkansas",71928,1641,8551,2045,21679,2436,26995,2427,9394,1611,5309,1449,64548,2005,7971,2048,19953,2194,23361,2166,8559,1452,4704,1178,3777,1339,96,94,1126,641,2252,1088,227,286,76,110,2679,941,484,356,255,177,929,474,504,457,507,510,924,544,0,198,345,262,453,319,104,122,22,40
0500000US05069,05069,"Jefferson County, Arkansas",44620,1508,5628,956,17860,1826,12467,1766,5861,1129,2804,846,39938,1647,4560,925,16120,1779,11557,1724,5450,1128,2251,781,2828,778,641,363,1085,554,546,513,205,157,351,292,1328,504,377,204,627,350,151,137,173,233,0,198,526,417,50,81,28,52,213,287,33,52,202,278
0500000US05085,05085,"Lonoke County, Arkansas",49770,2070,5304,1546,17784,2272,15439,2021,8204,1401,3039,853,42687,1324,3969,1081,15129,2125,13333,1828,7541,1286,2715,751,2771,1025,370,312,1113,690,955,494,333,276,0,198,3292,1440,766,925,1418,696,922,494,186,195,0,198,1020,663,199,278,124,146,229,243,144,181,324,285
0500000US05119,05119,"Pulaski County, Arkansas",273221,3347,24133,2979,74232,4475,80489,5458,55174,3900,39193,3162,236266,3236,21639,2878,64423,4710,68476,4816,48281,3819,33447,3139,20550,2805,1411,671,5385,1526,6428,1351,3603,941,3723,1077,8480,2122,823,478,2805,1081,2843,1067,1221,837,788,437,7925,2013,260,182,1619,773,2742,969,2069,844,1235,621
0500000US05125,05125,"Saline County, Arkansas",79317,2294,7114,1479,24369,2630,28498,2772,12617,1741,6719,1420,70601,2274,6310,1366,20968,2422,25284,2481,11554,1733,6485,1376,5609,1568,341,229,2714,1278,1760,735,716,378,78,127,2104,781,245,212,581,412,824,601,298,250,156,228,1003,764,218,320,106,99,630,718,49,60,0,198
0500000US05131,05131,"Sebastian County, Arkansas",85865,2252,13352,1880,26741,2845,27095,2352,12578,2308,6099,1367,72952,2411,11643,1819,22488,2283,22998,2351,10878,1997,4945,1206,7278,1758,1258,572,2490,1006,2241,754,608,438,681,478,2910,908,333,224,952,491,696,366,532,464,397,457,2725,1245,118,166,811,618,1160,656,560,419,76,124
0500000US05143,05143,"Washington County, Arkansas",137658,3552,21996,2862,33274,3219,35623,2906,29878,3057,16887,2141,118840,3290,20355,2807,27987,3067,30830,2664,24788,2500,14880,2137,10173,2571,1133,798,2897,987,2357,1061,2519,1255,1267,639,5113,1830,208,295,1375,732,1647,830,1508,1145,375,297,3532,1044,300,228,1015,584,789,536,1063,654,365,272
0500000US05145,05145,"White County, Arkansas",48595,1755,7246,1493,18419,1854,11123,1801,7352,1627,4455,1068,43753,2030,6277,1214,16635,2005,10193,1776,6612,1531,4036,1013,3473,1138,659,586,1300,628,630,391,666,507,218,221,1009,589,286,300,390,235,259,206,74,138,0,198,360,297,24,40,94,111,41,69,0,198,201,273
0500000US06001,06001,"Alameda County, California",1179423,6461,141560,6743,214282,8322,284979,9057,312537,8272,226065,8019,1037650,6726,127240,6548,196630,8388,250789,8402,269781,7653,193210,7180,71518,4968,7520,1591,9284,1549,15009,2329,22281,2469,17424,2329,49157,4459,5666,1797,6556,1547,13345,2079,14166,2526,9424,1606,21098,3572,1134,658,1812,676,5836,1575,6309,1322,6007,1501
0500000US06007,06007,"Butte County, California",148232,2147,15215,2220,32657,2991,59708,3620,26007,2768,14645,2293,130904,3217,13633,2123,28747,2658,52377,3327,22892,2629,13255,2214,12384,2741,1348,658,2545,825,6200,2005,1439,566,852,409,3695,902,206,188,932,462,891,397,1173,504,493,345,1249,598,28,55,433,333,240,238,503,345,45,83
0500000US06013,06013,"Contra Costa County, California",782759,6151,85543,5376,132880,6253,237213,7189,206208,6440,120915,5020,696992,6001,80188,5198,116148,5948,209844,6265,183828,5634,106984,4249,47629,4651,3571,1178,9683,1738,15122,2734,12960,2152,6293,1483,27868,3696,1211,519,4679,1408,9095,2196,7307,1633,5576,1283,10270,2465,573,538,2370,1414,3152,1094,2113,693,2062,864
0500000US06017,06017,"El Dorado County, California",133376,3415,8697,1715,27263,3340,52201,3112,29327,2555,15888,2132,121282,3218,8112,1722,24194,3249,47653,2958,26584,2490,14739,2058,5026,1519,205,197,1374,707,2024,682,1133,717,290,270,5115,1395,366,241,1133,592,1695,609,1109,549,812,534,1953,1027,14,23,562,535,829,548,501,387,47,77
0500000US06019,06019,"Fresno County, California",606921,3656,143413,6508,140503,7079,199877,7900,83396,5181,39732,3377,532384,5379,126346,5783,125393,6502,172170,6752,72998,4726,35477,3255,56776,5126,13562,2375,11869,2023,21382,2781,7009,1806,2954,839,11800,2114,3134,1132,1846,823,4063,1100,1726,822,1031,463,5961,1648,371,251,1395,572,2262,997,1663,893,270,271
0500000US06023,06023,"Humboldt County, California",92183,2192,7229,1612,19516,2084,33734,2888,21001,2203,10703,1948,77434,2507,6306,1540,16719,2025,27719,2420,16778,2207,9912,1884,9942,2097,665,494,2322,913,4343,1702,2137,1081,475,373,3166,1348,174,262,222,179,1473,782,1068,679,229,224,1641,670,84,136,253,168,199,230,1018,615,87,103
0500000US06025,06025,"Imperial County, California",110663,1768,31796,2136,31636,2594,30987,2732,11418,2269,4826,1339,99105,3035,28634,2125,27864,2408,27231,2688,10656,2246,4720,1327,7727,2313,1980,916,2412,1030,2709,1101,520,482,106,178,2394,713,978,441,856,534,459,200,101,122,0,198,1437,741,204,212,504,436,588,366,141,141,0,198
0500000US06029,06029,"Kern County, California",539322,4780,142148,6847,150810,7485,159064,5835,56795,3760,30505,2850,468194,6451,125116,6416,128295,6896,138381,5510,49899,3832,26503,2621,47422,4699,11809,2517,15912,2455,13693,2368,3944,1150,2064,844,15809,2389,4516,1062,4462,1147,4152,1019,1876,689,803,447,7897,1619,707,468,2141,826,2838,799,1076,517,1135,636
0500000US06031,06031,"Kings County, California",90046,2585,24307,2318,21899,2308,30975,2761,9042,1522,3823,998,76155,2559,21178,2226,18925,2173,25165,2725,7797,1377,3090,923,7395,2136,1475,567,1163,645,4060,1399,516,378,181,212,4678,1094,1654,623,1322,403,1188,667,310,206,204,187,1818,1172,0,198,489,387,562,505,419,403,348,416
0500000US06033,06033,"Lake County, California",46940,1786,6172,1446,15847,1986,18147,1802,4917,1272,1857,615,41150,1951,5953,1446,14012,2007,15903,1671,3611,999,1671,565,2790,1234,15,21,1109,782,895,529,689,675,82,148,2169,868,204,148,652,433,621,433,591,417,101,122,831,561,0,198,74,100,728,544,26,41,3,9
0500000US06037,06037,"Los Angeles County, California",6975643,12586,1441129,17920,1456261,19333,1845525,20194,1460739,20311,771989,13995,6291223,15691,1353842,15993,1326781,18906,1657037,19091,1283135,18659,670428,11934,486492,14623,68269,4912,93812,5721,131479,7439,125130,6983,67802,4482,107780,7985,12216,2245,20326,2969,31912,3779,28027,3294,15299,2275,90148,5641,6802,1757,15342,2521,25097,3274,24447,2966,18460,2324
0500000US06039,06039,"Madera County, California",99244,2339,30162,3301,22835,2847,32111,2779,9927,1453,4209,1141,87152,2458,25097,2525,20526,2725,28827,2524,8994,1430,3708,1085,5754,1786,2299,1140,1290,758,1185,554,568,446,412,453,6228,1725,2692,1522,1011,439,2099,728,337,233,89,104,110,108,74,85,8,23,0,198,28,50,0,198
0500000US06041,06041,"Marin County, California",187122,2984,10718,1715,19621,2751,46651,3629,62285,3210,47847,3002,165394,2975,9174,1730,15915,2242,41457,3451,55105,3165,43743,2734,12261,2331,391,276,2302,1173,3485,1194,4038,1456,2045,778,7172,1662,1123,537,1078,464,1533,872,2226,974,1212,506,2295,895,30,51,326,375,176,183,916,410,847,493
0500000US06045,06045,"Mendocino County, California",64311,1431,6811,1356,17429,2155,23135,2599,10509,1597,6427,1401,56012,1821,5916,1297,15093,1989,20627,2513,8826,1573,5550,1380,4809,1403,630,419,1501,718,1419,671,874,538,385,254,2186,729,204,202,644,393,700,315,353,322,285,248,1304,693,61,100,191,228,389,390,456,310,207,201
0500000US06047,06047,"Merced County, California",160078,2612,49611,4163,39470,4020,49022,4046,14335,2769,7640,1493,143050,2921,45026,3867,35651,3666,42783,3813,12886,2609,6704,1425,10850,2396,2571,1158,3061,1242,4200,1372,752,541,266,278,4896,1461,1886,875,678,466,1237,703,599,507,496,409,1282,614,128,217,80,135,802,512,98,128,174,175
0500000US06053,06053,"Monterey County, California",274525,3053,79666,3404,57736,4483,69729,4475,40248,2866,27146,2487,246927,2925,75416,3394,52565,4178,61250,4274,35736,2488,21960,2072,14394,2405,2619,971,2160,828,4535,1261,2245,756,2835,1013,7751,1560,1166,531,2371,778,2586,928,683,330,945,628,5453,1596,465,493,640,431,1358,632,1584,722,1406,865
0500000US06055,06055,"Napa County, California",100079,1802,13872,1770,19253,1959,31110,2308,23155,1886,12689,1354,88722,1392,12566,1725,15487,1525,27985,2147,21362,1877,11322,1271,5494,1252,751,464,1413,727,2012,636,736,354,582,269,3856,1034,555,339,1220,642,719,364,780,304,582,399,2007,1136,0,198,1133,1075,394,297,277,231,203,154
0500000US06057,06057,"Nevada County, California",74938,2531,3979,1410,12836,1873,30982,2655,16499,2261,10642,1635,67731,1994,3752,1382,10997,1605,27935,2439,15429,2155,9618,1545,3219,990,130,134,909,760,1062,676,479,319,639,368,2948,1061,97,131,613,501,1562,786,388,338,288,226,1040,533,0,198,317,293,423,328,203,185,97,156
