GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01101,01101,"Montgomery County, Alabama",142676,2240,19409,2252,39952,2859,39674,2764,27988,2158,15653,1842,115535,3117,14392,2126,31424,2550,32151,2657,23942,2079,13626,1645,19177,3042,3402,1283,7181,1991,4981,1383,2704,1022,909,696,4426,1272,1010,498,786,389,1563,862,908,582,159,181,3538,1180,605,635,561,376,979,564,434,271,959,547
0500000US01103,01103,"Morgan County, Alabama",78060,1654,14703,1799,22846,2245,23448,2325,11679,1436,5384,1119,68716,2159,13133,1613,20400,2130,19601,1823,10810,1432,4772,998,6939,1804,1469,840,1604,838,3104,1404,575,384,187,171,1650,789,91,116,623,438,514,356,121,152,301,306,755,487,10,18,219,215,229,205,173,181,124,159
0500000US01115,01115,"St. Clair County, Alabama",53399,1727,9339,1602,20140,2410,15471,2026,6152,1374,2297,923,49181,1704,8813,1558,18732,2230,13645,1921,5823,1399,2168,922,2191,1035,181,181,1019,698,677,404,205,251,109,189,1695,765,345,302,339,293,867,547,124,153,20,36,332,282,0,271,50,81,282,234,0,271,0,271
0500000US01117,01117,"Shelby County, Alabama",123980,2465,9490,1346,27532,2680,34672,2510,37340,2919,14946,1659,112755,2827,8195,1257,23816,2422,31883,2569,35090,3020,13771,1670,7125,1855,660,341,2622,1242,1658,645,1529,594,656,434,2673,1129,532,382,436,274,727,521,556,365,422,345,1427,687,103,166,658,496,404,399,165,194,97,119
0500000US01121,01121,"Talladega County, Alabama",51980,1761,12123,1790,18589,1998,14510,1834,3809,831,2949,995,46592,2090,10831,1752,16605,1734,12776,1771,3565,796,2815,906,3810,1277,894,534,1558,770,1224,656,0,271,134,215,1216,451,279,196,306,228,451,303,180,209,0,271,362,254,119,192,120,120,59,100,64,118,0,271
0500000US01125,01125,"Tuscaloosa County, Alabama",108677,2051,13478,1995,34685,2530,31650,2876,16810,1981,12054,1785,96576,1994,12314,1932,31664,2433,26437,2499,15360,1984,10801,1726,6819,1581,876,527,1882,747,2891,921,891,430,279,195,3042,1168,214,256,755,538,1506,856,59,97,508,380,2240,821,74,111,384,272,816,486,500,361,466,283
0500000US01127,01127,"Walker County, Alabama",47290,1048,11466,1480,16647,1969,13842,1595,3461,806,1874,653,42790,1276,10507,1375,14982,1869,12386,1599,3096,698,1819,637,3502,1342,691,385,1341,715,1201,742,269,336,0,271,889,445,255,219,306,251,177,188,96,115,55,92,109,141,13,22,18,30,78,126,0,271,0,271
0500000US02020,02020,"Anchorage Municipality, Alaska",190718,3822,15680,1922,46916,3514,68097,4261,40249,3118,19776,2075,146523,3825,10688,1521,33885,2958,54031,3553,31586,2568,16333,1787,19332,2884,2002,783,5761,1588,6764,1855,3999,1158,806,411,4023,1095,576,347,1624,710,1205,416,297,228,321,333,20840,3254,2414,1037,5646,1619,6097,1866,4367,1513,2316,1180
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",61223,3283,4430,1386,16863,1984,23550,2198,9662,1914,6718,1500,44777,2673,2712,983,12854,2046,16368,1618,7348,1475,5495,1343,6983,1906,678,514,2320,981,3148,1034,386,262,451,476,1363,654,11,18,428,324,469,292,366,369,89,146,8100,2032,1029,746,1261,661,3565,1269,1562,1029,683,470
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",51653,2499,4788,1245,15822,2216,19336,1817,8934,1985,2773,699,44415,1872,4224,1230,12643,1877,17107,1745,8025,1820,2416,622,3310,1275,286,242,1287,834,1285,590,270,330,182,204,1013,681,78,79,0,271,310,250,487,572,138,163,2915,1389,200,240,1892,1065,634,543,152,159,37,63
0500000US04003,04003,"Cochise County, Arizona",85376,2423,14509,1795,20220,2215,31541,2700,11622,1753,7484,1520,73393,2066,13591,1711,17191,2060,26626,2331,9697,1461,6288,1288,6056,1480,588,419,2033,760,2228,1090,415,257,792,444,2281,915,175,151,539,304,962,629,337,334,268,375,3646,1394,155,181,457,365,1725,1035,1173,721,136,126
0500000US04005,04005,"Coconino County, Arizona",74290,2389,10595,1692,17862,2660,26357,2286,10267,1405,9209,1597,62331,1961,9671,1578,15136,2438,21379,1966,8690,1241,7455,1174,5760,1511,263,235,1151,884,3052,971,689,410,605,438,3277,1238,614,553,812,448,1382,721,379,249,90,107,2922,1136,47,77,763,491,544,426,509,265,1059,727
0500000US04013,04013,"Maricopa County, Arizona",2524560,11139,388832,12319,604364,16088,823125,13341,455839,12066,252400,8064,2077500,14505,311916,9753,487961,13862,674855,14659,382557,10104,220211,7754,359104,14967,66695,6311,96662,7785,121117,8570,52827,5203,21803,2624,21961,3287,3345,1023,4675,1015,8497,2160,3252,1109,2192,975,65995,5938,6876,1809,15066,2669,18656,2300,17203,3018,8194,1380
0500000US04015,04015,"Mohave County, Arizona",135292,2927,22708,2579,45535,3459,50104,3778,12164,2295,4781,1041,113174,4139,18612,2543,36731,3228,42891,3538,10674,2087,4266,973,14521,3229,2114,1027,6470,2130,5086,1676,711,540,140,163,990,515,95,111,626,441,155,130,65,86,49,80,6607,1854,1887,874,1708,828,1972,875,714,331,326,401
0500000US04017,04017,"Navajo County, Arizona",70544,2659,14172,1905,18757,2496,28196,2918,6082,1465,3337,1061,61207,2409,12881,1580,16910,2307,23465,2571,4913,1415,3038,968,3540,1847,448,447,915,704,1658,1060,519,532,0,271,3713,1940,603,668,487,531,2040,1280,538,582,45,74,2084,968,240,231,445,310,1033,590,112,133,254,322
0500000US04019,04019,"Pima County, Arizona",676237,5310,100231,5651,158554,7490,228593,8659,114227,5652,74632,4776,567541,6462,81287,5159,131782,6844,188031,7686,99048,4751,67393,4325,80844,5297,15594,2710,22067,2995,30076,2848,9898,2009,3209,876,9582,2147,1555,629,1714,703,3718,1400,1557,869,1038,848,18270,2932,1795,1111,2991,1054,6768,1636,3724,1121,2992,1074
0500000US04021,04021,"Pinal County, Arizona",213070,5087,32207,3561,61459,4146,79058,4957,26867,2754,13479,1787,176747,4675,26793,3095,51219,3652,65245,4169,21682,2306,11808,1615,16516,3451,2851,1213,5092,1710,6713,1966,1657,728,203,196,14305,3364,1711,886,3745,1582,4761,1636,3016,1320,1072,653,5502,1387,852,383,1403,586,2339,834,512,364,396,306
0500000US04025,04025,"Yavapai County, Arizona",153699,3297,14088,2178,40893,3820,64043,3857,21508,2639,13167,1966,134300,3595,11685,2179,34630,3488,56868,3732,18961,2542,12156,1853,11863,2446,1908,940,3575,1400,4323,1268,1501,739,556,502,3586,1206,375,227,1623,951,1027,543,340,240,221,174,3950,1193,120,193,1065,667,1825,705,706,406,234,224
0500000US04027,04027,"Yuma County, Arizona",118615,2461,35847,2505,29286,2655,37031,3163,11257,2007,5194,1052,103771,2453,32241,2497,25783,2784,31985,2936,9195,1829,4567,970,9486,1996,2760,1303,2606,927,2212,1055,1366,787,542,372,1315,942,198,219,349,387,555,451,213,351,0,271,4043,1355,648,360,548,357,2279,1047,483,347,85,97
0500000US05007,05007,"Benton County, Arkansas",137866,2787,20708,2025,47287,3893,37659,2707,22985,2597,9227,1545,117658,3648,17876,1793,37816,3117,33438,2599,20306,2430,8222,1609,15268,3208,1798,925,7416,2589,3301,1070,2169,1163,584,437,3104,1374,835,716,1443,834,413,271,261,251,152,185,1836,642,199,250,612,367,507,320,249,188,269,259
0500000US05031,05031,"Craighead County, Arkansas",61853,1978,12180,1956,22341,2497,13580,1725,8522,1630,5230,1352,51225,2231,10260,1790,18167,2202,10945,1440,7284,1564,4569,1252,7679,2105,1113,695,2939,1197,2109,1056,1128,717,390,395,1677,851,672,603,678,417,142,174,110,147,75,127,1272,734,135,116,557,343,384,371,0,271,196,304
0500000US05045,05045,"Faulkner County, Arkansas",62859,2045,7609,1935,19095,1918,18639,2066,12758,1937,4758,926,53747,2030,6251,1807,17273,1833,15764,1983,10302,1636,4157,838,5919,1823,892,763,1106,704,2121,1037,1406,777,394,302,1922,883,427,459,467,433,726,437,279,260,23,51,1271,736,39,68,249,231,28,51,771,619,184,178
0500000US05051,05051,"Garland County, Arkansas",68660,2549,8785,1417,22880,2304,22380,1900,9824,1606,4791,1115,60122,2363,7876,1327,19594,1716,19696,1886,8439,1476,4517,1111,5134,1653,803,546,1736,837,1521,908,1017,713,57,93,1605,862,106,111,466,324,899,658,134,223,0,271,1799,1328,0,271,1084,1005,264,278,234,255,217,267
0500000US05069,05069,"Jefferson County, Arkansas",51455,1442,10395,1600,17685,1692,14133,1423,6679,1538,2563,913,44579,1785,9228,1519,15694,1592,11586,1520,6145,1512,1926,627,4399,1618,854,533,1354,693,1870,887,240,280,81,141,2243,1058,313,240,586,310,623,643,227,258,494,636,234,220,0,271,51,85,54,90,67,82,62,104
0500000US05085,05085,"Lonoke County, Arkansas",42375,1501,5944,1287,13932,1466,15880,1741,4505,1077,2114,676,37341,1748,5001,1201,12704,1498,13749,1641,3975,1078,1912,609,2814,1118,570,415,652,446,1463,922,71,116,58,98,1445,598,322,229,559,413,386,310,178,136,0,271,775,435,51,85,17,32,282,289,281,261,144,149
0500000US05119,05119,"Pulaski County, Arkansas",250236,3360,29714,3583,65825,4319,82064,4610,45157,3182,27476,2719,213309,4166,24782,3151,56143,3908,69947,4257,38231,3032,24206,2694,24935,3685,3801,1788,7217,1784,8731,2519,3606,959,1580,707,6443,1509,834,466,1592,721,2123,797,1154,643,740,463,5549,1552,297,302,873,595,1263,551,2166,1098,950,609
0500000US05125,05125,"Saline County, Arkansas",67008,1869,6354,1366,25538,2555,20012,1919,10646,1719,4458,1018,60771,1516,5634,1300,23023,2308,18055,1958,9869,1724,4190,980,2487,825,369,275,689,397,1086,548,279,246,64,79,3085,1129,351,257,1693,985,628,412,223,274,190,189,665,479,0,271,133,160,243,242,275,229,14,31
0500000US05131,05131,"Sebastian County, Arkansas",81020,2293,16331,2057,24846,2383,26519,2296,9225,1592,4099,904,70087,2330,13420,1975,21198,2189,22765,2041,8735,1538,3969,857,6975,1895,2224,1118,2156,1066,2323,946,142,163,130,152,1213,827,47,79,415,333,498,566,253,260,0,271,2745,1316,640,563,1077,704,933,563,95,115,0,271
0500000US05143,05143,"Washington County, Arkansas",121958,3152,21951,2521,35963,3142,29379,2338,23837,2227,10828,1705,99905,3119,17895,2449,29354,2885,23169,2125,20193,2335,9294,1607,15928,2698,2659,1234,4797,1427,4671,1311,2614,916,1187,669,3027,1127,664,498,997,776,706,577,495,298,165,187,3098,1408,733,534,815,540,833,524,535,433,182,199
0500000US05145,05145,"White County, Arkansas",47249,1479,8352,1473,18173,2044,13056,1813,5050,1082,2618,738,40771,1795,7076,1335,16007,2025,11184,1636,4305,1034,2199,736,4893,1307,747,522,1988,751,1493,916,390,260,275,361,1235,752,514,385,178,192,110,130,289,300,144,185,350,376,15,24,0,271,269,362,66,107,0,271
0500000US06001,06001,"Alameda County, California",1015698,7081,149196,7121,203510,8977,256999,7554,241722,8379,164271,6867,871324,7535,130334,6349,175566,8229,219131,7523,204480,7183,141813,5885,92656,6171,14893,3371,19537,3257,23140,2668,24350,3246,10736,1941,37319,4113,3086,1145,6443,1878,10885,1805,9694,2246,7211,1631,14399,2658,883,616,1964,790,3843,1375,3198,983,4511,1538
0500000US06007,06007,"Butte County, California",136708,2403,17977,2131,31918,2916,54915,3424,21124,1807,10774,1392,116188,2653,15663,2053,27045,2524,45574,3078,18253,1737,9653,1312,13372,2215,1169,478,3697,1283,6290,1414,1546,639,670,315,5384,1372,1092,628,875,417,1992,877,974,640,451,276,1764,1100,53,92,301,241,1059,928,351,329,0,271
0500000US06013,06013,"Contra Costa County, California",683004,5496,82306,5851,141568,5839,207026,8080,163567,7464,88537,4835,598909,8304,67840,4945,118483,5794,181896,7952,149123,6971,81567,4513,57089,7011,10547,2961,17108,2742,16680,2706,8895,2106,3859,980,20072,2929,2390,916,5082,1293,6889,1679,3774,1062,1937,753,6934,1747,1529,797,895,435,1561,585,1775,716,1174,622
0500000US06017,06017,"El Dorado County, California",123610,2759,8347,1567,30286,3200,47300,3486,24375,2504,13302,1904,107877,2517,7015,1318,25556,2863,40987,3015,21926,2279,12393,1750,7184,1899,548,352,2041,1095,2758,1079,1412,612,425,367,5695,1554,479,424,1688,873,2357,1029,716,407,455,414,2854,1301,305,376,1001,836,1198,822,321,303,29,49
0500000US06019,06019,"Fresno County, California",535700,4378,150847,5580,121545,5979,157871,5365,69645,4129,35792,3145,461177,6710,128808,5069,102627,5501,137420,4884,61130,3847,31192,2863,60384,5415,17422,3169,16207,2791,16329,2187,6586,1505,3840,1008,10044,1768,3389,1085,1855,642,2530,834,1610,985,660,453,4095,1443,1228,902,856,717,1592,689,319,252,100,119
0500000US06023,06023,"Humboldt County, California",85291,1946,8087,1337,20973,2437,33164,2709,16014,1793,7053,1284,71574,1785,6989,1303,18494,2333,27194,2442,13175,1708,5722,1187,8063,1535,420,258,1725,600,3613,1087,1594,733,711,407,3029,998,674,534,436,299,958,712,660,419,301,252,2625,830,4,11,318,334,1399,656,585,356,319,288
0500000US06025,06025,"Imperial County, California",96824,1981,35205,2452,20498,2283,27064,2591,9647,1720,4410,1070,84613,1729,31622,2414,16852,1981,23739,2382,8847,1687,3553,910,7109,1486,2079,990,2367,978,1747,697,273,344,643,499,2567,801,1152,681,909,526,181,151,264,235,61,100,2535,1165,352,411,370,285,1397,842,263,260,153,203
0500000US06029,06029,"Kern County, California",460634,3875,130329,5137,125957,5672,138286,5578,43928,3045,22134,2126,381284,5243,107140,5734,102653,4582,115842,5174,36626,2928,19023,2002,58769,4906,16919,2527,18447,3047,17463,3106,4773,1238,1167,399,14857,2402,4930,1076,3535,1073,3324,1092,1978,977,1090,623,5724,1277,1340,489,1322,605,1657,875,551,333,854,455
0500000US06031,06031,"Kings County, California",89097,2520,23731,2443,23192,2552,30473,2749,8774,1753,2927,748,75287,2370,20651,2310,19201,2328,25680,2345,7473,1636,2282,716,6849,1755,1530,795,2045,920,2518,1030,614,357,142,157,5821,1553,1227,420,1718,600,1977,889,472,497,427,251,1140,537,323,350,228,195,298,340,215,257,76,92
0500000US06033,06033,"Lake County, California",45625,1834,5175,1296,11959,1665,20306,2362,6513,1125,1672,730,41462,1836,4613,1264,10541,1497,18792,2353,6048,1208,1468,692,2654,1060,284,293,1098,786,1038,582,125,97,109,130,950,568,123,115,208,283,279,304,340,365,0,271,559,367,155,171,112,135,197,178,0,271,95,157
0500000US06037,06037,"Los Angeles County, California",6380606,13754,1542658,22542,1334748,19447,1686371,22639,1197678,19656,619151,11895,5577231,22788,1379732,22966,1169325,19031,1463601,21813,1024739,19499,539834,12079,615842,18982,131423,7969,128626,7643,171784,9497,128952,7259,55057,3785,112865,7116,20468,2796,22686,2897,33562,3709,24340,2996,11809,1889,74668,6428,11035,2110,14111,2652,17424,2794,19647,2763,12451,1869
0500000US06039,06039,"Madera County, California",92265,2846,27595,2244,21893,2707,29373,2678,10337,1815,3067,804,79612,2425,24134,2227,18236,2464,25692,2356,8689,1396,2861,780,5163,1551,1686,958,1319,718,1302,759,767,759,89,137,7065,1973,1522,637,2166,1054,2379,1115,881,727,117,143,425,436,253,313,172,278,0,271,0,271,0,271
0500000US06041,06041,"Marin County, California",176607,3319,13292,2069,22967,2743,44402,3507,54657,3491,41289,3279,156058,3269,11568,1880,20241,2618,38299,2930,49096,3438,36854,3170,11484,2218,1259,712,1094,740,2940,1244,3560,1074,2631,824,6789,1559,399,229,1121,485,2069,1122,1767,683,1433,628,2276,1048,66,108,511,442,1094,608,234,179,371,323
0500000US06045,06045,"Mendocino County, California",59521,1329,9318,1439,13924,1692,23176,2197,8313,1525,4790,963,54684,1259,9087,1478,12670,1531,21012,1984,7553,1519,4362,1057,2828,944,141,185,671,422,1591,822,124,159,301,279,1210,698,90,104,165,156,409,349,478,400,68,87,799,590,0,271,418,471,164,167,158,184,59,96
0500000US06047,06047,"Merced County, California",140182,2990,47599,3608,32511,2713,44333,3384,11005,1783,4734,891,117680,3057,40312,2943,26907,2384,37220,3447,9009,1454,4232,921,15052,2368,4096,1273,4092,1230,5310,1075,1274,719,280,213,6005,2082,2712,1750,1158,488,1296,740,684,521,155,151,1445,822,479,458,354,354,507,463,38,65,67,80
0500000US06053,06053,"Monterey County, California",250725,3164,77005,3525,49487,3682,70269,4434,32593,2762,21371,2334,212155,3908,65806,3354,42874,3553,59343,3973,26202,2378,17930,2144,26154,2956,8578,2336,4102,1093,8095,1360,4023,1332,1356,499,6519,1364,1655,587,1621,637,1360,605,1264,748,619,280,5897,1684,966,629,890,614,1471,644,1104,689,1466,737
0500000US06055,06055,"Napa County, California",87342,2763,13227,2156,16546,2079,29087,2603,17890,2089,10592,1688,77018,2820,11907,2090,14332,1921,24958,2212,15912,2043,9909,1678,7676,1660,869,577,1994,846,3339,1147,1248,575,226,203,2320,989,451,378,220,181,480,328,730,444,439,337,328,330,0,271,0,271,310,326,0,271,18,31
0500000US06057,06057,"Nevada County, California",71657,1925,4437,1195,16340,2133,29332,2433,12972,1757,8576,1449,64047,1814,3144,1036,14281,2106,26698,2262,12436,1673,7488,1361,3467,1302,121,177,935,588,1420,695,266,251,725,814,2196,836,731,466,579,560,593,326,191,254,102,168,1947,829,441,376,545,403,621,415,79,84,261,194
0500000US06059,06059,"Orange County, California",1981218,8903,333080,8818,370245,8532,599750,11100,440074,9388,238069,7909,1709235,11961,280583,8047,312938,8689,516943,9689,386307,8436,212464,7347,199508,10483,45239,5789,41888,4795,56904,4277,38880,4244,16597,1980,47009,5497,4956,1160,10149,2021,15872,3097,10117,2126,5915,1525,25466,3280,2302,842,5270,1514,10031,2167,4770,1230,3093,1042
0500000US06061,06061,"Placer County, California",231048,4295,17411,2468,48463,4150,88530,4926,52154,3409,24490,2464,201318,4037,14814,2515,41939,3669,78061,4573,44508,2950,21996,2365,16860,3034,1776,1031,3935,1362,5433,1460,4175,1147,1541,596,9893,2361,507,513,1633,844,4466,1335,2598,1417,689,622,2977,1275,314,386,956,648,570,383,873,648,264,336
0500000US06065,06065,"Riverside County, California",1264695,8360,264652,8567,319576,9346,433771,11407,158295,6382,88401,5435,1061339,13640,217273,8497,265281,8636,366057,9963,134798,6733,77930,5016,147641,11566,36666,4649,42672,5218,47849,5263,14203,2616,6251,1303,38710,3655,8026,1686,8472,1769,13251,1971,6049,1661,2912,1044,17005,2938,2687,1048,3151,910,6614,1686,3245,1051,1308,693
0500000US06067,06067,"Sacramento County, California",895956,6227,131661,5795,192722,7437,327782,8303,168527,5385,75264,4289,731178,8832,105220,5403,156419,7333,263531,6938,142229,4364,63779,3842,125425,8040,21510,3090,28383,3771,49769,4003,18203,2836,7560,1703,28224,3654,4151,1271,5630,1309,10656,2218,5611,1745,2176,727,11129,1912,780,431,2290,868,3826,1085,2484,679,1749,667
