GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01081,01081,"Lee County, Alabama",89175,2714,8094,1913,20920,2289,30306,2936,17399,1968,12456,1522,77834,2890,6796,1832,18597,2170,26830,2786,14894,1978,10717,1373,6863,1716,575,481,1474,591,2808,1122,1559,831,447,401,1634,720,462,294,455,366,130,152,120,202,467,527,2844,1221,261,228,394,342,538,347,826,515,825,517
0500000US01083,01083,"Limestone County, Alabama",61857,1734,9450,1528,19241,2038,17012,2051,9798,1798,6356,1317,55257,1863,8264,1477,17596,1932,14677,1885,8725,1697,5995,1301,4360,1540,732,664,1313,777,1758,1029,408,348,149,198,1313,568,397,287,90,102,381,235,355,325,90,113,927,596,57,103,242,270,196,204,310,354,122,194
0500000US01089,01089,"Madison County, Alabama",238838,3170,20329,2434,53998,3727,66578,4917,62004,3171,35929,3363,209903,3423,17486,2345,47526,3788,56761,4322,55453,3299,32677,3100,18545,2328,2315,822,4247,1194,6686,1439,3534,893,1763,817,2809,1079,159,182,691,472,573,354,1004,539,382,319,7581,2091,369,329,1534,749,2558,1432,2013,1014,1107,634
0500000US01095,01095,"Marshall County, Alabama",65452,1851,14306,1991,18818,2227,21480,1787,6928,1225,3920,880,56885,1524,11407,1708,17067,2328,18460,1622,6309,1116,3642,877,4247,1013,1601,572,983,511,1346,626,129,104,188,179,2729,1214,796,563,530,403,888,540,461,386,54,95,1591,1007,502,644,238,262,786,680,29,54,36,61
0500000US01097,01097,"Mobile County, Alabama",276188,2215,40429,3887,89927,4497,80752,4402,45127,2968,19953,2354,246221,2517,36035,3785,80086,4223,71963,4186,40451,2886,17686,2172,23287,2569,3729,972,7410,1421,7057,1287,3624,1098,1467,677,1985,621,364,196,642,350,557,374,220,222,202,219,4695,1174,301,282,1789,715,1175,750,832,503,598,420
0500000US01101,01101,"Montgomery County, Alabama",146596,2486,21488,2120,36675,2845,41916,2784,28892,2707,17625,1864,123499,3317,17372,2019,29759,2362,35141,2756,25888,2528,15339,1611,17027,2718,3554,1183,5783,1762,5686,1454,1335,557,669,456,3275,1154,465,289,834,543,415,340,821,508,740,542,2795,855,97,128,299,234,674,394,848,403,877,539
0500000US01103,01103,"Morgan County, Alabama",81338,2080,14752,2390,22122,2526,26177,2561,12891,2022,5396,946,71422,2308,11019,2147,20489,2320,23235,2341,11502,2043,5177,939,7087,1865,2746,1302,1120,699,2226,1014,850,468,145,165,1934,1058,616,300,351,191,354,274,539,709,74,123,895,516,371,295,162,256,362,247,0,189,0,189
0500000US01115,01115,"St. Clair County, Alabama",59082,1917,10261,1742,20420,2382,20782,2563,4360,1169,3259,1081,54723,1775,9323,1728,18773,2294,19393,2523,4267,1184,2967,998,2314,963,402,317,830,441,829,517,52,90,201,316,1345,908,447,278,652,543,238,367,0,189,8,14,700,468,89,146,165,192,322,331,41,68,83,140
0500000US01117,01117,"Shelby County, Alabama",139326,2763,12141,1690,29611,3013,41102,2826,39006,3016,17466,2165,125774,2567,9902,1498,26683,2852,37688,2929,35188,2875,16313,1969,5645,1653,686,447,2025,1096,1302,543,1575,959,57,99,5080,1219,1082,609,711,421,1263,598,1457,718,567,382,2827,919,471,415,192,177,849,567,786,364,529,345
0500000US01121,01121,"Talladega County, Alabama",57172,1445,13558,1870,18485,1731,16425,1874,5213,1196,3491,1067,50476,2116,12133,1980,16537,1698,14121,1862,4929,1218,2756,953,3926,1605,955,706,1174,520,1358,898,161,225,278,276,1999,813,164,138,587,388,837,633,123,122,288,271,771,443,306,271,187,187,109,187,0,189,169,202
0500000US01125,01125,"Tuscaloosa County, Alabama",126004,2136,16899,2211,37004,2605,31851,2731,26377,2644,13873,2081,111918,2172,15028,2050,33290,2685,28928,2585,22153,2497,12519,1828,9295,1779,1426,587,2967,1064,2175,758,2193,954,534,378,3395,1389,370,362,654,557,458,288,1331,744,582,503,1396,560,75,88,93,111,290,300,700,392,238,186
0500000US02020,02020,"Anchorage Municipality, Alaska",193446,3273,11258,1846,47535,3471,66217,3698,42063,3251,26373,2618,155331,3975,8678,1460,36053,3097,52142,3218,35198,3069,23260,2465,22196,2939,1663,789,6697,1590,8508,2058,4081,1114,1247,688,4209,901,228,169,1934,652,1318,365,400,211,329,236,11710,2239,689,453,2851,996,4249,1213,2384,860,1537,610
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",60636,2226,3068,958,11754,1686,25172,2319,13874,2074,6768,1347,48710,2068,2294,771,9691,1649,19391,2065,11375,1979,5959,1266,6210,1804,301,300,1297,625,3597,1426,656,340,359,390,854,401,0,189,192,160,199,201,341,292,122,131,4862,1433,473,387,574,392,1985,904,1502,600,328,260
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",62741,1890,5387,831,19711,1401,24760,1841,8597,1378,4286,866,54810,1210,4530,800,17489,1376,21236,1566,7468,1119,4087,840,4055,995,522,265,1391,532,1780,574,229,146,133,133,2046,737,276,242,747,322,763,437,194,245,66,118,1830,1432,59,82,84,112,981,792,706,719,0,189
0500000US04001,04001,"Apache County, Arizona",44032,849,9099,1169,15435,1443,13508,1322,4154,884,1836,583,41486,826,8612,1131,14765,1396,12635,1249,3830,841,1644,588,1102,505,69,95,539,418,434,230,55,61,5,9,895,423,277,292,95,160,312,237,197,239,14,24,549,315,141,220,36,59,127,103,72,81,173,157
0500000US04003,04003,"Cochise County, Arizona",85951,2234,11226,1379,19361,1928,37242,2285,11255,1560,6867,1317,73458,1863,9415,1036,16141,1791,33283,2025,8930,1353,5689,1114,6119,1597,1180,675,2189,971,2003,692,514,400,233,203,3327,1124,544,301,350,252,1199,622,467,310,767,608,3047,977,87,105,681,519,757,491,1344,681,178,164
0500000US04005,04005,"Coconino County, Arizona",81152,2295,8573,1150,18015,1758,27856,2370,14179,1890,12529,1897,70822,1908,8193,1126,16625,1647,24122,1937,11037,1559,10845,1852,4434,1336,196,180,414,265,1496,677,1731,827,597,495,2591,1073,34,43,555,350,813,433,711,453,478,431,3305,1148,150,178,421,289,1425,779,700,355,609,458
0500000US04013,04013,"Maricopa County, Arizona",2701767,10154,360619,10239,624053,13019,896280,15662,524975,10412,295840,7275,2306882,12632,306575,9729,539742,12982,755400,13980,447546,9287,257619,6715,300910,11316,44535,4021,65097,5248,108462,6323,58164,3460,24652,2570,28718,3173,4479,1352,6873,1387,11499,2142,2968,968,2899,1188,65257,5138,5030,1292,12341,2088,20919,2923,16297,2326,10670,1857
0500000US04015,04015,"Mohave County, Arizona",146401,3386,21724,2621,56866,3349,51195,3503,10782,1539,5834,1103,125052,3616,17096,2379,48948,3371,44436,3228,9502,1512,5070,994,13973,2536,2928,1378,5700,1697,4408,1266,671,458,266,191,2457,761,789,407,515,317,708,365,246,212,199,206,4919,1374,911,420,1703,730,1643,638,363,323,299,212
0500000US04017,04017,"Navajo County, Arizona",67003,1503,10873,1125,21501,1957,24025,1758,5831,926,4773,1036,59972,1720,9691,1072,19829,1863,21463,1755,4928,864,4061,911,4903,1232,958,482,1252,507,1524,626,719,340,450,421,1136,480,128,138,229,195,672,399,68,94,39,52,992,463,96,110,191,209,366,271,116,131,223,271
0500000US04019,04019,"Pima County, Arizona",660127,4724,83106,5193,151777,5270,222353,7018,116707,5306,86184,4057,555267,6861,70159,4529,125199,5438,184355,6208,100783,4559,74771,3701,77215,5861,10516,2145,20418,2838,29369,3504,10707,2343,6205,1212,10410,1958,1592,757,2679,811,3451,907,1328,483,1360,556,17235,2565,839,464,3481,1052,5178,1490,3889,998,3848,1000
0500000US04021,04021,"Pinal County, Arizona",262928,4672,41239,4039,77385,4996,98008,5310,30371,2620,15925,2284,231230,5077,36686,3800,67941,4633,85569,5137,26511,2429,14523,2127,15322,3508,2967,1166,3979,1170,6466,1779,1209,660,701,616,8303,1369,1269,669,3149,803,2868,761,885,498,132,131,8073,2077,317,226,2316,925,3105,1036,1766,829,569,365
0500000US04025,04025,"Yavapai County, Arizona",165386,3182,16900,2235,41025,3676,63080,3703,27006,3258,17375,2004,141694,3577,13501,1942,35622,3560,55499,3470,22311,2919,14761,1756,15117,2806,2560,957,3700,1117,4389,1335,3088,1499,1380,666,3285,966,450,477,965,600,1107,522,576,319,187,177,5290,1511,389,314,738,325,2085,1016,1031,568,1047,578
0500000US04027,04027,"Yuma County, Arizona",127663,2371,36514,2659,30311,2423,42075,2784,11859,1784,6904,1473,110133,2781,34027,2666,26273,2357,33375,2343,10373,1631,6085,1417,11617,2383,1989,797,2925,1092,5385,1417,1090,566,228,201,2000,687,260,195,575,371,1060,602,49,58,56,92,3913,1574,238,201,538,332,2255,1094,347,348,535,552
0500000US05007,05007,"Benton County, Arkansas",161741,2784,20530,2220,48477,3258,40680,2356,33722,2413,18332,2476,142533,2687,17726,2064,43334,3396,36678,2333,29455,2447,15340,2258,11781,2176,2088,952,3347,1128,2218,658,2735,1018,1393,700,3081,1111,424,311,872,702,983,498,355,257,447,307,4346,1383,292,178,924,571,801,398,1177,573,1152,617
0500000US05031,05031,"Craighead County, Arkansas",66918,2050,6301,1091,23240,2783,20434,2166,10973,1915,5970,1187,56453,2080,5456,1042,18620,2088,17191,2149,9647,1797,5539,1146,5803,1545,677,473,2351,990,2038,1035,632,377,105,101,3058,1165,123,162,1714,1111,833,468,225,200,163,197,1604,956,45,80,555,426,372,265,469,656,163,184
0500000US05045,05045,"Faulkner County, Arkansas",73433,2244,5438,1071,20825,2359,24692,2428,14232,1885,8246,1523,62142,2460,4170,935,18083,2231,20818,2087,11750,1668,7321,1556,6918,2011,683,439,1882,731,2510,1121,1058,580,785,538,3362,1403,219,195,741,544,1112,625,1290,871,0,189,1011,679,366,558,119,122,252,201,134,181,140,186
0500000US05051,05051,"Garland County, Arkansas",69452,2007,8993,1588,23459,2969,23895,2317,8096,1437,5009,1183,58597,1795,6904,1354,18788,2174,21248,2200,6878,1244,4779,1135,6334,1471,1430,834,2222,816,1895,783,744,724,43,74,1336,505,407,229,413,254,363,224,153,237,0,189,3185,1483,252,303,2036,1388,389,292,321,250,187,183
0500000US05069,05069,"Jefferson County, Arkansas",47599,1020,6911,1413,18737,1617,14398,1433,4773,1032,2780,795,42972,1026,6382,1330,17199,1540,12831,1325,4376,988,2184,698,2310,794,100,140,784,408,1071,603,89,92,266,314,1765,726,376,262,570,390,459,364,233,232,127,146,552,317,53,72,184,183,37,61,75,120,203,252
0500000US05085,05085,"Lonoke County, Arkansas",46697,1368,5487,1187,15349,1665,15714,1614,7173,1274,2974,793,42242,1286,5045,1104,13838,1601,13681,1536,6721,1279,2957,794,1940,866,172,165,646,375,1105,764,0,189,17,31,1859,860,270,313,728,492,583,386,278,306,0,189,656,496,0,189,137,162,345,330,174,213,0,189
0500000US05119,05119,"Pulaski County, Arkansas",267357,4149,30699,3893,65031,4562,81984,4338,56156,3975,33487,2982,220257,4480,23841,3393,53849,4072,66920,3888,46773,3754,28874,2874,30305,3870,5158,1964,7746,1938,9268,1886,6102,1551,2031,649,6999,1483,929,514,1736,651,2190,774,1320,647,824,513,9796,2275,771,607,1700,771,3606,1524,1961,601,1758,665
0500000US05125,05125,"Saline County, Arkansas",79265,2005,8101,1793,27469,2775,24776,1998,11650,1765,7269,1410,69902,1987,6633,1459,24564,2589,21745,1891,10623,1625,6337,1304,5814,1906,1147,884,1560,845,1885,916,561,370,661,611,1578,546,110,116,837,408,437,275,150,150,44,74,1971,1310,211,245,508,504,709,564,316,515,227,232
0500000US05131,05131,"Sebastian County, Arkansas",82752,1929,15605,1757,25269,2379,26069,2239,11597,1773,4212,1095,73338,2278,13101,1682,22646,2436,23976,2132,10410,1511,3205,820,6092,1610,1736,1050,1778,767,1598,760,609,486,371,387,1863,995,222,232,415,283,144,188,511,458,571,565,1459,528,546,369,430,232,351,228,67,82,65,78
0500000US05143,05143,"Washington County, Arkansas",134725,2806,19682,2957,36815,2540,35412,3144,26939,2644,15877,2241,116087,2883,17098,2578,33181,2688,29351,2764,23065,2556,13392,2140,10527,2247,1664,1088,1686,725,4030,1336,1931,792,1216,598,3571,984,309,295,1031,467,1009,549,778,369,444,335,4540,1446,611,497,917,515,1022,566,1165,542,825,482
0500000US05145,05145,"White County, Arkansas",51171,1930,9245,1561,20406,2165,11759,1846,5526,1308,4235,1027,44207,2034,8225,1515,17755,2000,9644,1519,4929,1258,3654,1009,4722,1271,915,576,1987,774,1443,879,244,254,133,134,1046,410,60,85,481,305,358,188,54,102,93,123,1196,569,45,77,183,191,314,260,299,221,355,267
0500000US06001,06001,"Alameda County, California",1140581,6233,142579,7064,209424,7956,283584,8140,293341,7858,211653,6640,1015353,5824,132199,6851,189246,7608,253173,8078,255447,6785,185288,6622,65535,3768,5246,1336,11655,1711,14748,1528,20171,2430,13715,1808,43039,4444,4313,1486,6209,1479,11389,1837,12533,2149,8595,1852,16654,2544,821,463,2314,753,4274,1143,5190,1456,4055,1107
0500000US06007,06007,"Butte County, California",145784,2249,16751,1992,30403,2426,57845,2524,29217,2571,11568,1622,122892,2589,13254,1709,26184,2583,48576,2590,25051,2449,9827,1460,17157,2619,2878,1173,3271,780,6738,1405,3110,1042,1160,549,4430,1400,619,377,737,410,1947,871,872,465,255,223,1305,583,0,189,211,190,584,440,184,254,326,226
0500000US06013,06013,"Contra Costa County, California",752586,5800,85077,4495,134910,5962,233613,7330,187934,6835,111052,4515,675007,6820,75631,4353,121534,6158,210298,6769,167076,6184,100468,4420,50388,5135,7128,1654,9890,1853,15079,2389,12339,2367,5952,1473,20404,2410,1971,621,2662,777,5822,1206,6108,1349,3841,996,6787,1433,347,285,824,424,2414,835,2411,790,791,403
0500000US06017,06017,"El Dorado County, California",134277,2616,9159,1739,30353,2754,50744,3168,27778,2685,16243,1917,117733,2990,6897,1644,26361,2468,44394,3237,25489,2454,14592,1711,7704,2012,1393,776,2513,968,2882,932,686,481,230,136,5579,1230,838,459,660,283,2522,903,726,354,833,611,3261,1061,31,57,819,488,946,644,877,556,588,409
0500000US06019,06019,"Fresno County, California",588439,3955,150293,6312,138357,6381,186150,6750,76220,4750,37419,3138,503309,6446,130200,6333,116375,5774,157972,6709,66269,4344,32493,2714,66689,5254,16157,2693,17893,2880,22757,2892,6827,1875,3055,987,13117,1948,2841,902,2776,1044,3592,845,2463,839,1445,716,5324,1573,1095,789,1313,839,1829,850,661,479,426,298
0500000US06023,06023,"Humboldt County, California",89732,1732,9537,1724,20597,2109,34376,2382,16247,1712,8975,1287,78132,2266,8080,1583,17853,1864,30044,2363,13765,1595,8390,1218,8419,1931,1443,778,1841,650,3570,1379,1454,704,111,119,2540,923,14,24,903,587,474,301,847,517,302,256,641,379,0,189,0,189,288,174,181,164,172,225
0500000US06025,06025,"Imperial County, California",108453,2261,35350,3115,24042,2845,33419,2790,10135,1670,5507,1185,95743,2906,30947,2819,20919,2573,29262,2632,9338,1629,5277,1200,8156,2529,2588,1063,1968,1071,2924,1314,573,457,103,148,3277,980,1483,549,672,382,1017,428,105,112,0,189,1277,697,332,343,483,449,216,194,119,161,127,154
0500000US06029,06029,"Kern County, California",520491,3616,139398,6073,152155,7519,145996,6598,55394,3970,27548,3010,458470,5931,125088,6071,132583,7105,126459,6379,50853,3839,23487,2688,41576,4672,8905,1828,13814,2905,13125,2280,2842,895,2890,1322,13527,1791,4256,869,3985,1010,3898,991,755,558,633,378,6918,1777,1149,645,1773,1138,2514,727,944,420,538,303
0500000US06031,06031,"Kings County, California",92878,1923,24203,2092,23384,2115,30191,2474,9891,2085,5209,1175,76328,2515,20397,1952,18418,1879,24584,2499,8962,2043,3967,1012,8506,1696,1901,844,2419,732,3082,962,552,366,552,451,5211,1024,1513,527,1873,625,1302,441,255,282,268,397,2833,948,392,287,674,502,1223,577,122,151,422,311
0500000US06033,06033,"Lake County, California",47568,1619,6817,1218,16919,1950,17644,2088,4613,1104,1575,483,40895,1551,5609,1016,14958,1970,15081,1801,3959,1078,1288,465,3424,1359,864,492,1144,614,1208,799,160,230,48,81,1731,603,344,287,245,235,940,500,63,103,139,163,1518,840,0,189,572,648,415,413,431,313,100,121
0500000US06037,06037,"Los Angeles County, California",6863193,10713,1508974,17947,1459460,19741,1797883,19849,1371272,16312,725604,12679,6138008,16099,1388412,16160,1326424,19332,1603468,17236,1187823,15929,631881,12213,530775,15141,94706,6224,98747,6129,140838,7048,132128,6824,64356,4557,107332,6943,16986,2447,18953,2647,30156,3393,25732,3227,15505,2299,87078,5923,8870,1958,15336,2308,23421,2963,25589,3177,13862,2485
0500000US06039,06039,"Madera County, California",97148,2444,26319,2765,26057,2571,29607,2778,11144,1619,4021,931,88228,2212,24366,2665,23347,2682,27353,2657,9977,1516,3185,871,3457,1297,659,489,1051,640,1057,538,311,330,379,327,4644,1421,899,618,1365,676,1132,611,791,515,457,404,819,638,395,497,294,316,65,94,65,111,0,189
0500000US06041,06041,"Marin County, California",190553,3185,14884,2105,20892,2821,43629,3064,65539,3640,45609,3113,168982,2814,13310,2029,17795,2262,38875,3010,57720,3527,41282,2681,10448,1867,102,111,1588,755,2178,875,3864,1166,2716,885,8605,2232,1196,818,1062,589,2057,692,3090,1304,1200,630,2518,908,276,212,447,423,519,335,865,577,411,280
0500000US06045,06045,"Mendocino County, California",61320,1623,7446,1163,16963,2036,20876,1789,10581,1709,5454,1065,53835,1450,6659,1018,14302,1908,18578,1670,9516,1558,4780,932,5162,1396,687,500,1977,1123,1482,649,856,482,160,158,1777,697,39,51,600,357,756,420,182,209,200,198,546,397,61,73,84,111,60,99,27,46,314,345
0500000US06047,06047,"Merced County, California",157531,2442,49932,3802,39484,2922,45427,3061,14274,1955,8414,1403,139977,2988,44412,3390,34988,3006,40024,3133,13064,1941,7489,1300,10208,2262,3122,1222,2634,842,3475,1140,838,392,139,116,6080,1821,2232,1243,1247,652,1649,734,261,219,691,535,1266,551,166,192,615,362,279,227,111,125,95,111
0500000US06053,06053,"Monterey County, California",270387,3447,84650,3894,53490,3996,70409,3931,39183,2561,22655,2284,241428,3383,77843,3896,47736,3669,62446,3482,33765,2444,19638,2194,15612,2637,4401,1572,2939,861,4477,1049,2629,729,1166,538,7646,1654,1804,696,1982,895,2315,808,1015,635,530,322,5701,1449,602,342,833,417,1171,523,1774,677,1321,580
0500000US06055,06055,"Napa County, California",96904,2068,15409,1732,17537,2015,33101,2306,19842,1706,11015,1323,85927,2109,13864,1552,15151,1837,28995,2322,18180,1695,9737,1269,6604,1538,987,567,1755,945,2462,781,959,434,441,275,3306,1166,558,434,545,309,1178,611,433,282,592,321,1067,416,0,189,86,111,466,305,270,239,245,208
