GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0500000US01081,01081,"Lee County, Alabama",76977,2108,10285,1775,19459,1609,22537,2317,13238,1791,11458,1453,66732,1849,8619,1499,17329,1597,20020,2074,11129,1485,9635,1297,5683,1241,1112,525,1439,604,1317,541,1033,601,782,461,1404,657,371,490,218,242,447,333,184,199,184,177,3158,1095,183,237,473,331,753,570,892,578,857,473
0500000US01083,01083,"Limestone County, Alabama",53954,1627,9779,1383,15695,1817,15315,1766,9205,1351,3960,806,49448,1750,8295,1343,14521,1752,14189,1707,8773,1359,3670,801,2705,842,737,399,677,363,645,437,399,264,247,213,1020,621,272,260,272,256,443,411,33,55,0,273,781,479,475,349,225,215,38,64,0,273,43,77
0500000US01089,01089,"Madison County, Alabama",224270,3141,28416,3256,49243,4069,64542,4267,48806,3365,33263,2870,198218,2786,23440,2999,42959,3769,58490,4067,42809,2805,30520,2732,16015,2428,2402,983,3800,1122,4194,1230,4134,1316,1485,674,4235,1410,1209,609,1182,648,1048,480,591,484,205,233,5802,2032,1365,844,1302,759,810,503,1272,764,1053,571
0500000US01095,01095,"Marshall County, Alabama",59649,2069,13126,2246,19463,2197,18768,2153,4973,986,3319,987,52470,2568,11083,2129,17730,2170,16096,2067,4242,931,3319,987,5092,1810,1510,996,1268,771,1958,1132,356,380,0,273,1670,822,533,590,271,250,678,459,188,243,0,273,417,530,0,273,194,307,36,65,187,306,0,273
0500000US01097,01097,"Mobile County, Alabama",272506,3100,46234,3621,87131,4909,83077,4351,37315,3211,18749,1977,236323,3786,39270,3246,74833,4233,70344,3986,34312,3066,17564,1846,24394,3518,5191,1530,8273,2099,8142,1654,2007,848,781,434,4713,1229,1107,762,1207,631,1523,718,693,393,183,197,7076,2229,666,537,2818,1277,3068,1273,303,197,221,188
0500000US01101,01101,"Montgomery County, Alabama",147420,2841,22641,2407,41713,3024,37720,2807,26165,2405,19181,2571,120854,3030,18277,2335,33655,2879,29443,2463,22593,2273,16886,2408,17300,2524,3236,1081,5130,1290,5521,1573,1986,752,1427,656,5072,1809,862,468,1789,937,1508,877,664,589,249,236,4194,1516,266,277,1139,754,1248,589,922,651,619,462
0500000US01103,01103,"Morgan County, Alabama",82120,2067,17274,2600,26382,2387,25378,2199,8859,1650,4227,987,73287,2004,14677,2358,23440,2269,22960,2167,8104,1648,4106,991,4350,1429,905,547,1706,804,1208,638,463,303,68,118,3469,1421,1326,1016,1101,640,882,482,107,131,53,86,1014,635,366,336,135,160,328,316,185,181,0,273
0500000US01115,01115,"St. Clair County, Alabama",58272,2010,11732,1911,20522,2064,17894,2503,6230,1694,1894,702,51702,2511,10653,1910,17742,1780,15559,2304,5854,1660,1894,702,3536,1646,613,508,1468,781,1303,1082,152,205,0,273,2641,978,398,225,1151,832,959,470,133,183,0,273,393,329,68,114,161,170,73,120,91,153,0,273
0500000US01117,01117,"Shelby County, Alabama",130248,2831,10709,1870,27910,2673,39658,3424,36693,3019,15278,1943,114850,2384,9199,1665,25352,2660,33336,2942,32592,2668,14371,1823,7280,1642,779,547,1446,669,3738,1203,1106,512,211,166,4931,1543,479,452,815,554,1952,842,1499,751,186,299,3187,1517,252,289,297,270,632,526,1496,1061,510,336
0500000US01121,01121,"Talladega County, Alabama",53911,2272,12526,1641,20575,1817,13473,1848,4532,1027,2805,911,47311,2284,10277,1611,18397,1736,12184,1789,4027,908,2426,888,2998,1035,1051,505,934,482,845,484,46,79,122,151,2558,1282,832,670,916,680,289,241,264,362,257,326,1044,545,366,417,328,199,155,184,195,243,0,273
0500000US01125,01125,"Tuscaloosa County, Alabama",112975,1578,14543,1973,35407,2865,32126,3139,17818,2020,13081,1703,101329,2605,12928,1719,32798,2777,29013,3047,15873,1777,10717,1317,8031,2146,1308,849,2224,1049,2409,1010,1168,609,922,545,2695,1081,254,207,371,274,464,281,777,592,829,642,920,472,53,78,14,28,240,270,0,273,613,436
0500000US01127,01127,"Walker County, Alabama",46609,1210,13152,1693,15771,1654,13949,1721,2481,865,1256,485,41863,1611,11703,1655,13789,1680,12858,1663,2340,845,1173,473,3117,1078,818,554,1568,737,688,445,23,39,20,37,1264,690,545,371,318,338,350,269,51,84,0,273,365,317,86,139,96,133,53,71,67,108,63,106
0500000US02020,02020,"Anchorage Municipality, Alaska",196362,5286,15438,2398,42933,3948,73674,4217,42240,3247,22077,2855,152859,3012,11444,1979,29481,3140,57625,3803,35810,2748,18499,2501,15313,2638,1358,667,4969,1250,5789,1616,2417,780,780,482,3381,901,341,254,1073,507,1117,607,642,381,208,198,24809,4138,2295,1208,7410,1867,9143,2122,3371,1183,2590,1130
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",65122,2320,6031,1610,16278,2488,25100,3175,11273,1949,6440,1510,47997,2086,4439,1342,12432,2197,17395,2449,8400,1649,5331,1257,7728,2007,661,521,1809,875,3055,1253,1948,984,255,241,1324,827,81,97,325,302,862,582,56,96,0,273,8073,1732,850,712,1712,687,3788,1134,869,489,854,615
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",59533,2405,4287,899,20781,2453,22622,2063,7768,1423,4075,834,49565,1595,3567,814,15860,1544,19351,1610,7003,1388,3784,833,3194,936,142,111,1486,572,1306,615,170,152,90,130,1529,568,267,215,575,321,595,395,92,146,0,273,5245,2038,311,329,2860,1563,1370,846,503,470,201,257
0500000US04003,04003,"Cochise County, Arizona",86287,2632,11561,1457,20868,2344,36828,2731,10684,1763,6346,1323,75089,2379,10744,1425,17517,1966,31640,2473,9099,1753,6089,1300,6190,1644,434,420,2135,1009,2757,849,840,534,24,45,2324,1143,270,255,459,381,1267,820,202,209,126,151,2684,943,113,131,757,436,1164,481,543,478,107,144
0500000US04005,04005,"Coconino County, Arizona",79577,2827,11361,1675,17200,2048,25220,2595,14610,2181,11186,1737,67394,2631,10263,1588,15383,2024,20918,1967,11557,1890,9273,1556,6091,1417,493,350,1104,465,1933,914,1733,905,828,507,3536,1313,387,448,597,410,1382,826,945,656,225,284,2556,956,218,186,116,136,987,490,375,275,860,808
0500000US04013,04013,"Maricopa County, Arizona",2407381,9489,333569,11085,588336,11786,809477,15605,447336,11750,228663,8311,1991097,13781,266755,9637,484717,10605,658291,13505,380920,11705,200414,7723,328741,13941,55479,5762,81965,6638,122186,7532,49226,4501,19885,2481,25331,3574,4182,1180,6781,1772,10098,2190,2930,907,1340,629,62212,4645,7153,1707,14873,2126,18902,2802,14260,2054,7024,1489
0500000US04015,04015,"Mohave County, Arizona",143104,3286,20828,2740,48956,3800,55660,3572,11054,1803,6606,1562,121995,3392,17798,2289,41620,3383,46876,3299,9676,1664,6025,1457,13267,2703,2135,948,3768,1453,6275,1636,814,565,275,330,3564,1686,576,505,1548,1097,1244,819,0,273,196,305,4278,1565,319,217,2020,868,1265,599,564,652,110,161
0500000US04017,04017,"Navajo County, Arizona",66622,2091,11496,1519,18262,2422,25943,2590,6682,1412,4239,979,57378,1952,10262,1423,16188,2125,21293,2291,5641,1264,3994,969,5011,1657,681,387,896,533,2647,1324,718,561,69,119,3560,1301,440,302,1076,973,1743,751,135,162,166,271,673,360,113,151,102,117,260,263,188,153,10,18
0500000US04019,04019,"Pima County, Arizona",643172,4332,84686,5416,145996,5921,218996,5963,114207,4857,79287,4135,541049,7159,69249,4534,123058,5677,181612,5664,96547,4494,70583,3936,76361,5931,12350,2366,17947,2891,29638,3113,11498,1911,4928,1080,8400,1850,1812,1072,1441,616,3302,1035,1302,677,543,416,17362,2558,1275,540,3550,844,4444,1051,4860,1353,3233,993
0500000US04021,04021,"Pinal County, Arizona",241752,4682,38566,4752,70965,4901,90357,5440,27629,3039,14235,2372,207669,5005,32246,4311,61763,5093,78551,5184,22454,2735,12655,2204,15189,3176,3650,1492,3554,1110,6119,1922,1589,730,277,228,12931,2883,1520,915,3690,1183,3814,1349,2932,1140,975,592,5963,1394,1150,494,1958,727,1873,709,654,495,328,234
0500000US04025,04025,"Yavapai County, Arizona",151793,3488,16543,3361,38455,2836,62960,3655,22169,2493,11666,1637,129521,3970,13927,2946,33844,2498,52014,3489,18824,2318,10912,1570,13671,3001,2069,1535,2785,1096,6885,1935,1597,746,335,227,4261,1399,428,317,552,439,2005,975,981,717,295,249,4340,1340,119,146,1274,547,2056,886,767,470,124,143
0500000US04027,04027,"Yuma County, Arizona",117336,2282,30604,2917,30569,2713,39594,3053,11183,1975,5386,1338,105995,2682,27820,2968,27742,2653,36128,3068,9893,1759,4412,1011,7316,1864,1436,911,1901,810,2796,1241,1010,674,173,174,1655,750,743,553,480,473,274,209,0,273,158,261,2370,1132,605,442,446,334,396,316,280,314,643,603
0500000US05007,05007,"Benton County, Arkansas",141110,3100,20916,2321,43561,3640,38593,3207,26463,2692,11577,2022,122526,2652,18142,2170,37564,3595,33310,2803,23511,2349,9999,1760,10071,1912,1259,825,3478,1155,3191,1197,1571,762,572,399,5144,1577,1023,692,1439,832,1239,851,948,619,495,424,3369,1015,492,268,1080,638,853,448,433,298,511,387
0500000US05031,05031,"Craighead County, Arkansas",60313,1955,9946,1702,20038,1928,16363,1692,8632,1360,5334,1264,49116,1771,7403,1473,16408,1730,13901,1654,6924,1175,4480,1184,7029,1698,2188,1002,2280,857,1602,588,730,362,229,209,2134,870,298,276,429,326,351,243,614,433,442,456,2034,773,57,93,921,630,509,304,364,274,183,178
0500000US05045,05045,"Faulkner County, Arkansas",66006,2250,10096,1525,20752,1959,19086,2013,10812,1509,5260,1018,57009,2034,8449,1427,18498,1924,16176,1866,9348,1515,4538,992,4625,1209,779,554,1340,648,1380,737,1049,748,77,131,3254,1138,745,769,772,598,1119,609,235,175,383,432,1118,561,123,123,142,156,411,387,180,233,262,334
0500000US05051,05051,"Garland County, Arkansas",69580,1666,12109,1859,20670,1890,22579,2407,8082,1746,6140,1360,58363,1745,10344,1797,17118,1812,18110,2087,7341,1651,5450,1303,7332,1673,1137,557,2667,969,2675,1122,412,409,441,346,2189,809,359,263,643,384,819,609,225,214,143,173,1696,719,269,264,242,253,975,571,104,119,106,127
0500000US05069,05069,"Jefferson County, Arkansas",48715,4009,6969,1453,18256,2362,15200,2325,6170,1356,2120,605,39262,3544,5702,1232,14584,2061,12457,2106,5004,1101,1515,533,5291,1423,455,343,2445,875,1866,897,149,158,376,302,3396,1383,812,617,922,783,632,342,911,724,119,173,766,493,0,273,305,330,245,304,106,132,110,94
0500000US05085,05085,"Lonoke County, Arkansas",44905,1758,5943,1553,16948,2024,14340,1923,5014,1207,2660,941,38319,1260,4811,1343,14602,1865,12102,1720,4333,1037,2471,926,2614,864,499,308,1065,687,995,476,55,98,0,273,2953,1354,633,600,1101,885,667,726,363,558,189,155,1019,664,0,273,180,177,576,571,263,263,0,273
0500000US05119,05119,"Pulaski County, Arkansas",257043,4085,29400,2957,67920,4411,82682,4162,51323,3385,25718,2428,213595,4110,24204,2703,55053,3743,68699,3697,43390,3231,22249,2187,27819,3631,3810,1386,8850,1949,8503,2040,4960,1679,1696,698,8559,1840,809,475,2993,902,3005,966,1391,660,361,326,7070,1844,577,547,1024,562,2475,1131,1582,886,1412,644
0500000US05125,05125,"Saline County, Arkansas",70184,1942,7575,1183,24622,2198,21674,1770,11119,1612,5194,1354,63073,2359,6828,1206,21939,1919,19415,1895,10113,1443,4778,1353,4983,1605,391,333,1887,1107,1669,1007,707,566,329,263,1768,923,295,369,676,603,525,469,257,199,15,26,360,292,61,98,120,152,65,108,42,70,72,89
0500000US05131,05131,"Sebastian County, Arkansas",83753,2309,14961,2267,27648,3043,25186,2074,9771,1457,6187,1312,73613,2274,12893,2144,23629,2524,22409,2083,9126,1457,5556,1287,4025,1172,518,345,2158,873,1134,589,84,143,131,128,2872,1084,547,426,1019,722,1052,708,132,164,122,208,3243,1163,1003,689,842,532,591,305,429,404,378,329
0500000US05143,05143,"Washington County, Arkansas",115732,3083,21716,2606,33930,2722,30836,2827,19028,2208,10222,1943,97530,3009,18499,2623,28729,2369,25346,2568,16187,1986,8769,1757,12631,2294,2650,1018,3412,1188,3815,1357,1744,821,1010,637,3391,1263,417,420,1297,666,1192,795,163,215,322,419,2180,957,150,220,492,293,483,337,934,595,121,141
0500000US06001,06001,"Alameda County, California",1023518,6822,144023,7431,205740,8637,264994,7056,244705,8015,164056,6490,875054,8505,122785,6948,176636,8341,224340,7086,210567,6676,140726,6138,96837,7372,16569,3007,20637,3317,26566,3481,20068,2971,12997,1891,36503,3700,3953,1249,5666,1627,10302,2099,9944,1580,6638,1634,15124,2897,716,448,2801,959,3786,1017,4126,1246,3695,1728
0500000US06007,06007,"Butte County, California",144345,2352,19346,2366,35031,2542,56558,3507,22465,2251,10945,1478,118881,3129,14981,2126,28794,2214,46244,3315,18595,2053,10267,1408,18158,2961,2745,1178,5319,1563,7711,2008,1928,700,455,285,5012,1332,1215,614,618,332,1770,815,1257,539,152,153,2294,1026,405,364,300,206,833,540,685,490,71,120
0500000US06013,06013,"Contra Costa County, California",695027,5729,78365,5065,137109,5952,215315,7543,169336,6827,94902,4761,607514,7389,66924,4762,112801,5482,191565,7336,149350,5987,86874,4632,61156,6229,9472,2156,18290,2851,16923,2874,12480,2478,3991,1224,18704,3097,1671,785,4083,1348,5070,1474,4864,1404,3016,926,7653,1529,298,292,1935,858,1757,714,2642,976,1021,464
0500000US06017,06017,"El Dorado County, California",126278,2643,7716,1686,28389,3038,50706,3942,27106,2533,12361,1884,110164,3048,6220,1371,24171,2727,43634,3684,24718,2664,11421,1812,10051,2538,840,804,2954,1161,4300,1433,1489,809,468,403,4242,1290,557,407,949,533,1993,881,647,381,96,113,1821,731,99,169,315,230,779,441,252,232,376,349
0500000US06019,06019,"Fresno County, California",544495,3335,142037,6183,122135,5481,171408,7290,73276,4545,35639,3261,472985,5490,122527,5768,106377,5157,147340,6831,64676,4099,32065,3090,57558,4837,15787,2981,12830,2099,19804,3165,6717,1921,2420,916,10025,1785,2741,914,1865,800,3048,852,1368,563,1003,514,3927,1283,982,590,1063,782,1216,544,515,306,151,158
0500000US06023,06023,"Humboldt County, California",93194,2109,8670,1656,24460,2579,36618,2722,16681,1798,6765,940,79885,1860,7340,1522,20436,2236,31634,2766,14289,1733,6186,852,7872,1530,528,321,2270,858,3424,1128,1361,547,289,199,3659,1303,370,406,1022,822,1163,728,872,481,232,216,1778,771,432,291,732,464,397,379,159,242,58,98
0500000US06025,06025,"Imperial County, California",104123,2094,37412,2330,22668,2432,30131,2345,9067,1552,4845,1328,88810,2460,31928,2475,18640,2108,25231,2228,8334,1512,4677,1309,10821,1872,4605,1253,2555,959,3218,987,424,239,19,34,3606,1349,756,395,1228,584,1222,657,309,363,91,118,886,564,123,151,245,210,460,409,0,273,58,91
0500000US06029,06029,"Kern County, California",479676,4560,139046,5018,121534,5900,146210,5863,48123,3514,24763,2643,399660,6290,113935,5067,99975,5714,122527,5855,41109,3231,22114,2465,61857,4843,19549,3068,16946,2584,18158,2517,5326,1217,1878,650,11662,2117,3822,896,3372,1039,3183,1140,794,516,491,363,6497,1395,1740,880,1241,570,2342,939,894,503,280,307
0500000US06031,06031,"Kings County, California",94933,2464,28313,2243,25519,2442,30418,2460,7899,1314,2784,771,80647,2046,24927,2154,21623,1871,25029,2428,6594,1206,2474,704,6790,1732,2328,1198,1457,825,2407,827,385,244,213,195,6643,1927,1011,408,2328,1219,2448,991,856,738,0,273,853,612,47,78,111,121,534,442,64,101,97,122
0500000US06033,06033,"Lake County, California",44252,1530,5948,1405,13490,1958,17484,1988,4780,1339,2550,938,39400,2187,5054,1260,11505,1693,15797,2054,4533,1308,2511,937,3037,1364,601,572,1350,787,1072,652,14,26,0,273,1293,696,250,300,542,469,462,439,0,273,39,64,522,416,43,95,93,158,153,187,233,227,0,273
0500000US06037,06037,"Los Angeles County, California",6393375,11060,1545824,19909,1309004,17573,1682422,20115,1206304,17643,649821,12350,5526112,20033,1366633,18061,1142341,15330,1446772,19277,1013268,16599,557098,10040,675810,18818,150952,9037,128599,7172,178654,9800,149831,7842,67774,4511,112784,7140,18903,2826,24723,3113,32878,3418,23643,3212,12637,2246,78669,5647,9336,1688,13341,2141,24118,3423,19562,2415,12312,2125
0500000US06039,06039,"Madera County, California",94056,2769,30428,2957,22023,2680,27373,2557,10609,1707,3623,1136,80619,2857,25722,2638,18515,2362,23535,2427,9347,1593,3500,1098,6859,2333,2533,1487,1290,795,2262,1055,774,494,0,273,5488,1509,1727,723,1658,750,1537,748,443,305,123,153,1090,847,446,537,560,653,39,64,45,73,0,273
0500000US06041,06041,"Marin County, California",184882,3438,14760,2064,21979,2272,45902,3925,59517,3510,42724,3592,159691,3443,12596,2152,19417,2120,39358,3654,50091,3045,38229,3414,14976,2739,1840,842,1265,695,4062,1268,5092,1597,2717,1029,7915,1965,324,247,1119,477,1942,668,3161,1207,1369,678,2300,1112,0,273,178,170,540,387,1173,775,409,318
0500000US06045,06045,"Mendocino County, California",56449,1838,9197,1629,14844,2046,20022,2255,7400,1700,4986,1028,51029,2022,8512,1689,12960,1855,18198,2107,6660,1665,4699,1037,3894,1220,277,425,1395,699,1294,754,672,465,256,258,1095,545,366,359,395,320,235,137,68,108,31,52,431,378,42,69,94,98,295,348,0,273,0,273
0500000US06047,06047,"Merced County, California",145435,2402,44377,3397,39269,3368,43955,3354,11986,1682,5848,1232,126443,3281,39769,3287,33481,3205,37211,2976,10848,1611,5134,1139,12573,2536,3190,1196,4120,1309,4228,1460,697,416,338,291,4129,1264,1192,643,1165,616,1599,855,173,140,0,273,2290,870,226,251,503,346,917,507,268,248,376,379
0500000US06053,06053,"Monterey County, California",255177,3271,72389,3923,53031,3614,71431,3717,35990,3316,22336,2152,221520,4123,63347,3774,47648,3288,61877,3423,30125,3000,18523,1966,21789,3442,7182,1942,4118,1251,5059,1323,3153,1236,2277,637,6474,1389,1672,594,1002,406,2058,855,1354,596,388,253,5394,1261,188,186,263,219,2437,1046,1358,614,1148,653
0500000US06055,06055,"Napa County, California",91350,2033,15325,1876,18383,1956,32448,2634,16428,1911,8766,1681,80747,2442,13337,1781,16101,1953,28973,2388,14525,1719,7811,1533,7337,1732,1685,876,1685,710,2373,862,1159,575,435,396,2544,848,236,338,529,424,852,404,651,385,276,244,722,469,67,107,68,113,250,218,93,154,244,300
0500000US06057,06057,"Nevada County, California",72771,2140,3532,1199,16066,2067,30903,2335,15746,2238,6524,1304,62554,2380,3305,1157,13324,2102,25712,2124,14368,2160,5845,1185,6592,1729,112,163,1571,801,3392,992,1026,619,491,414,1964,1032,0,273,393,224,1264,891,176,209,131,211,1661,831,115,133,778,574,535,394,176,173,57,95
