"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	15918	2372875	670.8
	"1999"	"1999"	"1 year"	"1"	1141	2361807	48.3
	"1999"	"1999"	"2 years"	"2"	792	2363906	33.5
	"1999"	"1999"	"3 years"	"3"	617	2404607	25.7
	"1999"	"1999"	"4 years"	"4"	498	2480391	20.1
	"1999"	"1999"	"5 years"	"5"	458	2507831	18.3
	"1999"	"1999"	"6 years"	"6"	390	2533880	15.4
	"1999"	"1999"	"7 years"	"7"	424	2611416	16.2
	"1999"	"1999"	"8 years"	"8"	421	2611664	16.1
	"1999"	"1999"	"9 years"	"9"	378	2631771	14.4
	"1999"	"1999"	"10 years"	"10"	409	2579420	15.9
	"1999"	"1999"	"11 years"	"11"	426	2512946	17.0
	"1999"	"1999"	"12 years"	"12"	406	2494822	16.3
	"1999"	"1999"	"13 years"	"13"	518	2485446	20.8
	"1999"	"1999"	"14 years"	"14"	697	2485774	28.0
	"1999"	"1999"	"15 years"	"15"	884	2436234	36.3
	"1999"	"1999"	"16 years"	"16"	1280	2489121	51.4
	"1999"	"1999"	"17 years"	"17"	1597	2492324	64.1
	"1999"	"1999"	"18 years"	"18"	1933	2452910	78.8
	"1999"	"1999"	"19 years"	"19"	2016	2504495	80.5
	"1999"	"1999"	"20 years"	"20"	1938	2397132	80.8
	"1999"	"1999"	"21 years"	"21"	1955	2305639	84.8
	"1999"	"1999"	"22 years"	"22"	1812	2277489	79.6
	"1999"	"1999"	"23 years"	"23"	1783	2208990	80.7
	"1999"	"1999"	"24 years"	"24"	1716	2271385	75.5
	"1999"	"1999"	"25 years"	"25"	1640	2275273	72.1
	"1999"	"1999"	"26 years"	"26"	1774	2285446	77.6
	"1999"	"1999"	"27 years"	"27"	1839	2437690	75.4
	"1999"	"1999"	"28 years"	"28"	1958	2577318	76.0
	"1999"	"1999"	"29 years"	"29"	2039	2611903	78.1
	"1999"	"1999"	"30 years"	"30"	2098	2638425	79.5
	"1999"	"1999"	"31 years"	"31"	2239	2482305	90.2
	"1999"	"1999"	"32 years"	"32"	2471	2548108	97.0
	"1999"	"1999"	"33 years"	"33"	2669	2564419	104.1
	"1999"	"1999"	"34 years"	"34"	2961	2728354	108.5
	"1999"	"1999"	"35 years"	"35"	3298	2870217	114.9
	"1999"	"1999"	"36 years"	"36"	3541	2828488	125.2
	"1999"	"1999"	"37 years"	"37"	3861	2848357	135.6
	"1999"	"1999"	"38 years"	"38"	4224	2819320	149.8
	"1999"	"1999"	"39 years"	"39"	4576	2862384	159.9
	"1999"	"1999"	"40 years"	"40"	4805	2891955	166.2
	"1999"	"1999"	"41 years"	"41"	5207	2753557	189.1
	"1999"	"1999"	"42 years"	"42"	5592	2774569	201.5
	"1999"	"1999"	"43 years"	"43"	6052	2652483	228.2
	"1999"	"1999"	"44 years"	"44"	6492	2622015	247.6
	"1999"	"1999"	"45 years"	"45"	6861	2608686	263.0
	"1999"	"1999"	"46 years"	"46"	7259	2456942	295.4
