"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	16027	2379411	673.6
	"1999"	"1999"	"1 year"	"1"	1151	2367933	48.6
	"1999"	"1999"	"2 years"	"2"	798	2369582	33.7
	"1999"	"1999"	"3 years"	"3"	616	2410062	25.6
	"1999"	"1999"	"4 years"	"4"	501	2486216	20.2
	"1999"	"1999"	"5 years"	"5"	460	2513460	18.3
	"1999"	"1999"	"6 years"	"6"	394	2539839	15.5
	"1999"	"1999"	"7 years"	"7"	423	2617237	16.2
	"1999"	"1999"	"8 years"	"8"	420	2617302	16.0
	"1999"	"1999"	"9 years"	"9"	380	2637357	14.4
	"1999"	"1999"	"10 years"	"10"	408	2584921	15.8
	"1999"	"1999"	"11 years"	"11"	426	2518274	16.9
	"1999"	"1999"	"12 years"	"12"	409	2499889	16.4
	"1999"	"1999"	"13 years"	"13"	521	2490286	20.9
	"1999"	"1999"	"14 years"	"14"	698	2490519	28.0
	"1999"	"1999"	"15 years"	"15"	884	2440635	36.2
	"1999"	"1999"	"16 years"	"16"	1280	2493900	51.3
	"1999"	"1999"	"17 years"	"17"	1601	2497104	64.1
	"1999"	"1999"	"18 years"	"18"	1941	2457540	79.0
	"1999"	"1999"	"19 years"	"19"	2022	2509423	80.6
	"1999"	"1999"	"20 years"	"20"	1947	2402222	81.0
	"1999"	"1999"	"21 years"	"21"	1963	2310540	85.0
	"1999"	"1999"	"22 years"	"22"	1811	2283197	79.3
	"1999"	"1999"	"23 years"	"23"	1798	2214991	81.2
	"1999"	"1999"	"24 years"	"24"	1731	2278132	76.0
	"1999"	"1999"	"25 years"	"25"	1649	2282230	72.3
	"1999"	"1999"	"26 years"	"26"	1780	2292547	77.6
	"1999"	"1999"	"27 years"	"27"	1850	2445806	75.6
	"1999"	"1999"	"28 years"	"28"	1977	2585235	76.5
	"1999"	"1999"	"29 years"	"29"	2052	2620084	78.3
	"1999"	"1999"	"30 years"	"30"	2103	2645964	79.5
	"1999"	"1999"	"31 years"	"31"	2253	2488609	90.5
	"1999"	"1999"	"32 years"	"32"	2483	2554773	97.2
	"1999"	"1999"	"33 years"	"33"	2682	2570843	104.3
	"1999"	"1999"	"34 years"	"34"	2966	2735541	108.4
	"1999"	"1999"	"35 years"	"35"	3310	2877789	115.0
	"1999"	"1999"	"36 years"	"36"	3553	2835623	125.3
	"1999"	"1999"	"37 years"	"37"	3872	2855292	135.6
	"1999"	"1999"	"38 years"	"38"	4261	2825970	150.8
	"1999"	"1999"	"39 years"	"39"	4592	2869277	160.0
	"1999"	"1999"	"40 years"	"40"	4830	2898987	166.6
	"1999"	"1999"	"41 years"	"41"	5234	2760194	189.6
	"1999"	"1999"	"42 years"	"42"	5617	2781183	202.0
	"1999"	"1999"	"43 years"	"43"	6081	2658470	228.7
	"1999"	"1999"	"44 years"	"44"	6519	2627930	248.1
	"1999"	"1999"	"45 years"	"45"	6886	2614691	263.4
	"1999"	"1999"	"46 years"	"46"	7289	2462121	296.0
	"1999"	"1999"	"47 years"	"47"	7585	2423955	312.9
	"1999"	"1999"	"48 years"	"48"	7906	2282709	346.3
	"1999"	"1999"	"49 years"	"49"	8413	2311334	364.0
	"1999"	"1999"	"50 years"	"50"	8893	2308556	385.2
	"1999"	"1999"	"51 years"	"51"	9628	2200345	437.6
	"1999"	"1999"	"52 years"	"52"	10670	2364147	451.3
	"1999"	"1999"	"53 years"	"53"	9339	1706260	547.3
	"1999"	"1999"	"54 years"	"54"	10060	1774973	566.8
	"1999"	"1999"	"55 years"	"55"	11060	1734840	637.5
	"1999"	"1999"	"56 years"	"56"	12124	1772549	684.0
	"1999"	"1999"	"57 years"	"57"	11789	1537564	766.7
	"1999"	"1999"	"58 years"	"58"	12134	1449163	837.3
	"1999"	"1999"	"59 years"	"59"	12681	1384365	916.0
	"1999"	"1999"	"60 years"	"60"	13169	1377563	956.0
	"1999"	"1999"	"61 years"	"61"	14230	1294500	1099.3
	"1999"	"1999"	"62 years"	"62"	14894	1231608	1209.3
	"1999"	"1999"	"63 years"	"63"	16062	1218538	1318.1
	"1999"	"1999"	"64 years"	"64"	17614	1218490	1445.6
	"1999"	"1999"	"65 years"	"65"	18169	1127205	1611.9
	"1999"	"1999"	"66 years"	"66"	19204	1117823	1718.0
	"1999"	"1999"	"67 years"	"67"	20856	1126060	1852.1
	"1999"	"1999"	"68 years"	"68"	22743	1127434	2017.2
	"1999"	"1999"	"69 years"	"69"	25160	1114813	2256.9
	"1999"	"1999"	"70 years"	"70"	26394	1101391	2396.4
	"1999"	"1999"	"71 years"	"71"	28453	1071681	2655.0
	"1999"	"1999"	"72 years"	"72"	30542	1023282	2984.7
	"1999"	"1999"	"73 years"	"73"	32442	1003615	3232.5
	"1999"	"1999"	"74 years"	"74"	34455	1003585	3433.2
	"2000"	"2000"	"< 1 year"	"0"	16078	2383080	674.7
	"2000"	"2000"	"1 year"	"1"	1140	2389750	47.7
	"2000"	"2000"	"2 years"	"2"	791	2372811	33.3
	"2000"	"2000"	"3 years"	"3"	528	2410050	21.9
	"2000"	"2000"	"4 years"	"4"	479	2469509	19.4
	"2000"	"2000"	"5 years"	"5"	449	2491017	18.0
	"2000"	"2000"	"6 years"	"6"	403	2524166	16.0
	"2000"	"2000"	"7 years"	"7"	392	2584281	15.2
	"2000"	"2000"	"8 years"	"8"	383	2620245	14.6
	"2000"	"2000"	"9 years"	"9"	368	2670165	13.8
	"2000"	"2000"	"10 years"	"10"	366	2669496	13.7
	"2000"	"2000"	"11 years"	"11"	443	2569411	17.2
	"2000"	"2000"	"12 years"	"12"	430	2545080	16.9
	"2000"	"2000"	"13 years"	"13"	503	2501161	20.1
	"2000"	"2000"	"14 years"	"14"	681	2518525	27.0
	"2000"	"2000"	"15 years"	"15"	884	2494265	35.4
	"2000"	"2000"	"16 years"	"16"	1232	2469858	49.9
	"2000"	"2000"	"17 years"	"17"	1545	2514052	61.5
	"2000"	"2000"	"18 years"	"18"	1871	2507195	74.6
	"2000"	"2000"	"19 years"	"19"	2046	2532584	80.8
	"2000"	"2000"	"20 years"	"20"	2072	2484151	83.4
	"2000"	"2000"	"21 years"	"21"	2101	2365727	88.8
	"2000"	"2000"	"22 years"	"22"	1920	2326145	82.5
	"2000"	"2000"	"23 years"	"23"	1846	2290535	80.6
	"2000"	"2000"	"24 years"	"24"	1806	2284942	79.0
	"2000"	"2000"	"25 years"	"25"	1749	2347892	74.5
	"2000"	"2000"	"26 years"	"26"	1793	2268223	79.0
	"2000"	"2000"	"27 years"	"27"	1877	2370626	79.2
	"2000"	"2000"	"28 years"	"28"	1909	2484293	76.8
	"2000"	"2000"	"29 years"	"29"	2096	2654675	79.0
	"2000"	"2000"	"30 years"	"30"	2127	2706739	78.6
	"2000"	"2000"	"31 years"	"31"	2334	2529201	92.3
	"2000"	"2000"	"32 years"	"32"	2334	2520475	92.6
	"2000"	"2000"	"33 years"	"33"	2633	2531437	104.0
	"2000"	"2000"	"34 years"	"34"	2855	2630645	108.5
	"2000"	"2000"	"35 years"	"35"	3160	2826977	111.8
	"2000"	"2000"	"36 years"	"36"	3583	2812778	127.4
	"2000"	"2000"	"37 years"	"37"	3873	2816476	137.5
	"2000"	"2000"	"38 years"	"38"	4215	2833775	148.7
	"2000"	"2000"	"39 years"	"39"	4487	2865716	156.6
	"2000"	"2000"	"40 years"	"40"	5014	2930892	171.1
	"2000"	"2000"	"41 years"	"41"	5377	2767028	194.3
	"2000"	"2000"	"42 years"	"42"	5766	2811207	205.1
	"2000"	"2000"	"43 years"	"43"	6291	2720640	231.2
	"2000"	"2000"	"44 years"	"44"	6629	2659759	249.2
	"2000"	"2000"	"45 years"	"45"	7068	2678461	263.9
	"2000"	"2000"	"46 years"	"46"	7334	2518119	291.2
	"2000"	"2000"	"47 years"	"47"	7963	2479866	321.1
	"2000"	"2000"	"48 years"	"48"	8444	2384573	354.1
	"2000"	"2000"	"49 years"	"49"	8694	2311958	376.0
	"2000"	"2000"	"50 years"	"50"	9269	2343871	395.5
	"2000"	"2000"	"51 years"	"51"	9712	2212530	439.0
	"2000"	"2000"	"52 years"	"52"	10583	2263957	467.5
	"2000"	"2000"	"53 years"	"53"	11668	2216640	526.4
	"2000"	"2000"	"54 years"	"54"	9878	1726045	572.3
	"2000"	"2000"	"55 years"	"55"	10872	1739491	625.0
	"2000"	"2000"	"56 years"	"56"	11659	1718539	678.4
	"2000"	"2000"	"57 years"	"57"	12938	1725175	750.0
	"2000"	"2000"	"58 years"	"58"	12771	1522573	838.8
	"2000"	"2000"	"59 years"	"59"	13021	1422079	915.6
	"2000"	"2000"	"60 years"	"60"	13523	1387307	974.8
	"2000"	"2000"	"61 years"	"61"	14402	1320504	1090.6
	"2000"	"2000"	"62 years"	"62"	15274	1288851	1185.1
	"2000"	"2000"	"63 years"	"63"	15876	1217451	1304.0
	"2000"	"2000"	"64 years"	"64"	16983	1201184	1413.9
	"2000"	"2000"	"65 years"	"65"	18287	1196805	1528.0
	"2000"	"2000"	"66 years"	"66"	18669	1097477	1701.1
	"2000"	"2000"	"67 years"	"67"	20444	1115243	1833.1
	"2000"	"2000"	"68 years"	"68"	22111	1097265	2015.1
	"2000"	"2000"	"69 years"	"69"	23784	1107095	2148.3
	"2000"	"2000"	"70 years"	"70"	25921	1104880	2346.0
	"2000"	"2000"	"71 years"	"71"	27336	1048425	2607.3
