"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	16000	2377658	672.9
	"1999"	"1999"	"1 year"	"1"	1143	2366486	48.3
	"1999"	"1999"	"2 years"	"2"	791	2368449	33.4
	"1999"	"1999"	"3 years"	"3"	614	2409361	25.5
	"1999"	"1999"	"4 years"	"4"	499	2485260	20.1
	"1999"	"1999"	"5 years"	"5"	458	2512896	18.2
	"1999"	"1999"	"6 years"	"6"	393	2539185	15.5
	"1999"	"1999"	"7 years"	"7"	425	2617002	16.2
	"1999"	"1999"	"8 years"	"8"	421	2617366	16.1
	"1999"	"1999"	"9 years"	"9"	378	2637501	14.3
	"1999"	"1999"	"10 years"	"10"	410	2585342	15.9
	"1999"	"1999"	"11 years"	"11"	428	2518968	17.0
	"1999"	"1999"	"12 years"	"12"	409	2500763	16.4
	"1999"	"1999"	"13 years"	"13"	520	2491138	20.9
	"1999"	"1999"	"14 years"	"14"	695	2491655	27.9
	"1999"	"1999"	"15 years"	"15"	881	2441613	36.1
	"1999"	"1999"	"16 years"	"16"	1284	2494614	51.5
	"1999"	"1999"	"17 years"	"17"	1594	2497980	63.8
	"1999"	"1999"	"18 years"	"18"	1938	2458230	78.8
	"1999"	"1999"	"19 years"	"19"	2019	2509841	80.4
	"1999"	"1999"	"20 years"	"20"	1947	2402530	81.0
	"1999"	"1999"	"21 years"	"21"	1957	2310599	84.7
	"1999"	"1999"	"22 years"	"22"	1809	2282008	79.3
	"1999"	"1999"	"23 years"	"23"	1784	2213273	80.6
	"1999"	"1999"	"24 years"	"24"	1716	2275457	75.4
	"1999"	"1999"	"25 years"	"25"	1645	2279686	72.2
	"1999"	"1999"	"26 years"	"26"	1778	2289645	77.7
	"1999"	"1999"	"27 years"	"27"	1843	2442498	75.5
	"1999"	"1999"	"28 years"	"28"	1966	2582476	76.1
	"1999"	"1999"	"29 years"	"29"	2047	2617066	78.2
