"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	15935	2374487	671.1
	"1999"	"1999"	"1 year"	"1"	1147	2363433	48.5
	"1999"	"1999"	"2 years"	"2"	796	2365382	33.7
	"1999"	"1999"	"3 years"	"3"	616	2405816	25.6
	"1999"	"1999"	"4 years"	"4"	499	2481557	20.1
	"1999"	"1999"	"5 years"	"5"	458	2509253	18.3
	"1999"	"1999"	"6 years"	"6"	392	2535620	15.5
	"1999"	"1999"	"7 years"	"7"	422	2613153	16.1
	"1999"	"1999"	"8 years"	"8"	422	2613188	16.1
	"1999"	"1999"	"9 years"	"9"	379	2633097	14.4
	"1999"	"1999"	"10 years"	"10"	409	2580775	15.8
	"1999"	"1999"	"11 years"	"11"	426	2514213	16.9
	"1999"	"1999"	"12 years"	"12"	409	2496089	16.4
	"1999"	"1999"	"13 years"	"13"	519	2486639	20.9
	"1999"	"1999"	"14 years"	"14"	695	2487205	27.9
	"1999"	"1999"	"15 years"	"15"	879	2437245	36.1
	"1999"	"1999"	"16 years"	"16"	1284	2490477	51.6
	"1999"	"1999"	"17 years"	"17"	1599	2493695	64.1
	"1999"	"1999"	"18 years"	"18"	1941	2454426	79.1
	"1999"	"1999"	"19 years"	"19"	2018	2505730	80.5
	"1999"	"1999"	"20 years"	"20"	1940	2398857	80.9
	"1999"	"1999"	"21 years"	"21"	1960	2306761	85.0
	"1999"	"1999"	"22 years"	"22"	1811	2278596	79.5
	"1999"	"1999"	"23 years"	"23"	1787	2209854	80.9
	"1999"	"1999"	"24 years"	"24"	1717	2272395	75.6
	"1999"	"1999"	"25 years"	"25"	1644	2276246	72.2
	"1999"	"1999"	"26 years"	"26"	1780	2286465	77.8
	"1999"	"1999"	"27 years"	"27"	1842	2438862	75.5
	"1999"	"1999"	"28 years"	"28"	1961	2578586	76.0
	"1999"	"1999"	"29 years"	"29"	2038	2613322	78.0
	"1999"	"1999"	"30 years"	"30"	2103	2640124	79.7
	"1999"	"1999"	"31 years"	"31"	2245	2483640	90.4
	"1999"	"1999"	"32 years"	"32"	2474	2549177	97.1
	"1999"	"1999"	"33 years"	"33"	2677	2565555	104.3
	"1999"	"1999"	"34 years"	"34"	2955	2729578	108.3
	"1999"	"1999"	"35 years"	"35"	3300	2871625	114.9
	"1999"	"1999"	"36 years"	"36"	3539	2829927	125.1
	"1999"	"1999"	"37 years"	"37"	3862	2849836	135.5
	"1999"	"1999"	"38 years"	"38"	4231	2820609	150.0
	"1999"	"1999"	"39 years"	"39"	4575	2863944	159.7
	"1999"	"1999"	"40 years"	"40"	4814	2893353	166.4
	"1999"	"1999"	"41 years"	"41"	5223	2755267	189.6
	"1999"	"1999"	"42 years"	"42"	5598	2775989	201.7
	"1999"	"1999"	"43 years"	"43"	6063	2654264	228.4
	"1999"	"1999"	"44 years"	"44"	6498	2623621	247.7
	"1999"	"1999"	"45 years"	"45"	6871	2610547	263.2
	"1999"	"1999"	"46 years"	"46"	7275	2458450	295.9
	"1999"	"1999"	"47 years"	"47"	7565	2419810	312.6
	"1999"	"1999"	"48 years"	"48"	7889	2279569	346.1
	"1999"	"1999"	"49 years"	"49"	8384	2307944	363.3
	"1999"	"1999"	"50 years"	"50"	8875	2304850	385.1
	"1999"	"1999"	"51 years"	"51"	9611	2197197	437.4
	"1999"	"1999"	"52 years"	"52"	10628	2360920	450.2
	"1999"	"1999"	"53 years"	"53"	9310	1704361	546.2
	"1999"	"1999"	"54 years"	"54"	10033	1772829	565.9
	"1999"	"1999"	"55 years"	"55"	11033	1732858	636.7
	"1999"	"1999"	"56 years"	"56"	12097	1770485	683.3
	"1999"	"1999"	"57 years"	"57"	11771	1535206	766.7
	"1999"	"1999"	"58 years"	"58"	12108	1447419	836.5
	"1999"	"1999"	"59 years"	"59"	12654	1382407	915.4
	"1999"	"1999"	"60 years"	"60"	13130	1375576	954.5
