"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	15907	2368637	671.6
	"1999"	"1999"	"1 year"	"1"	1140	2357537	48.4
	"1999"	"1999"	"2 years"	"2"	792	2359529	33.6
	"1999"	"1999"	"3 years"	"3"	613	2400279	25.5
	"1999"	"1999"	"4 years"	"4"	501	2476041	20.2
	"1999"	"1999"	"5 years"	"5"	456	2503635	18.2
	"1999"	"1999"	"6 years"	"6"	391	2529856	15.5
	"1999"	"1999"	"7 years"	"7"	422	2607266	16.2
	"1999"	"1999"	"8 years"	"8"	420	2607340	16.1
	"1999"	"1999"	"9 years"	"9"	379	2627249	14.4
	"1999"	"1999"	"10 years"	"10"	408	2574939	15.8
	"1999"	"1999"	"11 years"	"11"	426	2508622	17.0
	"1999"	"1999"	"12 years"	"12"	406	2490420	16.3
	"1999"	"1999"	"13 years"	"13"	519	2480900	20.9
	"1999"	"1999"	"14 years"	"14"	694	2481117	28.0
	"1999"	"1999"	"15 years"	"15"	880	2431409	36.2
	"1999"	"1999"	"16 years"	"16"	1280	2484296	51.5
	"1999"	"1999"	"17 years"	"17"	1596	2487616	64.2
	"1999"	"1999"	"18 years"	"18"	1932	2449666	78.9
	"1999"	"1999"	"19 years"	"19"	2016	2501800	80.6
	"1999"	"1999"	"20 years"	"20"	1940	2394557	81.0
	"1999"	"1999"	"21 years"	"21"	1953	2303000	84.8
	"1999"	"1999"	"22 years"	"22"	1809	2274428	79.5
	"1999"	"1999"	"23 years"	"23"	1781	2205411	80.8
	"1999"	"1999"	"24 years"	"24"	1714	2267659	75.6
	"1999"	"1999"	"25 years"	"25"	1642	2271735	72.3
	"1999"	"1999"	"26 years"	"26"	1770	2281703	77.6
	"1999"	"1999"	"27 years"	"27"	1839	2433968	75.6
	"1999"	"1999"	"28 years"	"28"	1958	2573279	76.1
	"1999"	"1999"	"29 years"	"29"	2039	2608298	78.2
	"1999"	"1999"	"30 years"	"30"	2094	2634893	79.5
	"1999"	"1999"	"31 years"	"31"	2238	2478890	90.3
	"1999"	"1999"	"32 years"	"32"	2473	2544524	97.2
	"1999"	"1999"	"33 years"	"33"	2668	2560836	104.2
	"1999"	"1999"	"34 years"	"34"	2950	2724345	108.3
	"1999"	"1999"	"35 years"	"35"	3297	2866067	115.0
	"1999"	"1999"	"36 years"	"36"	3534	2824178	125.1
	"1999"	"1999"	"37 years"	"37"	3859	2843743	135.7
	"1999"	"1999"	"38 years"	"38"	4229	2814661	150.2
	"1999"	"1999"	"39 years"	"39"	4568	2857816	159.8
	"1999"	"1999"	"40 years"	"40"	4803	2887424	166.3
	"1999"	"1999"	"41 years"	"41"	5204	2749371	189.3
	"1999"	"1999"	"42 years"	"42"	5598	2769904	202.1
	"1999"	"1999"	"43 years"	"43"	6055	2648297	228.6
	"1999"	"1999"	"44 years"	"44"	6492	2617643	248.0
	"1999"	"1999"	"45 years"	"45"	6856	2604648	263.2
	"1999"	"1999"	"46 years"	"46"	7259	2452867	295.9
	"1999"	"1999"	"47 years"	"47"	7557	2414728	313.0
	"1999"	"1999"	"48 years"	"48"	7870	2274420	346.0
	"1999"	"1999"	"49 years"	"49"	8362	2303117	363.1
	"1999"	"1999"	"50 years"	"50"	8856	2300125	385.0
	"1999"	"1999"	"51 years"	"51"	9600	2192355	437.9
	"1999"	"1999"	"52 years"	"52"	10605	2355658	450.2
	"1999"	"1999"	"53 years"	"53"	9290	1700571	546.3
	"1999"	"1999"	"54 years"	"54"	10017	1768838	566.3
	"1999"	"1999"	"55 years"	"55"	11026	1728978	637.7
	"1999"	"1999"	"56 years"	"56"	12070	1766507	683.3
	"1999"	"1999"	"57 years"	"57"	11739	1532035	766.2
	"1999"	"1999"	"58 years"	"58"	12075	1444159	836.1
	"1999"	"1999"	"59 years"	"59"	12629	1379454	915.5
	"1999"	"1999"	"60 years"	"60"	13094	1372681	953.9
	"1999"	"1999"	"61 years"	"61"	14154	1289603	1097.5
	"1999"	"1999"	"62 years"	"62"	14817	1227228	1207.4
	"1999"	"1999"	"63 years"	"63"	15993	1214223	1317.1
	"1999"	"1999"	"64 years"	"64"	17530	1214166	1443.8
	"1999"	"1999"	"65 years"	"65"	18105	1123299	1611.8
	"1999"	"1999"	"66 years"	"66"	19115	1113901	1716.0
	"1999"	"1999"	"67 years"	"67"	20738	1122057	1848.2
	"1999"	"1999"	"68 years"	"68"	22617	1123544	2013.0
	"1999"	"1999"	"69 years"	"69"	25036	1110919	2253.6
	"1999"	"1999"	"70 years"	"70"	26275	1097634	2393.8
	"1999"	"1999"	"71 years"	"71"	28297	1067977	2649.6
	"1999"	"1999"	"72 years"	"72"	30390	1019830	2979.9
	"1999"	"1999"	"73 years"	"73"	32302	1000183	3229.6
	"1999"	"1999"	"74 years"	"74"	34315	1000239	3430.7
	"2000"	"2000"	"< 1 year"	"0"	15972	2372267	673.3
	"2000"	"2000"	"1 year"	"1"	1130	2379231	47.5
	"2000"	"2000"	"2 years"	"2"	787	2362812	33.3
	"2000"	"2000"	"3 years"	"3"	524	2400208	21.8
	"2000"	"2000"	"4 years"	"4"	479	2459418	19.5
	"2000"	"2000"	"5 years"	"5"	443	2481180	17.9
