"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	15975	2376048	672.3
	"1999"	"1999"	"1 year"	"1"	1145	2364811	48.4
	"1999"	"1999"	"2 years"	"2"	794	2366711	33.5
	"1999"	"1999"	"3 years"	"3"	616	2407110	25.6
	"1999"	"1999"	"4 years"	"4"	500	2482656	20.1
	"1999"	"1999"	"5 years"	"5"	457	2510433	18.2
	"1999"	"1999"	"6 years"	"6"	390	2536489	15.4
	"1999"	"1999"	"7 years"	"7"	424	2614127	16.2
	"1999"	"1999"	"8 years"	"8"	421	2614235	16.1
	"1999"	"1999"	"9 years"	"9"	378	2633883	14.4
	"1999"	"1999"	"10 years"	"10"	409	2581611	15.8
	"1999"	"1999"	"11 years"	"11"	427	2515231	17.0
	"1999"	"1999"	"12 years"	"12"	410	2497222	16.4
	"1999"	"1999"	"13 years"	"13"	521	2487607	20.9
	"1999"	"1999"	"14 years"	"14"	698	2488339	28.1
	"1999"	"1999"	"15 years"	"15"	886	2438753	36.3
	"1999"	"1999"	"16 years"	"16"	1290	2492016	51.8
	"1999"	"1999"	"17 years"	"17"	1605	2495052	64.3
	"1999"	"1999"	"18 years"	"18"	1941	2455878	79.0
	"1999"	"1999"	"19 years"	"19"	2019	2508025	80.5
	"1999"	"1999"	"20 years"	"20"	1947	2400839	81.1
	"1999"	"1999"	"21 years"	"21"	1954	2309344	84.6
	"1999"	"1999"	"22 years"	"22"	1811	2281131	79.4
	"1999"	"1999"	"23 years"	"23"	1794	2212229	81.1
	"1999"	"1999"	"24 years"	"24"	1723	2274450	75.8
	"1999"	"1999"	"25 years"	"25"	1643	2278316	72.1
	"1999"	"1999"	"26 years"	"26"	1774	2288316	77.5
	"1999"	"1999"	"27 years"	"27"	1850	2440754	75.8
	"1999"	"1999"	"28 years"	"28"	1963	2580134	76.1
	"1999"	"1999"	"29 years"	"29"	2047	2614984	78.3
	"1999"	"1999"	"30 years"	"30"	2103	2641226	79.6
	"1999"	"1999"	"31 years"	"31"	2242	2484508	90.2
	"1999"	"1999"	"32 years"	"32"	2472	2550276	96.9
