GEO.id,GEO.id2,GEO.display-label,VD03,VD04,VD05,VD07,VD08,VD09
0500000US01113,01113,"Russell County, Alabama",25128,28696,20882,8708,11660,7097
0500000US01115,01115,"St. Clair County, Alabama",30058,33914,24433,9842,11371,8398
0500000US01117,01117,"Shelby County, Alabama",39286,45798,31242,10331,11900,9583
0500000US01119,01119,"Sumter County, Alabama",23317,28059,17574,8183,9783,7383
0500000US01121,01121,"Talladega County, Alabama",26530,30526,21040,9219,10158,8654
0500000US01123,01123,"Tallapoosa County, Alabama",24017,28557,19885,9541,12338,8268
0500000US01125,01125,"Tuscaloosa County, Alabama",29919,34807,24128,7174,7642,6899
0500000US01127,01127,"Walker County, Alabama",26468,31242,20089,9041,11907,7402
0500000US01129,01129,"Washington County, Alabama",28111,35237,18337,9054,12202,7565
0500000US01131,01131,"Wilcox County, Alabama",22205,26216,17274,7064,9365,6353
0500000US01133,01133,"Winston County, Alabama",22229,26206,17760,10153,11946,8621
0500000US02013,02013,"Aleutians East Borough, Alaska",22321,21016,24500,15457,17865,13892
0500000US02016,02016,"Aleutians West Census Area, Alaska",34929,40370,29948,16756,17157,15309
0500000US02020,02020,"Anchorage Municipality, Alaska",36679,41267,31747,14555,18033,11746
0500000US02050,02050,"Bethel Census Area, Alaska",36548,37077,36053,7976,8235,7607
0500000US02060,02060,"Bristol Bay Borough, Alaska",39010,44286,35179,16957,20368,14125
0500000US02068,02068,"Denali Borough, Alaska",46250,55000,30333,15994,21818,11467
0500000US02070,02070,"Dillingham Census Area, Alaska",38182,45391,35101,11750,11964,11477
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",33005,37075,28996,12397,16219,10534
0500000US02100,02100,"Haines Borough, Alaska",36857,41429,30250,12244,16649,9500
0500000US02110,02110,"Juneau City and Borough, Alaska",39397,46744,33168,15609,17439,13744
0500000US02122,02122,"Kenai Peninsula Borough, Alaska",36324,44106,28107,13084,20110,9599
0500000US02130,02130,"Ketchikan Gateway Borough, Alaska",36466,43669,31524,14588,17371,12415
0500000US02150,02150,"Kodiak Island Borough, Alaska",34444,36585,31083,14827,21021,11278
0500000US02164,02164,"Lake and Peninsula Borough, Alaska",35000,37813,30982,10996,13029,8864
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",37486,45307,29399,12656,18421,10198
0500000US02180,02180,"Nome Census Area, Alaska",38068,44345,33179,10851,9645,11830
0500000US02185,02185,"North Slope Borough, Alaska",46577,48676,43958,16906,16955,16848
0500000US02188,02188,"Northwest Arctic Borough, Alaska",36694,39844,35081,13915,16042,11553
0500000US02201,02201,"Prince of Wales-Outer Ketchikan Census Area, Alaska",34375,40245,23438,14971,21855,8943
0500000US02220,02220,"Sitka City and Borough, Alaska",36221,40037,30319,13929,14675,12933
0500000US02232,02232,"Skagway-Hoonah-Angoon Census Area, Alaska",33047,42500,29018,15369,20946,11038
0500000US02240,02240,"Southeast Fairbanks Census Area, Alaska",33508,38295,28750,11057,14293,8853
0500000US02261,02261,"Valdez-Cordova Census Area, Alaska",37703,46005,29917,14639,18958,11438
0500000US02270,02270,"Wade Hampton Census Area, Alaska",25978,27206,21731,7105,7361,6798
0500000US02280,02280,"Wrangell-Petersburg Census Area, Alaska",35683,42619,29125,14924,21513,9985
0500000US02282,02282,"Yakutat City and Borough, Alaska",36250,41635,25938,15156,19712,10903
0500000US02290,02290,"Yukon-Koyukuk Census Area, Alaska",31339,39028,26860,8878,8890,8856
0500000US04001,04001,"Apache County, Arizona",25698,30182,22312,9033,9982,8252
0500000US04003,04003,"Cochise County, Arizona",27012,30533,22252,8805,10248,7907
0500000US04005,04005,"Coconino County, Arizona",29224,32226,25055,8900,10016,7976
0500000US04007,04007,"Gila County, Arizona",27534,31579,22315,9162,10442,8281
0500000US04009,04009,"Graham County, Arizona",26105,30524,20739,7084,8993,6178
0500000US04011,04011,"Greenlee County, Arizona",35838,38952,23333,9199,15875,6285
0500000US04012,04012,"La Paz County, Arizona",24055,26642,20965,8355,8869,7871
0500000US04013,04013,"Maricopa County, Arizona",32376,36858,28703,11448,12731,10502
0500000US04015,04015,"Mohave County, Arizona",24603,28505,20632,9983,11120,8935
0500000US04017,04017,"Navajo County, Arizona",26092,30509,21621,8713,10065,7624
0500000US04019,04019,"Pima County, Arizona",28958,32156,24959,9776,10953,8854
0500000US04021,04021,"Pinal County, Arizona",28150,31544,23726,9692,10926,8766
0500000US04023,04023,"Santa Cruz County, Arizona",25492,27972,21107,10751,14455,8718
0500000US04025,04025,"Yavapai County, Arizona",26555,30738,22114,9652,10753,8841
0500000US04027,04027,"Yuma County, Arizona",25509,27390,22276,9600,11519,7773
0500000US05001,05001,"Arkansas County, Arkansas",25516,28914,21127,8479,10592,7204
0500000US05003,05003,"Ashley County, Arkansas",29217,35089,19501,8978,11697,7500
0500000US05005,05005,"Baxter County, Arkansas",22293,25976,18923,8997,10225,8027
0500000US05007,05007,"Benton County, Arkansas",26724,30327,22469,9729,10636,9078
0500000US05009,05009,"Boone County, Arkansas",22829,27114,19229,7876,9033,7308
0500000US05011,05011,"Bradley County, Arkansas",22827,28228,18098,9124,10995,7848
0500000US05013,05013,"Calhoun County, Arkansas",24115,30353,17452,9442,16167,6833
0500000US05015,05015,"Carroll County, Arkansas",20318,21896,18159,9302,10801,7913
0500000US05017,05017,"Chicot County, Arkansas",21008,25899,17115,9088,9429,8777
0500000US05019,05019,"Clark County, Arkansas",24895,28692,19886,5872,6451,5430
0500000US05021,05021,"Clay County, Arkansas",21238,24375,17146,9042,11389,7917
0500000US05023,05023,"Cleburne County, Arkansas",25551,28844,19672,10147,14936,7691
0500000US05025,05025,"Cleveland County, Arkansas",27533,31282,21172,9671,11893,8262
0500000US05027,05027,"Columbia County, Arkansas",26511,31313,20099,7555,8661,6946
0500000US05029,05029,"Conway County, Arkansas",25207,28199,20134,9251,10652,8074
0500000US05031,05031,"Craighead County, Arkansas",26074,30366,21109,8268,9417,7384
0500000US05033,05033,"Crawford County, Arkansas",25628,29581,20352,8931,10574,7711
0500000US05035,05035,"Crittenden County, Arkansas",26555,31299,21783,9704,11341,8398
0500000US05037,05037,"Cross County, Arkansas",24294,27880,20133,9331,11342,8034
0500000US05039,05039,"Dallas County, Arkansas",22301,28538,17884,9517,11516,8097
0500000US05041,05041,"Desha County, Arkansas",23762,29623,18913,9185,10608,8121
0500000US05043,05043,"Drew County, Arkansas",25313,30794,20707,7466,9051,6681
0500000US05045,05045,"Faulkner County, Arkansas",29202,32288,24428,7412,8576,6909
0500000US05047,05047,"Franklin County, Arkansas",23508,27907,18822,8979,10503,7252
0500000US05049,05049,"Fulton County, Arkansas",20594,22213,18066,8323,10389,7091
0500000US05051,05051,"Garland County, Arkansas",24536,28117,20421,8845,10362,8083
0500000US05053,05053,"Grant County, Arkansas",27458,31842,22098,9950,12120,8202
0500000US05055,05055,"Greene County, Arkansas",24365,27535,20375,9408,11183,8106
0500000US05057,05057,"Hempstead County, Arkansas",21781,25830,17383,8284,10502,7118
0500000US05059,05059,"Hot Spring County, Arkansas",24956,27800,19461,8752,10481,7816
0500000US05061,05061,"Howard County, Arkansas",22199,28086,17266,8439,9189,8036
0500000US05063,05063,"Independence County, Arkansas",23307,27284,20086,8378,10469,7264
0500000US05065,05065,"Izard County, Arkansas",21150,22389,18450,8970,10568,7449
0500000US05067,05067,"Jackson County, Arkansas",22202,26744,17830,8556,11339,6685
0500000US05069,05069,"Jefferson County, Arkansas",27165,31848,21867,9169,10294,8485
0500000US05071,05071,"Johnson County, Arkansas",22202,25779,19924,7867,10631,6324
0500000US05073,05073,"Lafayette County, Arkansas",22152,26492,17000,8470,12412,6575
0500000US05075,05075,"Lawrence County, Arkansas",22701,26288,18518,8518,10688,7134
0500000US05077,05077,"Lee County, Arkansas",22277,26900,19505,9508,9675,9266
0500000US05079,05079,"Lincoln County, Arkansas",25139,28890,19990,6902,6426,7896
0500000US05081,05081,"Little River County, Arkansas",25190,32489,18435,8425,10000,7309
0500000US05083,05083,"Logan County, Arkansas",21709,24472,18681,9531,11198,8169
0500000US05085,05085,"Lonoke County, Arkansas",28709,32451,22897,9198,11015,8205
0500000US05087,05087,"Madison County, Arkansas",22043,24911,18786,8371,10853,6636
0500000US05089,05089,"Marion County, Arkansas",20804,22877,17729,8535,10182,7212
0500000US05091,05091,"Miller County, Arkansas",27852,33080,21376,9391,11471,8199
0500000US05093,05093,"Mississippi County, Arkansas",24750,29645,19782,8699,10323,7910
0500000US05095,05095,"Monroe County, Arkansas",21344,25299,17117,8065,9057,7705
0500000US05097,05097,"Montgomery County, Arkansas",22366,25865,18063,7602,10331,6588
0500000US05099,05099,"Nevada County, Arkansas",23883,27888,17920,8566,10035,7629
0500000US05101,05101,"Newton County, Arkansas",20949,22406,17654,7448,9750,6512
0500000US05103,05103,"Ouachita County, Arkansas",24982,30976,18800,8822,10982,7565
0500000US05105,05105,"Perry County, Arkansas",25452,28254,21462,9193,13831,6905
0500000US05107,05107,"Phillips County, Arkansas",21279,24675,17520,9118,10276,8529
0500000US05109,05109,"Pike County, Arkansas",22988,27294,17266,8827,10756,7632
0500000US05111,05111,"Poinsett County, Arkansas",22522,26633,19199,8096,9832,7181
0500000US05113,05113,"Polk County, Arkansas",21013,23397,17294,8510,9710,7697
0500000US05115,05115,"Pope County, Arkansas",25108,29914,19307,8412,9534,7694
0500000US05117,05117,"Prairie County, Arkansas",25173,28413,18808,8831,11849,6770
0500000US05119,05119,"Pulaski County, Arkansas",29809,33131,25943,10545,11440,9977
0500000US05121,05121,"Randolph County, Arkansas",21019,25006,18182,8952,10563,8142
0500000US05123,05123,"St. Francis County, Arkansas",25023,28389,20578,7923,8932,7005
0500000US05125,05125,"Saline County, Arkansas",28695,32052,23294,9809,11785,8429
0500000US05127,05127,"Scott County, Arkansas",20663,23118,17127,8976,11415,7208
0500000US05129,05129,"Searcy County, Arkansas",19420,21768,16276,8993,11731,7843
0500000US05131,05131,"Sebastian County, Arkansas",26648,30056,22191,9632,10760,8878
0500000US05133,05133,"Sevier County, Arkansas",22180,25709,17666,9993,10883,9251
0500000US05135,05135,"Sharp County, Arkansas",20789,23329,16884,8696,10434,7786
0500000US05137,05137,"Stone County, Arkansas",18453,20904,16118,8054,10466,6932
0500000US05139,05139,"Union County, Arkansas",26082,31868,19740,8940,10628,8170
0500000US05141,05141,"Van Buren County, Arkansas",22614,25821,18862,9199,12933,6784
0500000US05143,05143,"Washington County, Arkansas",25892,29428,21769,8051,9058,7310
0500000US05145,05145,"White County, Arkansas",25508,29884,20323,7163,9548,6082
0500000US05147,05147,"Woodruff County, Arkansas",20936,24051,17995,7813,8377,7464
0500000US05149,05149,"Yell County, Arkansas",20976,23172,18148,9243,11279,7609
0500000US06001,06001,"Alameda County, California",41696,47425,36921,14523,16335,12753
0500000US06003,06003,"Alpine County, California",31027,36544,25800,10491,10926,10086
0500000US06005,06005,"Amador County, California",34693,39697,28850,11572,14244,10254
0500000US06007,06007,"Butte County, California",30197,34137,25393,8314,9466,7461
0500000US06009,06009,"Calaveras County, California",36289,41827,28108,10621,12842,9404
0500000US06011,06011,"Colusa County, California",27402,32210,21521,10894,13327,8123
0500000US06013,06013,"Contra Costa County, California",46455,52670,38630,14707,16907,12567
0500000US06015,06015,"Del Norte County, California",32389,40072,22212,9600,11439,7515
0500000US06017,06017,"El Dorado County, California",39507,46373,31537,12440,15489,11358
0500000US06019,06019,"Fresno County, California",30488,33375,26501,9394,10562,8128
0500000US06021,06021,"Glenn County, California",26198,29480,21766,9306,11617,7813
0500000US06023,06023,"Humboldt County, California",28610,32210,23942,8732,10749,7434
0500000US06025,06025,"Imperial County, California",29651,32775,23974,10300,11455,7482
0500000US06027,06027,"Inyo County, California",31458,37270,25549,9529,11057,8658
0500000US06029,06029,"Kern County, California",32385,38097,25876,9792,11149,8566
0500000US06031,06031,"Kings County, California",29640,31700,24772,11458,13385,7811
0500000US06033,06033,"Lake County, California",29727,35771,24026,9417,11371,8357
0500000US06035,06035,"Lassen County, California",32200,37333,26561,6764,6321,8578
0500000US06037,06037,"Los Angeles County, California",33387,36299,30981,12239,14350,11000
0500000US06039,06039,"Madera County, California",30232,33658,24415,8792,10051,7671
0500000US06041,06041,"Marin County, California",52366,61282,45448,16937,18255,16253
0500000US06043,06043,"Mariposa County, California",28934,31194,25440,9574,11399,8474
0500000US06045,06045,"Mendocino County, California",29063,33128,23774,11070,13812,9421
0500000US06047,06047,"Merced County, California",29015,31721,23911,10211,12861,7994
0500000US06049,06049,"Modoc County, California",26464,30538,23438,8841,10740,7486
0500000US06051,06051,"Mono County, California",30131,32600,26227,12040,14167,11128
0500000US06053,06053,"Monterey County, California",34599,38444,30036,11730,13171,10561
0500000US06055,06055,"Napa County, California",37478,42137,31781,13342,16746,11230
0500000US06057,06057,"Nevada County, California",35333,40742,27173,11444,13777,10330
0500000US06059,06059,"Orange County, California",39757,45059,34026,12454,14798,11392
0500000US06061,06061,"Placer County, California",41761,50410,33763,12494,16202,11210
0500000US06063,06063,"Plumas County, California",32981,38742,25734,10072,13500,7977
0500000US06065,06065,"Riverside County, California",33776,38639,28032,11291,13806,9772
0500000US06067,06067,"Sacramento County, California",35662,39482,31569,11798,13166,10991
0500000US06069,06069,"San Benito County, California",38420,44158,29524,11637,14183,10568
0500000US06071,06071,"San Bernardino County, California",32560,37025,27993,11231,13806,9696
0500000US06073,06073,"San Diego County, California",33824,36952,30356,11723,13410,10660
0500000US06075,06075,"San Francisco County, California",42199,46260,40049,17141,19409,15591
0500000US06077,06077,"San Joaquin County, California",34237,39246,27507,10177,11530,8990
0500000US06079,06079,"San Luis Obispo County, California",35194,40726,27450,9249,9541,8987
0500000US06081,06081,"San Mateo County, California",46071,51342,40383,16764,19000,15452
0500000US06083,06083,"Santa Barbara County, California",33646,37997,29593,10202,11481,8930
0500000US06085,06085,"Santa Clara County, California",49357,56240,40574,15294,17260,13318
0500000US06087,06087,"Santa Cruz County, California",40317,46291,33514,11563,12761,10625
0500000US06089,06089,"Shasta County, California",30840,35959,24773,9738,12100,8167
0500000US06091,06091,"Sierra County, California",34100,36121,30000,10957,16226,8807
0500000US06093,06093,"Siskiyou County, California",28481,31936,22650,8738,10393,7894
0500000US06095,06095,"Solano County, California",37446,41787,31916,12445,15171,11527
0500000US06097,06097,"Sonoma County, California",37759,42035,32022,12962,15327,11929
0500000US06099,06099,"Stanislaus County, California",32283,36969,26595,10131,12068,8577
0500000US06101,06101,"Sutter County, California",30890,35723,25778,10502,12408,8704
0500000US06103,06103,"Tehama County, California",26971,30872,22864,9233,11398,7552
0500000US06105,06105,"Trinity County, California",27852,31131,24271,10610,14842,7569
0500000US06107,06107,"Tulare County, California",27821,30892,24589,9476,10593,8223
0500000US06109,06109,"Tuolumne County, California",31193,35373,25805,10052,13683,8138
0500000US06111,06111,"Ventura County, California",39852,45310,32216,12209,14463,11191
0500000US06113,06113,"Yolo County, California",34197,38022,30687,8445,10115,7322
0500000US06115,06115,"Yuba County, California",25702,27845,21301,9638,11157,8251
0500000US08001,08001,"Adams County, Colorado",32221,36499,28053,11548,13973,10363
0500000US08003,08003,"Alamosa County, Colorado",25690,27733,22806,6882,7974,6357
0500000US08005,08005,"Arapahoe County, Colorado",36742,41601,31612,12312,14722,11427
0500000US08007,08007,"Archuleta County, Colorado",26471,29521,21851,10013,14560,7653
0500000US08009,08009,"Baca County, Colorado",21560,23169,18292,8257,11555,6605
0500000US08011,08011,"Bent County, Colorado",23468,22755,24261,9900,11806,7214
0500000US08013,08013,"Boulder County, Colorado",40398,48047,32207,10681,11753,9899
0500000US08015,08015,"Chaffee County, Colorado",27365,30770,22219,9326,12500,6996
0500000US08017,08017,"Cheyenne County, Colorado",26144,32250,19286,7939,12708,6604
0500000US08019,08019,"Clear Creek County, Colorado",38220,41667,30757,13711,17601,11262
0500000US08021,08021,"Conejos County, Colorado",22579,26351,20200,7713,8737,7043
0500000US08023,08023,"Costilla County, Colorado",21135,22390,16121,8016,9899,6884
0500000US08025,08025,"Crowley County, Colorado",21055,20813,21920,10613,11318,6125
0500000US08027,08027,"Custer County, Colorado",28277,32460,20868,9948,16164,6451
0500000US08029,08029,"Delta County, Colorado",26985,31348,19916,9058,12554,6564
0500000US08031,08031,"Denver County, Colorado",32095,34232,30768,12158,13850,11189
0500000US08033,08033,"Dolores County, Colorado",28412,30972,20385,9777,12500,7929
0500000US08035,08035,"Douglas County, Colorado",50821,60729,38965,13117,17226,11959
0500000US08037,08037,"Eagle County, Colorado",35210,37603,30579,17098,20743,14740
0500000US08039,08039,"Elbert County, Colorado",38551,45329,29767,11011,16250,9452
0500000US08041,08041,"El Paso County, Colorado",31194,35940,26252,10150,11610,9175
0500000US08043,08043,"Fremont County, Colorado",27559,30428,23112,10081,11276,8088
0500000US08045,08045,"Garfield County, Colorado",32858,37554,27280,12957,18902,10578
0500000US08047,08047,"Gilpin County, Colorado",36043,38560,30820,15401,15482,15334
0500000US08049,08049,"Grand County, Colorado",31177,34861,26445,12141,12665,11779
0500000US08051,08051,"Gunnison County, Colorado",27583,30885,25000,8969,9427,8509
0500000US08053,08053,"Hinsdale County, Colorado",25789,26210,23750,9293,13750,7065
0500000US08055,08055,"Huerfano County, Colorado",22455,24209,21048,10377,11927,7048
0500000US08057,08057,"Jackson County, Colorado",24125,26250,18417,9149,15139,6169
0500000US08059,08059,"Jefferson County, Colorado",39494,45306,32372,11542,13846,10735
0500000US08061,08061,"Kiowa County, Colorado",23221,26136,18897,8059,10357,7426
0500000US08063,08063,"Kit Carson County, Colorado",25954,28700,19978,8361,10858,6680
0500000US08065,08065,"Lake County, Colorado",28347,30977,24415,11878,13490,9965
0500000US08067,08067,"La Plata County, Colorado",29983,32486,24666,9380,10330,8604
0500000US08069,08069,"Larimer County, Colorado",35210,40829,27859,9095,10430,8125
0500000US08071,08071,"Las Animas County, Colorado",24643,27182,20891,8629,11228,7009
0500000US08073,08073,"Lincoln County, Colorado",24005,25742,22188,10543,12347,6760
0500000US08075,08075,"Logan County, Colorado",25998,28155,21110,8865,10762,7753
0500000US08077,08077,"Mesa County, Colorado",27929,32316,22374,9220,11395,7695
0500000US08079,08079,"Mineral County, Colorado",26394,28750,19375,9635,13000,8819
0500000US08081,08081,"Moffat County, Colorado",31056,37288,22080,8319,11783,7338
0500000US08083,08083,"Montezuma County, Colorado",26081,30666,21181,10372,13082,8365
0500000US08085,08085,"Montrose County, Colorado",26221,29945,21423,8841,11444,7322
0500000US08087,08087,"Morgan County, Colorado",24889,27361,21524,9294,11519,8016
0500000US08089,08089,"Otero County, Colorado",24342,26996,21001,7848,9243,7115
0500000US08091,08091,"Ouray County, Colorado",31316,35141,26176,11013,20030,7910
0500000US08093,08093,"Park County, Colorado",35899,41480,27807,12485,18244,10696
0500000US08095,08095,"Phillips County, Colorado",24405,30095,18682,7710,11220,5882
0500000US08097,08097,"Pitkin County, Colorado",37316,40672,33896,20615,21439,19598
0500000US08099,08099,"Prowers County, Colorado",23219,24971,20526,8873,12376,7373
0500000US08101,08101,"Pueblo County, Colorado",27371,31514,22967,8159,9691,7208
0500000US08103,08103,"Rio Blanco County, Colorado",30075,38125,19940,8298,10176,7004
0500000US08105,08105,"Rio Grande County, Colorado",27004,30432,23005,9164,12395,7707
0500000US08107,08107,"Routt County, Colorado",32444,36997,26576,12645,16678,11080
0500000US08109,08109,"Saguache County, Colorado",21951,25158,18862,8479,10052,7369
0500000US08111,08111,"San Juan County, Colorado",29167,30588,19545,8523,10658,6635
0500000US08113,08113,"San Miguel County, Colorado",32432,35922,30278,15922,19397,12233
0500000US08115,08115,"Sedgwick County, Colorado",21448,25463,16392,7188,7228,7143
0500000US08117,08117,"Summit County, Colorado",30944,33741,27017,13404,14176,12896
0500000US08119,08119,"Teller County, Colorado",31941,37194,26934,11021,13604,9817
0500000US08121,08121,"Washington County, Colorado",24597,26225,21558,7425,8185,7132
0500000US08123,08123,"Weld County, Colorado",30889,35037,25757,8564,10309,7480
0500000US08125,08125,"Yuma County, Colorado",23534,26124,18578,8574,10222,7369
0500000US09001,09001,"Fairfield County, Connecticut",45293,51996,37108,13539,15359,12445
0500000US09003,09003,"Hartford County, Connecticut",39192,43985,33042,11707,11966,11562
0500000US09005,09005,"Litchfield County, Connecticut",39905,45586,31870,12360,14692,11761
0500000US09007,09007,"Middlesex County, Connecticut",42055,48341,35607,11857,12387,11616
0500000US09009,09009,"New Haven County, Connecticut",38513,43643,32001,11574,12423,11185
0500000US09011,09011,"New London County, Connecticut",36807,41292,30525,11104,11982,10647
0500000US09013,09013,"Tolland County, Connecticut",41484,46619,34255,8695,7899,9300
0500000US09015,09015,"Windham County, Connecticut",32428,38319,26745,10586,11310,10213
0500000US10001,10001,"Kent County, Delaware",28880,32660,24706,9088,10547,8168
0500000US10003,10003,"New Castle County, Delaware",37453,42541,31829,10662,11519,10085
0500000US10005,10005,"Sussex County, Delaware",27398,30811,23625,10042,11553,8713
0500000US11001,11001,"District of Columbia, District of Columbia",37839,40513,36361,11465,12231,10874
0500000US12001,12001,"Alachua County, Florida",29365,31971,26059,6680,7189,6250
0500000US12003,12003,"Baker County, Florida",26221,30240,21279,9659,10895,8803
0500000US12005,12005,"Bay County, Florida",26349,30116,21676,9872,11800,8516
0500000US12007,12007,"Bradford County, Florida",26004,29494,20745,7085,6905,7232
0500000US12009,12009,"Brevard County, Florida",30673,36542,24632,9682,10845,8941
0500000US12011,12011,"Broward County, Florida",32134,36741,28529,11945,13360,11262
0500000US12013,12013,"Calhoun County, Florida",24805,26681,21176,8674,9606,7169
0500000US12015,12015,"Charlotte County, Florida",26530,30309,22273,9874,10991,9046
0500000US12017,12017,"Citrus County, Florida",25024,28091,21408,9428,10708,8493
0500000US12019,12019,"Clay County, Florida",31442,36683,25488,10301,11756,9537
0500000US12021,12021,"Collier County, Florida",30138,32639,26371,11993,13930,10758
0500000US12023,12023,"Columbia County, Florida",25074,27353,21738,8537,9093,8205
0500000US12027,12027,"DeSoto County, Florida",21635,22572,20004,6823,6957,6523
0500000US12029,12029,"Dixie County, Florida",23552,26694,17863,8846,10709,7399
0500000US12031,12031,"Duval County, Florida",29958,32954,26015,10777,12087,9892
0500000US12033,12033,"Escambia County, Florida",26988,31054,22023,9328,10424,8527
0500000US12035,12035,"Flagler County, Florida",28251,31184,24865,10032,11421,9022
0500000US12037,12037,"Franklin County, Florida",22603,25101,20494,10033,11737,7039
0500000US12039,12039,"Gadsden County, Florida",24814,27159,21721,10011,11335,9203
0500000US12041,12041,"Gilchrist County, Florida",25385,27359,21946,8047,8604,7654
0500000US12043,12043,"Glades County, Florida",25460,29196,20987,10221,10724,9688
0500000US12045,12045,"Gulf County, Florida",25159,27539,20780,9115,12924,7243
0500000US12047,12047,"Hamilton County, Florida",24205,26999,20552,8178,8787,7226
0500000US12049,12049,"Hardee County, Florida",21690,23793,18823,9220,9665,8565
0500000US12051,12051,"Hendry County, Florida",23613,25896,20070,8993,9672,8028
0500000US12053,12053,"Hernando County, Florida",26408,30295,21661,8952,10353,8142
