GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - High school graduate (includes equivalency),Margin of Error; Male: - High school graduate (includes equivalency),"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate degree,Margin of Error; Male: - Graduate degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - High school graduate (includes equivalency),Margin of Error; Female: - High school graduate (includes equivalency),"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate degree,Margin of Error; Female: - Graduate degree
0500000US13117,13117,"Forsyth County, Georgia",84114,292,41159,292,954,513,1886,796,8593,1432,7922,1656,2850,915,14014,1628,4940,900,42955,292,358,295,1669,692,11487,1565,9038,1334,3882,1102,12724,1565,3797,783
0500000US13121,13121,"Fulton County, Georgia",307909,532,152875,399,1354,679,3488,1103,15070,2576,20349,2212,7523,1726,63143,3272,41948,3018,155034,388,1397,613,3230,1072,22324,2306,25015,2400,7921,1531,65079,3094,30068,1984
0500000US13127,13127,"Glynn County, Georgia",36128,292,16948,292,365,315,1422,580,6243,1080,2274,633,1280,603,3256,906,2108,665,19180,292,625,398,1770,604,5193,974,4926,978,1254,441,3431,971,1981,647
0500000US13135,13135,"Gwinnett County, Georgia",265511,830,129673,425,1818,609,6772,1349,28081,2326,28224,2286,10151,1586,37205,2287,17422,1874,135838,491,2123,791,6264,1262,33402,2324,30784,2235,12522,1664,36247,2773,14496,1534
0500000US13139,13139,"Hall County, Georgia",77850,62,37486,292,2104,847,3531,887,11529,1523,9433,1654,2385,760,5007,999,3497,789,40364,62,1450,622,6169,1249,12046,1451,8288,1357,3157,977,5760,986,3494,830
0500000US13151,13151,"Henry County, Georgia",73082,113,35278,113,560,327,3437,903,12457,1463,8589,1121,1910,519,5710,1117,2615,905,37804,292,681,278,3193,897,14541,1780,9298,1307,2951,687,5083,1095,2057,692
0500000US13153,13153,"Houston County, Georgia",56416,292,27160,292,914,472,1337,529,6520,1129,7133,1325,3298,901,5223,1041,2735,812,29256,292,682,343,2244,877,10223,1188,7305,1018,2152,769,4341,959,2309,770
0500000US13185,13185,"Lowndes County, Georgia",37435,566,18684,348,607,325,1213,471,6215,852,4324,882,1486,477,2761,733,2078,538,18751,220,781,471,1467,601,5756,773,3910,701,1400,571,3538,823,1899,599
0500000US13215,13215,"Muscogee County, Georgia",57963,1060,26457,1060,1184,467,1928,569,6794,1240,6558,1269,1285,650,4977,926,3731,895,31506,292,1584,621,3227,828,9706,1342,6934,1113,2181,755,4944,1081,2930,857
0500000US13217,13217,"Newton County, Georgia",36783,292,17674,292,739,413,2313,727,5711,1087,3715,955,1367,727,2982,874,847,454,19109,292,724,379,2292,780,6019,945,3897,761,1930,767,2594,739,1653,679
0500000US13223,13223,"Paulding County, Georgia",61967,292,30462,292,887,651,4864,1304,11261,1871,4736,1248,3367,1474,4430,1287,917,520,31505,292,468,431,3817,1038,13610,1892,6818,1310,1754,1002,3638,1335,1400,765
0500000US13245,13245,"Richmond County, Georgia",54572,498,24753,499,1685,597,2437,648,7277,1191,4157,792,1600,616,4197,884,3400,885,29819,134,1819,839,2705,767,9092,1516,6090,1232,2312,718,5541,1109,2260,683
0500000US13247,13247,"Rockdale County, Georgia",28514,506,13548,316,500,255,1451,515,3715,850,3828,844,989,457,2168,571,897,390,14966,319,160,170,2063,605,5909,806,2934,835,984,418,1818,598,1098,405
0500000US13297,13297,"Walton County, Georgia",43161,292,20915,292,1432,793,4490,1048,7607,1357,3382,949,904,534,2118,847,982,478,22246,292,1069,406,3542,968,9071,1483,3258,881,1138,712,2538,901,1630,690
0500000US13313,13313,"Whitfield County, Georgia",41581,292,19479,292,1815,589,3713,1059,6027,1248,2967,798,1214,545,2276,680,1467,513,22102,292,2275,804,2719,775,8262,1348,3744,898,1327,522,2337,655,1438,464
0500000US15001,15001,"Hawaii County, Hawaii",43957,267,22280,267,350,404,1174,622,5328,1042,5274,950,1632,421,5902,919,2620,726,21677,267,591,373,943,406,4725,913,5231,1034,2364,707,5001,901,2822,739
0500000US15003,15003,"Honolulu County, Hawaii",132524,272,70109,155,787,493,2578,707,14541,1446,14635,1690,5122,1124,17346,1693,15100,1468,62415,179,1610,618,1732,669,10480,1407,13909,1389,6536,1342,17393,1505,10755,1438
0500000US15009,15009,"Maui County, Hawaii",38098,779,19604,779,266,170,997,502,3065,878,5756,1144,2237,829,4769,923,2514,673,18494,267,264,223,552,431,3346,777,5067,1015,1786,590,4886,1048,2593,784
0500000US16001,16001,"Ada County, Idaho",211469,106,104664,82,1860,711,5419,1167,23408,2075,23243,1894,9840,1524,28035,2023,12859,1327,106805,66,1464,582,5382,1196,28048,2433,29638,2570,7161,1343,25854,2029,9258,1354
0500000US16005,16005,"Bannock County, Idaho",41789,253,20429,253,155,150,1712,624,4839,821,6139,871,1769,560,3823,687,1992,590,21360,253,599,427,1697,665,5383,893,5621,877,2125,605,4258,745,1677,521
0500000US16019,16019,"Bonneville County, Idaho",52190,253,25293,253,659,574,1429,548,8275,1192,5360,832,1603,482,4773,1001,3194,696,26897,253,200,235,1183,489,9523,1131,8175,1071,3190,967,3758,744,868,302
0500000US16027,16027,"Canyon County, Idaho",84369,179,40324,253,1867,461,3793,909,14084,1653,9479,1287,3047,939,5569,1216,2485,685,44045,179,862,393,4283,991,13151,1575,14579,1510,3480,911,6085,1092,1605,637
0500000US16055,16055,"Kootenai County, Idaho",82661,85,40549,253,526,411,2975,795,12786,1427,10806,1206,4334,912,6047,1149,3075,885,42112,85,1126,540,3565,739,13238,1220,11172,1256,4828,895,5909,1013,2274,709
0500000US16083,16083,"Twin Falls County, Idaho",42916,1488,20823,961,524,252,2011,566,7492,926,5026,829,1762,526,2826,822,1182,497,22093,802,1137,421,2271,670,6003,1047,6730,1121,2331,742,2138,716,1483,534
0500000US17001,17001,"Adams County, Illinois",43096,261,20220,261,1051,298,2085,651,7444,870,4233,861,1098,443,2828,780,1481,443,22876,261,613,336,1267,412,9021,982,5865,996,1604,632,2951,693,1555,509
0500000US17019,17019,"Champaign County, Illinois",82909,298,40129,262,825,408,1913,643,10388,1018,7007,934,2416,607,9403,1073,8177,1063,42780,79,491,276,2312,496,10009,1154,9245,1286,4002,971,9159,1117,7562,977
0500000US17031,17031,"Cook County, Illinois",1741320,1598,830506,1092,24509,2474,48337,3620,190933,6361,150223,5914,51086,3724,212829,6391,152589,6946,910814,846,38647,3021,54744,3670,235323,5428,164210,5667,59629,3647,211601,5869,146660,5797
0500000US17037,17037,"DeKalb County, Illinois",49120,261,24067,261,799,398,1663,441,7579,1068,5549,830,2545,604,3325,700,2607,580,25053,261,815,326,1842,477,7881,1134,5716,919,2010,634,3471,716,3318,834
0500000US17043,17043,"DuPage County, Illinois",460539,287,219523,174,3711,796,8042,1332,45515,2892,44278,3295,14797,1872,63256,3334,39924,2298,241016,181,4573,1104,9774,1630,56410,2791,48843,2976,20143,1924,64056,3140,37217,2766
0500000US17089,17089,"Kane County, Illinois",208569,396,101008,219,1219,510,4689,827,22730,2144,22632,2055,8615,1331,27131,2294,13992,1700,107561,310,903,348,5565,1290,30810,2240,22592,2090,9356,1378,25298,1919,13037,1673
0500000US17091,17091,"Kankakee County, Illinois",56606,261,26887,261,1396,379,2288,568,8749,1132,6927,894,2188,622,3611,863,1728,506,29719,261,1058,371,1950,602,10666,1251,6698,944,3182,872,3454,699,2711,716
0500000US17093,17093,"Kendall County, Illinois",44879,261,22048,261,158,147,680,349,6388,1087,4874,915,1513,718,6636,1010,1799,634,22831,261,179,154,674,346,7613,959,6301,908,2112,681,4135,841,1817,495
0500000US17097,17097,"Lake County, Illinois",319591,381,154328,272,2636,785,5771,1110,28988,2380,33591,2403,8170,1294,43411,2465,31761,2208,165263,175,4510,1143,5643,878,34688,2264,34247,2503,9991,1253,48492,2492,27692,2348
0500000US17099,17099,"LaSalle County, Illinois",70644,261,33729,261,1082,447,2988,659,13343,1457,8299,1026,2866,749,3188,703,1963,560,36915,261,2041,504,2932,585,14179,1269,8318,1128,3499,552,4074,872,1872,494
0500000US17111,17111,"McHenry County, Illinois",174517,144,85320,261,1571,459,4063,973,23851,1990,20841,1717,6818,1087,20136,1973,8040,1159,89197,144,1785,936,4362,1087,27556,2218,21301,1535,7120,1067,19314,1774,7759,1116
0500000US17113,17113,"McLean County, Illinois",84160,261,40052,261,754,353,1721,477,9872,1075,8263,1107,2826,784,11155,1149,5461,853,44108,261,595,262,1848,653,13073,1176,9375,1240,2730,665,12267,1359,4220,808
0500000US17115,17115,"Macon County, Illinois",62219,101,29272,74,1254,479,2587,690,10390,1044,6270,995,1391,458,4544,836,2836,675,32947,45,724,300,2571,686,13542,1373,7551,962,2245,633,4182,890,2132,609
0500000US17119,17119,"Madison County, Illinois",159498,481,75836,252,2304,735,5348,1186,25984,1921,17710,1731,5743,1117,13057,1399,5690,914,83662,230,4399,920,6605,1243,28112,1728,19308,1720,6472,1155,12244,1363,6522,1027
0500000US17143,17143,"Peoria County, Illinois",95554,266,44661,266,1420,459,3464,852,11975,1431,10059,1122,3279,855,8824,1039,5640,1039,50893,261,1962,518,2267,673,15966,1387,13075,1454,4404,1009,8004,895,5215,985
0500000US17161,17161,"Rock Island County, Illinois",82818,76,39048,76,798,346,2922,794,13729,1502,8424,1137,4174,997,6009,1118,2992,595,43770,261,1070,403,3783,830,16119,1374,10578,1233,4707,929,4933,959,2580,653
0500000US17163,17163,"St. Clair County, Illinois",117630,101,55717,101,1076,444,3406,860,16269,1450,12510,1495,5242,1031,10442,1299,6772,1121,61913,261,2045,649,4592,900,18725,1733,16297,1696,4452,966,10884,1214,4918,1001
0500000US17167,17167,"Sangamon County, Illinois",116398,79,54360,79,3139,604,3570,980,16518,1387,11225,1281,3444,706,10496,1254,5968,943,62038,261,1800,581,3031,621,21557,1706,12450,1407,5028,975,12169,1270,6003,997
0500000US17179,17179,"Tazewell County, Illinois",86408,62,41363,62,1264,435,2765,537,14280,1408,9711,1275,3470,776,7517,1152,2356,673,45045,261,1491,486,3526,898,15635,1161,10357,1137,4512,787,6821,951,2703,588
0500000US17183,17183,"Vermilion County, Illinois",48046,62,22501,261,1133,436,2404,568,9285,891,4467,583,1710,501,2633,658,869,336,25545,62,1007,428,2879,720,10506,1065,4823,748,2887,643,2010,518,1433,529
0500000US17197,17197,"Will County, Illinois",309306,339,150996,137,2807,830,8446,1325,43029,2526,36651,2916,11640,1747,32111,2503,16312,1584,158310,309,3444,849,7919,1340,48899,3121,34904,2376,16401,1813,30709,2183,16034,1872
0500000US17201,17201,"Winnebago County, Illinois",157333,261,75428,261,2065,521,7577,1242,24627,1769,15283,1500,6529,1283,12688,1404,6659,987,81905,261,2183,581,8619,1093,29515,1963,18186,1514,8064,1086,10273,1306,5065,825
0500000US18003,18003,"Allen County, Indiana",183089,130,87643,110,1325,470,5210,952,29549,2026,18394,1567,7820,1161,15867,1422,9478,1186,95446,75,2623,682,6426,1060,31536,1855,21830,1951,8841,1389,16834,1621,7356,1363
0500000US18005,18005,"Bartholomew County, Indiana",45552,263,21679,263,591,340,1469,586,9332,1077,2751,756,1757,603,3863,680,1916,532,23873,263,814,394,1882,479,9398,1078,4427,973,1661,575,3512,903,2179,662
0500000US18019,18019,"Clark County, Indiana",63649,87,30248,87,1142,532,3613,1022,11529,1279,6929,1254,2498,765,3335,731,1202,623,33401,263,1309,562,4102,904,13263,1219,8083,1075,2219,642,3175,789,1250,521
0500000US18035,18035,"Delaware County, Indiana",65085,263,30747,263,1375,523,3571,783,11283,1244,5601,1055,1732,618,4276,856,2909,784,34338,263,1087,471,3314,828,13120,1241,6498,1042,2611,653,3605,798,4103,790
0500000US18039,18039,"Elkhart County, Indiana",103648,267,49796,263,3452,1116,5315,1108,18065,1800,10094,1423,3500,1002,6286,1101,3084,827,53852,267,3083,701,5764,1189,20846,1898,11547,1190,2961,855,7380,1237,2271,602
0500000US18043,18043,"Floyd County, Indiana",45482,263,21682,263,674,354,2560,670,6999,1046,4708,866,1705,483,3554,762,1482,535,23800,263,1048,410,1504,459,8867,1047,5389,981,1507,593,3298,681,2187,602
0500000US18053,18053,"Grant County, Indiana",41289,263,19200,263,1406,635,2055,630,8102,1061,3408,777,1229,454,1713,590,1287,471,22089,263,839,408,2462,658,8990,993,3609,618,2548,655,2071,699,1570,534
0500000US18057,18057,"Hamilton County, Indiana",141710,831,68381,466,476,395,1245,568,10117,1323,12196,1573,4202,857,28334,1814,11811,1520,73329,388,524,349,1819,634,17132,1876,14473,2053,5768,1151,23414,2113,10199,1438
0500000US18059,18059,"Hancock County, Indiana",41516,83,20000,263,424,311,1422,575,7364,965,4025,842,1389,472,3616,675,1760,583,21516,83,284,227,1999,618,7486,969,4150,954,2303,580,3818,800,1476,517
0500000US18063,18063,"Hendricks County, Indiana",79861,263,39193,263,1043,352,2106,751,12597,1597,8974,1232,3700,812,7166,1126,3607,827,40668,263,391,237,2043,551,14203,1528,8304,1113,4438,1051,7864,1212,3425,719
0500000US18067,18067,"Howard County, Indiana",51733,263,24285,263,1230,466,2092,620,9720,1023,4689,926,1494,474,2644,670,2416,568,27448,263,1884,595,2692,694,10205,963,5949,1102,1714,704,2520,769,2484,751
0500000US18081,18081,"Johnson County, Indiana",83476,133,39736,93,943,437,3365,891,13737,1555,7696,1247,3312,812,6742,1118,3941,755,43740,94,1290,462,3254,1005,15921,1281,8899,1361,3300,967,7189,1106,3887,735
0500000US18085,18085,"Kosciusko County, Indiana",46678,263,22807,263,1107,712,2772,655,8019,1016,4560,876,1790,548,2947,676,1612,512,23871,263,313,225,2394,524,10056,1221,4983,1046,1321,524,3399,877,1405,490
0500000US18089,18089,"Lake County, Indiana",201833,336,96422,272,3033,731,7916,1595,36059,2396,22048,2055,5142,913,15806,1836,6418,1095,105411,160,3586,777,7249,1240,44845,2234,20638,2069,8226,1091,13991,1388,6876,1215
0500000US18091,18091,"LaPorte County, Indiana",65473,263,32360,263,1242,455,3011,757,13337,1440,6529,946,3008,917,3879,961,1354,418,33113,263,690,340,2721,630,13851,1266,7100,971,3115,789,3499,725,2137,580
0500000US18095,18095,"Madison County, Indiana",80430,263,38666,263,1642,562,4092,884,17043,1376,7507,1138,1602,439,3965,690,2815,634,41764,263,1876,613,4294,791,17069,1306,9094,1397,2832,741,4056,826,2543,587
0500000US18097,18097,"Marion County, Indiana",386747,595,182975,398,5045,1036,19009,2288,52421,2642,33545,2127,11992,1641,37135,2477,23828,1741,203772,254,6152,1043,22953,2232,65516,3217,38218,2285,13304,1895,37129,2397,20500,1870
0500000US18105,18105,"Monroe County, Indiana",62450,263,30311,263,542,310,2360,769,7747,1322,5279,1147,2191,894,6045,1072,6147,933,32139,263,562,383,2293,840,9354,1120,5179,1048,2021,854,7123,1068,5607,948
0500000US18109,18109,"Morgan County, Indiana",46044,263,22723,263,910,426,2646,758,8437,1320,5194,988,2038,672,2490,774,1008,448,23321,263,375,286,2662,929,9644,1167,4589,920,2072,680,2354,868,1625,773
0500000US18127,18127,"Porter County, Indiana",95898,241,46279,134,818,383,3197,725,17219,1552,10070,1245,3484,946,7079,1136,4412,835,49619,107,715,447,3421,851,19523,1848,10115,1322,4606,1052,7056,1143,4183,860
0500000US18141,18141,"St. Joseph County, Indiana",138723,78,65416,78,1091,398,6415,1269,21971,1860,13233,1454,3672,704,11623,1366,7411,1204,73307,263,1452,440,7488,1193,26335,1895,13793,1504,4571,916,12479,1448,7189,969
0500000US18157,18157,"Tippecanoe County, Indiana",73954,263,35626,263,747,303,2210,596,10517,1272,6431,1019,2483,542,7130,1098,6108,909,38328,263,478,269,3307,823,12651,1363,6760,946,3325,748,6269,984,5538,1171
0500000US18163,18163,"Vanderburgh County, Indiana",103046,263,47933,263,1764,674,3475,805,16622,1372,11471,1544,3976,998,6405,978,4220,878,55113,263,2375,694,5653,1001,18342,1483,12542,1146,4778,984,7329,1080,4094,810
0500000US18167,18167,"Vigo County, Indiana",59844,263,27977,263,1371,398,3234,967,9280,1107,5515,1018,2560,674,3248,742,2769,791,31867,263,1054,561,3925,913,10753,1136,6205,1214,2495,655,3943,652,3492,748
0500000US18177,18177,"Wayne County, Indiana",43057,263,19997,263,964,521,2134,655,8440,1068,4129,745,1527,593,1661,552,1142,397,23060,263,359,238,3175,729,9535,833,5134,867,1541,513,2220,685,1096,508
0500000US19013,19013,"Black Hawk County, Iowa",70506,88,33736,221,1090,441,3129,759,12187,1038,6014,967,3537,766,5075,909,2704,644,36770,88,1237,483,2271,814,13845,1107,6401,849,3452,816,6958,917,2606,712
0500000US19061,19061,"Dubuque County, Iowa",57836,221,27671,221,1047,337,1989,550,11055,1037,5215,815,1124,354,4456,734,2785,718,30165,221,1922,568,2021,562,11364,912,4975,803,2320,535,5358,806,2205,555
0500000US19103,19103,"Johnson County, Iowa",60925,221,30188,221,713,326,763,362,4740,865,4684,797,2848,841,9173,1140,7267,1135,30737,221,483,257,275,180,6791,1174,4313,676,2516,702,8885,1077,7474,1110
0500000US19113,19113,"Linn County, Iowa",124398,163,59417,93,1355,389,3784,713,19891,1688,11278,1229,5849,999,11870,1239,5390,889,64981,71,1408,493,2726,731,19482,1586,14698,1630,7832,1017,14622,1659,4213,867
0500000US19153,19153,"Polk County, Iowa",233081,158,109737,69,2115,615,5443,1030,30750,2019,21942,1728,9385,1444,28263,2027,11839,1499,123344,140,2245,792,6954,1234,34265,1954,29767,2099,11520,1327,27216,1798,11377,1137
0500000US19155,19155,"Pottawattamie County, Iowa",56470,221,27028,221,854,334,3149,661,9560,1056,6368,884,2396,775,3015,728,1686,487,29442,221,887,297,2074,693,10769,953,7713,955,2625,539,3928,781,1446,442
0500000US19163,19163,"Scott County, Iowa",93294,177,44725,69,772,332,3354,707,14434,1410,8337,1077,3858,771,9499,1161,4471,830,48569,123,979,323,3450,721,14311,1284,9952,1023,5383,728,9531,1164,4963,760
0500000US19169,19169,"Story County, Iowa",38943,50,19039,221,302,186,606,194,4384,642,3887,752,1230,486,5331,844,3299,657,19904,50,163,110,766,316,4965,746,3877,625,2010,488,5578,709,2545,546
0500000US19193,19193,"Woodbury County, Iowa",55778,221,26350,221,472,212,2047,681,10002,1254,5773,1025,1547,482,4756,854,1753,514,29428,221,1152,537,2124,580,10254,943,6687,916,2176,487,4819,883,2216,539
0500000US20045,20045,"Douglas County, Kansas",55865,111,27826,111,294,197,845,426,5743,1324,6817,1175,1327,600,7648,1104,5152,967,28039,237,438,336,783,447,6057,1168,6652,1130,1450,500,7331,1128,5328,947
0500000US20091,20091,"Johnson County, Kansas",293154,342,139443,237,627,379,2348,780,19740,2057,28002,2367,8251,1314,55155,2514,25320,1740,153711,342,1164,459,3820,824,28273,2344,35191,2444,11620,1715,49282,2531,24361,1626
0500000US20103,20103,"Leavenworth County, Kansas",40217,1209,20116,812,959,469,574,309,7629,979,3642,678,1443,687,2683,668,3186,657,20101,651,307,213,1613,667,7212,1123,4698,799,1204,463,3471,682,1596,428
0500000US20173,20173,"Sedgwick County, Kansas",233030,377,112377,357,1833,688,8781,1603,32326,2615,28045,2146,7046,1187,23112,1883,11234,1281,120653,128,2271,554,7525,1145,40932,2435,29975,1810,7573,1389,21027,1889,11350,1292
0500000US20177,20177,"Shawnee County, Kansas",94710,268,44465,222,1199,543,2394,716,13257,1525,10065,1302,2384,687,10441,1489,4725,875,50245,88,1061,393,2703,681,17352,1500,11263,1276,3370,816,9700,1152,4796,982
0500000US20209,20209,"Wyandotte County, Kansas",51734,119,24699,237,866,465,2499,624,10769,1097,5507,1007,1620,491,1983,463,1455,400,27035,119,914,418,4052,853,10156,1145,4909,989,1545,535,3775,811,1684,603
0500000US21015,21015,"Boone County, Kentucky",65592,267,31861,267,461,279,2982,871,11176,1454,6147,1172,2905,983,5568,1033,2622,661,33731,267,763,331,1684,623,12798,1527,7002,1079,3822,931,4902,1022,2760,693
0500000US21029,21029,"Bullitt County, Kentucky",47967,267,23557,267,1600,597,2871,972,10244,1275,4370,943,2761,802,1300,513,411,251,24410,267,1751,996,2449,799,7885,1197,5999,1229,2847,1039,2075,667,1404,515
0500000US21037,21037,"Campbell County, Kentucky",54986,267,25906,267,1257,546,1758,566,8293,1164,4976,738,1587,597,5010,943,3025,804,29080,267,1345,530,2186,639,10442,1239,6134,1036,1830,647,3587,711,3556,902
0500000US21047,21047,"Christian County, Kentucky",28575,47,13574,22,536,309,998,394,4998,874,3658,777,794,479,1744,575,846,363,15001,25,708,362,1678,635,4860,906,3763,832,1533,578,1462,581,997,408
0500000US21059,21059,"Daviess County, Kentucky",58124,267,27167,267,1035,410,2587,759,10469,1243,6331,1200,1655,535,3281,762,1809,585,30957,267,1486,570,2173,548,11579,1248,7265,957,3322,866,2575,726,2557,647
0500000US21067,21067,"Fayette County, Kentucky",139214,267,66939,267,2480,829,3697,1073,13268,1816,13664,1682,3642,914,16546,1839,13642,1561,72275,267,2467,841,4681,993,13054,1537,15643,1771,5542,1247,19034,1771,11854,1322
0500000US21093,21093,"Hardin County, Kentucky",51958,82,24685,82,1171,424,2442,765,8351,906,6415,988,1448,571,2835,647,2023,632,27273,267,1435,576,2179,631,10629,1311,5378,1044,2740,700,2524,634,2388,576
0500000US21111,21111,"Jefferson County, Kentucky",367336,111,172797,80,7080,1186,15404,2064,48829,2556,35963,2710,9649,1463,34722,1983,21150,2070,194539,78,7550,1140,18627,1904,56748,2716,43830,2305,14142,1450,30357,1830,23285,1790
0500000US21117,21117,"Kenton County, Kentucky",94737,267,45423,267,2351,748,2544,602,13561,1608,9546,1182,3116,833,9473,1325,4832,1010,49314,267,2178,665,3986,918,15081,1570,9934,1375,4638,1137,8937,1264,4560,1006
0500000US21151,21151,"Madison County, Kentucky",45801,119,21986,267,1107,569,2124,603,6464,1237,4521,939,941,527,3959,832,2870,901,23815,119,1810,671,1442,546,7330,1074,5086,956,1852,734,3940,1099,2355,665
0500000US21195,21195,"Pike County, Kentucky",45830,267,21713,267,4067,938,3640,815,7851,1085,2897,864,888,522,1209,503,1161,474,24117,267,2909,686,2587,668,10321,1280,3503,864,1430,571,1687,528,1680,696
0500000US21227,21227,"Warren County, Kentucky",55235,267,26221,267,1251,483,2422,734,7939,1145,5291,1165,1135,454,5500,1190,2683,731,29014,267,1296,452,1792,628,8597,1433,6895,1202,1839,668,5184,1058,3411,812
0500000US22005,22005,"Ascension Parish, Louisiana",46050,293,22700,93,823,502,1562,580,9952,1157,4362,871,730,425,4154,999,1117,502,23350,202,701,398,2472,654,10045,989,3964,813,1106,581,3206,668,1856,615
0500000US22015,22015,"Bossier Parish, Louisiana",50588,267,24441,267,272,257,1740,541,8661,1207,6735,1080,1421,553,4281,1050,1331,555,26147,267,655,379,2493,805,8640,1043,5994,1029,1842,642,4977,1050,1546,445
0500000US22017,22017,"Caddo Parish, Louisiana",86570,289,40836,289,1317,477,2962,812,12815,1429,8684,1137,1250,501,7651,1083,6157,842,45734,267,1303,615,3571,888,15597,1625,10630,1380,1786,593,8313,958,4534,1066
0500000US22019,22019,"Calcasieu Parish, Louisiana",88024,267,42004,267,2131,643,3240,899,16345,1566,8137,1249,2110,698,6466,1185,3575,850,46020,267,2660,724,4441,807,16870,1685,9205,1650,3162,849,6612,1394,3070,684
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",138257,360,66456,349,899,535,2711,752,14485,1957,15850,1606,2589,613,17240,1723,12682,1429,71801,84,1312,664,2983,670,18445,1630,16298,1643,3930,938,17825,1647,11008,1241
0500000US22045,22045,"Iberia Parish, Louisiana",32007,267,15333,267,1184,501,3135,1049,6726,1057,2126,561,283,234,1464,587,415,291,16674,267,1771,636,1545,493,7881,932,2180,597,687,386,1907,553,703,395
0500000US22051,22051,"Jefferson Parish, Louisiana",189357,324,89164,256,5259,863,7868,1338,25528,1632,21278,1751,4449,952,16042,1789,8740,1194,100193,184,5120,1059,10091,1630,34707,2196,22263,1833,4941,1028,15731,1293,7340,963
0500000US22055,22055,"Lafayette Parish, Louisiana",92468,113,44558,79,2255,761,2953,846,11789,1229,9699,1192,2172,775,10753,1108,4937,1007,47910,82,1667,496,4328,1089,13541,1234,9351,1307,3091,817,12051,1417,3881,731
0500000US22057,22057,"Lafourche Parish, Louisiana",51025,519,24551,267,4065,760,3864,892,8871,1043,4028,746,1022,496,1616,554,1085,405,26474,519,3814,714,3168,678,10570,1189,3671,731,1211,472,3015,793,1025,433
0500000US22063,22063,"Livingston Parish, Louisiana",68418,267,33252,267,1437,614,3078,735,15430,1504,7160,1265,1152,637,4006,945,989,429,35166,267,1621,781,3538,796,16749,1788,7523,1434,923,430,3910,886,902,434
0500000US22071,22071,"Orleans Parish, Louisiana",57992,998,29433,488,620,395,602,360,4113,1135,5467,1120,820,341,9997,1442,7814,956,28559,819,435,224,773,534,6707,1222,5121,986,1125,439,7517,1037,6881,1123
0500000US22073,22073,"Ouachita Parish, Louisiana",61718,267,29273,267,1530,519,3590,726,9443,1148,5175,881,1213,636,6025,1128,2297,772,32445,267,1067,555,3292,908,10403,1203,7574,1108,1534,444,6526,1033,2049,635
0500000US22079,22079,"Rapides Parish, Louisiana",57071,267,26973,267,1071,396,3154,817,9406,1116,6777,1082,1302,602,3292,669,1971,469,30098,267,1117,397,3464,699,9681,1031,6822,1021,2336,717,4543,833,2135,510
0500000US22097,22097,"St. Landry Parish, Louisiana",33954,267,16168,267,2858,846,1997,706,5048,949,3425,859,634,471,1758,642,448,281,17786,267,1918,569,2235,685,7187,1031,2815,814,998,505,1346,622,1287,794
0500000US22103,22103,"St. Tammany Parish, Louisiana",126746,210,61501,106,2692,1101,5151,962,15389,2028,13588,1579,3327,934,15240,1923,6114,1115,65245,104,1758,694,4816,1068,19311,1624,16515,1642,3530,838,13356,1864,5959,1157
0500000US22105,22105,"Tangipahoa Parish, Louisiana",50494,267,24471,267,1233,532,3522,1006,10231,1313,5734,954,649,418,2249,598,853,359,26023,267,871,403,2773,670,11222,1360,4104,1045,1009,516,3815,1116,2229,776
0500000US22109,22109,"Terrebonne Parish, Louisiana",52562,78,25647,267,3506,856,2933,929,10700,1512,4742,1215,511,247,2154,815,1101,498,26915,78,2904,786,3738,822,10389,1116,5022,966,897,445,2779,658,1186,462
0500000US23001,23001,"Androscoggin County, Maine",67514,1628,32087,991,2506,683,3143,875,13426,1389,5323,1026,2447,668,3084,797,2158,546,35427,869,2716,725,2517,694,14217,1531,6075,1129,2748,735,5220,865,1934,498
