GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2011 inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",50900,4988
0500000US01015,01015,"Calhoun County, Alabama",39037,2926
0500000US01043,01043,"Cullman County, Alabama",40054,5721
0500000US01049,01049,"DeKalb County, Alabama",36541,3198
0500000US01051,01051,"Elmore County, Alabama",57405,4043
0500000US01055,01055,"Etowah County, Alabama",33313,3299
0500000US01069,01069,"Houston County, Alabama",40336,2176
0500000US01073,01073,"Jefferson County, Alabama",41976,1002
0500000US01077,01077,"Lauderdale County, Alabama",40121,3405
0500000US01081,01081,"Lee County, Alabama",42965,2428
0500000US01083,01083,"Limestone County, Alabama",46339,2031
0500000US01089,01089,"Madison County, Alabama",54444,3362
0500000US01095,01095,"Marshall County, Alabama",39245,2844
0500000US01097,01097,"Mobile County, Alabama",42372,1814
0500000US01101,01101,"Montgomery County, Alabama",44185,2661
0500000US01103,01103,"Morgan County, Alabama",43590,2313
0500000US01115,01115,"St. Clair County, Alabama",47500,7257
0500000US01117,01117,"Shelby County, Alabama",65815,2569
0500000US01121,01121,"Talladega County, Alabama",30367,3299
0500000US01125,01125,"Tuscaloosa County, Alabama",42056,2841
0500000US01127,01127,"Walker County, Alabama",34343,3045
0500000US02020,02020,"Anchorage Municipality, Alaska",72813,3563
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",65920,4915
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",68672,5342
0500000US04001,04001,"Apache County, Arizona",31123,3029
0500000US04003,04003,"Cochise County, Arizona",40903,2473
0500000US04005,04005,"Coconino County, Arizona",45045,4114
0500000US04013,04013,"Maricopa County, Arizona",50770,686
0500000US04015,04015,"Mohave County, Arizona",35983,3437
0500000US04017,04017,"Navajo County, Arizona",30937,2628
0500000US04019,04019,"Pima County, Arizona",44112,1595
0500000US04021,04021,"Pinal County, Arizona",44107,2767
0500000US04025,04025,"Yavapai County, Arizona",41719,4881
0500000US04027,04027,"Yuma County, Arizona",38390,3920
0500000US05007,05007,"Benton County, Arkansas",52341,2519
