GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2005 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2005 inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",42119,3353
0500000US01015,01015,"Calhoun County, Alabama",36243,3001
0500000US01043,01043,"Cullman County, Alabama",37153,2882
0500000US01049,01049,"DeKalb County, Alabama",29053,3401
0500000US01051,01051,"Elmore County, Alabama",45802,3900
0500000US01055,01055,"Etowah County, Alabama",32507,2260
0500000US01069,01069,"Houston County, Alabama",38063,2956
0500000US01073,01073,"Jefferson County, Alabama",42013,1615
0500000US01077,01077,"Lauderdale County, Alabama",32081,2108
0500000US01081,01081,"Lee County, Alabama",35203,2487
0500000US01083,01083,"Limestone County, Alabama",38562,4017
0500000US01089,01089,"Madison County, Alabama",50504,1772
0500000US01095,01095,"Marshall County, Alabama",33722,2705
0500000US01097,01097,"Mobile County, Alabama",36402,1687
0500000US01101,01101,"Montgomery County, Alabama",40401,2396
0500000US01103,01103,"Morgan County, Alabama",41144,2176
0500000US01115,01115,"St. Clair County, Alabama",48349,4303
0500000US01117,01117,"Shelby County, Alabama",60964,3238
0500000US01121,01121,"Talladega County, Alabama",31505,4172
0500000US01125,01125,"Tuscaloosa County, Alabama",32991,2107
0500000US01127,01127,"Walker County, Alabama",34698,3198
0500000US02020,02020,"Anchorage Municipality, Alaska",61217,2580
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",56560,5287
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",56857,2732
0500000US04001,04001,"Apache County, Arizona",23545,4736
0500000US04003,04003,"Cochise County, Arizona",36027,2327
0500000US04005,04005,"Coconino County, Arizona",41184,3844
0500000US04013,04013,"Maricopa County, Arizona",48711,864
0500000US04015,04015,"Mohave County, Arizona",35477,2647
0500000US04017,04017,"Navajo County, Arizona",31272,2245
0500000US04019,04019,"Pima County, Arizona",41521,851
0500000US04021,04021,"Pinal County, Arizona",41164,1384
0500000US04025,04025,"Yavapai County, Arizona",40746,1978
0500000US04027,04027,"Yuma County, Arizona",35956,2170
0500000US05007,05007,"Benton County, Arkansas",48863,3105
0500000US05031,05031,"Craighead County, Arkansas",32770,2577
0500000US05045,05045,"Faulkner County, Arkansas",42646,4345
0500000US05051,05051,"Garland County, Arkansas",31986,2190
0500000US05069,05069,"Jefferson County, Arkansas",31547,1785
0500000US05119,05119,"Pulaski County, Arkansas",40421,1670
0500000US05125,05125,"Saline County, Arkansas",48627,4496
0500000US05131,05131,"Sebastian County, Arkansas",33932,3319
0500000US05143,05143,"Washington County, Arkansas",39861,1908
0500000US05145,05145,"White County, Arkansas",36551,1854
0500000US06001,06001,"Alameda County, California",61014,1433
0500000US06007,06007,"Butte County, California",36602,2193
0500000US06013,06013,"Contra Costa County, California",69487,1826
0500000US06017,06017,"El Dorado County, California",63147,2915
0500000US06019,06019,"Fresno County, California",41899,1550
0500000US06023,06023,"Humboldt County, California",33093,4256
0500000US06025,06025,"Imperial County, California",35533,2563
0500000US06029,06029,"Kern County, California",40224,1244
0500000US06031,06031,"Kings County, California",41095,4194
0500000US06033,06033,"Lake County, California",40067,7917
0500000US06037,06037,"Los Angeles County, California",48248,667
0500000US06039,06039,"Madera County, California",46787,2830
0500000US06041,06041,"Marin County, California",78919,3518
0500000US06045,06045,"Mendocino County, California",41734,3579
0500000US06047,06047,"Merced County, California",40281,2560
0500000US06053,06053,"Monterey County, California",57081,2664
0500000US06055,06055,"Napa County, California",65260,3700
0500000US06057,06057,"Nevada County, California",51615,3208
0500000US06059,06059,"Orange County, California",65953,1107
0500000US06061,06061,"Placer County, California",62080,2775
0500000US06065,06065,"Riverside County, California",52253,1137
0500000US06067,06067,"Sacramento County, California",51793,860
0500000US06071,06071,"San Bernardino County, California",49026,1419
0500000US06073,06073,"San Diego County, California",56335,810
0500000US06075,06075,"San Francisco County, California",57496,1917
0500000US06077,06077,"San Joaquin County, California",49391,1988
0500000US06079,06079,"San Luis Obispo County, California",49721,2252
0500000US06081,06081,"San Mateo County, California",74546,2425
0500000US06083,06083,"Santa Barbara County, California",55970,2598
0500000US06085,06085,"Santa Clara County, California",76810,2006
0500000US06087,06087,"Santa Cruz County, California",58640,4223
0500000US06089,06089,"Shasta County, California",42227,2389
0500000US06095,06095,"Solano County, California",62213,2561
0500000US06097,06097,"Sonoma County, California",58330,2376
0500000US06099,06099,"Stanislaus County, California",47525,2481
0500000US06101,06101,"Sutter County, California",49913,6408
0500000US06107,06107,"Tulare County, California",38722,2108
0500000US06111,06111,"Ventura County, California",66859,1934
0500000US06113,06113,"Yolo County, California",50157,2167
0500000US06115,06115,"Yuba County, California",37695,5100
0500000US08001,08001,"Adams County, Colorado",50650,1640
0500000US08005,08005,"Arapahoe County, Colorado",54838,1477
0500000US08013,08013,"Boulder County, Colorado",57502,2660
0500000US08031,08031,"Denver County, Colorado",42370,1514
0500000US08035,08035,"Douglas County, Colorado",87670,5266
0500000US08041,08041,"El Paso County, Colorado",50714,2407
0500000US08059,08059,"Jefferson County, Colorado",60944,1216
0500000US08069,08069,"Larimer County, Colorado",48686,1610
0500000US08077,08077,"Mesa County, Colorado",39487,1928
0500000US08101,08101,"Pueblo County, Colorado",37305,1970
0500000US08123,08123,"Weld County, Colorado",48763,3196
0500000US09001,09001,"Fairfield County, Connecticut",71633,1800
0500000US09003,09003,"Hartford County, Connecticut",57939,1885
0500000US09005,09005,"Litchfield County, Connecticut",64544,3555
0500000US09007,09007,"Middlesex County, Connecticut",70821,3255
0500000US09009,09009,"New Haven County, Connecticut",53591,2008
0500000US09011,09011,"New London County, Connecticut",59268,2702
0500000US09013,09013,"Tolland County, Connecticut",73919,3520
0500000US09015,09015,"Windham County, Connecticut",47684,4665
0500000US10001,10001,"Kent County, Delaware",48282,3370
0500000US10003,10003,"New Castle County, Delaware",59270,2073
0500000US10005,10005,"Sussex County, Delaware",44942,2117
0500000US11001,11001,"District of Columbia, District of Columbia",47221,1934
0500000US12001,12001,"Alachua County, Florida",35576,2687
0500000US12005,12005,"Bay County, Florida",40701,1976
0500000US12009,12009,"Brevard County, Florida",43281,1237
0500000US12011,12011,"Broward County, Florida",46673,705
0500000US12015,12015,"Charlotte County, Florida",39091,1935
0500000US12017,12017,"Citrus County, Florida",34084,2117
0500000US12019,12019,"Clay County, Florida",54055,3603
0500000US12021,12021,"Collier County, Florida",52179,3120
0500000US12031,12031,"Duval County, Florida",44740,1184
0500000US12033,12033,"Escambia County, Florida",40384,1977
0500000US12035,12035,"Flagler County, Florida",44971,3314
0500000US12053,12053,"Hernando County, Florida",38257,2499
0500000US12055,12055,"Highlands County, Florida",30309,2486
0500000US12057,12057,"Hillsborough County, Florida",45129,1187
0500000US12061,12061,"Indian River County, Florida",45040,3162
0500000US12069,12069,"Lake County, Florida",39698,1852
0500000US12071,12071,"Lee County, Florida",46053,1638
0500000US12073,12073,"Leon County, Florida",43180,2708
