GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",48461,3434
0500000US01015,01015,"Calhoun County, Alabama",41428,2300
0500000US01043,01043,"Cullman County, Alabama",38261,4000
0500000US01049,01049,"DeKalb County, Alabama",35023,7253
0500000US01051,01051,"Elmore County, Alabama",55530,5844
0500000US01055,01055,"Etowah County, Alabama",40529,2807
0500000US01069,01069,"Houston County, Alabama",39543,2187
0500000US01073,01073,"Jefferson County, Alabama",44646,1783
0500000US01077,01077,"Lauderdale County, Alabama",40309,3318
0500000US01081,01081,"Lee County, Alabama",39932,3096
0500000US01083,01083,"Limestone County, Alabama",49672,4555
0500000US01089,01089,"Madison County, Alabama",58339,3599
0500000US01095,01095,"Marshall County, Alabama",33446,3712
0500000US01097,01097,"Mobile County, Alabama",43642,2450
0500000US01101,01101,"Montgomery County, Alabama",43346,3235
0500000US01103,01103,"Morgan County, Alabama",44708,3183
0500000US01115,01115,"St. Clair County, Alabama",50146,4465
0500000US01117,01117,"Shelby County, Alabama",67754,4639
0500000US01121,01121,"Talladega County, Alabama",39971,4241
0500000US01125,01125,"Tuscaloosa County, Alabama",47531,2660
0500000US01127,01127,"Walker County, Alabama",35495,4993
0500000US02020,02020,"Anchorage Municipality, Alaska",76337,3965
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",69820,6748
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",73831,3106
0500000US04001,04001,"Apache County, Arizona",33076,3818
0500000US04003,04003,"Cochise County, Arizona",45688,2754
0500000US04005,04005,"Coconino County, Arizona",49757,5462
0500000US04013,04013,"Maricopa County, Arizona",53896,933
0500000US04015,04015,"Mohave County, Arizona",37674,2295
0500000US04017,04017,"Navajo County, Arizona",34600,4016
0500000US04019,04019,"Pima County, Arizona",45856,1267
0500000US04021,04021,"Pinal County, Arizona",49867,2461
0500000US04025,04025,"Yavapai County, Arizona",44255,1978
0500000US04027,04027,"Yuma County, Arizona",40008,2339
0500000US05007,05007,"Benton County, Arkansas",56981,3951
0500000US05031,05031,"Craighead County, Arkansas",42691,3605
0500000US05045,05045,"Faulkner County, Arkansas",51650,4292
0500000US05051,05051,"Garland County, Arkansas",41032,3008
0500000US05069,05069,"Jefferson County, Arkansas",32433,5327
0500000US05085,05085,"Lonoke County, Arkansas",54545,4640
0500000US05119,05119,"Pulaski County, Arkansas",44860,2787
0500000US05125,05125,"Saline County, Arkansas",53926,4798
0500000US05131,05131,"Sebastian County, Arkansas",38418,3082
0500000US05143,05143,"Washington County, Arkansas",45034,2987
0500000US05145,05145,"White County, Arkansas",39340,6333
0500000US06001,06001,"Alameda County, California",77214,1363
0500000US06007,06007,"Butte County, California",42365,2303
0500000US06013,06013,"Contra Costa County, California",80361,1989
0500000US06017,06017,"El Dorado County, California",71113,5901
0500000US06019,06019,"Fresno County, California",43423,2016
0500000US06023,06023,"Humboldt County, California",40598,3137
0500000US06025,06025,"Imperial County, California",39290,5526
0500000US06029,06029,"Kern County, California",47644,2483
0500000US06031,06031,"Kings County, California",42784,4703
0500000US06033,06033,"Lake County, California",34529,4804
0500000US06037,06037,"Los Angeles County, California",55746,585
0500000US06039,06039,"Madera County, California",42433,3906
0500000US06041,06041,"Marin County, California",95749,8275
0500000US06045,06045,"Mendocino County, California",42660,3536
0500000US06047,06047,"Merced County, California",44084,3060
0500000US06053,06053,"Monterey County, California",57864,2369
0500000US06055,06055,"Napa County, California",74123,5828
0500000US06057,06057,"Nevada County, California",56917,6308
0500000US06059,06059,"Orange County, California",76306,1371
0500000US06061,06061,"Placer County, California",75390,2716
0500000US06065,06065,"Riverside County, California",57006,949
0500000US06067,06067,"Sacramento County, California",55842,1118
0500000US06071,06071,"San Bernardino County, California",52041,919
0500000US06073,06073,"San Diego County, California",66192,1085
0500000US06075,06075,"San Francisco County, California",85070,3216
0500000US06077,06077,"San Joaquin County, California",51659,1352
0500000US06079,06079,"San Luis Obispo County, California",63474,4084
0500000US06081,06081,"San Mateo County, California",101051,1495
0500000US06083,06083,"Santa Barbara County, California",63833,3988
0500000US06085,06085,"Santa Clara County, California",97532,2089
0500000US06087,06087,"Santa Cruz County, California",65368,5854
0500000US06089,06089,"Shasta County, California",43706,2646
0500000US06095,06095,"Solano County, California",67999,3930
0500000US06097,06097,"Sonoma County, California",67771,3392
0500000US06099,06099,"Stanislaus County, California",51084,1346
0500000US06101,06101,"Sutter County, California",54433,4538
0500000US06107,06107,"Tulare County, California",42611,2208
0500000US06111,06111,"Ventura County, California",75449,2069
0500000US06113,06113,"Yolo County, California",53765,3809
0500000US06115,06115,"Yuba County, California",42143,6512
0500000US08001,08001,"Adams County, Colorado",59659,2189
0500000US08005,08005,"Arapahoe County, Colorado",65327,1919
0500000US08013,08013,"Boulder County, Colorado",71540,3599
0500000US08031,08031,"Denver County, Colorado",54941,1939
0500000US08035,08035,"Douglas County, Colorado",103226,5337
0500000US08041,08041,"El Paso County, Colorado",59446,2297
0500000US08059,08059,"Jefferson County, Colorado",70714,1353
0500000US08069,08069,"Larimer County, Colorado",56575,2946
0500000US08077,08077,"Mesa County, Colorado",50174,4284
0500000US08101,08101,"Pueblo County, Colorado",41047,2628
0500000US08123,08123,"Weld County, Colorado",62083,3119
0500000US09001,09001,"Fairfield County, Connecticut",85925,2989
0500000US09003,09003,"Hartford County, Connecticut",65894,1553
0500000US09005,09005,"Litchfield County, Connecticut",73756,2740
0500000US09007,09007,"Middlesex County, Connecticut",75876,5307
0500000US09009,09009,"New Haven County, Connecticut",60391,1619
0500000US09011,09011,"New London County, Connecticut",66148,2453
0500000US09013,09013,"Tolland County, Connecticut",78786,3407
0500000US09015,09015,"Windham County, Connecticut",59195,5865
0500000US10001,10001,"Kent County, Delaware",55227,3222
0500000US10003,10003,"New Castle County, Delaware",64801,2702
0500000US10005,10005,"Sussex County, Delaware",55011,3560
0500000US11001,11001,"District of Columbia, District of Columbia",71648,1996
0500000US12001,12001,"Alachua County, Florida",45228,3823
0500000US12005,12005,"Bay County, Florida",44775,3732
0500000US12009,12009,"Brevard County, Florida",47907,1770
0500000US12011,12011,"Broward County, Florida",51608,1046
0500000US12015,12015,"Charlotte County, Florida",43039,2406
0500000US12017,12017,"Citrus County, Florida",35671,2376
0500000US12019,12019,"Clay County, Florida",58153,4131
0500000US12021,12021,"Collier County, Florida",58026,2918
0500000US12023,12023,"Columbia County, Florida",38520,3616
0500000US12031,12031,"Duval County, Florida",45779,1395
0500000US12033,12033,"Escambia County, Florida",46655,2021
