GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",52003,2709
0500000US01015,01015,"Calhoun County, Alabama",42346,2538
0500000US01043,01043,"Cullman County, Alabama",37862,2318
0500000US01049,01049,"DeKalb County, Alabama",36559,4410
0500000US01051,01051,"Elmore County, Alabama",52502,5977
0500000US01055,01055,"Etowah County, Alabama",43346,3060
0500000US01069,01069,"Houston County, Alabama",43553,2295
0500000US01073,01073,"Jefferson County, Alabama",48492,2203
0500000US01077,01077,"Lauderdale County, Alabama",42577,2346
0500000US01081,01081,"Lee County, Alabama",46589,2849
0500000US01083,01083,"Limestone County, Alabama",55009,4759
0500000US01089,01089,"Madison County, Alabama",58636,2732
0500000US01095,01095,"Marshall County, Alabama",40525,4053
0500000US01097,01097,"Mobile County, Alabama",42699,2668
0500000US01101,01101,"Montgomery County, Alabama",42477,2150
0500000US01103,01103,"Morgan County, Alabama",47229,2654
0500000US01115,01115,"St. Clair County, Alabama",54484,5394
0500000US01117,01117,"Shelby County, Alabama",70192,2858
0500000US01121,01121,"Talladega County, Alabama",34451,4142
0500000US01125,01125,"Tuscaloosa County, Alabama",49067,3704
0500000US01127,01127,"Walker County, Alabama",35056,3551
0500000US02020,02020,"Anchorage Municipality, Alaska",78662,3684
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",72975,6660
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",76427,5336
0500000US04001,04001,"Apache County, Arizona",29417,2892
0500000US04003,04003,"Cochise County, Arizona",43291,4853
0500000US04005,04005,"Coconino County, Arizona",53152,4204
0500000US04013,04013,"Maricopa County, Arizona",56004,681
0500000US04015,04015,"Mohave County, Arizona",40908,2716
0500000US04017,04017,"Navajo County, Arizona",37833,4250
0500000US04019,04019,"Pima County, Arizona",47099,1007
0500000US04021,04021,"Pinal County, Arizona",50770,1841
0500000US04025,04025,"Yavapai County, Arizona",48105,3373
0500000US04027,04027,"Yuma County, Arizona",40539,2350
0500000US05007,05007,"Benton County, Arkansas",58770,3471
0500000US05031,05031,"Craighead County, Arkansas",40085,5153
0500000US05045,05045,"Faulkner County, Arkansas",50596,3901
0500000US05051,05051,"Garland County, Arkansas",37013,1968
0500000US05069,05069,"Jefferson County, Arkansas",35381,4557
0500000US05085,05085,"Lonoke County, Arkansas",56893,5864
0500000US05119,05119,"Pulaski County, Arkansas",46070,1934
0500000US05125,05125,"Saline County, Arkansas",55051,5726
0500000US05131,05131,"Sebastian County, Arkansas",40448,3349
0500000US05143,05143,"Washington County, Arkansas",46160,2049
0500000US05145,05145,"White County, Arkansas",38986,5485
0500000US06001,06001,"Alameda County, California",81717,1387
0500000US06007,06007,"Butte County, California",45644,1880
0500000US06013,06013,"Contra Costa County, California",83104,2818
0500000US06017,06017,"El Dorado County, California",79019,6610
0500000US06019,06019,"Fresno County, California",46949,1781
0500000US06023,06023,"Humboldt County, California",40484,2044
0500000US06025,06025,"Imperial County, California",40852,4329
0500000US06029,06029,"Kern County, California",51342,1312
0500000US06031,06031,"Kings County, California",45746,4090
0500000US06033,06033,"Lake County, California",37294,6505
0500000US06037,06037,"Los Angeles County, California",59134,671
0500000US06039,06039,"Madera County, California",47150,3872
0500000US06041,06041,"Marin County, California",100662,4929
0500000US06045,06045,"Mendocino County, California",41896,4606
0500000US06047,06047,"Merced County, California",41997,2804
0500000US06053,06053,"Monterey County, California",60494,2094
0500000US06055,06055,"Napa County, California",75513,5565
0500000US06057,06057,"Nevada County, California",54177,8236
0500000US06059,06059,"Orange County, California",78428,1784
0500000US06061,06061,"Placer County, California",75708,2585
0500000US06065,06065,"Riverside County, California",58292,1771
0500000US06067,06067,"Sacramento County, California",58942,1803
0500000US06071,06071,"San Bernardino County, California",53803,1596
0500000US06073,06073,"San Diego County, California",67320,1448
0500000US06075,06075,"San Francisco County, California",92094,3424
0500000US06077,06077,"San Joaquin County, California",53705,2554
0500000US06079,06079,"San Luis Obispo County, California",62648,4211
0500000US06081,06081,"San Mateo County, California",101272,1399
0500000US06083,06083,"Santa Barbara County, California",63625,2418
0500000US06085,06085,"Santa Clara County, California",102340,1449
0500000US06087,06087,"Santa Cruz County, California",65139,4375
0500000US06089,06089,"Shasta County, California",46693,4067
0500000US06095,06095,"Solano County, California",67443,2860
0500000US06097,06097,"Sonoma County, California",66674,2788
0500000US06099,06099,"Stanislaus County, California",52363,2615
0500000US06101,06101,"Sutter County, California",52277,5218
0500000US06107,06107,"Tulare County, California",42413,2564
0500000US06111,06111,"Ventura County, California",80032,2247
0500000US06113,06113,"Yolo County, California",58966,4179
0500000US06115,06115,"Yuba County, California",50451,5085
0500000US08001,08001,"Adams County, Colorado",63493,2145
0500000US08005,08005,"Arapahoe County, Colorado",67002,1550
0500000US08013,08013,"Boulder County, Colorado",72009,5099
0500000US08014,08014,"Broomfield County, Colorado",84921,6022
0500000US08031,08031,"Denver County, Colorado",58003,2702
0500000US08035,08035,"Douglas County, Colorado",107650,4820
0500000US08041,08041,"El Paso County, Colorado",60109,1845
0500000US08059,08059,"Jefferson County, Colorado",71136,1553
0500000US08069,08069,"Larimer County, Colorado",64919,2845
0500000US08077,08077,"Mesa County, Colorado",51465,2717
0500000US08101,08101,"Pueblo County, Colorado",40050,1749
0500000US08123,08123,"Weld County, Colorado",70256,2550
0500000US09001,09001,"Fairfield County, Connecticut",86414,2417
0500000US09003,09003,"Hartford County, Connecticut",69622,2485
0500000US09005,09005,"Litchfield County, Connecticut",70667,3725
0500000US09007,09007,"Middlesex County, Connecticut",83530,4152
0500000US09009,09009,"New Haven County, Connecticut",61760,1243
0500000US09011,09011,"New London County, Connecticut",65764,3193
0500000US09013,09013,"Tolland County, Connecticut",82168,4310
0500000US09015,09015,"Windham County, Connecticut",62905,4076
0500000US10001,10001,"Kent County, Delaware",56778,3480
0500000US10003,10003,"New Castle County, Delaware",66256,2057
0500000US10005,10005,"Sussex County, Delaware",55065,3042
0500000US11001,11001,"District of Columbia, District of Columbia",75628,2493
0500000US12001,12001,"Alachua County, Florida",47895,2900
0500000US12005,12005,"Bay County, Florida",48259,2868
0500000US12009,12009,"Brevard County, Florida",50416,1739
0500000US12011,12011,"Broward County, Florida",53926,1562
0500000US12015,12015,"Charlotte County, Florida",45492,2325
0500000US12017,12017,"Citrus County, Florida",40294,3717
0500000US12019,12019,"Clay County, Florida",58676,3398
0500000US12021,12021,"Collier County, Florida",62126,2536
0500000US12023,12023,"Columbia County, Florida",47808,6031
0500000US12031,12031,"Duval County, Florida",49554,1344
0500000US12033,12033,"Escambia County, Florida",46001,1907
0500000US12035,12035,"Flagler County, Florida",48864,4129
0500000US12053,12053,"Hernando County, Florida",43590,2292
0500000US12055,12055,"Highlands County, Florida",34242,1880
0500000US12057,12057,"Hillsborough County, Florida",51725,917
0500000US12061,12061,"Indian River County, Florida",49379,2380
0500000US12069,12069,"Lake County, Florida",50305,2768
0500000US12071,12071,"Lee County, Florida",50651,1121
0500000US12073,12073,"Leon County, Florida",46002,1944
0500000US12081,12081,"Manatee County, Florida",50835,1636
0500000US12083,12083,"Marion County, Florida",40050,2058
0500000US12085,12085,"Martin County, Florida",51622,3362
0500000US12086,12086,"Miami-Dade County, Florida",43786,1049
0500000US12087,12087,"Monroe County, Florida",61020,5516
0500000US12089,12089,"Nassau County, Florida",52005,4376
0500000US12091,12091,"Okaloosa County, Florida",55659,2040
0500000US12095,12095,"Orange County, Florida",50720,1313
0500000US12097,12097,"Osceola County, Florida",45244,2500
0500000US12099,12099,"Palm Beach County, Florida",56664,1141
0500000US12101,12101,"Pasco County, Florida",46133,1354
0500000US12103,12103,"Pinellas County, Florida",47618,1167
0500000US12105,12105,"Polk County, Florida",44061,1576
0500000US12107,12107,"Putnam County, Florida",31483,2392
0500000US12109,12109,"St. Johns County, Florida",70379,4713
0500000US12111,12111,"St. Lucie County, Florida",45905,3413
0500000US12113,12113,"Santa Rosa County, Florida",59682,2857
0500000US12115,12115,"Sarasota County, Florida",56286,2523
0500000US12117,12117,"Seminole County, Florida",57074,3038
0500000US12119,12119,"Sumter County, Florida",51335,5576
0500000US12127,12127,"Volusia County, Florida",42175,1730
0500000US13013,13013,"Barrow County, Georgia",53156,3987
0500000US13015,13015,"Bartow County, Georgia",50572,3941
0500000US13021,13021,"Bibb County, Georgia",38605,3220
0500000US13031,13031,"Bulloch County, Georgia",33477,3878
0500000US13045,13045,"Carroll County, Georgia",43410,4354
0500000US13047,13047,"Catoosa County, Georgia",51012,1400
0500000US13051,13051,"Chatham County, Georgia",49252,2406
0500000US13057,13057,"Cherokee County, Georgia",74104,4169
0500000US13059,13059,"Clarke County, Georgia",31284,2592
0500000US13063,13063,"Clayton County, Georgia",42120,3354
0500000US13067,13067,"Cobb County, Georgia",70246,2131
0500000US13073,13073,"Columbia County, Georgia",75440,6599
0500000US13077,13077,"Coweta County, Georgia",67351,5719
0500000US13089,13089,"DeKalb County, Georgia",54057,2666
0500000US13095,13095,"Dougherty County, Georgia",35645,4204
0500000US13097,13097,"Douglas County, Georgia",59329,3442
0500000US13113,13113,"Fayette County, Georgia",78557,4446
0500000US13115,13115,"Floyd County, Georgia",40510,2829
0500000US13117,13117,"Forsyth County, Georgia",94537,7799
0500000US13121,13121,"Fulton County, Georgia",60291,1760
0500000US13127,13127,"Glynn County, Georgia",46125,4448
0500000US13135,13135,"Gwinnett County, Georgia",61732,1089
0500000US13139,13139,"Hall County, Georgia",55009,4485
0500000US13151,13151,"Henry County, Georgia",65342,3581
0500000US13153,13153,"Houston County, Georgia",55044,5517
0500000US13179,13179,"Liberty County, Georgia",36573,3641
0500000US13185,13185,"Lowndes County, Georgia",34455,4082
0500000US13215,13215,"Muscogee County, Georgia",41859,2119
0500000US13217,13217,"Newton County, Georgia",50806,5056
0500000US13223,13223,"Paulding County, Georgia",60214,4654
0500000US13245,13245,"Richmond County, Georgia",41672,2366
0500000US13247,13247,"Rockdale County, Georgia",50761,3150
0500000US13285,13285,"Troup County, Georgia",39067,6672
0500000US13295,13295,"Walker County, Georgia",44358,4759
0500000US13297,13297,"Walton County, Georgia",57278,3797
0500000US13313,13313,"Whitfield County, Georgia",45894,6188
0500000US15001,15001,"Hawaii County, Hawaii",60033,5620
0500000US15003,15003,"Honolulu County, Hawaii",77273,1894
0500000US15007,15007,"Kauai County, Hawaii",77140,5263
0500000US15009,15009,"Maui County, Hawaii",70497,3128
0500000US16001,16001,"Ada County, Idaho",57399,3548
0500000US16005,16005,"Bannock County, Idaho",41530,3062
0500000US16019,16019,"Bonneville County, Idaho",53355,3651
0500000US16027,16027,"Canyon County, Idaho",42786,4325
0500000US16055,16055,"Kootenai County, Idaho",47860,3182
0500000US16083,16083,"Twin Falls County, Idaho",45499,3290
0500000US17001,17001,"Adams County, Illinois",46528,3451
0500000US17019,17019,"Champaign County, Illinois",50252,3765
0500000US17031,17031,"Cook County, Illinois",56851,656
0500000US17037,17037,"DeKalb County, Illinois",55471,5589
0500000US17043,17043,"DuPage County, Illinois",81559,1672
0500000US17089,17089,"Kane County, Illinois",70359,2220
0500000US17091,17091,"Kankakee County, Illinois",53850,4128
0500000US17093,17093,"Kendall County, Illinois",85979,6932
0500000US17097,17097,"Lake County, Illinois",82113,2047
0500000US17099,17099,"LaSalle County, Illinois",51936,3227
0500000US17111,17111,"McHenry County, Illinois",80125,4895
0500000US17113,17113,"McLean County, Illinois",65304,4253
0500000US17115,17115,"Macon County, Illinois",48040,2949
0500000US17119,17119,"Madison County, Illinois",52664,2030
0500000US17143,17143,"Peoria County, Illinois",53837,3951
0500000US17161,17161,"Rock Island County, Illinois",50542,2266
0500000US17163,17163,"St. Clair County, Illinois",50347,3088
0500000US17167,17167,"Sangamon County, Illinois",57576,2442
0500000US17179,17179,"Tazewell County, Illinois",57020,3067
0500000US17183,17183,"Vermilion County, Illinois",45098,3254
0500000US17197,17197,"Will County, Illinois",75992,2141
0500000US17199,17199,"Williamson County, Illinois",48736,4819
0500000US17201,17201,"Winnebago County, Illinois",49578,2382
0500000US18003,18003,"Allen County, Indiana",49754,1991
0500000US18005,18005,"Bartholomew County, Indiana",54447,3806
0500000US18019,18019,"Clark County, Indiana",51828,3901
0500000US18035,18035,"Delaware County, Indiana",40606,2163
0500000US18039,18039,"Elkhart County, Indiana",49556,2221
0500000US18043,18043,"Floyd County, Indiana",58096,5865
0500000US18053,18053,"Grant County, Indiana",38645,3295
