GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - 16 to 19 years:,Margin of Error; Male: - 16 to 19 years:,Estimate; Male: - 16 to 19 years: - In labor force:,Margin of Error; Male: - 16 to 19 years: - In labor force:,Estimate; Male: - 16 to 19 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 16 to 19 years: - In labor force: - In Armed Forces,Estimate; Male: - 16 to 19 years: - In labor force: - Civilian:,Margin of Error; Male: - 16 to 19 years: - In labor force: - Civilian:,Estimate; Male: - 16 to 19 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 16 to 19 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 16 to 19 years: - Not in labor force,Margin of Error; Male: - 16 to 19 years: - Not in labor force,Estimate; Male: - 20 to 24 years:,Margin of Error; Male: - 20 to 24 years:,Estimate; Male: - 20 to 24 years: - In labor force:,Margin of Error; Male: - 20 to 24 years: - In labor force:,Estimate; Male: - 20 to 24 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 20 to 24 years: - In labor force: - In Armed Forces,Estimate; Male: - 20 to 24 years: - In labor force: - Civilian:,Margin of Error; Male: - 20 to 24 years: - In labor force: - Civilian:,Estimate; Male: - 20 to 24 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 20 to 24 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 20 to 24 years: - Not in labor force,Margin of Error; Male: - 20 to 24 years: - Not in labor force,Estimate; Male: - 25 to 54 years:,Margin of Error; Male: - 25 to 54 years:,Estimate; Male: - 25 to 54 years: - In labor force:,Margin of Error; Male: - 25 to 54 years: - In labor force:,Estimate; Male: - 25 to 54 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 25 to 54 years: - In labor force: - In Armed Forces,Estimate; Male: - 25 to 54 years: - In labor force: - Civilian:,Margin of Error; Male: - 25 to 54 years: - In labor force: - Civilian:,Estimate; Male: - 25 to 54 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 25 to 54 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 25 to 54 years: - Not in labor force,Margin of Error; Male: - 25 to 54 years: - Not in labor force,Estimate; Male: - 55 to 64 years:,Margin of Error; Male: - 55 to 64 years:,Estimate; Male: - 55 to 64 years: - In labor force:,Margin of Error; Male: - 55 to 64 years: - In labor force:,Estimate; Male: - 55 to 64 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 55 to 64 years: - In labor force: - In Armed Forces,Estimate; Male: - 55 to 64 years: - In labor force: - Civilian:,Margin of Error; Male: - 55 to 64 years: - In labor force: - Civilian:,Estimate; Male: - 55 to 64 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 55 to 64 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 55 to 64 years: - Not in labor force,Margin of Error; Male: - 55 to 64 years: - Not in labor force,Estimate; Male: - 65 to 69 years:,Margin of Error; Male: - 65 to 69 years:,Estimate; Male: - 65 to 69 years: - In labor force:,Margin of Error; Male: - 65 to 69 years: - In labor force:,Estimate; Male: - 65 to 69 years: - In labor force: - Employed,Margin of Error; Male: - 65 to 69 years: - In labor force: - Employed,Estimate; Male: - 65 to 69 years: - In labor force: - Unemployed,Margin of Error; Male: - 65 to 69 years: - In labor force: - Unemployed,Estimate; Male: - 65 to 69 years: - Not in labor force,Margin of Error; Male: - 65 to 69 years: - Not in labor force,Estimate; Male: - 70 years and over:,Margin of Error; Male: - 70 years and over:,Estimate; Male: - 70 years and over: - In labor force:,Margin of Error; Male: - 70 years and over: - In labor force:,Estimate; Male: - 70 years and over: - In labor force: - Employed,Margin of Error; Male: - 70 years and over: - In labor force: - Employed,Estimate; Male: - 70 years and over: - In labor force: - Unemployed,Margin of Error; Male: - 70 years and over: - In labor force: - Unemployed,Estimate; Male: - 70 years and over: - Not in labor force,Margin of Error; Male: - 70 years and over: - Not in labor force,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - 16 to 19 years:,Margin of Error; Female: - 16 to 19 years:,Estimate; Female: - 16 to 19 years: - In labor force:,Margin of Error; Female: - 16 to 19 years: - In labor force:,Estimate; Female: - 16 to 19 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 16 to 19 years: - In labor force: - In Armed Forces,Estimate; Female: - 16 to 19 years: - In labor force: - Civilian:,Margin of Error; Female: - 16 to 19 years: - In labor force: - Civilian:,Estimate; Female: - 16 to 19 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 16 to 19 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 16 to 19 years: - Not in labor force,Margin of Error; Female: - 16 to 19 years: - Not in labor force,Estimate; Female: - 20 to 24 years:,Margin of Error; Female: - 20 to 24 years:,Estimate; Female: - 20 to 24 years: - In labor force:,Margin of Error; Female: - 20 to 24 years: - In labor force:,Estimate; Female: - 20 to 24 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 20 to 24 years: - In labor force: - In Armed Forces,Estimate; Female: - 20 to 24 years: - In labor force: - Civilian:,Margin of Error; Female: - 20 to 24 years: - In labor force: - Civilian:,Estimate; Female: - 20 to 24 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 20 to 24 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 20 to 24 years: - Not in labor force,Margin of Error; Female: - 20 to 24 years: - Not in labor force,Estimate; Female: - 25 to 54 years:,Margin of Error; Female: - 25 to 54 years:,Estimate; Female: - 25 to 54 years: - In labor force:,Margin of Error; Female: - 25 to 54 years: - In labor force:,Estimate; Female: - 25 to 54 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 25 to 54 years: - In labor force: - In Armed Forces,Estimate; Female: - 25 to 54 years: - In labor force: - Civilian:,Margin of Error; Female: - 25 to 54 years: - In labor force: - Civilian:,Estimate; Female: - 25 to 54 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 25 to 54 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 25 to 54 years: - Not in labor force,Margin of Error; Female: - 25 to 54 years: - Not in labor force,Estimate; Female: - 55 to 64 years:,Margin of Error; Female: - 55 to 64 years:,Estimate; Female: - 55 to 64 years: - In labor force:,Margin of Error; Female: - 55 to 64 years: - In labor force:,Estimate; Female: - 55 to 64 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 55 to 64 years: - In labor force: - In Armed Forces,Estimate; Female: - 55 to 64 years: - In labor force: - Civilian:,Margin of Error; Female: - 55 to 64 years: - In labor force: - Civilian:,Estimate; Female: - 55 to 64 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 55 to 64 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 55 to 64 years: - Not in labor force,Margin of Error; Female: - 55 to 64 years: - Not in labor force,Estimate; Female: - 65 to 69 years:,Margin of Error; Female: - 65 to 69 years:,Estimate; Female: - 65 to 69 years: - In labor force:,Margin of Error; Female: - 65 to 69 years: - In labor force:,Estimate; Female: - 65 to 69 years: - In labor force: - Employed,Margin of Error; Female: - 65 to 69 years: - In labor force: - Employed,Estimate; Female: - 65 to 69 years: - In labor force: - Unemployed,Margin of Error; Female: - 65 to 69 years: - In labor force: - Unemployed,Estimate; Female: - 65 to 69 years: - Not in labor force,Margin of Error; Female: - 65 to 69 years: - Not in labor force,Estimate; Female: - 70 years and over:,Margin of Error; Female: - 70 years and over:,Estimate; Female: - 70 years and over: - In labor force:,Margin of Error; Female: - 70 years and over: - In labor force:,Estimate; Female: - 70 years and over: - In labor force: - Employed,Margin of Error; Female: - 70 years and over: - In labor force: - Employed,Estimate; Female: - 70 years and over: - In labor force: - Unemployed,Margin of Error; Female: - 70 years and over: - In labor force: - Unemployed,Estimate; Female: - 70 years and over: - Not in labor force,Margin of Error; Female: - 70 years and over: - Not in labor force
0500000US01069,01069,"Houston County, Alabama",21123,236,9503,158,932,121,315,144,0,200,315,144,179,94,136,123,617,150,936,43,851,92,0,200,851,92,550,171,301,162,85,78,4933,90,3770,332,0,200,3770,332,3430,367,340,228,1163,308,1398,15,707,154,0,200,707,154,679,154,28,28,691,156,517,117,144,87,144,87,0,200,373,114,787,117,111,79,111,79,0,200,676,131,11620,180,772,126,330,129,0,200,330,129,241,115,89,75,442,128,966,40,644,159,0,200,644,159,491,166,153,126,322,161,6303,102,4703,338,0,200,4703,338,4444,395,259,164,1600,329,1791,200,870,149,0,200,870,149,817,153,53,55,921,149,673,159,91,61,91,61,0,200,582,163,1115,177,92,61,92,61,0,200,1023,185
0500000US01073,01073,"Jefferson County, Alabama",219642,1714,96950,955,7610,657,2363,729,0,200,2363,729,1463,591,900,472,5247,883,9656,248,6904,925,171,207,6733,953,5822,1047,911,621,2752,908,49626,638,36477,1915,0,200,36477,1915,33545,2067,2932,1041,13149,1992,16234,61,7633,1211,0,200,7633,1211,6873,1124,760,449,8601,1207,6277,829,1198,509,1140,497,58,73,5079,852,7547,829,939,389,897,378,42,70,6608,842,122692,1102,7618,831,4056,936,0,200,4056,936,3472,931,584,353,3562,959,10244,89,7844,905,0,200,7844,905,6909,1130,935,562,2400,899,62408,494,51546,1848,0,200,51546,1848,46288,2183,5258,1402,10862,1742,21429,230,9749,1278,0,200,9749,1278,9077,1269,672,386,11680,1250,7957,940,2205,587,2043,574,162,159,5752,996,13036,961,1240,494,1240,494,0,200,11796,915
0500000US01089,01089,"Madison County, Alabama",68953,1306,31317,955,2395,728,900,522,0,200,900,522,606,422,294,303,1495,658,3892,204,2071,457,0,200,2071,457,1932,434,139,143,1821,481,16624,306,14313,830,55,97,14258,833,13667,998,591,433,2311,787,4895,285,2787,632,19,32,2768,630,2653,631,115,139,2108,706,1083,375,232,238,232,238,0,200,851,357,2428,406,760,503,760,503,0,200,1668,385,37636,794,2614,992,707,403,0,200,707,403,684,402,23,39,1907,909,4867,923,3729,1025,0,200,3729,1025,3600,1026,129,139,1138,650,19680,658,15510,1210,0,200,15510,1210,14407,1276,1103,519,4170,1231,5353,331,2792,690,0,200,2792,690,2620,675,172,171,2561,647,2621,428,313,260,231,217,82,140,2308,476,2501,435,347,348,301,345,46,72,2154,477
0500000US01097,01097,"Mobile County, Alabama",111136,1328,49766,701,4445,533,601,363,0,200,601,363,471,318,130,172,3844,658,5405,283,3894,617,0,200,3894,617,3326,652,568,342,1511,591,24784,313,17737,1290,245,300,17492,1326,16442,1515,1050,676,7047,1245,8132,92,3721,811,0,200,3721,811,3365,759,356,245,4411,829,3166,537,723,385,703,385,20,34,2443,616,3834,527,331,247,331,247,0,200,3503,565,61370,948,3912,634,794,411,0,200,794,411,346,284,448,285,3118,650,5497,512,3216,933,0,200,3216,933,2586,806,630,433,2281,822,31381,527,22793,1574,0,200,22793,1574,21748,1667,1045,499,8588,1456,10039,285,4877,831,0,200,4877,831,4657,823,220,190,5162,876,4011,557,889,317,837,312,52,60,3122,607,6530,552,227,161,227,161,0,200,6303,606
0500000US01101,01101,"Montgomery County, Alabama",102734,951,46021,575,4450,540,1890,672,0,200,1890,672,1426,610,464,467,2560,778,5174,86,4102,756,0,200,4102,756,3723,825,379,460,1072,746,24368,196,16694,1529,271,244,16423,1540,15131,1598,1292,700,7674,1569,6349,135,3138,566,0,200,3138,566,3043,562,95,102,3211,583,2881,423,569,368,413,302,156,237,2312,510,2799,423,240,180,195,165,45,77,2559,436,56713,750,4175,418,1213,657,0,200,1213,657,1123,600,90,144,2962,834,5810,214,4451,757,125,149,4326,776,3955,806,371,349,1359,724,29727,574,22692,1765,54,93,22638,1771,21430,1859,1208,565,7035,1690,8710,59,4483,722,0,200,4483,722,4352,695,131,140,4227,719,3559,530,724,416,724,416,0,200,2835,646,4732,551,237,185,237,185,0,200,4495,549
0500000US01125,01125,"Tuscaloosa County, Alabama",51497,804,22904,574,2450,711,371,346,0,200,371,346,138,177,233,325,2079,714,3379,648,1841,807,0,200,1841,807,1361,792,480,468,1538,901,11660,376,8910,928,32,59,8878,924,8389,896,489,579,2750,1011,3018,113,1771,473,0,200,1771,473,1664,472,107,143,1247,448,1375,373,285,203,207,166,78,127,1090,405,1022,373,22,37,22,37,0,200,1000,372,28593,483,2279,430,892,502,0,200,892,502,682,368,210,365,1387,629,4175,163,3655,501,0,200,3655,501,3291,781,364,450,520,465,14548,169,10967,1040,0,200,10967,1040,10062,1075,905,596,3581,1027,3927,200,1417,663,0,200,1417,663,1363,643,54,96,2510,663,1590,337,338,295,338,295,0,200,1252,430,2074,337,167,211,167,211,0,200,1907,402
0500000US04013,04013,"Maricopa County, Arizona",178259,3994,90550,2352,8022,1064,2855,909,52,61,2803,911,2428,896,375,275,5167,1112,10251,1151,8365,1016,424,419,7941,1193,6556,1121,1385,660,1886,701,51949,1426,43144,1982,175,180,42969,2010,40567,2282,2402,1012,8805,1761,11773,413,8495,848,0,208,8495,848,7751,985,744,466,3278,809,3520,602,1946,566,1708,551,238,215,1574,475,5035,617,454,274,454,274,0,208,4581,600,87709,2611,6536,965,3212,1055,0,208,3212,1055,1830,751,1382,720,3324,982,8709,1088,6311,1184,0,208,6311,1184,6067,1191,244,245,2398,980,49603,1831,40158,2431,0,208,40158,2431,36817,2443,3341,1132,9445,1731,11980,404,6832,967,0,208,6832,967,6522,983,310,197,5148,901,4430,747,1487,550,1487,550,0,208,2943,700,6451,762,224,193,224,193,0,208,6227,747
0500000US04019,04019,"Pima County, Arizona",27519,1417,15711,794,1085,531,114,126,0,208,114,126,114,126,0,208,971,558,1866,626,1602,625,226,225,1376,610,1018,645,358,274,264,205,8424,525,5579,778,497,420,5082,852,4586,722,496,334,2845,817,2385,66,1665,417,0,208,1665,417,1227,513,438,361,720,425,777,403,366,353,366,353,0,208,411,228,1174,403,288,391,260,390,28,48,886,442,11808,1076,974,510,662,481,0,208,662,481,258,266,404,500,312,251,997,580,936,576,0,208,936,576,883,574,53,88,61,121,6056,563,4557,787,148,190,4409,763,4023,826,386,431,1499,704,1795,51,900,350,0,208,900,350,867,361,33,56,895,330,786,353,87,145,87,145,0,208,699,346,1200,336,50,87,50,87,0,208,1150,339
0500000US05119,05119,"Pulaski County, Arkansas",107599,1935,47983,1279,4303,721,1973,632,0,201,1973,632,1603,486,370,290,2330,717,5843,201,3831,899,0,201,3831,899,2933,942,898,714,2012,899,24744,1021,18034,1924,444,419,17590,1864,17388,1906,202,194,6710,1838,7314,389,4198,719,0,201,4198,719,4059,742,139,215,3116,732,3339,496,715,438,623,431,92,153,2624,576,2440,523,103,114,103,114,0,201,2337,504,59616,1064,3507,801,1553,569,0,201,1553,569,1062,572,491,317,1954,879,6190,201,3798,997,0,201,3798,997,3664,979,134,232,2392,997,32586,756,27008,1539,479,682,26529,1538,25200,1728,1329,749,5578,1415,9232,306,6240,791,0,201,6240,791,6156,801,84,142,2992,764,3695,485,720,417,670,414,50,88,2975,627,4406,454,448,274,448,274,0,201,3958,408
