GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 18 years:,Margin of Error; Male: - Under 18 years:,Estimate; Male: - Under 18 years: - With health insurance coverage,Margin of Error; Male: - Under 18 years: - With health insurance coverage,Estimate; Male: - Under 18 years: - No health insurance coverage,Margin of Error; Male: - Under 18 years: - No health insurance coverage,Estimate; Male: - 18 to 64 years:,Margin of Error; Male: - 18 to 64 years:,Estimate; Male: - 18 to 64 years: - With health insurance coverage,Margin of Error; Male: - 18 to 64 years: - With health insurance coverage,Estimate; Male: - 18 to 64 years: - No health insurance coverage,Margin of Error; Male: - 18 to 64 years: - No health insurance coverage,Estimate; Male: - 65 years and over:,Margin of Error; Male: - 65 years and over:,Estimate; Male: - 65 years and over: - With health insurance coverage,Margin of Error; Male: - 65 years and over: - With health insurance coverage,Estimate; Male: - 65 years and over: - No health insurance coverage,Margin of Error; Male: - 65 years and over: - No health insurance coverage,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 18 years:,Margin of Error; Female: - Under 18 years:,Estimate; Female: - Under 18 years: - With health insurance coverage,Margin of Error; Female: - Under 18 years: - With health insurance coverage,Estimate; Female: - Under 18 years: - No health insurance coverage,Margin of Error; Female: - Under 18 years: - No health insurance coverage,Estimate; Female: - 18 to 64 years:,Margin of Error; Female: - 18 to 64 years:,Estimate; Female: - 18 to 64 years: - With health insurance coverage,Margin of Error; Female: - 18 to 64 years: - With health insurance coverage,Estimate; Female: - 18 to 64 years: - No health insurance coverage,Margin of Error; Female: - 18 to 64 years: - No health insurance coverage,Estimate; Female: - 65 years and over:,Margin of Error; Female: - 65 years and over:,Estimate; Female: - 65 years and over: - With health insurance coverage,Margin of Error; Female: - 65 years and over: - With health insurance coverage,Estimate; Female: - 65 years and over: - No health insurance coverage,Margin of Error; Female: - 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",188192,1361,91624,1594,21745,930,20578,1181,1167,741,54192,1282,42223,2320,11969,2198,15687,458,15687,458,0,184,96568,1008,20683,1040,19689,1236,994,569,58339,900,49304,1670,9035,1577,17546,215,17546,215,0,184
0500000US01015,01015,"Calhoun County, Alabama",115995,852,55337,1054,13442,477,13092,513,350,282,34677,825,27202,1455,7475,1355,7218,179,7182,183,36,69,60658,885,12712,500,12615,508,97,112,38135,610,32297,1172,5838,920,9811,223,9811,223,0,184
0500000US01043,01043,"Cullman County, Alabama",79660,755,39783,647,9465,329,9152,430,313,276,24281,612,18418,1071,5863,1008,6037,247,5958,209,79,135,39877,531,8444,300,7864,400,580,361,23987,407,18585,940,5402,954,7446,211,7446,211,0,184
0500000US01049,01049,"DeKalb County, Alabama",70415,426,34680,1208,9087,1200,8893,1256,194,241,21068,181,16615,1299,4453,1276,4525,77,4525,77,0,184,35735,1268,8940,1202,8419,1189,521,634,21174,159,16945,1067,4229,1044,5621,226,5621,226,0,184
0500000US01051,01051,"Elmore County, Alabama",76238,964,35665,1078,9371,430,8652,598,719,457,21745,918,18949,1173,2796,867,4549,163,4549,163,0,184,40573,1171,9204,444,8883,438,321,317,25754,1179,21188,1355,4566,1190,5615,126,5615,126,0,184
0500000US01055,01055,"Etowah County, Alabama",103327,539,49456,859,12001,759,11110,850,891,646,30403,431,21871,1362,8532,1301,7052,218,7052,218,0,184,53871,817,11339,767,10369,1118,970,827,32508,332,25614,1032,6894,1003,10024,487,10024,487,0,184
0500000US01069,01069,"Houston County, Alabama",102227,775,48363,705,12620,245,12232,268,388,166,28893,666,21730,1101,7163,912,6850,190,6821,190,29,47,53864,420,12395,212,12050,265,345,177,32561,202,25702,934,6859,945,8908,256,8888,251,20,35
0500000US01073,01073,"Jefferson County, Alabama",652580,1212,306860,1311,78089,536,74791,1162,3298,1062,193737,1127,154340,3518,39397,3454,35034,446,34761,439,273,207,345720,905,76477,483,73163,1225,3314,1136,217309,673,182917,3067,34392,3113,51934,512,51810,518,124,149
0500000US01077,01077,"Lauderdale County, Alabama",91722,526,43784,679,10033,588,9378,566,655,577,27034,399,20433,1443,6601,1409,6717,161,6641,197,76,118,47938,577,9848,588,9706,550,142,181,29238,317,22824,1165,6414,1179,8852,164,8766,220,86,147
