GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US01081,01081,"Lee County, Alabama",134888,491,66837,645,15468,301,14234,821,1234,779,46354,626,36852,1609,9502,1524,5015,102,5015,102,0,273,68051,418,14029,292,13023,755,1006,622,47282,296,38842,1565,8440,1490,6740,83,6740,83,0,273
0500000US01083,01083,"Limestone County, Alabama",74143,2919,35622,2904,9943,580,9566,650,377,376,21645,2876,16585,2501,5060,1286,4034,265,4034,265,0,273,38521,1187,8974,610,8298,881,676,561,24557,384,19850,1096,4707,1088,4990,908,4990,908,0,273
0500000US01089,01089,"Madison County, Alabama",319870,3638,154044,3370,39953,574,37561,1091,2392,876,96784,3177,79239,3302,17545,2467,17307,609,17307,609,0,273,165826,1027,38497,574,36779,980,1718,829,104598,696,89748,2067,14850,2010,22731,766,22731,766,0,273
0500000US01095,01095,"Marshall County, Alabama",89603,944,44589,736,12760,706,12090,821,670,451,26412,782,18499,1595,7913,1484,5417,231,5417,231,0,273,45014,1004,11353,192,10969,359,384,323,26349,588,20834,975,5515,1049,7312,642,7250,628,62,123
0500000US01097,01097,"Mobile County, Alabama",406359,1493,193482,1228,54347,524,49812,1404,4535,1416,118121,1092,90085,2702,28036,2464,21014,363,21014,363,0,273,212877,1098,51877,449,47008,1684,4869,1639,131856,722,104952,2919,26904,2845,29144,733,29035,744,109,141
0500000US01101,01101,"Montgomery County, Alabama",217568,1742,102441,1718,28290,644,27677,793,613,437,63678,1480,52020,2113,11658,1458,10473,242,10473,242,0,273,115127,1045,27537,595,26449,804,1088,597,71947,858,61374,1731,10573,1725,15643,678,15586,679,57,100
0500000US01103,01103,"Morgan County, Alabama",115065,1645,56775,1984,15238,1019,14257,1116,981,888,34697,1715,26265,1567,8432,1296,6840,247,6840,247,0,273,58290,1418,13631,1081,13242,1181,389,326,35292,384,30377,1086,4915,1029,9367,785,9282,793,85,144
0500000US01115,01115,"St. Clair County, Alabama",79124,1186,38460,1480,10150,701,9161,998,989,948,23746,1355,17660,1584,6086,1482,4564,527,4564,527,0,273,40664,884,9564,675,9218,754,346,369,25206,861,20913,1338,4293,1028,5894,838,5800,805,94,179
0500000US01117,01117,"Shelby County, Alabama",191771,911,94524,656,25586,590,24689,626,897,458,61025,560,53881,1462,7144,1373,7913,452,7913,452,0,273,97247,982,24743,603,23696,709,1047,457,62459,530,56565,1275,5894,1196,10045,740,9980,745,65,109
0500000US01121,01121,"Talladega County, Alabama",77901,986,37073,1153,9004,798,8393,722,611,408,23280,861,17436,1413,5844,1281,4789,147,4645,283,144,224,40828,1032,9626,861,9386,938,240,264,24784,290,20392,1163,4392,1173,6418,571,6418,571,0,273
0500000US01125,01125,"Tuscaloosa County, Alabama",182236,957,86642,1055,21069,310,19893,582,1176,561,57372,925,49286,2022,8086,1755,8201,222,8201,222,0,273,95594,641,20487,403,19342,639,1145,557,63516,527,54818,1657,8698,1528,11591,77,11591,77,0,273
0500000US01127,01127,"Walker County, Alabama",67530,1007,32365,737,7836,256,7425,426,411,356,20061,734,14602,1234,5459,947,4468,176,4468,176,0,273,35165,870,7618,268,7553,254,65,92,21220,225,17223,1074,3997,1056,6327,764,6327,764,0,273
0500000US02020,02020,"Anchorage Municipality, Alaska",275361,1965,136865,1650,37453,502,32189,1411,5264,1388,90496,1705,67952,2739,22544,2465,8916,547,8856,557,60,99,138496,1337,36340,515,32708,1231,3632,1143,90867,1231,74065,2532,16802,2464,11289,578,11289,578,0,244
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",94640,1458,48608,1376,12659,672,11877,953,782,729,33155,1281,25840,1841,7315,1656,2794,192,2794,192,0,244,46032,899,12981,672,12557,786,424,577,30143,609,25590,1081,4553,1137,2908,385,2908,385,0,244
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",87202,498,43751,1203,12826,879,10971,1461,1855,1073,27281,828,19105,1482,8176,1527,3644,238,3644,238,0,244,43451,1088,11944,955,9390,807,2554,780,27999,463,19208,1827,8791,1977,3508,228,3508,228,0,244
0500000US04001,04001,"Apache County, Arizona",69780,965,34531,976,12166,319,8275,1335,3891,1324,19024,832,10578,1291,8446,1223,3341,232,3226,264,115,129,35249,575,10457,319,7917,996,2540,980,20346,472,13110,1129,7236,1134,4446,313,4204,346,242,204
0500000US04003,04003,"Cochise County, Arizona",121281,2175,58770,1327,15898,445,14732,836,1166,663,32076,1325,26857,1576,5219,1183,10796,264,10769,270,27,46,62511,2055,15472,414,14668,691,804,513,36194,1046,31535,1517,4659,1199,10845,1707,10708,1731,137,222
0500000US04005,04005,"Coconino County, Arizona",129602,369,64331,809,16549,762,15667,981,882,563,42949,701,33053,1582,9896,1479,4833,259,4833,259,0,305,65271,785,16809,747,15688,912,1121,657,42832,533,33988,1946,8844,1934,5630,282,5567,290,63,75
0500000US04013,04013,"Maricopa County, Arizona",3994080,2637,2012370,2590,560194,663,489987,5529,70207,5506,1255383,2265,909986,9695,345397,9628,196793,715,193289,1229,3504,989,1981710,1996,535862,500,473442,4362,62420,4321,1201077,1193,957937,8894,243140,8903,244771,1629,241737,1985,3034,1056
0500000US04015,04015,"Mohave County, Arizona",192951,976,94477,1051,22325,838,20129,1390,2196,957,51624,801,39604,2049,12020,2019,20528,266,20333,386,195,242,98474,921,20254,719,17145,1496,3109,1393,55366,601,43255,2207,12111,2298,22854,406,22703,468,151,261
0500000US04017,04017,"Navajo County, Arizona",111652,554,54669,1108,17419,963,15039,1502,2380,1015,30752,623,23695,1705,7057,1768,6498,252,6438,254,60,76,56983,963,16821,964,15045,1289,1776,850,32637,184,27375,1075,5262,1059,7525,184,7382,289,143,210
0500000US04019,04019,"Pima County, Arizona",1003300,3116,485126,2908,120987,892,107455,2981,13532,2704,296798,2725,228426,4877,68372,4347,67341,528,66775,598,566,398,518174,1123,117265,898,105527,2150,11738,2130,315930,749,256721,4804,59209,4826,84979,431,83771,791,1208,662
0500000US04021,04021,"Pinal County, Arizona",318805,1885,156330,2467,46351,1223,42298,1695,4053,1524,88303,1794,69484,3152,18819,2865,21676,383,21261,536,415,343,162475,1398,43915,1223,37920,1963,5995,1808,94332,499,78498,2170,15834,2038,24228,517,24171,524,57,95
0500000US04025,04025,"Yavapai County, Arizona",213886,908,104145,761,21301,377,17759,1253,3542,1229,59520,713,44349,2305,15171,2351,23324,350,22980,689,344,583,109741,858,20173,518,17561,1413,2612,1254,62791,397,49720,1655,13071,1667,26777,733,26777,733,0,305
0500000US04027,04027,"Yuma County, Arizona",189328,1626,90913,1510,29261,378,25240,1609,4021,1591,44088,1481,29605,1934,14483,2079,17564,266,17332,342,232,266,98415,586,28037,374,23599,1331,4438,1396,51303,438,36995,1614,14308,1608,19075,357,18990,346,85,106
0500000US05007,05007,"Benton County, Arkansas",223165,1504,111046,1510,31516,709,28721,1277,2795,1138,67893,1121,48919,2872,18974,2763,11637,590,11421,578,216,258,112119,1421,30042,710,26802,1500,3240,1232,68432,987,51589,2426,16843,2377,13645,743,13581,755,64,108
0500000US05031,05031,"Craighead County, Arkansas",93662,1403,45276,1002,12011,332,11410,780,601,637,28871,755,21425,1273,7446,1329,4394,514,4394,514,0,273,48386,934,11269,367,11081,409,188,184,31011,432,23689,1369,7322,1365,6106,647,6106,647,0,273
0500000US05045,05045,"Faulkner County, Arkansas",108046,1255,51864,1040,13181,439,12267,851,914,799,34418,519,27234,1493,7184,1469,4265,732,4237,733,28,47,56182,667,13123,415,12539,628,584,459,37284,358,30467,1342,6817,1346,5775,308,5775,308,0,273
0500000US05051,05051,"Garland County, Arkansas",96348,1852,46521,1211,10562,524,9799,719,763,560,27218,869,18951,1494,8267,1431,8741,465,8741,465,0,273,49827,1140,9740,320,9232,517,508,463,28358,614,21386,1472,6972,1474,11729,833,11555,877,174,286
0500000US05069,05069,"Jefferson County, Arkansas",76389,1697,38674,1269,11455,816,10837,862,618,468,22984,785,16241,1318,6743,1318,4235,281,4235,281,0,273,37715,1224,7798,782,7494,768,304,283,24172,303,17983,1349,6189,1320,5745,702,5568,714,177,255
0500000US05085,05085,"Lonoke County, Arkansas",64001,1647,30600,1105,9527,375,9407,388,120,120,18269,799,14204,1148,4065,1057,2804,715,2804,715,0,273,33401,811,8554,343,8438,360,116,124,20874,349,16761,990,4113,964,3973,681,3973,681,0,273
0500000US05119,05119,"Pulaski County, Arkansas",374869,1942,177376,1841,47408,828,44727,1244,2681,1258,110761,1628,87039,2781,23722,2423,19207,477,19207,477,0,273,197493,1315,46590,511,45077,924,1513,951,123068,1105,99270,3067,23798,2988,27835,513,27835,513,0,273
0500000US05125,05125,"Saline County, Arkansas",98209,1308,48813,904,12689,534,11594,1009,1095,728,30374,785,25764,1188,4610,1022,5750,282,5750,282,0,273,49396,1033,11366,527,10671,642,695,424,31357,495,25734,1185,5623,1208,6673,956,6591,962,82,131
0500000US05131,05131,"Sebastian County, Arkansas",120831,3639,58600,3505,16429,1157,14164,1331,2265,891,35466,2923,23691,2060,11775,1953,6705,403,6705,403,0,273,62231,1149,15467,896,13838,1009,1629,665,37905,529,27834,1629,10071,1657,8859,583,8846,582,13,23
0500000US05143,05143,"Washington County, Arkansas",198270,1250,97628,977,25420,571,24084,706,1336,583,64151,799,46609,2119,17542,2139,8057,494,8057,494,0,273,100642,1091,26128,544,24661,942,1467,755,63929,844,49506,1919,14423,1697,10585,949,10475,944,110,190
0500000US05145,05145,"White County, Arkansas",74965,1168,36916,1065,8792,325,7979,449,813,356,23622,1076,16366,1415,7256,1635,4502,228,4502,228,0,273,38049,906,8636,512,7966,541,670,324,23303,534,18044,1234,5259,1120,6110,389,6110,389,0,273
0500000US06001,06001,"Alameda County, California",1479002,2044,730951,1457,176282,696,166950,2283,9332,2134,486681,1215,390706,4911,95975,4937,67988,644,66960,900,1028,633,748051,1620,168005,643,159833,1945,8172,1877,489292,754,418369,4551,70923,4686,90754,1232,88746,1571,2008,1043
0500000US06007,06007,"Butte County, California",218639,1227,107734,1081,23801,552,21119,1310,2682,1126,69958,741,53045,2397,16913,2305,13975,602,13928,609,47,76,110905,969,22373,583,20440,1193,1933,953,70078,629,59003,1907,11075,1749,18454,567,18300,613,154,244
0500000US06013,06013,"Contra Costa County, California",1035731,1554,510737,1738,132435,771,124007,2082,8428,2069,324914,1330,264347,5735,60567,5554,53388,440,53040,500,348,266,524994,1156,126391,1001,115902,2513,10489,2444,329203,485,280829,4182,48374,4199,69400,588,67957,917,1443,570
0500000US06017,06017,"El Dorado County, California",177364,1028,89469,878,22069,624,20934,816,1135,560,57159,747,48401,1436,8758,1275,10241,493,10152,502,89,143,87895,693,19885,462,18896,737,989,530,56210,833,49167,1587,7043,1195,11800,591,11619,599,181,226
0500000US06019,06019,"Fresno County, California",900295,2238,452824,2041,142777,813,130670,2369,12107,2353,272268,1732,181671,6329,90597,6388,37779,363,36666,639,1113,556,447471,1610,132796,1087,122297,2473,10499,2223,265770,958,201381,4016,64389,3972,48905,712,48428,833,477,359
0500000US06023,06023,"Humboldt County, California",128255,1236,63797,1032,13989,513,13249,718,740,520,42588,851,30441,1809,12147,1906,7220,266,7180,264,40,71,64458,966,12162,511,10954,746,1208,579,43089,578,33583,1510,9506,1359,9207,506,9067,540,140,197
0500000US06025,06025,"Imperial County, California",156723,1209,76042,1260,25590,579,21544,1307,4046,1219,43308,1113,28537,1799,14771,1642,7144,103,7078,157,66,111,80681,943,25161,780,21051,1706,4110,1526,45736,620,33539,1455,12197,1534,9784,404,9549,424,235,198
0500000US06029,06029,"Kern County, California",772836,2286,386652,2205,127946,705,114714,2632,13232,2501,227560,2058,153603,4551,73957,4802,31146,460,30361,623,785,448,386184,968,122022,612,108547,2743,13475,2667,225643,423,170943,3495,54700,3532,38519,486,37306,778,1213,650
0500000US06031,06031,"Kings County, California",129884,1979,68817,1853,21908,406,19843,858,2065,767,42098,1770,27626,2631,14472,2047,4811,365,4572,293,239,285,61067,591,19169,406,16613,958,2556,823,35627,630,26265,1417,9362,1340,6271,302,6271,302,0,294
0500000US06033,06033,"Lake County, California",64409,1059,31673,946,7754,750,6782,1075,972,667,18838,609,14560,1133,4278,966,5081,459,5030,450,51,100,32736,1062,6879,775,5634,806,1245,685,20198,635,15861,1359,4337,1199,5659,689,5614,687,45,80
0500000US06037,06037,"Los Angeles County, California",9755186,5916,4829820,5095,1278427,979,1130547,8254,147880,8190,3128380,3909,2075878,16222,1052502,16306,423013,2365,412700,2987,10313,2118,4925366,2449,1220475,733,1086157,7653,134318,7633,3127788,1462,2280222,13261,847566,13248,577103,2762,562338,3495,14765,2085
0500000US06039,06039,"Madera County, California",142371,1211,71986,1426,21468,471,19909,1045,1559,1080,42992,1355,27341,1897,15651,2005,7526,906,7526,906,0,294,70385,1299,22049,498,19040,1037,3009,1032,40685,1044,30113,1739,10572,1514,7651,415,7651,415,0,294
0500000US06041,06041,"Marin County, California",244575,1171,120605,1132,26639,698,25566,879,1073,477,76492,1050,64699,2060,11793,2062,17474,523,17474,523,0,294,123970,857,24545,659,22811,874,1734,714,76912,363,69835,1493,7077,1466,22513,342,22423,370,90,145
0500000US06045,06045,"Mendocino County, California",85557,712,42764,714,10072,318,8636,727,1436,670,26722,581,19039,1419,7683,1321,5970,408,5970,408,0,294,42793,542,9141,361,7983,745,1158,634,26176,467,19938,1231,6238,1211,7476,313,7264,215,212,237
0500000US06047,06047,"Merced County, California",242294,1690,121460,1233,40422,596,37292,1313,3130,1103,70915,1194,48409,2715,22506,2513,10123,377,10072,373,51,89,120834,1103,37785,562,35712,922,2073,766,70420,468,52752,1974,17668,1901,12629,672,12545,685,84,101
0500000US06053,06053,"Monterey County, California",390861,1937,196854,1597,58525,510,52185,1627,6340,1513,119894,1709,80341,3105,39553,3135,18435,490,18328,529,107,175,194007,1020,53899,511,49900,1311,3999,1246,117162,814,85119,2729,32043,2748,22946,527,22568,614,378,283
0500000US06055,06055,"Napa County, California",133963,947,67771,1192,16392,639,14006,1357,2386,1138,43137,925,34104,2074,9033,2066,8242,816,8155,822,87,142,66192,775,15271,819,14104,1410,1167,1404,39505,708,33084,1384,6421,1299,11416,578,11325,561,91,143
0500000US06057,06057,"Nevada County, California",96688,1238,47766,958,9381,503,8519,695,862,523,30146,890,23781,1787,6365,1841,8239,300,8239,300,0,294,48922,1307,9066,612,8028,786,1038,506,30347,541,26167,1367,4180,1159,9509,770,9509,770,0,294
0500000US06059,06059,"Orange County, California",3008105,2196,1506393,1657,388177,597,347097,4186,41080,4226,971052,1494,717226,7748,253826,7635,147164,786,143816,1320,3348,1096,1501712,1407,366779,497,329121,3678,37658,3544,944191,966,749842,5762,194349,5661,190742,1341,185830,1845,4912,1165
0500000US06061,06061,"Placer County, California",347221,1026,173857,1175,43662,895,42761,891,901,449,105856,683,87758,2456,18098,2372,24339,410,24156,438,183,188,173364,1384,39776,906,38470,1080,1306,658,104036,654,93421,1616,10615,1619,29552,816,29414,818,138,175
0500000US06065,06065,"Riverside County, California",2096497,2906,1040095,2387,313790,671,275178,4769,38612,4764,621880,2041,427958,7432,193922,7471,104425,629,102517,1144,1908,887,1056402,2337,301399,578,265910,4162,35489,4062,618908,2073,461945,6896,156963,6626,136095,1120,133847,1373,2248,907
0500000US06067,06067,"Sacramento County, California",1379889,2128,670615,1718,184556,800,174292,2458,10264,2203,420743,1354,318417,5391,102326,5348,65316,642,64413,950,903,590,709274,1071,175933,698,167069,2524,8864,2465,443330,366,375345,4452,67985,4471,90011,727,88977,870,1034,466
0500000US06071,06071,"San Bernardino County, California",1979623,3175,981704,2919,306262,1123,270801,4668,35461,4231,601539,2972,416883,7741,184656,7681,73903,664,71287,1319,2616,1058,997919,1533,293557,625,262054,3825,31503,4005,609063,1008,461245,7635,147818,7510,95299,1267,92128,1550,3171,1087
0500000US06073,06073,"San Diego County, California",2936644,6434,1435088,5639,377870,2010,339520,4482,38350,4045,912391,5139,684741,8588,227650,8518,144827,973,143621,1117,1206,523,1501556,2663,359555,510,320500,4509,39055,4417,948007,1860,757083,8285,190924,8037,193994,1742,191248,2189,2746,1117
0500000US06075,06075,"San Francisco County, California",809741,1232,410879,1484,59954,696,56637,1520,3317,1207,302959,1136,252289,4728,50670,4545,47966,781,47179,945,787,530,398862,1476,57818,729,55425,1195,2393,1088,278099,710,240764,3161,37335,3140,62945,1139,62539,1094,406,418
0500000US06077,06077,"San Joaquin County, California",662554,5898,327790,6235,103905,514,94929,2366,8976,2376,195296,6170,140286,6782,55010,5484,28589,320,28189,447,400,298,334764,816,97953,396,90667,2629,7286,2554,198775,453,157776,2973,40999,2960,38036,739,37720,750,316,235
0500000US06079,06079,"San Luis Obispo County, California",256641,1605,127784,1365,25334,333,23789,720,1545,703,85685,1362,67246,2777,18439,2459,16765,411,16705,399,60,99,128857,900,24492,334,22924,860,1568,746,82591,568,69111,1957,13480,1883,21774,669,21710,677,64,108
0500000US06081,06081,"San Mateo County, California",714181,2462,356218,1959,82107,1194,78821,1861,3286,1357,234825,1292,193001,4486,41824,4169,39286,336,38524,701,762,569,357963,1200,77787,641,75830,1006,1957,800,227626,729,198130,2483,29496,2425,52550,799,52073,846,477,360
0500000US06083,06083,"Santa Barbara County, California",399131,1654,199681,1242,49774,454,44406,1838,5368,1678,127131,1133,93558,2737,33573,2719,22776,370,22578,454,198,213,199450,1065,46858,426,42024,1668,4834,1635,123374,628,101481,2082,21893,2091,29218,839,28718,948,500,466
0500000US06085,06085,"Santa Clara County, California",1771472,1754,905105,1262,224599,594,213260,2215,11339,2218,596657,980,485154,6170,111503,6172,83849,626,82693,780,1156,525,866367,1290,211376,514,201358,1965,10018,2009,549936,906,470083,5335,79853,5443,105055,843,102837,1236,2218,761
0500000US06087,06087,"Santa Cruz County, California",254901,1246,127451,1178,28662,663,26616,1332,2046,1099,87084,893,68075,2747,19009,2631,11705,369,11646,379,59,96,127450,1113,26807,343,25088,957,1719,875,84655,731,69842,2226,14813,2093,15988,702,15940,708,48,86
0500000US06089,06089,"Shasta County, California",180132,838,88083,1041,20771,824,18625,1279,2146,1045,54882,568,40979,1857,13903,1792,12430,397,12430,397,0,294,92049,1002,20680,847,18668,1206,2012,841,55362,555,44863,1668,10499,1593,16007,286,16007,286,0,294
0500000US06095,06095,"Solano County, California",393472,2100,192261,1857,52160,266,49415,1074,2745,1032,120517,1726,95962,2414,24555,2195,19584,282,19211,414,373,295,201211,706,50245,230,46192,1413,4053,1409,124696,526,106685,2329,18011,2223,26270,390,26226,397,44,71
0500000US06097,06097,"Sonoma County, California",467437,2421,231016,1580,52530,1023,48651,1676,3879,1222,151266,1080,118189,2873,33077,2789,27220,563,26982,559,238,232,236421,1456,50782,1057,48496,1351,2286,991,149917,377,126854,2682,23063,2674,35722,951,35278,1060,444,487
0500000US06099,06099,"Stanislaus County, California",506038,1081,251359,1465,76023,1113,70517,2057,5506,1697,153314,899,108370,3309,44944,3140,22022,604,21865,576,157,189,254679,1442,73007,1112,66170,1850,6837,1543,152937,801,119238,3394,33699,3458,28735,714,28448,815,287,272
0500000US06101,06101,"Sutter County, California",90806,1323,45518,1158,13333,589,12080,799,1253,605,27429,1027,19620,1445,7809,1140,4756,527,4756,527,0,294,45288,1310,12160,593,10937,727,1223,553,26822,1117,20075,1531,6747,1255,6306,835,6306,835,0,294
0500000US06107,06107,"Tulare County, California",425969,1084,214996,991,72279,561,63576,2215,8703,2232,125357,764,80641,3376,44716,3421,17360,406,17214,437,146,165,210973,1340,68831,665,59763,2169,9068,2067,120790,586,87246,3026,33544,3040,21352,927,21028,929,324,231
0500000US06111,06111,"Ventura County, California",792872,2688,395558,2256,107151,520,95962,2572,11189,2392,247655,2272,187269,4528,60386,4599,40752,620,39717,832,1035,625,397314,1321,102039,528,91799,2366,10240,2344,243342,669,196435,3883,46907,3791,51933,1097,50749,1261,1184,633
0500000US06113,06113,"Yolo County, California",198340,1120,97301,1072,24023,590,22905,770,1118,598,64983,849,52433,2106,12550,2034,8295,255,8295,255,0,294,101039,923,22033,590,21098,821,935,552,68321,350,58499,1738,9822,1686,10685,699,10467,748,218,274
0500000US06115,06115,"Yuba County, California",69340,2465,33904,2554,11480,830,10735,1012,745,555,19594,2489,13879,1635,5715,1813,2830,298,2830,298,0,294,35436,897,9730,748,8987,863,743,554,21908,623,19058,916,2850,859,3798,333,3798,333,0,294
0500000US08001,08001,"Adams County, Colorado",438277,1404,221214,1202,63265,536,53376,2253,9889,2105,142596,942,101608,3352,40988,3244,15353,605,15305,618,48,80,217063,900,61291,536,52514,1943,8777,1952,134903,523,104211,2898,30692,2856,20869,923,20327,956,542,456
0500000US08005,08005,"Arapahoe County, Colorado",559927,1728,275991,1408,74795,403,65141,2223,9654,2217,174263,1158,132979,3454,41284,3395,26933,413,26779,442,154,174,283936,1142,70783,387,63385,1754,7398,1643,177934,938,146653,3075,31281,2949,35219,512,34378,981,841,856
0500000US08013,08013,"Boulder County, Colorado",299581,2235,151271,1574,32702,713,30306,1114,2396,992,106721,1413,88734,2445,17987,2218,11848,702,11723,692,125,174,148310,1547,31585,701,29072,969,2513,1045,103049,480,89587,1824,13462,1904,13676,1450,13338,1410,338,314
0500000US08031,08031,"Denver County, Colorado",603821,2104,304365,1651,70917,1236,60872,2111,10045,1912,208816,1183,145674,3703,63142,3930,24632,406,24523,445,109,187,299456,1196,68577,495,60372,2115,8205,2075,194651,947,157476,3046,37175,2886,36228,547,36118,583,110,133
0500000US08035,08035,"Douglas County, Colorado",287282,635,143648,1102,43055,849,41986,1004,1069,537,91080,628,83400,1753,7680,1798,9513,362,9459,372,54,86,143634,1082,41566,776,40307,1068,1259,765,91924,824,86587,1609,5337,1396,10144,501,10144,501,0,279
0500000US08041,08041,"El Paso County, Colorado",572650,3391,275848,2798,79168,931,74860,1433,4308,1146,171714,2626,135984,3849,35730,3503,24966,364,24901,367,65,108,296802,1374,76934,742,71984,1432,4950,1319,187559,995,155995,3534,31564,3436,32309,634,32183,602,126,144
0500000US08059,08059,"Jefferson County, Colorado",530911,2161,263348,1962,61165,730,56801,1568,4364,1221,173890,1601,144256,3153,29634,3001,28293,576,28293,576,0,279,267563,1435,58522,731,55038,1344,3484,1191,173821,592,149497,2688,24324,2688,35220,1184,34894,1282,326,378
