GEO.id,GEO.id2,GEO.display-label,popchg4201072018,natinc4201072018,births4201072018,deaths4201072018,netmig4201072018,intlmig4201072018,dommig4201072018,popchg20172018,natinc20172018,births20172018,deaths20172018,netmig20172018,intlmig20172018,dommig20172018
310M400US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",12455,10598,74807,64209,2350,15712,-13362,1039,607,8836,8229,459,1638,-1179
310M400US10620,10620,"Albemarle, NC Micro Area",1489,-38,5553,5591,1575,255,1320,624,-12,699,711,638,36,602
310M400US10660,10660,"Albert Lea, MN Micro Area",-810,-180,2810,2990,-618,146,-764,-93,-38,321,359,-53,14,-67
310M400US10700,10700,"Albertville, AL Micro Area",3090,1831,10873,9042,1350,722,628,500,231,1363,1132,273,43,230
310M400US10740,10740,"Albuquerque, NM Metro Area",28863,27199,86296,59097,2115,11342,-9227,3030,1892,9738,7846,1177,905,272
310M400US10760,10760,"Alexander City, AL Micro Area",-1121,-631,3765,4396,-475,-25,-450,-116,-147,409,556,34,-10,44
310M400US10780,10780,"Alexandria, LA Metro Area",-874,3615,16959,13344,-4412,694,-5106,-560,361,1984,1623,-922,28,-950
310M400US10820,10820,"Alexandria, MN Micro Area",1955,85,3414,3329,1896,55,1841,408,7,426,419,403,3,400
310M400US10860,10860,"Alice, TX Micro Area",-14,1924,5215,3291,-1943,369,-2312,-108,159,549,390,-268,57,-325
310M400US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",21646,4339,70420,66081,17904,22831,-4927,4832,500,8569,8069,4375,3690,685
310M400US10940,10940,"Alma, MI Micro Area",-1877,-292,3304,3596,-1594,99,-1693,-412,-67,364,431,-345,6,-351
310M400US10980,10980,"Alpena, MI Micro Area",-1241,-851,2147,2998,-367,29,-396,-78,-103,240,343,27,3,24
310M400US11020,11020,"Altoona, PA Metro Area",-4624,-2516,10714,13230,-2001,174,-2175,-683,-403,1217,1620,-275,22,-297
310M400US11060,11060,"Altus, OK Micro Area",-1497,1449,3535,2086,-2983,659,-3642,-264,209,414,205,-472,33,-505
310M400US11100,11100,"Amarillo, TX Metro Area",14010,11729,30755,19026,2164,6701,-4537,992,1191,3477,2286,-203,849,-1052
310M400US11140,11140,"Americus, GA Micro Area",-2858,497,3690,3193,-3406,142,-3548,-102,23,429,406,-124,28,-152
310M400US11180,11180,"Ames, IA Metro Area",8563,3542,7670,4128,4993,6512,-1519,845,375,900,525,467,836,-369
310M400US11220,11220,"Amsterdam, NY Micro Area",-803,88,4842,4754,-882,1162,-2044,239,15,559,544,228,234,-6
310M400US11260,11260,"Anchorage, AK Metro Area",18327,31533,49597,18064,-13566,9603,-23169,-1499,3350,5747,2397,-4878,1292,-6170
310M400US11380,11380,"Andrews, TX Micro Area",3342,1453,2477,1024,1839,231,1608,497,135,274,139,362,31,331
310M400US11420,11420,"Angola, IN Micro Area",413,584,3193,2609,-144,65,-209,165,62,406,344,105,8,97
310M400US11460,11460,"Ann Arbor, MI Metro Area",25859,12607,30655,18048,13480,18497,-5017,1755,1242,3637,2395,506,2123,-1617
310M400US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",-4317,-605,11052,11657,-3673,456,-4129,-387,-201,1293,1494,-182,71,-253
310M400US11540,11540,"Appleton, WI Metro Area",11860,9659,23302,13643,2363,1970,393,1466,1046,2727,1681,433,256,177
310M400US11580,11580,"Arcadia, FL Micro Area",2627,564,3142,2578,2067,1429,638,237,36,380,344,199,232,-33
310M400US11620,11620,"Ardmore, OK Micro Area",444,415,5459,5044,61,161,-100,-118,0,642,642,-116,11,-127
310M400US11660,11660,"Arkadelphia, AR Micro Area",-932,-120,1968,2088,-812,91,-903,-119,-17,224,241,-101,5,-106
310M400US11680,11680,"Arkansas City-Winfield, KS Micro Area",-1091,57,3605,3548,-1151,445,-1596,-138,-33,374,407,-105,39,-144
310M400US11700,11700,"Asheville, NC Metro Area",34726,-3337,36328,39665,37730,1069,36661,4330,-763,4317,5080,5071,191,4880
310M400US11740,11740,"Ashland, OH Micro Area",605,487,5037,4550,132,723,-591,60,32,588,556,31,85,-54
310M400US11780,11780,"Ashtabula, OH Micro Area",-3997,-436,9157,9593,-3557,464,-4021,-199,-46,1087,1133,-150,82,-232
310M400US11820,11820,"Astoria, OR Micro Area",2738,186,3424,3238,2546,164,2382,645,-24,392,416,669,6,663
310M400US11860,11860,"Atchison, KS Micro Area",-728,175,1677,1502,-909,-16,-893,-108,26,194,168,-134,-4,-130
310M400US11900,11900,"Athens, OH Micro Area",1054,445,4439,3994,504,2426,-1922,-846,21,514,493,-879,251,-1130
310M400US11940,11940,"Athens, TN Micro Area",1006,-727,4698,5425,1774,517,1257,390,-71,574,645,462,68,394
310M400US11980,11980,"Athens, TX Micro Area",3765,-1111,7457,8568,4907,430,4477,1238,-213,910,1123,1447,64,1383
310M400US12020,12020,"Athens-Clarke County, GA Metro Area",18742,7055,18280,11225,11557,3747,7810,2309,757,2201,1444,1563,474,1089
310M400US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",663201,310444,600415,289971,351958,138098,213860,75702,32332,72419,40087,43362,17774,25588
310M400US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",-9092,3661,25415,21754,-12869,8665,-21534,-899,-83,2722,2805,-817,1312,-2129
310M400US12120,12120,"Atmore, AL Micro Area",-1572,-194,3684,3878,-1365,21,-1386,-251,-50,435,485,-201,3,-204
310M400US12140,12140,"Auburn, IN Micro Area",997,1055,4380,3325,-33,-42,9,404,121,533,412,284,-11,295
310M400US12180,12180,"Auburn, NY Micro Area",-2872,200,6396,6196,-3068,410,-3478,-318,47,751,704,-364,46,-410
310M400US12220,12220,"Auburn-Opelika, AL Metro Area",23641,6617,14978,8361,16848,4356,12492,2300,751,1865,1114,1553,347,1206
310M400US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",39294,17973,61471,43498,21215,5362,15853,4161,1692,7408,5716,2493,347,2146
310M400US12300,12300,"Augusta-Waterville, ME Micro Area",-71,-1043,9732,10775,1067,430,637,154,-224,1132,1356,386,11,375
310M400US12380,12380,"Austin, MN Micro Area",848,980,4159,3179,-110,924,-1034,312,112,503,391,204,114,90
310M400US12420,12420,"Austin-Round Rock, TX Metro Area",451995,136139,214624,78485,310931,59368,251563,53086,15682,26707,11025,37212,7822,29390
310M400US12460,12460,"Bainbridge, GA Micro Area",-1267,463,3044,2581,-1740,-65,-1675,-99,35,376,341,-135,-7,-128
310M400US12540,12540,"Bakersfield, CA Metro Area",57145,68162,115471,47309,-10776,9499,-20275,7776,7173,13415,6242,629,942,-313
310M400US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",92187,79414,277512,198098,14554,61402,-46848,4202,6712,32718,26006,-2435,6774,-9209
310M400US12620,12620,"Bangor, ME Metro Area",-2836,-699,12048,12747,-2043,598,-2641,-94,-136,1437,1573,51,0,51
310M400US12660,12660,"Baraboo, WI Micro Area",2284,1370,6354,4984,975,378,597,331,157,771,614,179,46,133
310M400US12680,12680,"Bardstown, KY Micro Area",2408,1602,4775,3173,829,-29,858,239,137,553,416,103,-4,107
310M400US12700,12700,"Barnstable Town, MA Metro Area",-2462,-10804,12928,23732,8544,2729,5815,-69,-1355,1552,2907,1301,385,916
310M400US12740,12740,"Barre, VT Micro Area",-1382,232,4665,4433,-1586,173,-1759,-143,-19,518,537,-121,48,-169
310M400US12780,12780,"Bartlesville, OK Micro Area",866,212,5280,5068,694,738,-44,-173,-32,619,651,-140,70,-210
310M400US12820,12820,"Bastrop, LA Micro Area",-2581,-72,2981,3053,-2530,40,-2570,-289,-2,339,341,-287,3,-290
310M400US12860,12860,"Batavia, NY Micro Area",-2432,-198,4892,5090,-2231,222,-2453,-305,-69,566,635,-235,20,-255
310M400US12900,12900,"Batesville, AR Micro Area",1037,369,3829,3460,684,174,510,269,32,456,424,239,9,230
310M400US12940,12940,"Baton Rouge, LA Metro Area",28806,35540,91164,55624,-6781,6377,-13158,128,3556,10769,7213,-3430,479,-3909
310M400US12980,12980,"Battle Creek, MI Metro Area",-1661,1524,13638,12114,-3178,2452,-5630,129,226,1615,1389,-94,303,-397
310M400US13020,13020,"Bay City, MI Metro Area",-3850,-1050,8770,9820,-2745,230,-2975,-266,-137,1026,1163,-124,14,-138
310M400US13060,13060,"Bay City, TX Micro Area",-150,1322,4425,3103,-1467,63,-1530,-259,162,543,381,-420,6,-426
310M400US13100,13100,"Beatrice, NE Micro Area",-818,-289,1981,2270,-531,-27,-504,-122,-11,240,251,-112,-4,-108
310M400US13140,13140,"Beaumont-Port Arthur, TX Metro Area",6332,11319,45397,34078,-4894,5820,-10714,-3090,1077,5447,4370,-4187,829,-5016
310M400US13180,13180,"Beaver Dam, WI Micro Area",-912,-484,6798,7282,-371,139,-510,97,-82,780,862,186,4,182
310M400US13220,13220,"Beckley, WV Metro Area",-7642,-2239,11471,13710,-5363,437,-5800,-1367,-503,1161,1664,-863,18,-881
310M400US13260,13260,"Bedford, IN Micro Area",-461,-535,3994,4529,119,112,7,43,-70,485,555,116,2,114
310M400US13300,13300,"Beeville, TX Micro Area",726,1014,3078,2064,-288,50,-338,-12,105,339,234,-117,1,-118
310M400US13340,13340,"Bellefontaine, OH Micro Area",-493,461,4446,3985,-933,146,-1079,76,10,502,492,69,14,55
310M400US13380,13380,"Bellingham, WA Metro Area",24539,5872,18889,13017,18679,3727,14952,4035,618,2293,1675,3403,569,2834
310M400US13420,13420,"Bemidji, MN Micro Area",2405,2312,5696,3384,120,357,-237,363,228,661,433,137,38,99
310M400US13460,13460,"Bend-Redmond, OR Metro Area",34266,3150,14534,11384,30773,-230,31003,5189,373,1871,1498,4784,-35,4819
310M400US13500,13500,"Bennettsville, SC Micro Area",-2537,-336,2438,2774,-2215,64,-2279,-304,-52,260,312,-253,9,-262
310M400US13540,13540,"Bennington, VT Micro Area",-1494,-861,2761,3622,-617,255,-872,-82,-128,308,436,49,73,-24
310M400US13620,13620,"Berlin, NH-VT Micro Area",-1519,-1568,2474,4042,3,55,-52,42,-215,269,484,258,7,251
310M400US13660,13660,"Big Rapids, MI Micro Area",747,324,3435,3111,428,545,-117,187,19,383,364,167,62,105
310M400US13700,13700,"Big Spring, TX Micro Area",1609,673,3893,3220,909,884,25,289,96,458,362,194,122,72
310M400US13720,13720,"Big Stone Gap, VA Micro Area",-4817,-1063,5166,6229,-3785,177,-3962,-721,-157,554,711,-567,29,-596
310M400US13740,13740,"Billings, MT Metro Area",12733,4351,17042,12691,8395,473,7922,937,417,2001,1584,524,79,445
310M400US13780,13780,"Binghamton, NY Metro Area",-11505,-88,20808,20896,-11484,3370,-14854,-1390,-177,2416,2593,-1217,374,-1591
310M400US13820,13820,"Birmingham-Hoover, AL Metro Area",23743,22943,119160,96217,1466,8081,-6615,2116,1656,13915,12259,517,686,-169
310M400US13900,13900,"Bismarck, ND Metro Area",17899,6627,15106,8479,11045,924,10121,260,754,1846,1092,-497,276,-773
310M400US13940,13940,"Blackfoot, ID Micro Area",631,3016,5879,2863,-2419,143,-2562,332,283,644,361,51,27,24
310M400US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",5775,1073,13604,12531,4732,5387,-655,1337,11,1577,1566,1328,667,661
310M400US14010,14010,"Bloomington, IL Metro Area",2462,7563,18556,10993,-5169,5824,-10993,-157,670,2093,1423,-834,821,-1655
310M400US14020,14020,"Bloomington, IN Metro Area",8226,3134,12547,9413,5132,7455,-2323,249,276,1471,1195,-33,796,-829
310M400US14100,14100,"Bloomsburg-Berwick, PA Metro Area",-1865,-753,6770,7523,-1053,550,-1603,-228,-179,770,949,-43,65,-108
310M400US14140,14140,"Bluefield, WV-VA Micro Area",-7347,-2987,9558,12545,-4319,124,-4443,-961,-513,1038,1551,-441,-5,-436
310M400US14180,14180,"Blytheville, AR Micro Area",-5241,1129,5301,4172,-6435,-39,-6396,-834,75,587,512,-913,-16,-897
310M400US14220,14220,"Bogalusa, LA Micro Area",-558,100,4889,4789,-632,-81,-551,-27,-16,613,629,-8,-11,3
310M400US14260,14260,"Boise City, ID Metro Area",113860,33852,70673,36821,79539,7368,72171,20346,3665,8515,4850,16591,747,15844
310M400US14300,14300,"Bonham, TX Micro Area",1376,-610,2835,3445,2013,274,1739,714,-72,363,435,785,47,738
310M400US14340,14340,"Boone, IA Micro Area",38,-21,2414,2435,74,-63,137,-130,-28,266,294,-101,-11,-90
310M400US14380,14380,"Boone, NC Micro Area",4888,137,2979,2842,4700,127,4573,857,-17,381,398,865,23,842
310M400US14420,14420,"Borger, TX Micro Area",-1051,468,2445,1977,-1531,131,-1662,-164,69,286,217,-236,10,-246
310M400US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",322792,129112,424813,295701,197049,274852,-77803,30793,12546,50680,38134,18329,39984,-21655
310M400US14500,14500,"Boulder, CO Metro Area",31517,9600,23685,14085,21827,7592,14235,2005,775,2663,1888,1242,807,435
310M400US14540,14540,"Bowling Green, KY Metro Area",18824,5293,17235,11942,13518,5071,8447,2470,644,2144,1500,1828,576,1252
310M400US14580,14580,"Bozeman, MT Micro Area",22363,5281,9687,4406,16853,1461,15392,3220,713,1282,569,2488,193,2295
310M400US14620,14620,"Bradford, PA Micro Area",-2491,-834,3450,4284,-1642,89,-1731,-361,-154,352,506,-206,11,-217
310M400US14660,14660,"Brainerd, MN Micro Area",3331,680,8622,7942,2715,270,2445,757,-9,979,988,767,25,742
310M400US14700,14700,"Branson, MO Micro Area",3716,-258,7297,7555,3996,209,3787,818,-33,891,924,851,17,834
310M400US14720,14720,"Breckenridge, CO Micro Area",3013,1844,2333,489,1126,1104,22,3,212,281,69,-210,130,-340
310M400US14740,14740,"Bremerton-Silverdale, WA Metro Area",18662,7459,24956,17497,11107,2389,8718,3255,744,3098,2354,2504,111,2393
310M400US14780,14780,"Brenham, TX Micro Area",1413,248,3362,3114,1180,321,859,211,26,402,376,189,20,169
310M400US14820,14820,"Brevard, NC Micro Area",1124,-1123,2192,3315,2254,26,2228,390,-135,257,392,524,7,517
310M400US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",26959,28288,83244,54956,-1185,40263,-41448,366,2675,9711,7036,-2358,4857,-7215
310M400US15020,15020,"Brookhaven, MS Micro Area",-665,257,3639,3382,-905,43,-948,-115,-6,412,418,-108,2,-110
310M400US15060,15060,"Brookings, OR Micro Area",448,-1560,1478,3038,1996,-164,2160,137,-183,174,357,318,-23,341
310M400US15100,15100,"Brookings, SD Micro Area",3270,1833,3423,1590,1444,1519,-75,564,228,417,189,336,340,-4
310M400US15140,15140,"Brownsville, TN Micro Area",-1472,149,1753,1604,-1634,40,-1674,-261,-30,189,219,-230,8,-238
310M400US15180,15180,"Brownsville-Harlingen, TX Metro Area",17693,38103,59248,21145,-20487,5655,-26142,727,3778,6547,2769,-3058,508,-3566
310M400US15220,15220,"Brownwood, TX Micro Area",-182,-602,3439,4041,445,270,175,54,-70,396,466,126,36,90
310M400US15260,15260,"Brunswick, GA Metro Area",6085,1299,10773,9474,4797,755,4042,728,-44,1253,1297,774,95,679
310M400US15340,15340,"Bucyrus, OH Micro Area",-2233,-514,3927,4441,-1716,141,-1857,-191,-70,459,529,-119,20,-139
310M400US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",-5462,156,99888,99732,-4873,22783,-27656,492,-387,11824,12211,925,2869,-1944
310M400US15420,15420,"Burley, ID Micro Area",1670,2815,5819,3004,-1154,486,-1640,196,345,699,354,-148,28,-176
310M400US15460,15460,"Burlington, IA-IL Micro Area",-1806,-151,4311,4462,-1646,148,-1794,-292,-14,488,502,-276,22,-298
310M400US15500,15500,"Burlington, NC Metro Area",15276,1866,14876,13010,13430,804,12626,2907,272,1895,1623,2627,116,2511
310M400US15540,15540,"Burlington-South Burlington, VT Metro Area",9821,5401,18031,12630,4605,6356,-1751,2202,485,2079,1594,1723,1351,372
310M400US15580,15580,"Butte-Silver Bow, MT Micro Area",784,-122,3265,3387,925,821,104,78,-23,389,412,101,148,-47
310M400US15620,15620,"Cadillac, MI Micro Area",993,549,4776,4227,472,181,291,292,52,547,495,241,22,219
310M400US15660,15660,"Calhoun, GA Micro Area",2499,1662,5755,4093,865,348,517,498,145,683,538,357,38,319
310M400US15680,15680,"California-Lexington Park, MD Metro Area",7521,5409,11699,6290,2134,1153,981,251,514,1365,851,-260,47,-307
310M400US15700,15700,"Cambridge, MD Micro Area",-625,-27,3071,3098,-580,317,-897,-147,-47,346,393,-98,75,-173
310M400US15740,15740,"Cambridge, OH Micro Area",-1069,14,3772,3758,-1063,54,-1117,-49,-31,436,467,-15,16,-31
310M400US15780,15780,"Camden, AR Micro Area",-2613,-694,2712,3406,-1932,50,-1982,-165,-102,284,386,-63,4,-67
310M400US15820,15820,"Campbellsville, KY Micro Area",1049,324,2744,2420,718,347,371,-13,19,339,320,-28,38,-66
310M400US15860,15860,"Cañon City, CO Micro Area",1197,-1341,3097,4438,2510,140,2370,414,-163,376,539,576,-4,580
310M400US15900,15900,"Canton, IL Micro Area",-2225,-842,2882,3724,-1366,27,-1393,-251,-105,347,452,-144,2,-146
310M400US15940,15940,"Canton-Massillon, OH Metro Area",-5770,-102,36417,36519,-5344,1126,-6470,-763,-178,4280,4458,-564,108,-672
310M400US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",135856,-1240,53688,54928,135696,24499,111197,15104,-1183,6692,7875,16221,4067,12154
310M400US16020,16020,"Cape Girardeau, MO-IL Metro Area",708,1206,9296,8090,-481,1154,-1635,109,98,1038,940,15,180,-165
310M400US16060,16060,"Carbondale-Marion, IL Metro Area",-2099,1946,12018,10072,-4116,2416,-6532,-590,84,1349,1265,-678,308,-986
310M400US16100,16100,"Carlsbad-Artesia, NM Micro Area",4077,2285,6840,4555,1775,642,1133,695,262,799,537,432,107,325
310M400US16140,16140,"Carroll, IA Micro Area",-662,133,2147,2014,-795,36,-831,-119,-2,252,254,-117,4,-121
310M400US16180,16180,"Carson City, NV Metro Area",140,-795,4898,5693,916,-121,1037,806,9,641,632,795,-2,797
310M400US16220,16220,"Casper, WY Metro Area",3667,3211,9043,5832,344,341,3,-441,250,986,736,-691,84,-775
310M400US16260,16260,"Cedar City, UT Micro Area",6612,4520,6998,2478,2076,-52,2128,1953,512,832,320,1440,-10,1450
310M400US16300,16300,"Cedar Rapids, IA Metro Area",14352,9481,27018,17537,5072,3044,2028,1701,1079,3285,2206,635,381,254
310M400US16340,16340,"Cedartown, GA Micro Area",991,726,4660,3934,267,336,-69,560,69,581,512,490,33,457
310M400US16380,16380,"Celina, OH Micro Area",145,1340,4695,3355,-1190,123,-1313,49,230,605,375,-182,25,-207
310M400US16420,16420,"Central City, KY Micro Area",-725,-294,2884,3178,-423,-18,-405,-149,-71,353,424,-77,-3,-74
310M400US16460,16460,"Centralia, IL Micro Area",-1817,-94,4076,4170,-1715,137,-1852,-201,68,484,416,-272,22,-294
310M400US16500,16500,"Centralia, WA Micro Area",4147,466,7455,6989,3696,406,3290,1374,73,955,882,1297,55,1242
310M400US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",5216,3139,15367,12228,2248,1507,741,348,212,1833,1621,144,225,-81
310M400US16580,16580,"Champaign-Urbana, IL Metro Area",7756,8800,22302,13502,-1168,15736,-16904,-234,913,2650,1737,-1168,2024,-3192
310M400US16620,16620,"Charleston, WV Metro Area",-16023,-3731,20127,23858,-12194,684,-12878,-3361,-764,2155,2919,-2603,27,-2630
310M400US16660,16660,"Charleston-Mattoon, IL Micro Area",-3228,73,5204,5131,-3328,530,-3858,-519,10,612,602,-531,77,-608
310M400US16700,16700,"Charleston-North Charleston, SC Metro Area",123004,31804,76855,45051,89826,7201,82625,12554,3058,9413,6355,9450,629,8821
310M400US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",352216,100545,248073,147528,250067,45794,204273,44350,11071,30966,19895,33225,7173,26052
310M400US16820,16820,"Charlottesville, VA Metro Area",16531,5332,19928,14596,11284,6655,4629,1646,540,2423,1883,1112,851,261
310M400US16860,16860,"Chattanooga, TN-GA Metro Area",32643,6716,51809,45093,25948,3519,22429,4712,333,6233,5900,4377,436,3941
310M400US16940,16940,"Cheyenne, WY Metro Area",7091,4068,10547,6479,3019,673,2346,516,439,1270,831,82,36,46
310M400US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",37177,402723,978809,576086,-365909,198688,-564597,-22068,36412,111625,75213,-58691,25200,-83891
310M400US17020,17020,"Chico, CA Metro Area",11254,1256,20190,18934,10103,2084,8019,2049,85,2480,2395,1965,279,1686
310M400US17060,17060,"Chillicothe, OH Micro Area",-1147,147,6908,6761,-1267,189,-1456,-389,14,819,805,-404,18,-422
310M400US17140,17140,"Cincinnati, OH-KY-IN Metro Area",75550,65861,222609,156748,10873,31557,-20684,10351,6269,26444,20175,4170,3590,580
310M400US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",-1263,-1413,15651,17064,302,2799,-2497,-57,-230,1815,2045,185,317,-132
310M400US17220,17220,"Clarksburg, WV Micro Area",-1375,-948,8383,9331,-378,9,-387,-540,-219,902,1121,-319,-4,-315
310M400US17260,17260,"Clarksdale, MS Micro Area",-3517,930,3411,2481,-4490,-12,-4478,-557,61,349,288,-621,-5,-616
310M400US17300,17300,"Clarksville, TN-KY Metro Area",31634,25409,41401,15992,5790,6745,-955,6573,2868,4982,2114,3671,-65,3736
310M400US17340,17340,"Clearlake, CA Micro Area",-282,-803,6076,6879,558,-123,681,220,-86,736,822,307,-20,327
310M400US17380,17380,"Cleveland, MS Micro Area",-2820,739,4110,3371,-3578,100,-3678,-562,15,423,408,-580,17,-597
310M400US17420,17420,"Cleveland, TN Metro Area",7871,1071,11098,10027,6822,648,6174,1543,68,1376,1308,1473,75,1398
310M400US17460,17460,"Cleveland-Elyria, OH Metro Area",-20269,14921,190463,175542,-34535,37196,-71731,-1540,743,22311,21568,-2209,5113,-7322
310M400US17500,17500,"Clewiston, FL Micro Area",2413,2523,4858,2335,-207,2800,-3007,412,255,569,314,157,500,-343
310M400US17540,17540,"Clinton, IA Micro Area",-2599,168,4705,4537,-2777,225,-3002,-384,21,539,518,-404,27,-431
310M400US17580,17580,"Clovis, NM Micro Area",1061,4228,7428,3200,-3238,1408,-4646,-405,443,824,381,-846,-14,-832
310M400US17660,17660,"Coeur d'Alene, ID Metro Area",23039,3822,14532,10710,19111,-354,19465,4020,365,1793,1428,3639,-58,3697
310M400US17700,17700,"Coffeyville, KS Micro Area",-3348,-16,3540,3556,-3368,402,-3770,-268,-1,362,363,-268,24,-292
310M400US17740,17740,"Coldwater, MI Micro Area",-1626,695,4325,3630,-2361,453,-2814,199,73,493,420,128,58,70
310M400US17780,17780,"College Station-Bryan, TX Metro Area",33763,14657,25847,11190,19042,12809,6233,3606,1688,3163,1475,1915,1670,245
310M400US17820,17820,"Colorado Springs, CO Metro Area",93330,43146,78692,35546,50027,10902,39125,13501,4903,9831,4928,8546,253,8293
310M400US17860,17860,"Columbia, MO Metro Area",17360,8751,17323,8572,8607,6074,2533,1482,918,2045,1127,562,907,-345
310M400US17900,17900,"Columbia, SC Metro Area",65190,23318,77579,54261,42100,12045,30055,7556,2090,9230,7140,5494,1412,4082
310M400US17980,17980,"Columbus, GA-AL Metro Area",9928,13974,37080,23106,-4652,6672,-11324,2015,1026,4036,3010,991,252,739
310M400US18020,18020,"Columbus, IN Metro Area",5967,2694,8710,6016,3303,3324,-21,324,321,1044,723,1,444,-443
310M400US18060,18060,"Columbus, MS Micro Area",-849,1553,6481,4928,-2388,810,-3198,-259,139,749,610,-396,36,-432
310M400US18100,18100,"Columbus, NE Micro Area",1126,1724,3985,2261,-595,577,-1172,81,195,473,278,-114,104,-218
310M400US18140,18140,"Columbus, OH Metro Area",204534,98662,224140,125478,106381,56711,49670,24066,10776,27264,16488,13361,6597,6764
310M400US18180,18180,"Concord, NH Micro Area",4675,102,11099,10997,4679,3457,1222,963,-32,1304,1336,1005,385,620
310M400US18220,18220,"Connersville, IN Micro Area",-1254,-614,1938,2552,-629,60,-689,-106,-75,210,285,-30,11,-41
310M400US18260,18260,"Cookeville, TN Micro Area",6608,25,10052,10027,6618,2107,4511,1636,-30,1195,1225,1658,279,1379
310M400US18300,18300,"Coos Bay, OR Micro Area",1335,-2159,5111,7270,3524,184,3340,608,-316,617,933,918,3,915
310M400US18380,18380,"Cordele, GA Micro Area",-829,428,2447,2019,-1284,125,-1409,-122,-15,270,285,-107,15,-122
310M400US18420,18420,"Corinth, MS Micro Area",-135,-176,3593,3769,72,111,-39,-278,-48,411,459,-228,35,-263
310M400US18460,18460,"Cornelia, GA Micro Area",2352,624,4187,3563,1722,107,1615,841,67,533,466,771,11,760
310M400US18500,18500,"Corning, NY Micro Area",-3194,734,8841,8107,-3909,371,-4280,-453,-46,980,1026,-407,37,-444
310M400US18580,18580,"Corpus Christi, TX Metro Area",24767,18549,49834,31285,6232,6019,213,-734,1767,5758,3991,-2503,657,-3160
310M400US18620,18620,"Corsicana, TX Micro Area",1725,1470,5773,4303,280,130,150,786,148,713,565,640,12,628
