GEO.id,GEO.id2,GEO.display-label,popchg4201072011,natinc4201072011,births4201072011,deaths4201072011,netmig4201072011,intlmig4201072011,dommig4201072011,popchg20102011,natinc20102011,births20102011,deaths20102011,netmig20102011,intlmig20102011,dommig20102011
310M100US10620,10620,"Albemarle, NC Micro Area",41,71,855,784,-25,82,-107,43,63,693,630,-17,67,-84
310M100US10660,10660,"Albert Lea, MN Micro Area",-83,-6,455,461,-75,75,-150,-67,-5,362,367,-62,59,-121
310M100US10700,10700,"Albertville, AL Micro Area",1147,408,1718,1310,746,248,498,963,350,1395,1045,616,192,424
310M100US10740,10740,"Albuquerque, NM Metro Area",11563,6490,14631,8141,5084,1903,3181,8670,5103,11693,6590,3585,1435,2150
310M100US10760,10760,"Alexander City, AL Micro Area",-819,-111,689,800,-690,20,-710,-656,-101,556,657,-544,16,-560
310M100US10780,10780,"Alexandria, LA Metro Area",583,813,2718,1905,-220,175,-395,390,677,2186,1509,-282,140,-422
310M100US10820,10820,"Alexandria, MN Micro Area",163,-13,499,512,181,10,171,176,-1,401,402,179,9,170
310M100US10860,10860,"Alice, TX Micro Area",500,399,866,467,104,23,81,413,334,697,363,80,20,60
310M100US10880,10880,"Allegan, MI Micro Area",-174,788,1802,1014,-967,86,-1053,-287,613,1436,823,-907,72,-979
310M100US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",3743,1740,10994,9254,2047,1595,452,2622,1367,8796,7429,1279,1193,86
310M100US10940,10940,"Alma, MI Micro Area",-331,56,594,538,-388,23,-411,-301,50,476,426,-354,18,-372
310M100US10980,10980,"Alpena, MI Micro Area",-212,-86,346,432,-124,13,-137,-157,-60,276,336,-97,10,-107
310M100US11020,11020,"Altoona, PA Metro Area",23,-254,1763,2017,294,17,277,69,-203,1410,1613,282,16,266
310M100US11060,11060,"Altus, OK Micro Area",1,295,561,266,-296,55,-351,-34,236,449,213,-271,30,-301
310M100US11100,11100,"Amarillo, TX Metro Area",3942,2265,4856,2591,1650,546,1104,3069,1753,3884,2131,1294,430,864
310M100US11140,11140,"Americus, GA Micro Area",-298,147,572,425,-451,37,-488,-374,92,444,352,-472,29,-501
310M100US11180,11180,"Ames, IA Metro Area",121,597,1184,587,-489,461,-950,96,482,948,466,-394,370,-764
310M100US11220,11220,"Amsterdam, NY Micro Area",-303,50,764,714,-354,56,-410,-344,35,611,576,-382,47,-429
310M100US11260,11260,"Anchorage, AK Metro Area",6695,5201,7336,2135,1453,983,470,4388,4123,5875,1752,252,652,-400
310M100US11300,11300,"Anderson, IN Metro Area",-401,277,1991,1714,-677,32,-709,-417,209,1591,1382,-629,26,-655
310M100US11340,11340,"Anderson, SC Metro Area",1366,433,2807,2374,941,182,759,1206,361,2246,1885,845,140,705
310M100US11380,11380,"Andrews, TX Micro Area",659,198,317,119,456,42,414,604,157,258,101,441,33,408
310M100US11420,11420,"Angola, IN Micro Area",-157,42,428,386,-199,6,-205,-112,41,342,301,-153,6,-159
310M100US11460,11460,"Ann Arbor, MI Metro Area",3171,2203,4649,2446,975,1566,-591,2712,1723,3696,1973,1004,1205,-201
310M100US11500,11500,"Anniston-Oxford, AL Metro Area",-775,24,1709,1685,-797,72,-869,-629,41,1385,1344,-670,57,-727
310M100US11540,11540,"Appleton, WI Metro Area",1737,1622,3454,1832,124,165,-41,1419,1286,2750,1464,140,128,12
310M100US11580,11580,"Arcadia, FL Micro Area",32,210,540,330,-179,241,-420,-56,175,436,261,-233,195,-428
310M100US11620,11620,"Ardmore, OK Micro Area",498,153,978,825,344,60,284,414,121,787,666,291,48,243
310M100US11660,11660,"Arkadelphia, AR Micro Area",-137,-17,301,318,-120,10,-130,-101,-14,240,254,-87,9,-96
310M100US11700,11700,"Asheville, NC Metro Area",4158,-129,5447,5576,4293,739,3554,3450,-94,4384,4478,3536,564,2972
310M100US11740,11740,"Ashland, OH Micro Area",14,71,749,678,-51,46,-97,1,58,600,542,-55,36,-91
310M100US11780,11780,"Ashtabula, OH Micro Area",-152,146,1503,1357,-293,65,-358,-122,112,1200,1088,-232,52,-284
310M100US11820,11820,"Astoria, OR Micro Area",114,11,484,473,107,34,73,91,13,388,375,80,21,59
310M100US11860,11860,"Atchison, KS Micro Area",-131,48,274,226,-181,4,-185,-99,33,218,185,-134,3,-137
310M100US11900,11900,"Athens, OH Micro Area",12,84,665,581,-72,170,-242,-5,66,531,465,-71,136,-207
310M100US11940,11940,"Athens, TN Micro Area",242,-61,690,751,308,51,257,274,-43,554,597,319,39,280
310M100US11980,11980,"Athens, TX Micro Area",295,-92,1120,1212,393,131,262,124,-80,897,977,209,99,110
310M100US12020,12020,"Athens-Clarke County, GA Metro Area",776,1378,2901,1523,-619,668,-1287,496,1104,2328,1224,-616,525,-1141
310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",90345,53218,92228,39010,36686,21826,14860,72909,42908,74174,31266,29789,17370,12419
310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",-211,1049,4221,3172,-1270,1074,-2344,-328,856,3411,2555,-1196,805,-2001
310M100US12140,12140,"Auburn, IN Micro Area",239,221,682,461,23,10,13,206,183,548,365,26,10,16
310M100US12180,12180,"Auburn, NY Micro Area",-289,155,1002,847,-436,20,-456,-259,117,800,683,-372,16,-388
310M100US12220,12220,"Auburn-Opelika, AL Metro Area",3221,901,1954,1053,2291,342,1949,2684,696,1536,840,1966,269,1697
310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",4981,2067,8013,5946,2865,737,2128,3473,1637,6433,4796,1800,507,1293
310M100US12300,12300,"Augusta-Waterville, ME Micro Area",-216,-47,1512,1559,-161,57,-218,-196,-35,1212,1247,-158,44,-202
310M100US12380,12380,"Austin, MN Micro Area",186,221,687,466,-28,90,-118,162,188,558,370,-22,69,-91
310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area",67230,22576,32447,9871,44117,7668,36449,55272,18085,25973,7888,36803,6134,30669
310M100US12460,12460,"Bainbridge, GA Micro Area",-148,84,495,411,-234,3,-237,-113,74,398,324,-188,2,-190
310M100US12540,12540,"Bakersfield-Delano, CA Metro Area",12079,11189,17828,6639,897,2531,-1634,8897,9060,14378,5318,-143,1965,-2108
310M100US12580,12580,"Baltimore-Towson, MD Metro Area",18621,13795,42120,28325,4888,6647,-1759,14564,10941,33729,22788,3663,5004,-1341
310M100US12620,12620,"Bangor, ME Metro Area",-135,105,1882,1777,-232,126,-358,-52,99,1506,1407,-146,100,-246
310M100US12660,12660,"Baraboo, WI Micro Area",314,266,972,706,54,81,-27,242,204,777,573,42,65,-23
310M100US12700,12700,"Barnstable Town, MA Metro Area",-119,-1234,2188,3422,1140,394,746,-219,-993,1750,2743,785,282,503
310M100US12740,12740,"Barre, VT Micro Area",92,155,774,619,-59,53,-112,30,125,615,490,-92,45,-137
310M100US12780,12780,"Bartlesville, OK Micro Area",500,86,782,696,414,72,342,428,66,624,558,361,59,302
310M100US12820,12820,"Bastrop, LA Micro Area",-371,116,548,432,-492,0,-492,-331,88,446,358,-424,0,-424
310M100US12860,12860,"Batavia, NY Micro Area",-86,39,808,769,-121,35,-156,-87,36,645,609,-122,29,-151
310M100US12900,12900,"Batesville, AR Micro Area",214,82,584,502,135,73,62,137,74,474,400,66,59,7
310M100US12940,12940,"Baton Rouge, LA Metro Area",5758,6450,14114,7664,-730,1044,-1774,3674,5109,11349,6240,-1459,777,-2236
310M100US12980,12980,"Battle Creek, MI Metro Area",-656,421,2065,1644,-1083,200,-1283,-594,328,1649,1321,-929,159,-1088
310M100US13020,13020,"Bay City, MI Metro Area",-661,32,1434,1402,-690,44,-734,-605,21,1142,1121,-628,35,-663
310M100US13060,13060,"Bay City, TX Micro Area",107,205,643,438,-96,123,-219,46,152,515,363,-106,95,-201
310M100US13100,13100,"Beatrice, NE Micro Area",-280,-62,300,362,-219,9,-228,-270,-46,244,290,-227,8,-235
310M100US13140,13140,"Beaumont-Port Arthur, TX Metro Area",1790,1894,6637,4743,-90,661,-751,1387,1539,5344,3805,-143,518,-661
310M100US13180,13180,"Beaver Dam, WI Micro Area",-98,15,1082,1067,-106,45,-151,-88,13,865,852,-98,41,-139
310M100US13220,13220,"Beckley, WV Micro Area",268,-66,1178,1244,337,30,307,231,-60,943,1003,291,23,268
310M100US13260,13260,"Bedford, IN Micro Area",61,-14,633,647,82,3,79,44,-13,505,518,61,3,58
310M100US13300,13300,"Beeville, TX Micro Area",234,154,415,261,82,6,76,222,117,332,215,105,4,101
310M100US13340,13340,"Bellefontaine, OH Micro Area",-170,86,696,610,-256,21,-277,-120,69,557,488,-189,18,-207
310M100US13380,13380,"Bellingham, WA Metro Area",2523,1154,2855,1701,1385,499,886,2049,904,2270,1366,1154,369,785
310M100US13420,13420,"Bemidji, MN Micro Area",822,465,872,407,360,39,321,686,369,692,323,318,30,288
310M100US13460,13460,"Bend, OR Metro Area",2605,782,2219,1437,1831,190,1641,2406,619,1773,1154,1785,153,1632
310M100US13500,13500,"Bennettsville, SC Micro Area",-424,24,387,363,-452,4,-456,-379,11,311,300,-394,4,-398
310M100US13540,13540,"Bennington, VT Micro Area",-155,-97,451,548,-53,18,-71,-129,-75,361,436,-52,16,-68
310M100US13620,13620,"Berlin, NH-VT Micro Area",-382,-151,391,542,-230,18,-248,-293,-123,311,434,-170,15,-185
310M100US13660,13660,"Big Rapids, MI Micro Area",502,152,564,412,350,25,325,457,122,451,329,332,20,312
310M100US13700,13700,"Big Spring, TX Micro Area",110,174,589,415,-63,7,-70,110,134,470,336,-23,5,-28
310M100US13740,13740,"Billings, MT Metro Area",2047,830,2511,1681,1224,75,1149,1568,637,2001,1364,935,58,877
310M100US13780,13780,"Binghamton, NY Metro Area",-1651,60,3180,3120,-1720,322,-2042,-1389,48,2539,2491,-1447,244,-1691
310M100US13820,13820,"Birmingham-Hoover, AL Metro Area",4214,5362,18893,13531,-1133,1656,-2789,3196,4421,15283,10862,-1207,1245,-2452
310M100US13860,13860,"Bishop, CA Micro Area",-68,31,262,231,-97,15,-112,-41,29,215,186,-68,12,-80
310M100US13900,13900,"Bismarck, ND Metro Area",2100,782,1833,1051,1311,51,1260,1574,613,1456,843,957,40,917
310M100US13940,13940,"Blackfoot, ID Micro Area",345,589,984,395,-245,41,-286,210,470,785,315,-261,33,-294
310M100US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",-471,269,1809,1540,-741,335,-1076,-556,233,1449,1216,-795,262,-1057
310M100US14020,14020,"Bloomington, IN Metro Area",1479,578,2359,1781,899,625,274,947,470,1887,1417,478,489,-11
310M100US14060,14060,"Bloomington-Normal, IL Metro Area",984,1298,2638,1340,-314,403,-717,718,1039,2097,1058,-321,320,-641
310M100US14100,14100,"Bloomsburg-Berwick, PA Micro Area",209,-128,1035,1163,337,57,280,-99,-103,826,929,9,49,-40
310M100US14140,14140,"Bluefield, WV-VA Micro Area",-162,-311,1590,1901,155,31,124,-158,-250,1275,1525,94,25,69
310M100US14180,14180,"Blytheville, AR Micro Area",-514,173,805,632,-691,79,-770,-366,141,652,511,-509,64,-573
310M100US14220,14220,"Bogalusa, LA Micro Area",-29,-34,711,745,9,4,5,70,-13,576,589,87,2,85
310M100US14260,14260,"Boise City-Nampa, ID Metro Area",11103,5853,10628,4775,5255,1346,3909,9611,4648,8500,3852,4954,1026,3928
310M100US14300,14300,"Bonham, TX Micro Area",43,-88,469,557,137,56,81,32,-69,375,444,105,45,60
310M100US14340,14340,"Boone, IA Micro Area",-51,-29,355,384,-19,2,-21,-24,-15,286,301,-7,1,-8
310M100US14380,14380,"Boone, NC Micro Area",254,1,429,428,252,44,208,300,6,344,338,294,36,258
310M100US14420,14420,"Borger, TX Micro Area",-18,123,418,295,-142,26,-168,-1,101,330,229,-102,20,-122
310M100US14460,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",38710,22896,64756,41860,16137,19290,-3153,31740,18143,51666,33523,13867,15494,-1627
310M100US14500,14500,"Boulder, CO Metro Area",4811,1947,3828,1881,2863,905,1958,4209,1556,3066,1510,2647,691,1956
310M100US14540,14540,"Bowling Green, KY Metro Area",1654,784,1976,1192,873,415,458,1285,612,1577,965,676,326,350
310M100US14580,14580,"Bozeman, MT Micro Area",1864,735,1357,622,1117,108,1009,1761,585,1083,498,1165,84,1081
310M100US14620,14620,"Bradford, PA Micro Area",-228,-69,587,656,-157,2,-159,-164,-52,465,517,-111,2,-113
310M100US14660,14660,"Brainerd, MN Micro Area",86,246,1334,1088,-152,17,-169,-81,198,1067,869,-275,14,-289
310M100US14700,14700,"Branson, MO Micro Area",1122,127,1125,998,997,77,920,896,117,910,793,779,66,713
310M100US14740,14740,"Bremerton-Silverdale, WA Metro Area",3500,1199,3615,2416,2294,220,2074,2895,934,2886,1952,1950,68,1882
310M100US14780,14780,"Brenham, TX Micro Area",80,65,500,435,18,70,-52,39,51,401,350,-11,55,-66
310M100US14820,14820,"Brevard, NC Micro Area",-270,-91,351,442,-171,44,-215,-256,-69,287,356,-182,36,-218
310M100US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",9070,5230,12923,7693,3947,4754,-807,7560,4205,10396,6191,3423,3870,-447
310M100US14940,14940,"Brigham City, UT Micro Area",315,755,1126,371,-446,71,-517,115,597,907,310,-488,57,-545
310M100US15020,15020,"Brookhaven, MS Micro Area",20,130,590,460,-107,27,-134,20,101,478,377,-79,21,-100
310M100US15060,15060,"Brookings, OR Micro Area",62,-210,215,425,273,10,263,78,-162,173,335,239,7,232
310M100US15100,15100,"Brookings, SD Micro Area",261,237,482,245,26,100,-74,180,180,382,202,1,80,-79
310M100US15140,15140,"Brownsville, TN Micro Area",-317,38,290,252,-359,3,-362,-299,13,235,222,-316,3,-319
310M100US15180,15180,"Brownsville-Harlingen, TX Metro Area",7903,6928,9821,2893,990,1452,-462,6195,5628,7924,2296,579,1192,-613
310M100US15220,15220,"Brownwood, TX Micro Area",80,27,574,547,57,39,18,50,25,460,435,28,29,-1
310M100US15260,15260,"Brunswick, GA Metro Area",555,474,1739,1265,94,221,-127,413,376,1405,1029,45,172,-127
310M100US15340,15340,"Bucyrus, OH Micro Area",-395,24,614,590,-422,17,-439,-366,22,495,473,-393,14,-407
310M100US15380,15380,"Buffalo-Niagara Falls, NY Metro Area",-1470,348,14876,14528,-1714,1451,-3165,-1254,176,11868,11692,-1373,1185,-2558
310M100US15420,15420,"Burley, ID Micro Area",320,471,908,437,-153,51,-204,168,357,728,371,-191,39,-230
310M100US15460,15460,"Burlington, IA-IL Micro Area",-291,29,652,623,-317,43,-360,-254,19,526,507,-273,33,-306
310M100US15500,15500,"Burlington, NC Metro Area",2160,497,2285,1788,1666,474,1192,1759,412,1836,1424,1346,383,963
310M100US15540,15540,"Burlington-South Burlington, VT Metro Area",1273,931,2584,1653,359,278,81,1028,732,2053,1321,308,213,95
310M100US15580,15580,"Butte-Silver Bow, MT Micro Area",183,-23,500,523,207,38,169,150,-18,398,416,168,29,139
310M100US15620,15620,"Cadillac, MI Micro Area",45,123,703,580,-76,9,-85,24,100,564,464,-76,8,-84
310M100US15660,15660,"Calhoun, GA Micro Area",435,352,940,588,87,120,-33,430,290,760,470,144,95,49
310M100US15700,15700,"Cambridge, MD Micro Area",22,16,483,467,9,43,-34,-12,10,389,379,-20,34,-54
310M100US15740,15740,"Cambridge, OH Micro Area",-160,18,577,559,-177,16,-193,-122,23,464,441,-144,13,-157
310M100US15780,15780,"Camden, AR Micro Area",-464,-39,448,487,-423,11,-434,-436,-34,366,400,-403,9,-412
310M100US15820,15820,"Campbellsville, KY Micro Area",219,-4,377,381,223,10,213,164,2,303,301,162,8,154
310M100US15860,15860,"Cañon City, CO Micro Area",523,-173,455,628,693,6,687,490,-137,363,500,622,4,618
310M100US15900,15900,"Canton, IL Micro Area",-107,-125,461,586,23,9,14,-99,-101,370,471,5,8,-3
310M100US15940,15940,"Canton-Massillon, OH Metro Area",-553,472,5603,5131,-998,78,-1076,-332,383,4476,4093,-699,28,-727
310M100US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",12576,511,7817,7306,12119,2560,9559,10880,456,6308,5852,10411,2006,8405
310M100US16020,16020,"Cape Girardeau-Jackson, MO-IL Metro Area",749,329,1443,1114,416,51,365,582,264,1160,896,315,42,273
310M100US16060,16060,"Carbondale, IL Micro Area",147,345,855,510,-200,206,-406,10,276,684,408,-268,162,-430
310M100US16100,16100,"Carlsbad-Artesia, NM Micro Area",323,297,942,645,31,23,8,233,230,754,524,7,17,-10
310M100US16180,16180,"Carson City, NV Metro Area",165,65,827,762,106,140,-34,227,48,662,614,186,112,74
310M100US16220,16220,"Casper, WY Metro Area",916,452,1286,834,461,27,434,892,366,1033,667,523,22,501
310M100US16260,16260,"Cedar City, UT Micro Area",577,785,1113,328,-212,149,-361,449,622,882,260,-176,120,-296
310M100US16300,16300,"Cedar Rapids, IA Metro Area",2635,1534,4067,2533,1110,211,899,2265,1236,3262,2026,1032,153,879
310M100US16340,16340,"Cedartown, GA Micro Area",-264,165,743,578,-434,69,-503,-162,141,610,469,-305,56,-361
310M100US16380,16380,"Celina, OH Micro Area",24,235,708,473,-210,0,-210,19,192,566,374,-173,0,-173
310M100US16420,16420,"Central City, KY Micro Area",-227,-108,413,521,-116,15,-131,-204,-79,333,412,-124,13,-137
310M100US16460,16460,"Centralia, IL Micro Area",-102,72,620,548,-172,8,-180,-104,69,495,426,-174,7,-181
310M100US16500,16500,"Centralia, WA Micro Area",446,197,1180,983,261,88,173,409,159,945,786,257,74,183
310M100US16540,16540,"Chambersburg, PA Micro Area",1193,427,2191,1764,785,85,700,961,343,1756,1413,628,64,564
310M100US16580,16580,"Champaign-Urbana, IL Metro Area",445,1471,3375,1904,-1036,983,-2019,170,1134,2680,1546,-975,775,-1750
310M100US16620,16620,"Charleston, WV Metro Area",-608,-112,4428,4540,-467,106,-573,-631,-108,3540,3648,-510,76,-586
310M100US16660,16660,"Charleston-Mattoon, IL Micro Area",91,117,818,701,-23,44,-67,21,85,657,572,-63,35,-98
310M100US16700,16700,"Charleston-North Charleston-Summerville, SC Metro Area",17514,5610,11641,6031,11778,1277,10501,14408,4522,9320,4798,9786,904,8882
310M100US16740,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",37434,16246,30650,14404,21068,5785,15283,31503,13038,24619,11581,18359,4581,13778
310M100US16820,16820,"Charlottesville, VA Metro Area",2323,1113,2847,1734,1205,703,502,1917,862,2279,1417,1045,552,493
310M100US16860,16860,"Chattanooga, TN-GA Metro Area",5229,1473,7820,6347,3750,408,3342,4150,1186,6264,5078,2956,303,2653
310M100US16900,16900,"Chester, SC Micro Area",-224,43,517,474,-268,32,-300,-205,31,416,385,-237,27,-264
310M100US16940,16940,"Cheyenne, WY Metro Area",942,702,1582,880,242,88,154,550,544,1264,720,11,43,-32
310M100US16980,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",43648,77631,160436,82805,-34206,30468,-64674,32169,61483,128052,66569,-29486,24422,-53908
310M100US17020,17020,"Chico, CA Metro Area",266,290,3009,2719,-3,309,-312,266,221,2403,2182,58,234,-176
310M100US17060,17060,"Chillicothe, OH Micro Area",185,197,1142,945,-5,22,-27,114,146,911,765,-28,18,-46
310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",7887,13408,35743,22335,-5512,2771,-8283,5623,10624,28550,17926,-4997,2152,-7149
310M100US17200,17200,"Claremont, NH Micro Area",-280,39,516,477,-317,14,-331,-262,29,407,378,-292,13,-305
310M100US17220,17220,"Clarksburg, WV Micro Area",327,-107,1332,1439,443,8,435,225,-78,1067,1145,309,6,303
310M100US17260,17260,"Clarksdale, MS Micro Area",-238,230,578,348,-473,4,-477,-224,180,472,292,-409,3,-412
310M100US17300,17300,"Clarksville, TN-KY Metro Area",3752,3534,6027,2493,168,705,-537,2573,2826,4818,1992,-287,348,-635
310M100US17340,17340,"Clearlake, CA Micro Area",-342,-72,879,951,-271,70,-341,-430,-54,707,761,-378,53,-431
310M100US17380,17380,"Cleveland, MS Micro Area",-374,176,713,537,-556,17,-573,-306,145,574,429,-456,13,-469
310M100US17420,17420,"Cleveland, TN Metro Area",1046,283,1656,1373,767,143,624,871,240,1329,1089,633,117,516
310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",-8957,4336,29308,24972,-13301,2373,-15674,-7257,3344,23371,20027,-10625,1896,-12521
310M100US17500,17500,"Clewiston, FL Micro Area",-51,399,773,374,-461,218,-679,-50,318,622,304,-375,167,-542
310M100US17540,17540,"Clinton, IA Micro Area",-101,139,757,618,-235,17,-252,-105,99,599,500,-202,15,-217
310M100US17580,17580,"Clovis, NM Micro Area",1273,658,1094,436,605,130,475,689,515,873,358,175,81,94
310M100US17660,17660,"Coeur d'Alene, ID Metro Area",2638,704,2150,1446,1920,57,1863,2219,567,1715,1148,1638,44,1594
310M100US17700,17700,"Coffeyville, KS Micro Area",-560,31,545,514,-599,46,-645,-462,40,444,404,-508,38,-546
310M100US17740,17740,"Coldwater, MI Micro Area",-51,140,641,501,-194,68,-262,42,118,514,396,-77,58,-135
310M100US17780,17780,"College Station-Bryan, TX Metro Area",2963,2351,3845,1494,611,1144,-533,2150,1851,3078,1227,301,899,-598
310M100US17820,17820,"Colorado Springs, CO Metro Area",14706,6714,11383,4669,7871,1223,6648,9710,5321,9070,3749,4359,707,3652
310M100US17860,17860,"Columbia, MO Metro Area",3045,1421,2675,1254,1611,475,1136,2511,1144,2158,1014,1357,370,987
310M100US17900,17900,"Columbia, SC Metro Area",9512,4794,12222,7428,4702,1550,3152,7169,3787,9771,5984,3381,1098,2283
310M100US17940,17940,"Columbia, TN Micro Area",553,405,1394,989,154,185,-31,343,309,1114,805,37,150,-113
310M100US17980,17980,"Columbus, GA-AL Metro Area",6574,2036,5384,3348,4472,452,4020,5800,1587,4285,2698,4158,225,3933
310M100US18020,18020,"Columbus, IN Metro Area",1076,453,1262,809,624,366,258,973,363,1010,647,610,290,320
310M100US18060,18060,"Columbus, MS Micro Area",-108,320,992,672,-431,58,-489,-147,265,804,539,-415,36,-451
310M100US18100,18100,"Columbus, NE Micro Area",356,279,609,330,80,52,28,322,240,496,256,84,41,43
310M100US18140,18140,"Columbus, OH Metro Area",21928,15555,32300,16745,6408,4134,2274,17880,12390,25789,13399,5548,3329,2219
310M100US18180,18180,"Concord, NH Micro Area",134,379,1721,1342,-237,83,-320,152,293,1381,1088,-134,63,-197
310M100US18220,18220,"Connersville, IN Micro Area",8,-10,370,380,21,16,5,-13,4,297,293,-16,14,-30
310M100US18260,18260,"Cookeville, TN Micro Area",456,180,1590,1410,282,221,61,177,145,1270,1125,36,170,-134
310M100US18300,18300,"Coos Bay, OR Micro Area",-252,-289,749,1038,46,38,8,-235,-232,598,830,2,30,-28
310M100US18340,18340,"Corbin, KY Micro Area",186,72,616,544,120,19,101,186,69,501,432,121,16,105
310M100US18380,18380,"Cordele, GA Micro Area",271,79,389,310,190,5,185,293,49,313,264,241,4,237
310M100US18420,18420,"Corinth, MS Micro Area",-5,-10,537,547,9,8,1,-33,-4,433,437,-27,7,-34
310M100US18460,18460,"Cornelia, GA Micro Area",238,167,669,502,77,65,12,200,138,543,405,65,53,12
310M100US18500,18500,"Corning, NY Micro Area",44,154,1362,1208,-98,89,-187,95,128,1087,959,-24,74,-98
310M100US18580,18580,"Corpus Christi, TX Metro Area",3196,3187,7501,4314,9,559,-550,3236,2566,6016,3450,679,365,314
310M100US18620,18620,"Corsicana, TX Micro Area",319,233,868,635,90,72,18,266,185,698,513,84,60,24
310M100US18660,18660,"Cortland, NY Micro Area",27,158,682,524,-129,37,-166,39,133,542,409,-93,30,-123
310M100US18700,18700,"Corvallis, OR Metro Area",347,266,944,678,81,327,-246,401,216,753,537,188,256,-68
310M100US18740,18740,"Coshocton, OH Micro Area",54,64,539,475,-7,0,-7,54,63,433,370,-8,0,-8
310M100US18820,18820,"Crawfordsville, IN Micro Area",317,146,619,473,171,54,117,340,126,497,371,214,46,168
310M100US18860,18860,"Crescent City, CA Micro Area",49,117,438,321,-64,31,-95,25,99,347,248,-72,24,-96
310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2660,1238,3138,1900,1407,542,865,2681,992,2521,1529,1683,315,1368
310M100US18900,18900,"Crossville, TN Micro Area",579,-196,693,889,779,26,753,413,-153,558,711,567,20,547
310M100US18940,18940,"Crowley, LA Micro Area",209,376,1140,764,-164,6,-170,144,303,925,622,-158,5,-163
310M100US18980,18980,"Cullman, AL Micro Area",130,37,1199,1162,101,145,-44,40,24,961,937,20,112,-92
310M100US19020,19020,"Culpeper, VA Micro Area",787,343,776,433,443,95,348,634,281,626,345,353,75,278
310M100US19060,19060,"Cumberland, MD-WV Metro Area",-415,-239,1296,1535,-167,39,-206,-399,-179,1038,1217,-217,33,-250
