GEO.id,GEO.id2,GEO.display-label,popchg4201072013,natinc4201072013,births4201072013,deaths4201072013,netmig4201072013,intlmig4201072013,dommig4201072013,popchg20122013,natinc20122013,births20122013,deaths20122013,netmig20122013,intlmig20122013,dommig20122013
310M200US12620,12620,"Bangor, ME Metro Area",-556,-88,4720,4808,-547,320,-867,-145,-51,1436,1487,-192,93,-285
310M200US12660,12660,"Baraboo, WI Micro Area",1186,654,2506,1852,467,326,141,564,207,775,568,336,101,235
310M200US12680,12680,"Bardstown, KY Micro Area",1103,794,1926,1132,298,10,288,182,237,596,359,-71,5,-76
310M200US12700,12700,"Barnstable Town, MA Metro Area",-898,-3753,5278,9031,2913,1210,1703,43,-1148,1605,2753,1029,376,653
310M200US12740,12740,"Barre, VT Micro Area",-216,286,1924,1638,-483,110,-593,-48,87,578,491,-147,35,-182
310M200US12780,12780,"Bartlesville, OK Micro Area",600,98,2048,1950,510,242,268,-115,-9,615,624,-125,75,-200
310M200US12820,12820,"Bastrop, LA Micro Area",-922,-43,1190,1233,-885,3,-888,-373,15,362,347,-397,1,-398
310M200US12860,12860,"Batavia, NY Micro Area",-601,-22,1980,2002,-551,219,-770,-442,-15,599,614,-434,70,-504
310M200US12900,12900,"Batesville, AR Micro Area",351,237,1534,1297,155,204,-49,-23,70,471,401,-61,65,-126
310M200US12940,12940,"Baton Rouge, LA Metro Area",17679,15187,35523,20336,2466,4133,-1667,5263,4425,10906,6481,796,1294,-498
310M200US12980,12980,"Battle Creek, MI Metro Area",-1136,588,5238,4650,-1730,658,-2388,63,265,1599,1334,-206,198,-404
310M200US13020,13020,"Bay City, MI Metro Area",-939,-27,3696,3723,-945,146,-1091,-58,3,1124,1121,-84,43,-127
310M200US13060,13060,"Bay City, TX Micro Area",-110,565,1701,1136,-652,34,-686,12,164,518,354,-140,8,-148
310M200US13100,13100,"Beatrice, NE Micro Area",-447,-132,763,895,-320,21,-341,77,-31,233,264,94,7,87
310M200US13140,13140,"Beaumont-Port Arthur, TX Metro Area",1682,4544,17221,12677,-2714,1548,-4262,1161,1247,5239,3992,-21,476,-497
310M200US13180,13180,"Beaver Dam, WI Micro Area",-415,-109,2696,2805,-384,119,-503,-212,-48,807,855,-122,39,-161
310M200US13220,13220,"Beckley, WV Metro Area",-469,-349,4994,5343,-101,264,-365,-643,-163,1517,1680,-513,83,-596
310M200US13260,13260,"Bedford, IN Micro Area",-290,-156,1548,1704,-103,61,-164,-218,-49,473,522,-168,19,-187
310M200US13300,13300,"Beeville, TX Micro Area",938,423,1197,774,541,30,511,298,173,377,204,143,9,134
310M200US13340,13340,"Bellefontaine, OH Micro Area",-377,180,1743,1563,-553,44,-597,39,36,522,486,-5,14,-19
310M200US13380,13380,"Bellingham, WA Metro Area",5213,2583,7348,4765,2753,1105,1648,1421,768,2248,1480,692,347,345
310M200US13420,13420,"Bemidji, MN Micro Area",1228,1136,2343,1207,147,122,25,301,336,711,375,21,39,-18
310M200US13460,13460,"Bend-Redmond, OR Metro Area",8221,1306,5480,4174,7002,66,6936,4067,413,1683,1270,3810,16,3794
310M200US13500,13500,"Bennettsville, SC Micro Area",-930,45,1003,958,-946,6,-952,-138,28,316,288,-123,2,-125
310M200US13540,13540,"Bennington, VT Micro Area",-466,-319,1054,1373,-159,42,-201,1,-93,327,420,61,13,48
310M200US13620,13620,"Berlin, NH-VT Micro Area",-1150,-524,981,1505,-654,50,-704,12,-144,316,460,145,16,129
310M200US13660,13660,"Big Rapids, MI Micro Area",310,164,1287,1123,188,24,164,-121,52,385,333,-146,8,-154
310M200US13700,13700,"Big Spring, TX Micro Area",1160,250,1447,1197,918,43,875,684,96,444,348,605,13,592
310M200US13720,13720,"Big Stone Gap, VA Micro Area",-1224,-227,2096,2323,-1040,-3,-1037,-470,-70,625,695,-391,-1,-390
310M200US13740,13740,"Billings, MT Metro Area",6427,2045,6783,4738,4252,180,4072,2495,664,2094,1430,1705,59,1646
310M200US13780,13780,"Binghamton, NY Metro Area",-3948,157,8251,8094,-4038,1195,-5233,-995,40,2549,2509,-1014,376,-1390
310M200US13820,13820,"Birmingham-Hoover, AL Metro Area",12244,11892,48103,36211,591,3920,-3329,5385,3345,14586,11241,2143,1192,951
310M200US13900,13900,"Bismarck, ND Metro Area",8973,2303,5445,3142,6511,40,6471,3666,788,1746,958,2843,9,2834
310M200US13940,13940,"Blackfoot, ID Micro Area",-317,1399,2386,987,-1722,-33,-1689,-176,400,706,306,-580,-12,-568
310M200US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2114,850,5431,4581,1413,1694,-281,1108,281,1672,1391,964,537,427
310M200US14010,14010,"Bloomington, IL Metro Area",4934,3243,7404,4161,1772,1640,132,2288,978,2275,1297,1294,521,773
310M200US14020,14020,"Bloomington, IN Metro Area",3540,1434,4905,3471,2111,2677,-566,462,454,1506,1052,-11,845,-856
310M200US14100,14100,"Bloomsburg-Berwick, PA Metro Area",-225,-115,2746,2861,-102,394,-496,-4,-29,858,887,32,124,-92
310M200US14140,14140,"Bluefield, WV-VA Micro Area",-1257,-987,3919,4906,-275,148,-423,-597,-315,1173,1488,-296,46,-342
310M200US14180,14180,"Blytheville, AR Micro Area",-1715,496,2104,1608,-2184,75,-2259,-764,150,649,499,-896,23,-919
310M200US14220,14220,"Bogalusa, LA Micro Area",-752,4,1782,1778,-726,36,-762,-271,-52,531,583,-208,12,-220
310M200US14260,14260,"Boise City, ID Metro Area",33727,14677,27596,12919,19016,2851,16165,12666,4521,8526,4005,8438,899,7539
310M200US14340,14340,"Boone, IA Micro Area",58,70,1015,945,-23,5,-28,147,30,320,290,128,1,127
310M200US14380,14380,"Boone, NC Micro Area",1293,104,1165,1061,1241,64,1177,266,39,360,321,282,20,262
310M200US14420,14420,"Borger, TX Micro Area",-331,261,987,726,-567,15,-582,-88,100,309,209,-127,4,-131
310M200US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",131893,56552,169036,112484,77527,75545,1982,42204,17391,52544,35153,25070,24116,954
310M200US14500,14500,"Boulder, CO Metro Area",15477,4599,9686,5087,10744,2431,8313,4751,1317,2957,1640,3444,771,2673
310M200US14540,14540,"Bowling Green, KY Metro Area",4937,2054,6320,4266,2920,1390,1530,1449,589,1941,1352,883,438,445
310M200US14580,14580,"Bozeman, MT Micro Area",5207,1896,3548,1652,3229,357,2872,2055,594,1099,505,1433,114,1319
310M200US14620,14620,"Bradford, PA Micro Area",-471,-255,1448,1703,-180,9,-189,-275,-69,444,513,-166,3,-169
310M200US14660,14660,"Brainerd, MN Micro Area",696,643,3522,2879,51,88,-37,452,196,1087,891,190,28,162
310M200US14700,14700,"Branson, MO Micro Area",995,183,2860,2677,940,465,475,185,34,869,835,246,146,100
310M200US14720,14720,"Breckenridge, CO Micro Area",655,800,939,139,-133,301,-434,498,236,285,49,297,95,202
310M200US14740,14740,"Bremerton-Silverdale, WA Metro Area",2835,3087,9583,6496,-463,1402,-1865,-657,921,2977,2056,-1809,432,-2241
310M200US14780,14780,"Brenham, TX Micro Area",439,186,1361,1175,230,158,72,204,53,408,355,115,48,67
310M200US14820,14820,"Brevard, NC Micro Area",-187,-381,851,1232,223,78,145,98,-103,260,363,203,23,180
310M200US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",23075,12674,33545,20871,11569,16709,-5140,6171,3822,10303,6481,3141,5360,-2219
310M200US15020,15020,"Brookhaven, MS Micro Area",-59,248,1519,1271,-307,50,-357,-86,75,468,393,-169,14,-183
310M200US15060,15060,"Brookings, OR Micro Area",-25,-499,603,1102,483,35,448,65,-152,186,338,216,11,205
310M200US15100,15100,"Brookings, SD Micro Area",1003,631,1259,628,359,205,154,322,197,392,195,117,66,51
310M200US15180,15180,"Brownsville-Harlingen, TX Metro Area",11056,16659,24460,7801,-5724,634,-6358,1725,4979,7413,2434,-3545,154,-3699
310M200US15220,15220,"Brownwood, TX Micro Area",-357,-153,1349,1502,-207,101,-308,-92,-15,412,427,-98,30,-128
310M200US15260,15260,"Brunswick, GA Metro Area",1439,872,4329,3457,490,381,109,452,223,1300,1077,160,113,47
310M200US15340,15340,"Bucyrus, OH Micro Area",-976,16,1532,1516,-931,49,-980,-66,-6,450,456,-6,16,-22
310M200US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",-1426,57,38577,38520,-649,7898,-8547,348,51,11865,11814,562,2499,-1937
310M200US15420,15420,"Burley, ID Micro Area",602,1199,2344,1145,-563,76,-639,280,400,735,335,-77,21,-98
310M200US15460,15460,"Burlington, IA-IL Micro Area",-183,40,1745,1705,-185,55,-240,103,44,544,500,70,17,53
310M200US15500,15500,"Burlington, NC Metro Area",3159,778,5623,4845,2392,451,1941,706,190,1694,1504,469,140,329
310M200US15540,15540,"Burlington-South Burlington, VT Metro Area",3534,2624,7105,4481,940,981,-41,1075,834,2197,1363,233,309,-76
310M200US15580,15580,"Butte-Silver Bow, MT Micro Area",323,-19,1313,1332,328,178,150,55,-8,399,407,44,56,-12
310M200US15620,15620,"Cadillac, MI Micro Area",112,329,1913,1584,-179,54,-233,20,131,590,459,-76,17,-93
310M200US15660,15660,"Calhoun, GA Micro Area",571,866,2362,1496,-273,150,-423,69,261,730,469,-196,48,-244
310M200US15680,15680,"California-Lexington Park, MD Metro Area",4482,2372,4694,2322,1984,701,1283,640,719,1457,738,-114,198,-312
310M200US15700,15700,"Cambridge, MD Micro Area",42,64,1220,1156,-47,81,-128,106,-16,360,376,91,25,66
310M200US15740,15740,"Cambridge, OH Micro Area",-451,73,1462,1389,-465,25,-490,-199,21,450,429,-179,8,-187
310M200US15780,15780,"Camden, AR Micro Area",-1246,-146,1186,1332,-1123,10,-1133,-463,-31,353,384,-405,3,-408
310M200US15820,15820,"Campbellsville, KY Micro Area",137,36,966,930,86,3,83,-28,-6,292,298,-42,1,-43
310M200US15860,15860,"Cañon City, CO Micro Area",-373,-440,1238,1678,34,-3,37,-309,-133,377,510,-182,-1,-181
310M200US15900,15900,"Canton, IL Micro Area",-723,-288,1152,1440,-394,28,-422,-327,-111,342,453,-206,9,-215
310M200US15940,15940,"Canton-Massillon, OH Metro Area",-715,414,14089,13675,-749,843,-1592,28,230,4349,4119,-14,261,-275
310M200US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",42361,683,20659,19976,41437,8421,33016,16352,123,6448,6325,16610,2705,13905
310M200US16020,16020,"Cape Girardeau, MO-IL Metro Area",1164,744,3751,3007,358,97,261,352,252,1153,901,78,30,48
310M200US16060,16060,"Carbondale-Marion, IL Metro Area",158,770,4569,3799,-555,696,-1251,-89,207,1376,1169,-239,221,-460
310M200US16100,16100,"Carlsbad-Artesia, NM Micro Area",1642,804,2507,1703,934,-36,970,1036,274,796,522,842,-13,855
310M200US16180,16180,"Carson City, NV Metro Area",-1194,-253,1836,2089,-950,24,-974,-536,-93,541,634,-489,11,-500
310M200US16220,16220,"Casper, WY Metro Area",5523,1243,3384,2141,4210,49,4161,2308,394,1057,663,1904,17,1887
310M200US16260,16260,"Cedar City, UT Micro Area",617,1945,2802,857,-1345,180,-1525,7,582,839,257,-579,56,-635
310M200US16300,16300,"Cedar Rapids, IA Metro Area",4481,3816,10351,6535,689,826,-137,793,1112,3154,2042,-330,259,-589
310M200US16340,16340,"Cedartown, GA Micro Area",-292,460,1918,1458,-772,186,-958,23,136,605,469,-143,57,-200
310M200US16380,16380,"Celina, OH Micro Area",-30,474,1715,1241,-536,7,-543,-83,170,535,365,-248,2,-250
310M200US16460,16460,"Centralia, IL Micro Area",-815,41,1611,1570,-878,9,-887,-246,96,496,400,-308,3,-311
310M200US16500,16500,"Centralia, WA Micro Area",-374,250,2865,2615,-578,72,-650,-437,71,866,795,-500,22,-522
310M200US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",2467,1502,6095,4593,872,446,426,713,388,1863,1475,200,143,57
310M200US16580,16580,"Champaign-Urbana, IL Metro Area",3271,3561,8640,5079,-338,4927,-5265,1219,1068,2655,1587,109,1546,-1437
310M200US16620,16620,"Charleston, WV Metro Area",-2328,-820,8379,9199,-1423,237,-1660,-1094,-303,2529,2832,-732,67,-799
310M200US16660,16660,"Charleston-Mattoon, IL Micro Area",-285,161,2074,1913,-353,158,-511,0,67,631,564,-13,49,-62
310M200US16700,16700,"Charleston-North Charleston, SC Metro Area",47612,13565,29890,16325,32583,4163,28420,14723,4033,9251,5218,10238,1271,8967
310M200US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",118328,42221,95784,53563,74050,15730,58320,40368,12628,29505,16877,26378,4996,21382
310M200US16820,16820,"Charlottesville, VA Metro Area",5350,2501,7806,5305,2650,1995,655,1359,772,2397,1625,605,628,-23
310M200US16860,16860,"Chattanooga, TN-GA Metro Area",13599,3380,19934,16554,10166,1707,8459,3890,976,6174,5198,2939,539,2400
310M200US16940,16940,"Cheyenne, WY Metro Area",4071,1611,4087,2476,2415,393,2022,1182,530,1282,752,610,98,512
310M200US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",76184,177655,397437,219782,-98236,74142,-172378,23230,52167,120920,68753,-26269,23646,-49915
310M200US17020,17020,"Chico, CA Metro Area",2090,572,7777,7205,1472,536,936,1074,113,2383,2270,785,169,616
310M200US17060,17060,"Chillicothe, OH Micro Area",-154,206,2730,2524,-313,78,-391,435,76,843,767,395,25,370
310M200US17140,17140,"Cincinnati, OH-KY-IN Metro Area",22826,30659,89330,58671,-7120,10491,-17611,8097,9001,27366,18365,-568,3326,-3894
310M200US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",-867,59,6401,6342,-709,684,-1393,150,74,1968,1894,188,218,-30
310M200US17220,17220,"Clarksburg, WV Micro Area",93,-347,3351,3698,544,38,506,-32,-100,1027,1127,144,12,132
310M200US17260,17260,"Clarksdale, MS Micro Area",-969,467,1457,990,-1426,18,-1444,-485,153,448,295,-615,6,-621
310M200US17300,17300,"Clarksville, TN-KY Metro Area",11969,9897,15894,5997,1742,4286,-2544,-2502,3101,4984,1883,-5723,1065,-6788
310M200US17340,17340,"Clearlake, CA Micro Area",-805,-141,2326,2467,-602,59,-661,-105,-38,711,749,-54,17,-71
310M200US17380,17380,"Cleveland, MS Micro Area",-98,556,1880,1324,-653,-7,-646,-29,165,568,403,-173,-3,-170
310M200US17420,17420,"Cleveland, TN Metro Area",2750,549,4205,3656,2161,351,1810,827,176,1309,1133,592,109,483
310M200US17460,17460,"Cleveland-Elyria, OH Metro Area",-12520,8839,75843,67004,-20216,11641,-31857,-14,2878,23204,20326,-1883,3698,-5581
310M200US17500,17500,"Clewiston, FL Micro Area",-1669,1076,1949,873,-2839,475,-3314,2,307,576,269,-282,153,-435
310M200US17540,17540,"Clinton, IA Micro Area",-696,164,1888,1724,-858,38,-896,-288,70,560,490,-387,11,-398
310M200US17580,17580,"Clovis, NM Micro Area",2222,1928,3073,1145,256,689,-433,-98,606,953,347,-700,197,-897
310M200US17660,17660,"Coeur d'Alene, ID Metro Area",5771,1600,5460,3860,4241,138,4103,1987,450,1661,1211,1655,44,1611
310M200US17700,17700,"Coffeyville, KS Micro Area",-1179,68,1427,1359,-1240,87,-1327,-70,75,439,364,-108,28,-136
310M200US17740,17740,"Coldwater, MI Micro Area",-1599,328,1644,1316,-1941,261,-2202,-203,99,486,387,-256,84,-340
310M200US17780,17780,"College Station-Bryan, TX Metro Area",8159,5721,9760,4039,2345,4265,-1920,2610,1722,2986,1264,810,1331,-521
310M200US17820,17820,"Colorado Springs, CO Metro Area",32706,17633,30456,12823,14697,5556,9141,9501,5336,9438,4102,3816,1587,2229
310M200US17860,17860,"Columbia, MO Metro Area",8131,3631,6826,3195,4399,1739,2660,2243,1151,2136,985,1015,552,463
310M200US17900,17900,"Columbia, SC Metro Area",26302,10909,30908,19999,15122,5195,9927,9248,3204,9479,6275,5725,1520,4205
310M200US17980,17980,"Columbus, GA-AL Metro Area",21685,6913,15585,8672,14501,3228,11273,5619,2338,5086,2748,3187,807,2380
310M200US18020,18020,"Columbus, IN Metro Area",2795,1065,3303,2238,1755,947,808,621,376,1034,658,251,288,-37
310M200US18060,18060,"Columbus, MS Micro Area",143,839,2603,1764,-705,338,-1043,224,265,795,530,-56,103,-159
310M200US18100,18100,"Columbus, NE Micro Area",268,738,1559,821,-497,38,-535,-55,250,493,243,-319,12,-331
310M200US18140,18140,"Columbus, OH Metro Area",65101,39040,85889,46849,26330,14786,11544,22129,11699,26464,14765,10438,4689,5749
310M200US18180,18180,"Concord, NH Micro Area",404,493,4483,3990,-87,457,-544,-83,173,1362,1189,-324,139,-463
310M200US18220,18220,"Connersville, IN Micro Area",-416,-150,796,946,-216,9,-225,-127,-36,238,274,-52,2,-54
310M200US18260,18260,"Cookeville, TN Micro Area",1067,437,4043,3606,633,376,257,403,110,1251,1141,236,118,118
310M200US18300,18300,"Coos Bay, OR Micro Area",-761,-791,1981,2772,13,21,-8,-355,-245,591,836,-168,3,-171
310M200US18380,18380,"Cordele, GA Micro Area",-103,210,1023,813,-301,36,-337,-343,35,306,271,-360,11,-371
310M200US18420,18420,"Corinth, MS Micro Area",259,77,1448,1371,209,-11,220,88,27,447,420,63,-3,66
310M200US18460,18460,"Cornelia, GA Micro Area",259,378,1669,1291,-160,-8,-152,-175,105,508,403,-322,-1,-321
310M200US18500,18500,"Corning, NY Micro Area",-339,364,3481,3117,-704,235,-939,-314,71,1042,971,-375,74,-449
310M200US18580,18580,"Corpus Christi, TX Metro Area",14412,7238,19078,11840,7192,1720,5472,5891,2302,5913,3611,3679,520,3159
310M200US18620,18620,"Corsicana, TX Micro Area",303,631,2191,1560,-326,45,-371,-39,159,662,503,-222,14,-236
310M200US18660,18660,"Cortland, NY Micro Area",-331,193,1545,1352,-530,85,-615,-246,66,475,409,-265,28,-293
310M200US18700,18700,"Corvallis, OR Metro Area",1010,713,2453,1740,250,1140,-890,155,233,779,546,-106,360,-466
310M200US18740,18740,"Coshocton, OH Micro Area",-141,272,1460,1188,-389,-3,-386,-80,97,461,364,-179,-1,-178
310M200US18780,18780,"Craig, CO Micro Area",-692,289,586,297,-976,27,-1003,-87,91,170,79,-157,8,-165
310M200US18820,18820,"Crawfordsville, IN Micro Area",53,321,1505,1184,-223,81,-304,-68,94,465,371,-138,25,-163
310M200US18860,18860,"Crescent City, CA Micro Area",-737,232,1114,882,-932,31,-963,-375,93,332,239,-426,9,-435
310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",17753,4013,10746,6733,13534,2633,10901,5777,1323,3461,2138,4405,766,3639
310M200US18900,18900,"Crossville, TN Micro Area",1413,-521,1860,2381,1811,15,1796,464,-184,572,756,562,5,557
310M200US18980,18980,"Cullman, AL Micro Area",403,70,3108,3038,300,119,181,402,-6,939,945,370,34,336
310M200US19000,19000,"Cullowhee, NC Micro Area",648,270,1291,1021,427,215,212,419,69,376,307,377,65,312
310M200US19060,19060,"Cumberland, MD-WV Metro Area",-2074,-792,3154,3946,-1189,56,-1245,-588,-263,949,1212,-290,18,-308
