GEO.id,GEO.id2,GEO.display-label,popchg4201072016,natinc4201072016,births4201072016,deaths4201072016,netmig4201072016,intlmig4201072016,dommig4201072016,popchg20152016,natinc20152016,births20152016,deaths20152016,netmig20152016,intlmig20152016,dommig20152016
310M300US13500,13500,"Bennettsville, SC Micro Area",-1988,-111,1913,2024,-1878,93,-1971,-596,5,310,305,-610,19,-629
310M300US13540,13540,"Bennington, VT Micro Area",-934,-542,2114,2656,-344,164,-508,-213,-85,344,429,-93,32,-125
310M300US13620,13620,"Berlin, NH-VT Micro Area",-1143,-1071,1918,2989,-23,37,-60,-235,-186,297,483,-24,3,-27
310M300US13660,13660,"Big Rapids, MI Micro Area",423,347,2661,2314,103,390,-287,129,62,417,355,57,71,-14
310M300US13700,13700,"Big Spring, TX Micro Area",1784,537,2977,2440,1239,464,775,-513,155,527,372,-665,91,-756
310M300US13720,13720,"Big Stone Gap, VA Micro Area",-3259,-565,4018,4583,-2666,144,-2810,-655,-105,583,688,-546,28,-574
310M300US13740,13740,"Billings, MT Metro Area",10794,3660,13041,9381,7059,308,6751,1564,549,2096,1547,1002,44,958
310M300US13780,13780,"Binghamton, NY Metro Area",-7643,320,16150,15830,-7656,3456,-11112,-1785,-6,2600,2606,-1667,592,-2259
310M300US13820,13820,"Birmingham-Hoover, AL Metro Area",19361,19187,90968,71781,875,5997,-5122,2560,2403,14413,12010,420,1001,-581
310M300US13900,13900,"Bismarck, ND Metro Area",16857,5142,11442,6300,11335,213,11122,1918,960,2039,1079,915,39,876
310M300US13940,13940,"Blackfoot, ID Micro Area",-406,2534,4599,2065,-2872,-16,-2856,225,350,695,345,-106,3,-109
310M300US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",4619,1250,10507,9257,3580,4672,-1092,1175,213,1688,1475,1031,814,217
310M300US14010,14010,"Bloomington, IL Metro Area",2511,5827,14093,8266,-3192,3635,-6827,-289,720,2135,1415,-946,620,-1566
310M300US14020,14020,"Bloomington, IN Metro Area",6794,2635,9506,6871,4243,5891,-1648,1270,381,1513,1132,933,1021,-88
310M300US14100,14100,"Bloomsburg-Berwick, PA Metro Area",-800,-412,5193,5605,-404,563,-967,-181,-111,820,931,-31,81,-112
310M300US14140,14140,"Bluefield, WV-VA Micro Area",-4727,-2177,7392,9569,-2451,199,-2650,-1359,-422,1130,1552,-884,32,-916
310M300US14180,14180,"Blytheville, AR Micro Area",-3645,936,4049,3113,-4530,90,-4620,-864,131,649,518,-1034,17,-1051
310M300US14220,14220,"Bogalusa, LA Micro Area",-861,45,3603,3558,-858,-63,-795,-12,-7,602,609,14,-13,27
310M300US14260,14260,"Boise City, ID Metro Area",74862,26988,53837,26849,46396,4713,41683,15646,4157,8753,4596,10757,807,9950
310M300US14300,14300,"Bonham, TX Micro Area",121,-456,2085,2541,555,95,460,391,-112,327,439,472,21,451
310M300US14340,14340,"Boone, IA Micro Area",226,9,1856,1847,223,0,223,-39,-25,279,304,1,0,1
310M300US14380,14380,"Boone, NC Micro Area",2843,126,2215,2089,2788,169,2619,898,12,367,355,879,32,847
310M300US14420,14420,"Borger, TX Micro Area",-738,375,1869,1494,-1077,109,-1186,-244,60,294,234,-298,19,-317
310M300US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",241852,103093,323794,220701,145718,182201,-36483,27692,14318,51964,37646,14731,31489,-16758
310M300US14500,14500,"Boulder, CO Metro Area",27655,7930,18373,10443,19518,5069,14449,3488,1051,2911,1860,2448,876,1572
310M300US14540,14540,"Bowling Green, KY Metro Area",12523,4179,12900,8721,8308,3225,5083,2502,712,2146,1434,1771,559,1212
310M300US14580,14580,"Bozeman, MT Micro Area",14989,3878,7134,3256,10815,640,10175,3766,680,1224,544,2994,108,2886
310M300US14620,14620,"Bradford, PA Micro Area",-1567,-685,2602,3287,-795,114,-909,-533,-116,403,519,-390,20,-410
310M300US14660,14660,"Brainerd, MN Micro Area",1866,801,6682,5881,1175,277,898,814,105,1062,957,730,49,681
310M300US14700,14700,"Branson, MO Micro Area",1900,-90,5485,5575,2155,359,1796,547,-14,883,897,630,49,581
310M300US14720,14720,"Breckenridge, CO Micro Area",2380,1420,1761,341,970,554,416,482,235,295,60,208,67,141
310M300US14740,14740,"Bremerton-Silverdale, WA Metro Area",13674,5884,18934,13050,7185,2465,4720,4297,945,3240,2295,3187,314,2873
310M300US14780,14780,"Brenham, TX Micro Area",1356,197,2561,2364,1054,434,620,51,38,416,378,-32,85,-117
310M300US14820,14820,"Brevard, NC Micro Area",392,-737,1699,2436,1163,47,1116,280,-98,285,383,403,6,397
310M300US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",27331,22618,63616,40998,6322,34293,-27971,-497,3250,10050,6800,-4002,5785,-9787
310M300US15020,15020,"Brookhaven, MS Micro Area",-346,400,2882,2482,-702,45,-747,-78,61,460,399,-124,6,-130
310M300US15060,15060,"Brookings, OR Micro Area",349,-1174,1074,2248,1443,-67,1510,317,-204,151,355,509,-13,522
310M300US15100,15100,"Brookings, SD Micro Area",2170,1349,2568,1219,822,754,68,238,239,434,195,0,140,-140
310M300US15140,15140,"Brownsville, TN Micro Area",-954,185,1368,1183,-1163,31,-1194,-175,-26,194,220,-147,7,-154
310M300US15180,15180,"Brownsville-Harlingen, TX Metro Area",15916,30383,46081,15698,-14858,3191,-18049,2242,4435,7147,2712,-2240,703,-2943
310M300US15220,15220,"Brownwood, TX Micro Area",165,-395,2633,3028,545,162,383,290,-56,421,477,377,31,346
310M300US15260,15260,"Brunswick, GA Metro Area",4416,1316,8260,6944,2957,929,2028,762,115,1307,1192,609,173,436
310M300US15340,15340,"Bucyrus, OH Micro Area",-1702,-194,3001,3195,-1453,28,-1481,-247,20,491,471,-277,3,-280
310M300US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",-2813,758,75964,75206,-800,21291,-22091,-2675,74,12241,12167,-2105,3684,-5789
310M300US15420,15420,"Burley, ID Micro Area",1099,2149,4429,2280,-1012,265,-1277,236,333,685,352,-88,51,-139
310M300US15460,15460,"Burlington, IA-IL Micro Area",-1045,-56,3350,3406,-946,156,-1102,-348,21,541,520,-337,31,-368
310M300US15500,15500,"Burlington, NC Metro Area",8544,1304,11063,9759,7016,1056,5960,1831,150,1788,1638,1648,193,1455
310M300US15540,15540,"Burlington-South Burlington, VT Metro Area",6103,4729,14005,9276,1344,3636,-2292,92,735,2282,1547,-766,671,-1437
310M300US15580,15580,"Butte-Silver Bow, MT Micro Area",344,-70,2492,2562,395,287,108,-26,-22,408,430,10,52,-42
310M300US15620,15620,"Cadillac, MI Micro Area",681,504,3686,3182,224,88,136,372,108,594,486,273,15,258
310M300US15660,15660,"Calhoun, GA Micro Area",1718,1351,4382,3031,363,299,64,581,183,709,526,391,51,340
310M300US15680,15680,"California-Lexington Park, MD Metro Area",7439,4294,8985,4691,3010,1486,1524,959,657,1479,822,329,215,114
310M300US15700,15700,"Cambridge, MD Micro Area",-360,51,2367,2316,-373,163,-536,-133,-25,380,405,-87,33,-120
310M300US15740,15740,"Cambridge, OH Micro Area",-1028,68,2856,2788,-967,67,-1034,-206,9,456,447,-199,15,-214
310M300US15780,15780,"Camden, AR Micro Area",-2247,-436,2139,2575,-1780,70,-1850,-337,-72,318,390,-254,13,-267
310M300US15820,15820,"Campbellsville, KY Micro Area",885,186,2022,1836,671,236,435,-170,-2,319,321,-162,41,-203
310M300US15860,15860,"Cañon City, CO Micro Area",622,-1012,2323,3335,1523,478,1045,733,-159,388,547,863,87,776
310M300US15900,15900,"Canton, IL Micro Area",-1533,-590,2200,2790,-928,-9,-919,-214,-110,353,463,-77,-1,-76
310M300US15940,15940,"Canton-Massillon, OH Metro Area",-3147,581,27717,27136,-2943,1070,-4013,-1374,116,4440,4324,-1161,171,-1332
310M300US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",103582,-172,40165,40337,100863,17122,83741,22051,-658,6666,7324,20780,3011,17769
310M300US16020,16020,"Cape Girardeau, MO-IL Metro Area",1168,1196,7216,6020,-11,893,-904,-71,174,1126,952,-264,154,-418
310M300US16060,16060,"Carbondale-Marion, IL Metro Area",-150,1624,9209,7585,-1722,1806,-3528,-379,270,1510,1240,-592,307,-899
310M300US16100,16100,"Carlsbad-Artesia, NM Micro Area",3792,1809,5268,3459,2068,207,1861,10,371,918,547,-346,47,-393
310M300US16140,16140,"Carroll, IA Micro Area",-379,100,1626,1526,-490,21,-511,-70,0,258,258,-57,3,-60
310M300US16180,16180,"Carson City, NV Metro Area",-532,-543,3572,4115,-152,-35,-117,337,-79,579,658,367,-1,368
310M300US16220,16220,"Casper, WY Metro Area",5589,2741,7111,4370,2815,240,2575,-1152,487,1216,729,-1612,40,-1652
310M300US16260,16260,"Cedar City, UT Micro Area",3774,3547,5331,1784,172,165,7,1643,575,869,294,1050,25,1025
310M300US16300,16300,"Cedar Rapids, IA Metro Area",9858,7286,20408,13122,2829,2156,673,1949,1126,3326,2200,941,384,557
310M300US16340,16340,"Cedartown, GA Micro Area",301,620,3518,2898,-310,375,-685,371,65,555,490,326,60,266
310M300US16380,16380,"Celina, OH Micro Area",95,887,3412,2525,-829,90,-919,-38,166,553,387,-188,19,-207
310M300US16420,16420,"Central City, KY Micro Area",-471,-308,2123,2431,-127,-7,-120,-118,-101,333,434,-20,-1,-19
310M300US16460,16460,"Centralia, IL Micro Area",-1297,44,3102,3058,-1371,72,-1443,-238,89,503,414,-314,16,-330
310M300US16500,16500,"Centralia, WA Micro Area",1609,356,5489,5133,1090,354,736,1312,32,870,838,1206,67,1139
310M300US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",4233,2205,11289,9084,1956,1501,455,556,153,1755,1602,442,275,167
310M300US16580,16580,"Champaign-Urbana, IL Metro Area",6665,6799,16978,10179,-59,10669,-10728,714,1038,2751,1713,-236,1802,-2038
310M300US16620,16620,"Charleston, WV Metro Area",-9155,-2155,15773,17928,-6521,672,-7193,-2459,-509,2410,2919,-1801,118,-1919
310M300US16660,16660,"Charleston-Mattoon, IL Micro Area",-1720,109,3903,3794,-1722,330,-2052,-219,32,619,587,-212,59,-271
310M300US16700,16700,"Charleston-North Charleston, SC Metro Area",96511,25087,58006,32919,68200,6348,61852,16552,3710,9662,5952,12377,906,11471
310M300US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",257340,77642,185968,108326,175616,32743,142873,49671,12048,30815,18767,37429,5748,31681
310M300US16820,16820,"Charlottesville, VA Metro Area",12642,4386,15203,10817,7943,5018,2925,2372,646,2470,1824,1571,849,722
310M300US16860,16860,"Chattanooga, TN-GA Metro Area",23480,5938,39165,33227,17626,3376,14250,4625,640,6318,5678,4065,577,3488
310M300US16940,16940,"Cheyenne, WY Metro Area",6255,3044,7896,4852,3191,762,2429,953,402,1252,850,546,88,458
310M300US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",51449,321530,752946,431416,-260662,148505,-409167,-19570,44647,117773,73126,-63649,25898,-89547
310M300US17020,17020,"Chico, CA Metro Area",6864,1082,15302,14220,5611,1297,4314,1613,76,2520,2444,1529,228,1301
310M300US17060,17060,"Chillicothe, OH Micro Area",-1062,276,5323,5047,-1209,151,-1360,-162,75,893,818,-189,24,-213
310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",50388,52906,169405,116499,-517,22632,-23149,9747,7368,27134,19766,2742,3972,-1230
310M300US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",-2160,-769,12005,12774,-1027,1705,-2732,-70,-145,1883,2028,182,288,-106
310M300US17220,17220,"Clarksburg, WV Micro Area",-524,-646,6461,7107,270,65,205,-268,-153,996,1149,-104,10,-114
310M300US17260,17260,"Clarksdale, MS Micro Area",-2336,762,2659,1897,-3073,33,-3106,-686,91,384,293,-792,4,-796
310M300US17300,17300,"Clarksville, TN-KY Metro Area",21714,19546,31466,11920,1602,7722,-6120,1361,3173,5205,2032,-1874,833,-2707
310M300US17340,17340,"Clearlake, CA Micro Area",-549,-609,4611,5220,80,51,29,-330,-144,737,881,-170,17,-187
310M300US17380,17380,"Cleveland, MS Micro Area",-1411,666,3242,2576,-2080,52,-2132,-612,23,452,429,-616,13,-629
310M300US17420,17420,"Cleveland, TN Metro Area",5504,863,8311,7448,4482,781,3701,611,89,1338,1249,512,149,363
310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",-21646,14105,145809,131704,-33855,24520,-58375,-4317,2115,23331,21216,-5707,4300,-10007
310M300US17500,17500,"Clewiston, FL Micro Area",150,1988,3715,1727,-1967,970,-2937,400,300,600,300,94,162,-68
310M300US17540,17540,"Clinton, IA Micro Area",-1807,199,3597,3398,-1993,178,-2171,-308,47,574,527,-319,33,-352
310M300US17580,17580,"Clovis, NM Micro Area",1904,3347,5733,2386,-1446,1298,-2744,74,472,875,403,-371,164,-535
310M300US17660,17660,"Coeur d'Alene, ID Metro Area",15847,3080,10965,7885,12327,271,12056,3947,480,1834,1354,3169,46,3123
310M300US17700,17700,"Coffeyville, KS Micro Area",-2725,160,2800,2640,-2921,258,-3179,-570,55,420,365,-632,45,-677
310M300US17740,17740,"Coldwater, MI Micro Area",-1821,637,3295,2658,-2416,286,-2702,-180,108,516,408,-271,54,-325
310M300US17780,17780,"College Station-Bryan, TX Metro Area",26260,11310,19615,8305,14655,8532,6123,4888,1955,3403,1448,2930,1514,1416
310M300US17820,17820,"Colorado Springs, CO Metro Area",66716,33243,59225,25982,32811,10637,22174,14708,5212,9813,4601,9442,1322,8120
310M300US17860,17860,"Columbia, MO Metro Area",13949,6873,13231,6358,6951,4180,2771,2048,1055,2119,1064,953,698,255
310M300US17900,17900,"Columbia, SC Metro Area",50011,18683,58904,40221,30743,9378,21365,7717,2537,9429,6892,5272,1372,3900
310M300US17980,17980,"Columbus, GA-AL Metro Area",13224,11933,28899,16966,752,6754,-6002,-3065,1507,4446,2939,-4563,787,-5350
310M300US18020,18020,"Columbus, IN Metro Area",4616,2048,6543,4495,2668,1721,947,391,353,1064,711,85,298,-213
310M300US18060,18060,"Columbus, MS Micro Area",-177,1239,4852,3613,-1376,795,-2171,-142,160,745,585,-265,121,-386
310M300US18100,18100,"Columbus, NE Micro Area",624,1346,3030,1684,-744,283,-1027,62,220,493,273,-139,53,-192
310M300US18140,18140,"Columbus, OH Metro Area",139517,76009,169398,93389,64774,35607,29167,21376,11438,27625,16187,10629,6201,4428
310M300US18180,18180,"Concord, NH Micro Area",2138,303,8464,8161,1609,1641,-32,488,33,1348,1315,482,303,179
310M300US18220,18220,"Connersville, IN Micro Area",-971,-384,1522,1906,-543,17,-560,-95,-41,246,287,-43,4,-47
310M300US18260,18260,"Cookeville, TN Micro Area",3485,175,7643,7468,3313,1406,1907,901,-52,1212,1264,977,258,719
310M300US18300,18300,"Coos Bay, OR Micro Area",718,-1561,3880,5441,2175,438,1737,718,-276,627,903,973,82,891
310M300US18380,18380,"Cordele, GA Micro Area",-718,384,1886,1502,-1050,73,-1123,-129,25,292,267,-141,14,-155
310M300US18420,18420,"Corinth, MS Micro Area",247,-103,2688,2791,413,177,236,-27,-40,409,449,36,35,1
310M300US18460,18460,"Cornelia, GA Micro Area",1205,531,3112,2581,623,8,615,320,53,494,441,285,5,280
310M300US18500,18500,"Corning, NY Micro Area",-2052,708,6857,6149,-2644,415,-3059,-606,47,1064,1017,-585,67,-652
310M300US18580,18580,"Corpus Christi, TX Metro Area",26538,15008,38393,23385,11640,4474,7166,1991,2550,6442,3892,-367,761,-1128
310M300US18620,18620,"Corsicana, TX Micro Area",683,1197,4365,3168,-583,53,-636,268,160,720,560,95,18,77
310M300US18660,18660,"Cortland, NY Micro Area",-1215,251,2947,2696,-1440,120,-1560,-359,43,465,422,-385,20,-405
