GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Total (dollars):,Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Total (dollars):,Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Other (dollars),Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Other (dollars)
310M100US10180,10180,"Abilene, TX Metro Area",25081,2438,31182,1688,40997,1530,11385,1939,18150,2387,30463,1983,6976,1057
310M100US10420,10420,"Akron, OH Metro Area",29370,1063,34890,1592,46996,1421,8904,984,24305,1270,36558,841,8817,753
310M100US10500,10500,"Albany, GA Metro Area",22742,1717,27534,3259,39672,3986,6361,1269,20172,2024,30560,1699,9104,1754
310M100US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",34182,1314,40342,840,51940,882,9857,914,29702,1179,42114,907,10066,772
310M100US10740,10740,"Albuquerque, NM Metro Area",29985,882,32110,688,42085,838,11252,741,25934,1022,37405,1380,10563,643
310M100US10780,10780,"Alexandria, LA Metro Area",25766,1371,30962,1116,39530,2513,9004,1711,21695,1538,26835,1504,10024,2478
310M100US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",30889,461,37546,1686,50306,696,10140,714,25360,782,37544,1285,9378,781
310M100US11020,11020,"Altoona, PA Metro Area",25824,1451,31200,1681,41214,1521,9316,1636,21545,1083,32211,1770,9244,1246
310M100US11100,11100,"Amarillo, TX Metro Area",26837,1186,31976,2348,42287,2551,10043,1322,22282,1457,32326,2395,8103,1208
