GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Total (dollars):,Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Total (dollars):,Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Male -- - Other (dollars),Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2011 inflation-adjusted dollars) -- - Female -- - Other (dollars)
310M100US10180,10180,"Abilene, TX Metro Area",23092,1998,28018,3084,36394,1884,7941,1918,21056,937,30063,3103,8659,2242
310M100US10420,10420,"Akron, OH Metro Area",28095,1047,33823,1248,45209,1505,8105,999,23630,1131,34180,1233,9081,764
310M100US10500,10500,"Albany, GA Metro Area",23004,2091,26186,1473,37212,2992,8946,1439,21248,1234,30096,3063,8009,935
310M100US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",33041,1304,38200,1672,50995,758,9597,1074,29319,1362,42250,975,10145,762
310M100US10740,10740,"Albuquerque, NM Metro Area",27462,991,31058,857,42636,2028,10523,649,24573,1189,35874,1423,10162,640
310M100US10780,10780,"Alexandria, LA Metro Area",22939,2128,26066,3260,34972,4468,7633,1856,20338,2806,30180,3322,7375,2122
310M100US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",30661,599,37362,1622,49619,1897,10507,827,23907,1161,36724,946,9009,605
310M100US11020,11020,"Altoona, PA Metro Area",24106,1212,29010,2565,40806,2317,7056,910,21460,1247,29740,2390,10066,1593
310M100US11100,11100,"Amarillo, TX Metro Area",27528,1222,32163,1883,42124,2920,11230,2023,22457,1627,33050,2680,8747,1637
310M100US11180,11180,"Ames, IA Metro Area",19677,1751,22161,2408,42237,4457,5563,836,17568,3346,37586,3358,5703,758
310M100US11260,11260,"Anchorage, AK Metro Area",37038,1395,43922,2358,55742,3476,17350,1662,30158,1402,41364,1281,13376,2776
310M100US11300,11300,"Anderson, IN Metro Area",23887,3028,28444,3807,40783,2671,7609,1669,21451,1360,32440,2446,8849,2177
310M100US11340,11340,"Anderson, SC Metro Area",27079,1362,32762,2797,42741,3145,9914,1945,21681,2153,32340,3842,9322,1189
310M100US11460,11460,"Ann Arbor, MI Metro Area",26598,1149,31531,1269,56565,2960,7627,998,22329,1658,43581,3590,8102,1211
310M100US11500,11500,"Anniston-Oxford, AL Metro Area",23301,2876,27811,3423,44910,6048,8869,1698,19195,3326,31158,2638,9004,1457
310M100US11540,11540,"Appleton, WI Metro Area",30848,1346,40980,1430,50749,1251,10216,2113,23514,1764,35505,2035,9799,1184
310M100US11700,11700,"Asheville, NC Metro Area",25231,1091,27946,1535,39765,2297,9597,1874,22418,1270,33081,2486,10801,944
310M100US12020,12020,"Athens-Clarke County, GA Metro Area",21520,1137,25822,1556,37861,2825,7338,1833,17293,2325,32118,2962,6220,1015
310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",30852,319,35417,727,49978,889,11050,411,26647,613,39844,741,10158,373
310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",29589,1699,33345,3334,48084,4131,12356,1869,24887,2000,38013,2277,11567,1115
310M100US12220,12220,"Auburn-Opelika, AL Metro Area",22565,2159,24328,1934,43679,5986,6705,903,19574,4051,39802,2686,6781,2088
