GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 65 years:,Margin of Error; Under 65 years:,Estimate; Under 65 years: - With health insurance coverage,Margin of Error; Under 65 years: - With health insurance coverage,Estimate; Under 65 years: - No health insurance coverage,Margin of Error; Under 65 years: - No health insurance coverage,Estimate; 65 years or over:,Margin of Error; 65 years or over:,Estimate; 65 years or over: - With health insurance coverage,Margin of Error; 65 years or over: - With health insurance coverage,Estimate; 65 years or over: - No health insurance coverage,Margin of Error; 65 years or over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",171994,1210,144050,989,117724,4323,26326,4233,27944,929,27754,887,190,194
0500000US01015,01015,"Calhoun County, Alabama",111658,1442,95474,1282,79390,2689,16084,2378,16184,612,16040,613,144,138
0500000US01043,01043,"Cullman County, Alabama",78935,2370,67128,2323,54995,3047,12133,2686,11807,732,11807,732,0,271
0500000US01049,01049,"DeKalb County, Alabama",67809,895,58463,371,42950,3199,15513,3213,9346,836,9221,845,125,142
0500000US01051,01051,"Elmore County, Alabama",70211,3012,62346,2854,53815,3001,8531,2200,7865,673,7865,673,0,271
0500000US01055,01055,"Etowah County, Alabama",102079,906,86402,446,69686,2971,16716,3027,15677,921,15500,922,177,167
0500000US01069,01069,"Houston County, Alabama",96936,1009,82986,715,70301,1797,12685,1656,13950,739,13910,739,40,38
0500000US01073,01073,"Jefferson County, Alabama",650833,1547,565104,1368,480493,6132,84611,6006,85729,1062,85402,1087,327,212
0500000US01077,01077,"Lauderdale County, Alabama",88713,594,73809,605,61150,2665,12659,2634,14904,683,14904,683,0,271
0500000US01081,01081,"Lee County, Alabama",131435,962,119769,991,105199,3544,14570,3284,11666,126,11558,172,108,125
0500000US01083,01083,"Limestone County, Alabama",73870,805,64882,717,54283,2267,10599,2302,8988,759,8946,758,42,70
0500000US01089,01089,"Madison County, Alabama",313680,3713,274859,3551,235237,5926,39622,5127,38821,1265,38571,1236,250,377
0500000US01095,01095,"Marshall County, Alabama",87678,972,75081,708,58059,2877,17022,2938,12597,700,12277,709,320,309
0500000US01097,01097,"Mobile County, Alabama",400906,2867,352593,2801,285813,6683,66780,5654,48313,746,48199,750,114,139
0500000US01101,01101,"Montgomery County, Alabama",217833,2880,191519,2895,166127,4826,25392,4410,26314,689,26191,688,123,143
0500000US01103,01103,"Morgan County, Alabama",113602,1406,97701,1219,79997,2814,17704,2726,15901,863,15852,867,49,85
0500000US01115,01115,"St. Clair County, Alabama",76552,4006,67982,3871,56933,4458,11049,2297,8570,1327,8570,1327,0,271
0500000US01117,01117,"Shelby County, Alabama",187267,543,170696,495,155820,2767,14876,2610,16571,552,16571,552,0,271
0500000US01121,01121,"Talladega County, Alabama",78016,1210,67669,939,56499,2968,11170,2729,10347,788,9925,876,422,450
0500000US01125,01125,"Tuscaloosa County, Alabama",177187,2527,157394,2594,137368,3640,20026,2792,19793,369,19762,373,31,52
0500000US01127,01127,"Walker County, Alabama",68036,1087,57509,731,47056,1750,10453,1555,10527,727,10527,727,0,271
0500000US02020,02020,"Anchorage Municipality, Alaska",267596,2211,248315,2319,206553,4674,41762,4150,19281,591,18989,647,292,240
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",91571,2062,86201,2123,73960,2957,12241,2775,5370,526,5370,526,0,240
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",83583,713,77609,672,57543,2497,20066,2503,5974,352,5974,352,0,240
0500000US04001,04001,"Apache County, Arizona",69533,811,60668,813,33476,4185,27192,4167,8865,528,6775,763,2090,547
0500000US04003,04003,"Cochise County, Arizona",120441,4185,98053,3897,83297,3584,14756,2636,22388,1293,22194,1306,194,212
0500000US04005,04005,"Coconino County, Arizona",127078,1432,116558,1476,83504,3597,33054,3623,10520,394,10109,468,411,218
0500000US04013,04013,"Maricopa County, Arizona",3929175,3625,3481564,3251,2752783,18427,728781,17856,447611,1155,435962,2814,11649,2492
0500000US04015,04015,"Mohave County, Arizona",192900,1384,150048,1428,116241,5157,33807,5310,42852,614,42559,648,293,248
0500000US04017,04017,"Navajo County, Arizona",111373,756,97761,752,74231,3368,23530,3465,13612,351,13030,453,582,310
0500000US04019,04019,"Pima County, Arizona",991493,4260,840602,2964,683983,9594,156619,9777,150891,2814,149204,2975,1687,948
0500000US04021,04021,"Pinal County, Arizona",303899,4257,262327,3866,211350,7382,50977,5826,41572,718,40718,870,854,584
