GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Car, truck, or van - drove alone","Margin of Error; Total: - Car, truck, or van - drove alone","Estimate; Total: - Car, truck, or van - carpooled","Margin of Error; Total: - Car, truck, or van - carpooled",Estimate; Total: - Public transportation (excluding taxicab),Margin of Error; Total: - Public transportation (excluding taxicab),Estimate; Total: - Walked,Margin of Error; Total: - Walked,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means",Estimate; Total: - Worked at home,Margin of Error; Total: - Worked at home
0500000US01069,01069,"Houston County, Alabama",10143,660,8951,663,694,292,27,29,129,94,86,73,256,125
0500000US01073,01073,"Jefferson County, Alabama",110771,4363,94194,4344,10490,1828,3147,913,673,340,1174,667,1093,462
0500000US01089,01089,"Madison County, Alabama",39623,2297,32493,2406,3544,981,224,163,560,366,1499,656,1303,631
0500000US01097,01097,"Mobile County, Alabama",52532,3071,44036,3248,5995,1388,934,578,519,360,283,231,765,398
0500000US01101,01101,"Montgomery County, Alabama",51433,2718,43688,3029,5085,1456,646,376,779,508,373,255,862,603
0500000US01125,01125,"Tuscaloosa County, Alabama",23662,1750,20192,2139,2170,934,555,428,324,196,378,297,43,84
0500000US02020,02020,"Anchorage Municipality, Alaska",7385,1357,5087,1142,799,590,164,213,210,228,276,266,849,832
0500000US04013,04013,"Maricopa County, Arizona",85933,3797,60728,3539,9753,1618,7096,1829,1929,1064,3394,1282,3033,1050
0500000US04019,04019,"Pima County, Arizona",14306,1648,9791,1498,930,510,2587,855,216,245,408,287,374,385
0500000US05069,05069,"Jefferson County, Arkansas",14889,1236,12911,1125,1062,450,71,104,169,160,534,406,142,115
0500000US05119,05119,"Pulaski County, Arkansas",55668,3198,45643,3375,5567,1709,2149,850,346,260,1178,591,785,476
0500000US06001,06001,"Alameda County, California",66570,4083,37555,3344,7068,1712,14101,2108,2410,795,1990,736,3446,912
0500000US06013,06013,"Contra Costa County, California",36907,3051,25859,2809,3854,1279,5484,1688,61,100,896,550,753,535
0500000US06019,06019,"Fresno County, California",15122,1427,11176,1283,2108,768,371,201,190,192,536,400,741,393
0500000US06029,06029,"Kern County, California",13272,1756,10292,1674,1825,970,299,327,233,368,159,250,464,370
0500000US06037,06037,"Los Angeles County, California",320945,7063,233736,7176,24419,2850,32248,3140,8838,1642,7299,1542,14405,2018
