GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van - drove alone","Margin of Error; Car, truck, or van - drove alone","Estimate; Car, truck, or van - carpooled","Margin of Error; Car, truck, or van - carpooled",Estimate; Public transportation (excluding taxicab),Margin of Error; Public transportation (excluding taxicab),Estimate; Walked,Margin of Error; Walked,"Estimate; Taxicab, motorcycle, bicycle, or other means","Margin of Error; Taxicab, motorcycle, bicycle, or other means",Estimate; Worked at home,Margin of Error; Worked at home
0500000US01055,01055,"Etowah County, Alabama",5911,793,4834,744,543,437,0,265,162,157,0,265,372,184
0500000US01069,01069,"Houston County, Alabama",8046,777,6639,810,807,322,16,27,106,104,391,250,87,88
0500000US01073,01073,"Jefferson County, Alabama",110885,3487,87761,3839,15974,2285,2824,737,1800,865,1240,647,1286,603
0500000US01081,01081,"Lee County, Alabama",12160,1127,9246,1155,2182,901,61,47,285,176,275,255,111,131
0500000US01089,01089,"Madison County, Alabama",31801,1841,26746,2050,3238,1051,122,157,794,398,151,144,750,542
0500000US01097,01097,"Mobile County, Alabama",49040,2689,38634,2713,8231,1700,510,312,532,301,765,542,368,331
0500000US01101,01101,"Montgomery County, Alabama",48144,2746,41409,2741,4593,1219,1049,707,95,113,418,257,580,291
0500000US01125,01125,"Tuscaloosa County, Alabama",21569,1381,17669,1553,2072,724,569,409,474,388,673,522,112,137
0500000US04013,04013,"Maricopa County, Arizona",67131,3262,48905,3155,8331,2156,5258,1571,1821,906,1578,993,1238,588
0500000US04019,04019,"Pima County, Arizona",12180,1128,9233,1025,1242,589,478,375,309,353,545,469,373,300
0500000US05069,05069,"Jefferson County, Arkansas",14637,1742,12212,1705,1412,688,83,141,183,178,487,378,260,303
0500000US05119,05119,"Pulaski County, Arkansas",52306,2624,42245,2910,4705,1407,2082,985,1320,700,1133,661,821,444
0500000US06001,06001,"Alameda County, California",74122,3586,48087,3753,4872,1111,12740,2056,2661,1026,1445,636,4317,1485
0500000US06013,06013,"Contra Costa County, California",37550,2628,25639,2778,2989,1189,6035,2094,1077,852,237,238,1573,913
0500000US06019,06019,"Fresno County, California",11785,1753,9477,1634,1146,691,273,203,436,376,77,130,376,295
0500000US06029,06029,"Kern County, California",14025,1466,10497,1663,2403,1093,254,281,235,284,193,185,443,270
0500000US06037,06037,"Los Angeles County, California",340497,7245,256840,6997,27571,3106,29290,3121,9183,1951,6138,1347,11475,1888
0500000US06059,06059,"Orange County, California",26628,1850,20080,1854,2981,1082,682,342,905,571,753,533,1227,782
0500000US06065,06065,"Riverside County, California",48196,2672,35286,2780,7052,1682,1863,978,1506,836,687,450,1802,685
0500000US06067,06067,"Sacramento County, California",51916,2933,37509,3022,6867,1675,4374,1211,573,448,994,544,1599,707
0500000US06071,06071,"San Bernardino County, California",66861,3697,54419,3851,7759,1991,1710,556,344,294,348,312,2281,984
0500000US06073,06073,"San Diego County, California",63872,2808,46392,2757,5926,1314,4236,1374,1807,713,672,411,4839,1299
0500000US06075,06075,"San Francisco County, California",17803,1812,7753,1283,1058,567,5514,1160,1658,692,677,446,1143,625
0500000US06077,06077,"San Joaquin County, California",17128,2102,13846,1923,952,480,440,583,194,243,243,250,1453,878
0500000US06081,06081,"San Mateo County, California",9163,1143,6732,1087,857,594,411,337,459,465,368,377,336,273
0500000US06083,06083,"Santa Barbara County, California",3792,869,2598,771,405,304,297,289,458,297,0,289,34,57
0500000US06085,06085,"Santa Clara County, California",20004,1814,16230,1846,1745,905,674,395,530,426,285,288,540,377
0500000US06095,06095,"Solano County, California",23519,1739,17552,2179,3345,1147,1153,631,553,390,474,598,442,293
0500000US06111,06111,"Ventura County, California",8599,1035,6227,971,1462,729,462,630,219,190,147,138,82,97
0500000US08005,08005,"Arapahoe County, Colorado",23577,1882,17017,1895,2208,933,2936,1004,414,352,531,391,471,342
0500000US08031,08031,"Denver County, Colorado",24169,1875,16101,2026,2269,788,4114,1223,574,552,556,490,555,315
0500000US08041,08041,"El Paso County, Colorado",18601,2048,14838,1803,1326,746,1037,1044,755,356,0,271,645,442
0500000US09001,09001,"Fairfield County, Connecticut",42499,2577,27010,2669,3206,971,7328,1888,2052,848,1329,955,1574,829
0500000US09003,09003,"Hartford County, Connecticut",47703,2460,32329,2035,7027,1797,5208,1425,1720,823,780,414,639,304
0500000US09009,09009,"New Haven County, Connecticut",44841,2355,31396,2386,5309,1465,4109,1048,1785,725,1399,840,843,500
0500000US10001,10001,"Kent County, Delaware",13164,1109,10061,1097,1658,601,545,431,631,344,105,181,164,170
0500000US10003,10003,"New Castle County, Delaware",54210,2919,41929,2733,4485,1608,3863,1108,2571,1007,660,483,702,447
0500000US10005,10005,"Sussex County, Delaware",9843,989,7686,1014,1413,585,85,124,60,102,389,358,210,181
0500000US11001,11001,"District of Columbia, District of Columbia",118673,3814,47868,3142,10006,1962,51452,3540,5678,1059,1808,719,1861,765
0500000US12001,12001,"Alachua County, Florida",16860,1585,12273,1471,2532,927,618,513,224,332,535,344,678,571
0500000US12009,12009,"Brevard County, Florida",20757,1602,18220,1777,1621,770,85,136,502,441,291,296,38,64
0500000US12011,12011,"Broward County, Florida",203961,4645,158874,6343,21869,3460,13266,2583,2767,857,3523,1135,3662,1008
0500000US12021,12021,"Collier County, Florida",7692,1345,4837,1378,1880,1065,394,420,0,300,465,398,116,192
0500000US12031,12031,"Duval County, Florida",102764,3875,79615,4307,12435,1997,4185,1477,2890,1223,1401,665,2238,776
0500000US12033,12033,"Escambia County, Florida",22966,1780,17017,1740,3694,1188,631,468,612,429,567,510,445,274
0500000US12057,12057,"Hillsborough County, Florida",84516,2516,67118,2671,5785,1481,3451,1385,2499,988,3243,1132,2420,881
0500000US12071,12071,"Lee County, Florida",18786,1613,13835,1660,3278,961,343,318,358,269,212,163,760,550
0500000US12073,12073,"Leon County, Florida",34009,2143,26631,2426,4963,1768,732,480,1001,511,620,639,62,114
0500000US12086,12086,"Miami-Dade County, Florida",182763,6102,131380,6174,18580,2244,24007,2708,2175,870,3761,1337,2860,883
0500000US12095,12095,"Orange County, Florida",94764,3713,73339,4192,9158,1898,6802,1769,606,405,2312,853,2547,900
0500000US12097,12097,"Osceola County, Florida",10444,1105,8379,1426,468,317,678,419,80,147,620,601,219,223
0500000US12099,12099,"Palm Beach County, Florida",84325,3257,66926,3655,8150,1684,3514,955,2332,905,2041,965,1362,572
0500000US12103,12103,"Pinellas County, Florida",39143,2143,29517,2335,4620,1293,2453,762,653,425,869,537,1031,530
0500000US12105,12105,"Polk County, Florida",31253,2104,23800,2361,4288,1229,353,287,891,645,927,553,994,576
0500000US12115,12115,"Sarasota County, Florida",6589,983,4877,886,953,591,73,117,169,188,0,300,517,424
0500000US12117,12117,"Seminole County, Florida",18999,1668,15594,1945,1533,729,499,438,696,611,255,198,422,297
0500000US12127,12127,"Volusia County, Florida",18119,2153,13529,2007,2586,1381,522,577,935,628,298,295,249,272
0500000US13021,13021,"Bibb County, Georgia",27959,2004,21847,1978,3541,1000,611,420,1375,863,343,404,242,212
0500000US13051,13051,"Chatham County, Georgia",39502,2079,29681,2085,5089,1227,2682,1000,1362,651,382,309,306,242
0500000US13059,13059,"Clarke County, Georgia",12536,1667,9346,1357,1842,976,315,271,516,408,142,193,375,321
0500000US13063,13063,"Clayton County, Georgia",79179,3103,62931,3324,8531,1787,3482,1094,1014,601,934,533,2287,937
0500000US13067,13067,"Cobb County, Georgia",77151,3235,62141,3666,6827,2230,2733,1220,1944,911,402,374,3104,1213
0500000US13089,13089,"DeKalb County, Georgia",177695,5362,132706,5562,15990,2567,20372,3340,2244,1150,1834,1157,4549,1258
0500000US13095,13095,"Dougherty County, Georgia",20727,1771,16253,1700,3090,1008,551,466,747,491,86,146,0,292
0500000US13097,13097,"Douglas County, Georgia",18992,1625,15141,1621,2868,1155,77,125,230,230,0,292,676,484
0500000US13113,13113,"Fayette County, Georgia",10346,801,8148,998,1390,750,38,69,0,292,551,635,219,163
0500000US13121,13121,"Fulton County, Georgia",163166,6247,108073,5774,15958,2941,27667,3438,4279,1099,2337,1121,4852,1255
0500000US13127,13127,"Glynn County, Georgia",7315,1173,5384,1301,486,391,97,155,535,533,813,691,0,292
0500000US13135,13135,"Gwinnett County, Georgia",72764,3432,59487,3252,5661,1670,1706,703,793,683,675,559,4442,1521
0500000US13151,13151,"Henry County, Georgia",24000,1732,19172,1517,3224,1244,555,464,32,52,341,300,676,407
0500000US13185,13185,"Lowndes County, Georgia",12698,1249,10712,1357,819,501,173,214,281,280,595,433,118,205
0500000US13215,13215,"Muscogee County, Georgia",35785,2293,27718,2084,3678,1158,1199,683,1092,719,603,383,1495,1015
