GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van - drove alone","Margin of Error; Car, truck, or van - drove alone","Estimate; Car, truck, or van - carpooled","Margin of Error; Car, truck, or van - carpooled",Estimate; Public transportation (excluding taxicab),Margin of Error; Public transportation (excluding taxicab),Estimate; Walked,Margin of Error; Walked,"Estimate; Taxicab, motorcycle, bicycle, or other means","Margin of Error; Taxicab, motorcycle, bicycle, or other means",Estimate; Worked at home,Margin of Error; Worked at home
0500000US01069,01069,"Houston County, Alabama",8958,795,7467,810,827,300,0,271,121,123,530,335,13,21
0500000US01073,01073,"Jefferson County, Alabama",115647,4140,91373,4765,17650,2922,3080,1060,1780,790,1241,590,523,299
0500000US01081,01081,"Lee County, Alabama",12018,1505,9912,1341,1325,719,0,271,380,296,295,200,106,98
0500000US01089,01089,"Madison County, Alabama",39265,2115,32853,2051,5236,1556,197,232,203,226,183,314,593,407
0500000US01097,01097,"Mobile County, Alabama",53606,3146,44660,3123,6480,1376,719,390,789,573,559,316,399,357
0500000US01101,01101,"Montgomery County, Alabama",51340,2377,43344,2657,5370,1064,578,352,1096,566,287,416,665,440
0500000US01125,01125,"Tuscaloosa County, Alabama",20600,2360,15694,1964,3184,1076,184,185,199,196,1115,1091,224,260
0500000US04013,04013,"Maricopa County, Arizona",71381,2933,54393,3160,8448,1761,4969,1382,1225,703,1067,522,1279,574
0500000US04019,04019,"Pima County, Arizona",14207,1344,10558,1205,2009,840,897,590,299,193,142,168,302,480
0500000US05069,05069,"Jefferson County, Arkansas",15659,1497,13227,1420,1398,735,36,64,189,199,809,461,0,269
0500000US05119,05119,"Pulaski County, Arkansas",56328,2928,45685,2639,6367,1494,1525,826,924,740,618,458,1209,634
0500000US06001,06001,"Alameda County, California",74259,3380,47450,3328,5197,1233,13911,2377,2763,874,1616,728,3322,1104
0500000US06013,06013,"Contra Costa County, California",37873,3072,23985,2810,4069,1538,6421,2177,1480,989,920,667,998,590
0500000US06019,06019,"Fresno County, California",14430,1951,11035,1986,1258,627,539,401,307,364,354,391,937,551
0500000US06029,06029,"Kern County, California",14007,1993,10132,1791,2560,1375,292,465,117,218,331,397,575,372
0500000US06037,06037,"Los Angeles County, California",361010,7829,261492,7836,30187,3125,36233,3835,10266,1947,7240,1947,15592,2279
0500000US06053,06053,"Monterey County, California",5551,969,3862,1120,760,532,113,134,418,339,240,246,158,177
0500000US06059,06059,"Orange County, California",27799,1595,21145,1717,3677,1194,1143,613,504,403,439,391,891,486
0500000US06065,06065,"Riverside County, California",54224,3052,43136,3114,5626,1193,1977,1029,727,584,1167,617,1591,872
0500000US06067,06067,"Sacramento County, California",51986,3290,38589,3173,5206,1392,3924,1060,1653,735,839,536,1775,818
0500000US06071,06071,"San Bernardino County, California",66340,3674,50300,3420,8156,1481,2938,1210,1778,956,682,439,2486,1083
0500000US06073,06073,"San Diego County, California",60971,4163,46099,3574,5735,1705,2899,1179,2131,935,847,598,3260,927
