GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van - drove alone","Margin of Error; Car, truck, or van - drove alone","Estimate; Car, truck, or van - carpooled","Margin of Error; Car, truck, or van - carpooled",Estimate; Public transportation (excluding taxicab),Margin of Error; Public transportation (excluding taxicab),Estimate; Walked,Margin of Error; Walked,"Estimate; Taxicab, motorcycle, bicycle, or other means","Margin of Error; Taxicab, motorcycle, bicycle, or other means",Estimate; Worked at home,Margin of Error; Worked at home
0500000US01069,01069,"Houston County, Alabama",8500,699,7067,742,705,280,81,83,360,242,237,163,50,50
0500000US01073,01073,"Jefferson County, Alabama",105531,4485,87702,4878,12659,1686,1882,998,1912,946,430,319,946,508
0500000US01089,01089,"Madison County, Alabama",29769,1671,23957,1831,4319,1173,0,270,449,359,692,647,352,335
0500000US01097,01097,"Mobile County, Alabama",48535,3589,40550,3409,5172,1552,1294,1077,725,630,122,138,672,508
0500000US01101,01101,"Montgomery County, Alabama",43016,3237,33493,3041,6902,1958,479,411,858,481,1087,671,197,287
0500000US04013,04013,"Maricopa County, Arizona",57326,3424,39660,3307,10458,2638,2730,1228,1096,653,1337,834,2045,899
0500000US04019,04019,"Pima County, Arizona",12182,958,8459,1104,1499,1029,493,358,1275,677,45,77,411,266
0500000US05119,05119,"Pulaski County, Arkansas",49515,2724,40686,2894,6667,1709,1160,659,562,407,354,283,86,102
0500000US06001,06001,"Alameda County, California",73868,4361,50147,3613,5282,1379,13519,2445,1260,630,1003,700,2657,1424
0500000US06013,06013,"Contra Costa County, California",36553,3061,24898,2466,4776,1941,5249,1351,292,264,850,665,488,358
0500000US06019,06019,"Fresno County, California",16360,1754,11891,1882,1804,918,1078,840,375,332,237,263,975,689
0500000US06029,06029,"Kern County, California",12296,1667,8933,1368,1852,996,589,537,384,340,286,314,252,199
0500000US06037,06037,"Los Angeles County, California",332311,8933,249404,8860,29726,3936,29854,3193,4358,1316,6033,1987,12936,2769
0500000US06059,06059,"Orange County, California",23230,2204,18673,1869,1629,612,1450,999,393,308,327,320,758,703
0500000US06065,06065,"Riverside County, California",48649,2881,37492,3171,6045,1605,1201,650,1014,669,692,448,2205,949
0500000US06067,06067,"Sacramento County, California",49882,3194,38247,3485,5718,1691,2541,825,698,461,1074,691,1604,752
0500000US06071,06071,"San Bernardino County, California",64129,3895,49884,4209,7278,1743,1589,636,822,445,1363,1114,3193,1422
0500000US06073,06073,"San Diego County, California",54237,3259,44002,3250,4057,848,2400,850,1121,597,1184,623,1473,929
0500000US06075,06075,"San Francisco County, California",16586,1676,6483,1212,860,383,6803,1352,1403,788,165,158,872,599
0500000US06077,06077,"San Joaquin County, California",14955,1916,11888,2008,1863,887,497,348,0,293,79,89,628,430
