GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Car, truck, or van - drove alone","Margin of Error; Total: - Car, truck, or van - drove alone","Estimate; Total: - Car, truck, or van - carpooled","Margin of Error; Total: - Car, truck, or van - carpooled",Estimate; Total: - Public transportation (excluding taxicab),Margin of Error; Total: - Public transportation (excluding taxicab),Estimate; Total: - Walked,Margin of Error; Total: - Walked,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means",Estimate; Total: - Worked at home,Margin of Error; Total: - Worked at home
0500000US02020,02020,"Anchorage Municipality, Alaska",12446,1278,9423,1390,1770,903,172,193,390,259,211,266,480,333
0500000US04003,04003,"Cochise County, Arizona",13734,1496,11003,1210,1732,613,0,203,509,342,179,187,311,255
0500000US04005,04005,"Coconino County, Arizona",7391,906,5947,908,761,567,121,104,398,213,164,173,0,203
0500000US04013,04013,"Maricopa County, Arizona",467538,6750,338975,7077,75239,5535,16316,2509,8586,1972,14588,2324,13834,2049
0500000US04019,04019,"Pima County, Arizona",142869,4227,107722,4901,17700,2559,3911,1293,4499,1355,5357,1195,3680,1018
0500000US04021,04021,"Pinal County, Arizona",35985,3009,28798,3000,4380,1494,75,78,1005,549,639,453,1088,555
0500000US04025,04025,"Yavapai County, Arizona",11374,1474,6949,1454,2643,1165,0,203,1007,786,446,431,329,402
0500000US04027,04027,"Yuma County, Arizona",46102,2665,37707,2704,5512,1267,211,220,702,434,822,461,1148,642
0500000US05143,05143,"Washington County, Arkansas",15266,1043,10234,1451,3418,1152,470,477,46,82,397,337,701,622
0500000US06001,06001,"Alameda County, California",149839,4237,97861,4806,21439,2490,14524,2138,5800,2244,5327,1313,4888,1290
0500000US06007,06007,"Butte County, California",11977,1162,9047,1042,1379,579,478,426,226,153,254,215,593,285
0500000US06013,06013,"Contra Costa County, California",119188,3310,74181,3812,22582,2754,12781,2128,3157,1144,2402,1006,4085,1131
0500000US06017,06017,"El Dorado County, California",8610,767,6086,1036,953,717,274,336,951,755,0,203,346,399
0500000US06019,06019,"Fresno County, California",173474,5127,129010,5146,29805,3699,2491,1097,2759,828,4750,1413,4659,1333
0500000US06023,06023,"Humboldt County, California",4376,688,3231,727,526,304,73,129,333,317,103,112,110,91
0500000US06025,06025,"Imperial County, California",47358,2982,36846,2711,5004,1210,580,447,713,523,2048,813,2167,840
0500000US06029,06029,"Kern County, California",155357,4700,116204,5369,28892,4392,1434,679,1832,558,4004,1242,2991,1004
0500000US06031,06031,"Kings County, California",25274,2128,18285,2119,4694,1638,1424,1286,444,339,14,24,413,303
