GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van - drove alone","Margin of Error; Car, truck, or van - drove alone","Estimate; Car, truck, or van - carpooled","Margin of Error; Car, truck, or van - carpooled",Estimate; Public transportation (excluding taxicab),Margin of Error; Public transportation (excluding taxicab),Estimate; Walked,Margin of Error; Walked,"Estimate; Taxicab, motorcycle, bicycle, or other means","Margin of Error; Taxicab, motorcycle, bicycle, or other means",Estimate; Worked at home,Margin of Error; Worked at home
0500000US02020,02020,"Anchorage Municipality, Alaska",7596,1022,4723,965,2127,838,74,85,378,368,105,124,189,185
0500000US04003,04003,"Cochise County, Arizona",13274,1576,11102,1423,1504,842,0,291,102,168,272,229,294,273
0500000US04005,04005,"Coconino County, Arizona",7474,628,5513,827,983,526,63,98,264,264,594,600,57,98
0500000US04013,04013,"Maricopa County, Arizona",435620,7832,287302,7529,107056,7240,16402,3549,8566,2038,11797,3765,4497,1367
0500000US04019,04019,"Pima County, Arizona",122250,2933,84849,4114,25059,2809,4019,1342,3045,998,2141,871,3137,803
0500000US04021,04021,"Pinal County, Arizona",24137,2034,17138,1986,5783,2128,128,218,819,469,200,248,69,121
0500000US04027,04027,"Yuma County, Arizona",33955,2550,24129,2600,7299,1771,1090,687,691,568,198,209,548,421
0500000US06001,06001,"Alameda County, California",121065,4031,76674,3807,22314,2700,11617,2556,5278,1874,3669,1331,1513,619
0500000US06013,06013,"Contra Costa County, California",91281,3113,55181,4109,23622,3743,7531,2360,2179,1396,1629,879,1139,500
0500000US06019,06019,"Fresno County, California",151671,5238,105319,5543,36478,4463,1541,614,2511,878,1878,803,3944,1408
0500000US06025,06025,"Imperial County, California",36669,2037,29573,2211,3967,1046,1310,1006,740,426,472,320,607,404
0500000US06029,06029,"Kern County, California",118907,3618,81329,4060,23853,3274,3226,1627,2788,1508,6025,1804,1686,607
0500000US06031,06031,"Kings County, California",18434,1666,13219,1767,3398,890,652,714,248,197,398,332,519,394
0500000US06037,06037,"Los Angeles County, California",1872163,14723,1244028,19468,291402,12907,188011,10099,56681,5148,50194,5511,41847,4819
0500000US06039,06039,"Madera County, California",23311,1749,16211,1856,5060,1446,426,576,319,324,421,378,874,765
0500000US06041,06041,"Marin County, California",15203,1237,7500,1276,4281,1587,2285,1166,232,269,211,237,694,557
0500000US06047,06047,"Merced County, California",42369,2604,29718,2163,8045,1897,512,667,1840,750,749,418,1505,690
0500000US06053,06053,"Monterey County, California",81330,3634,53734,4058,17171,3511,3457,1844,3069,1974,2719,1255,1180,575
0500000US06055,06055,"Napa County, California",17034,1234,10816,1858,2520,869,321,412,838,657,2052,1434,487,362
0500000US06059,06059,"Orange County, California",414952,7201,276196,9096,78862,7239,28766,5071,11057,2568,11619,2399,8452,2044
0500000US06061,06061,"Placer County, California",14924,1236,9202,1762,4453,1654,125,153,432,539,60,97,652,390
0500000US06065,06065,"Riverside County, California",309247,8346,216478,8999,71214,5814,5388,2061,4620,1283,4076,1181,7471,1763
0500000US06067,06067,"Sacramento County, California",103500,3395,69343,3799,21482,2882,2696,936,3845,1307,2699,915,3435,1441
0500000US06071,06071,"San Bernardino County, California",330588,7235,245388,7540,60917,4909,5389,1563,6200,2228,5799,2104,6895,1739
0500000US06073,06073,"San Diego County, California",336972,6498,241698,7830,59360,5882,16149,2583,6636,1368,5421,1287,7708,2124
0500000US06075,06075,"San Francisco County, California",50329,2395,20012,2441,3605,1283,20712,2646,4026,1358,786,420,1188,624
0500000US06077,06077,"San Joaquin County, California",85056,3546,59561,3468,20785,2875,860,567,1664,696,513,459,1673,909
0500000US06079,06079,"San Luis Obispo County, California",18580,1292,13759,1466,2386,1039,438,410,961,535,419,376,617,444
