GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Car, truck, or van - drove alone","Margin of Error; Total: - Car, truck, or van - drove alone","Estimate; Total: - Car, truck, or van - carpooled","Margin of Error; Total: - Car, truck, or van - carpooled",Estimate; Total: - Public transportation (excluding taxicab),Margin of Error; Total: - Public transportation (excluding taxicab),Estimate; Total: - Walked,Margin of Error; Total: - Walked,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means",Estimate; Total: - Worked at home,Margin of Error; Total: - Worked at home
0500000US02020,02020,"Anchorage Municipality, Alaska",11884,1232,8265,1363,1339,759,234,285,1524,1480,522,397,0,143
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",3230,335,1856,628,689,597,0,143,92,78,590,627,3,8
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",1760,207,1083,295,336,212,0,143,126,118,147,149,68,72
0500000US04003,04003,"Cochise County, Arizona",15215,1349,10829,1345,2353,813,0,198,1044,522,74,109,915,449
0500000US04005,04005,"Coconino County, Arizona",7387,738,4697,869,1161,645,227,240,490,349,199,217,613,384
0500000US04013,04013,"Maricopa County, Arizona",458172,7003,340385,7667,72312,4925,14621,2258,6605,1721,12388,2329,11861,2088
0500000US04015,04015,"Mohave County, Arizona",8016,1624,6434,1482,1235,556,0,198,39,50,115,89,193,143
0500000US04019,04019,"Pima County, Arizona",137510,3652,107740,3901,15011,2004,3276,1003,3144,879,3581,934,4758,1107
0500000US04021,04021,"Pinal County, Arizona",37325,2212,29223,2096,5670,1496,0,198,510,396,450,291,1472,676
0500000US04025,04025,"Yavapai County, Arizona",11926,1245,9413,1655,1922,973,53,88,261,273,82,153,195,175
0500000US04027,04027,"Yuma County, Arizona",42999,2168,34428,2535,5066,1107,323,308,886,406,891,431,1405,742
0500000US05007,05007,"Benton County, Arkansas",16957,1112,12567,1171,2992,1277,0,184,650,385,131,211,617,453
0500000US05143,05143,"Washington County, Arkansas",14508,1225,10364,1350,2719,1267,0,184,208,212,212,254,1005,645
0500000US06001,06001,"Alameda County, California",143374,4513,91676,4538,20428,2459,18268,2874,4983,1210,4072,1348,3947,1094
0500000US06007,06007,"Butte County, California",11843,1252,8767,1343,1318,715,274,293,421,324,200,204,863,535
0500000US06013,06013,"Contra Costa County, California",109567,4180,71818,4451,21539,2790,8748,1593,2229,862,1717,1072,3516,1119
0500000US06017,06017,"El Dorado County, California",8094,822,5894,944,1099,541,132,154,499,312,214,221,256,227
0500000US06019,06019,"Fresno County, California",169924,4479,120647,4803,28947,3163,3106,1140,3963,1011,6805,1661,6456,1645
0500000US06023,06023,"Humboldt County, California",6177,785,3242,629,1926,839,0,197,538,368,87,101,384,258
0500000US06025,06025,"Imperial County, California",43788,2655,33379,2771,5024,1316,514,334,1447,620,1121,681,2303,848
0500000US06029,06029,"Kern County, California",148967,4747,109902,4613,28247,3433,1298,545,2523,788,4050,1107,2947,872
0500000US06031,06031,"Kings County, California",25752,1924,17015,1603,7250,1557,146,186,656,331,461,363,224,153
0500000US06037,06037,"Los Angeles County, California",1992236,14355,1382732,12886,244791,8314,203468,8135,56932,3775,46375,4141,57938,3666
0500000US06039,06039,"Madera County, California",22153,2551,16179,2194,3018,1150,40,67,645,544,324,244,1947,978
0500000US06041,06041,"Marin County, California",20004,1195,11166,1470,3955,1070,3019,1158,834,544,540,381,490,380
0500000US06045,06045,"Mendocino County, California",7961,1414,5243,1459,1971,805,0,197,358,335,0,197,389,350
0500000US06047,06047,"Merced County, California",50995,2749,37310,2593,8214,1696,296,236,1967,951,1655,947,1553,545
0500000US06053,06053,"Monterey County, California",95508,3068,63466,3780,16304,2468,2275,788,1331,583,9660,3216,2472,860
0500000US06055,06055,"Napa County, California",21566,1512,14959,1434,4125,1524,411,374,1326,732,166,214,579,319
0500000US06059,06059,"Orange County, California",466680,6433,333461,7944,67812,4927,27790,3633,14577,2941,13611,2192,9429,1773
0500000US06061,06061,"Placer County, California",18363,1631,12921,1413,2835,833,0,197,951,760,424,335,1232,527
0500000US06065,06065,"Riverside County, California",380633,7180,290573,7678,60723,5186,5609,1198,5110,1437,6631,2011,11987,2017
0500000US06067,06067,"Sacramento County, California",120984,3407,89639,3636,19159,2030,3926,1228,2802,993,2540,1077,2918,1115
0500000US06071,06071,"San Bernardino County, California",378696,7089,291696,8361,59919,4470,6486,1538,5819,1347,3971,1140,10805,2266
0500000US06073,06073,"San Diego County, California",428419,6793,312301,6837,59514,5182,18003,2691,14451,2312,4769,987,19381,2936
0500000US06075,06075,"San Francisco County, California",61783,2392,23582,2434,3999,1108,24011,2190,4734,1293,3022,975,2435,966
0500000US06077,06077,"San Joaquin County, California",97056,3317,72650,3872,17770,3539,1590,648,2122,876,881,445,2043,662
0500000US06079,06079,"San Luis Obispo County, California",27397,1394,19457,1692,3286,1155,1591,888,1068,623,1063,446,932,640
0500000US06081,06081,"San Mateo County, California",91509,2847,59526,3348,11754,2124,8017,1670,4474,1546,4388,1504,3350,952
0500000US06083,06083,"Santa Barbara County, California",76839,2733,47748,3247,16914,2796,4039,1209,3353,1111,3299,1103,1486,660
0500000US06085,06085,"Santa Clara County, California",208289,4067,150566,4438,28468,3595,9776,1877,3986,1147,9171,2039,6322,1363
0500000US06087,06087,"Santa Cruz County, California",38670,1876,25721,2432,5635,1403,1247,1008,1754,570,2927,1298,1386,589
0500000US06095,06095,"Solano County, California",40467,2166,29001,1945,7451,1677,751,348,1231,798,587,475,1446,513
0500000US06097,06097,"Sonoma County, California",55380,2421,39657,2799,9672,1992,1538,697,1783,817,875,442,1855,885
0500000US06099,06099,"Stanislaus County, California",80156,3538,62253,3537,12703,2089,898,548,1540,605,362,277,2400,906
0500000US06101,06101,"Sutter County, California",10803,919,7074,1082,2718,862,98,112,579,456,35,52,299,246
0500000US06107,06107,"Tulare County, California",94831,3507,72326,4323,17400,2633,713,417,1650,540,1092,480,1650,664
0500000US06111,06111,"Ventura County, California",152380,3267,107385,3375,31792,2756,2392,932,3630,923,3919,1225,3262,730
0500000US06113,06113,"Yolo County, California",23653,1767,18352,1859,2252,840,1017,499,300,243,1417,596,315,339
0500000US08001,08001,"Adams County, Colorado",74434,2562,53571,2852,14264,2233,2600,886,1181,683,1049,575,1769,665
0500000US08005,08005,"Arapahoe County, Colorado",47461,1988,33276,2390,6998,1480,3788,1344,1254,636,523,357,1622,548
0500000US08013,08013,"Boulder County, Colorado",17843,1500,12007,1800,2496,1002,1507,724,632,532,550,438,651,332
0500000US08031,08031,"Denver County, Colorado",81389,2913,53967,2892,13040,1941,7296,1614,2718,890,1818,895,2550,951
0500000US08035,08035,"Douglas County, Colorado",10581,964,8028,1118,1369,583,50,84,563,572,23,42,548,319
0500000US08041,08041,"El Paso County, Colorado",39519,2128,29556,2407,6465,1332,247,277,1713,601,238,300,1300,613
0500000US08059,08059,"Jefferson County, Colorado",36555,2054,27646,1986,4121,1039,1637,642,851,561,708,494,1592,603
0500000US08069,08069,"Larimer County, Colorado",13879,1078,10084,1060,1406,555,494,423,260,244,537,436,1098,522
0500000US08077,08077,"Mesa County, Colorado",9106,963,5782,1220,2056,1015,158,231,574,361,300,307,236,241
0500000US08101,08101,"Pueblo County, Colorado",24096,1679,18578,1675,3130,817,174,236,1302,605,324,242,588,358
0500000US08123,08123,"Weld County, Colorado",29001,1749,21254,1734,5303,1152,179,180,885,443,350,300,1030,547
0500000US09001,09001,"Fairfield County, Connecticut",77305,3053,48544,3535,13832,2628,7381,1850,3763,1423,2220,1003,1565,668
0500000US09003,09003,"Hartford County, Connecticut",53764,2951,36974,2725,7591,1650,4370,1303,2717,1012,1448,650,664,464
0500000US09009,09009,"New Haven County, Connecticut",53215,2638,35674,3101,8408,1870,5209,1878,2578,983,778,515,568,322
0500000US09011,09011,"New London County, Connecticut",11094,1011,7013,1059,2948,686,363,351,431,286,294,282,45,110
0500000US10003,10003,"New Castle County, Delaware",21695,1378,14687,1371,3739,1020,1314,644,636,389,504,459,815,536
0500000US11001,11001,"District of Columbia, District of Columbia",33544,1777,7660,1433,3619,1092,15848,1892,4046,1236,1694,755,677,402
0500000US12001,12001,"Alachua County, Florida",9429,1225,5603,1205,1208,630,939,523,679,714,633,433,367,320
0500000US12009,12009,"Brevard County, Florida",20542,1770,17158,1888,1517,832,692,908,130,123,444,462,601,368
0500000US12011,12011,"Broward County, Florida",241424,5066,185170,5791,33398,4426,6322,1563,3737,1353,4554,1289,8243,1763
0500000US12021,12021,"Collier County, Florida",38831,2193,23012,3157,8569,2487,2658,1665,385,295,3151,1395,1056,754
0500000US12031,12031,"Duval County, Florida",31829,2498,24360,2624,4693,2056,513,429,206,236,776,492,1281,779
0500000US12033,12033,"Escambia County, Florida",7154,832,4973,964,692,424,0,211,349,305,228,222,912,564
0500000US12057,12057,"Hillsborough County, Florida",139807,3952,103444,4487,21529,3094,1920,839,4146,1424,4325,1769,4443,1012
0500000US12071,12071,"Lee County, Florida",49291,3098,33307,3339,9863,2184,1119,740,450,387,2934,1173,1618,716
0500000US12073,12073,"Leon County, Florida",7415,1146,5339,1193,871,641,211,241,373,369,272,306,349,263
0500000US12081,12081,"Manatee County, Florida",22364,1949,14205,2166,6748,1669,376,362,414,430,190,223,431,362
0500000US12085,12085,"Martin County, Florida",5643,1040,1811,856,2428,1160,0,211,588,557,146,182,670,455
0500000US12086,12086,"Miami-Dade County, Florida",777122,9733,603940,8804,73949,5503,37176,4028,16675,3128,12441,2355,32941,4048
0500000US12087,12087,"Monroe County, Florida",6984,1052,4005,1057,1083,599,559,450,141,165,1110,722,86,81
0500000US12095,12095,"Orange County, Florida",150901,5104,115018,5448,18550,3053,3253,1118,2374,1037,6198,2306,5508,2166
0500000US12097,12097,"Osceola County, Florida",56722,3580,44845,3226,7314,2132,1061,837,756,644,1183,672,1563,983
0500000US12099,12099,"Palm Beach County, Florida",126495,4031,89102,4511,24330,3451,3115,1041,2227,833,2757,1162,4964,1359
0500000US12101,12101,"Pasco County, Florida",23604,1502,18599,1839,3050,1301,113,127,97,131,485,486,1260,535
0500000US12103,12103,"Pinellas County, Florida",35398,1659,25725,1808,4777,1267,1314,637,775,444,1401,633,1406,669
0500000US12105,12105,"Polk County, Florida",43967,2406,34510,2704,6423,1397,551,592,485,290,1044,564,954,533
0500000US12111,12111,"St. Lucie County, Florida",17888,1813,13058,1828,3463,1428,0,211,86,139,511,438,770,722
0500000US12115,12115,"Sarasota County, Florida",15428,1348,11588,1597,2961,1382,95,159,158,138,351,355,275,240
0500000US12117,12117,"Seminole County, Florida",35441,2269,28270,2411,4320,1157,29,49,642,624,797,573,1383,980
0500000US12127,12127,"Volusia County, Florida",21005,1844,17842,1912,1556,731,40,57,137,163,241,258,1189,1107
0500000US13067,13067,"Cobb County, Georgia",43296,1991,25381,2877,12502,2574,1047,672,1221,625,1504,909,1641,785
0500000US13089,13089,"DeKalb County, Georgia",31852,1614,12621,2235,11081,1911,5057,1587,815,567,1224,831,1054,512
0500000US13117,13117,"Forsyth County, Georgia",6587,1209,3954,805,1768,1011,62,118,0,208,142,184,661,392
0500000US13121,13121,"Fulton County, Georgia",35890,2028,20114,2565,7358,2892,3619,1497,2573,1244,910,553,1316,766
0500000US13135,13135,"Gwinnett County, Georgia",69214,3713,47422,4166,17467,3722,616,561,420,392,0,208,3289,1205
0500000US13139,13139,"Hall County, Georgia",19420,1894,10618,1777,6472,1653,0,208,35,61,2014,1321,281,366
0500000US15001,15001,"Hawaii County, Hawaii",8267,1233,6449,1288,1129,537,83,152,307,315,75,119,224,210
0500000US15003,15003,"Honolulu County, Hawaii",37464,1758,23816,1685,5085,991,3168,884,2561,833,1090,596,1744,758
0500000US15009,15009,"Maui County, Hawaii",6591,620,4395,763,1025,567,42,58,394,397,219,202,516,401
0500000US16001,16001,"Ada County, Idaho",11456,1173,8369,1570,908,481,96,160,526,449,701,590,856,534
0500000US16027,16027,"Canyon County, Idaho",18181,2508,14992,2097,2075,1155,90,162,24,36,852,622,148,132
0500000US17019,17019,"Champaign County, Illinois",5111,894,2698,703,1202,718,270,232,766,422,149,234,26,51
0500000US17031,17031,"Cook County, Illinois",544349,6300,332190,6888,85565,5431,81304,4605,22713,2951,10778,1715,11799,1983
0500000US17043,17043,"DuPage County, Illinois",57028,2258,42277,2079,8604,1772,2215,820,971,695,1842,1248,1119,463
0500000US17089,17089,"Kane County, Illinois",67514,2578,50051,2815,14832,2297,356,255,734,474,419,364,1122,691
0500000US17091,17091,"Kankakee County, Illinois",4068,621,2987,638,213,166,210,207,84,155,554,410,20,35
0500000US17097,17097,"Lake County, Illinois",63174,1754,45914,2545,10737,1758,2476,854,1719,929,750,555,1578,734
0500000US17111,17111,"McHenry County, Illinois",16210,1322,12481,1568,2545,872,220,195,579,516,66,101,319,301
0500000US17119,17119,"Madison County, Illinois",3337,478,2205,501,485,326,0,179,0,179,341,293,306,267
0500000US17197,17197,"Will County, Illinois",46059,1904,38279,2189,3240,1020,1315,617,740,424,1422,744,1063,589
0500000US17201,17201,"Winnebago County, Illinois",12132,988,10327,1096,1131,616,84,142,0,179,411,355,179,200
0500000US18003,18003,"Allen County, Indiana",9047,845,5931,1084,2502,790,0,184,160,158,53,90,401,366
0500000US18089,18089,"Lake County, Indiana",33814,1856,27540,1800,3033,927,1377,576,1153,615,436,369,275,272
0500000US18097,18097,"Marion County, Indiana",39958,1947,26729,2237,10937,2354,648,607,1090,577,339,238,215,196
0500000US18141,18141,"St. Joseph County, Indiana",7145,674,5323,661,1336,547,25,42,264,174,141,130,56,73
0500000US19103,19103,"Johnson County, Iowa",3721,524,2020,621,588,518,536,397,278,259,207,283,92,129
0500000US19113,19113,"Linn County, Iowa",3023,372,2102,479,259,202,102,145,309,283,66,124,185,173
0500000US19153,19153,"Polk County, Iowa",15476,1250,11124,1361,3236,1030,401,357,260,210,233,215,222,183
0500000US20091,20091,"Johnson County, Kansas",19838,1386,15155,1575,3182,1276,109,136,282,243,198,209,912,649
0500000US20161,20161,"Riley County, Kansas",2988,446,1425,600,572,389,0,165,752,434,0,165,239,194
0500000US20173,20173,"Sedgwick County, Kansas",27000,1531,20414,1744,5415,1446,68,113,217,192,357,306,529,283
0500000US22051,22051,"Jefferson Parish, Louisiana",26593,1664,19750,1686,4684,1409,769,612,1123,657,147,196,120,142
0500000US22071,22071,"Orleans Parish, Louisiana",9565,829,5306,758,1285,431,620,296,1012,491,1067,437,275,195
