GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2005 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2005 inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",22971,6716
0500000US01015,01015,"Calhoun County, Alabama",28866,4755
0500000US01051,01051,"Elmore County, Alabama",19309,9821
0500000US01055,01055,"Etowah County, Alabama",19727,4147
0500000US01069,01069,"Houston County, Alabama",21455,2956
0500000US01073,01073,"Jefferson County, Alabama",27897,2871
0500000US01077,01077,"Lauderdale County, Alabama",19300,3522
0500000US01081,01081,"Lee County, Alabama",26318,4642
0500000US01083,01083,"Limestone County, Alabama",30207,19161
0500000US01089,01089,"Madison County, Alabama",31130,2264
0500000US01097,01097,"Mobile County, Alabama",21626,2213
0500000US01101,01101,"Montgomery County, Alabama",26336,3578
0500000US01103,01103,"Morgan County, Alabama",28153,12191
0500000US01115,01115,"St. Clair County, Alabama",18714,8383
0500000US01117,01117,"Shelby County, Alabama",35208,4127
0500000US01121,01121,"Talladega County, Alabama",18416,8920
0500000US01125,01125,"Tuscaloosa County, Alabama",19876,3216
0500000US01127,01127,"Walker County, Alabama",19447,12902
0500000US02020,02020,"Anchorage Municipality, Alaska",31414,12074
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",51264,10461
0500000US04003,04003,"Cochise County, Arizona",38163,9389
0500000US04005,04005,"Coconino County, Arizona",21979,20989
0500000US04013,04013,"Maricopa County, Arizona",32967,4185
0500000US04019,04019,"Pima County, Arizona",35941,9087
0500000US04021,04021,"Pinal County, Arizona",35482,31925
0500000US04025,04025,"Yavapai County, Arizona",40830,12458
0500000US04027,04027,"Yuma County, Arizona",34188,25714
0500000US05007,05007,"Benton County, Arkansas",60669,46595
0500000US05031,05031,"Craighead County, Arkansas",18188,14409
0500000US05045,05045,"Faulkner County, Arkansas",13985,6794
0500000US05051,05051,"Garland County, Arkansas",16204,7797
0500000US05069,05069,"Jefferson County, Arkansas",26364,3801
0500000US05119,05119,"Pulaski County, Arkansas",26325,4050
0500000US05125,05125,"Saline County, Arkansas",19471,7949
0500000US05131,05131,"Sebastian County, Arkansas",13694,8032
0500000US05143,05143,"Washington County, Arkansas",14883,7413
0500000US05145,05145,"White County, Arkansas",25744,5392
0500000US06001,06001,"Alameda County, California",39006,3197
0500000US06007,06007,"Butte County, California",10356,9480
0500000US06013,06013,"Contra Costa County, California",45429,8977
0500000US06019,06019,"Fresno County, California",31712,3522
0500000US06029,06029,"Kern County, California",31918,4984
0500000US06031,06031,"Kings County, California",34708,19239
0500000US06033,06033,"Lake County, California",31541,25987
0500000US06037,06037,"Los Angeles County, California",35905,1567
0500000US06039,06039,"Madera County, California",40623,35596
0500000US06041,06041,"Marin County, California",33582,26204
0500000US06045,06045,"Mendocino County, California",57053,30668
0500000US06047,06047,"Merced County, California",30953,6096
0500000US06053,06053,"Monterey County, California",62102,6850
0500000US06055,06055,"Napa County, California",70690,41314
0500000US06057,06057,"Nevada County, California",-,**
0500000US06059,06059,"Orange County, California",62201,10206
0500000US06061,06061,"Placer County, California",121339,50303
0500000US06065,06065,"Riverside County, California",49791,7420
0500000US06067,06067,"Sacramento County, California",37352,2651
0500000US06071,06071,"San Bernardino County, California",36754,4330
0500000US06073,06073,"San Diego County, California",44702,5041
0500000US06075,06075,"San Francisco County, California",26102,7317
0500000US06077,06077,"San Joaquin County, California",38351,4051
0500000US06079,06079,"San Luis Obispo County, California",62062,20571
0500000US06081,06081,"San Mateo County, California",51979,12212
0500000US06083,06083,"Santa Barbara County, California",50115,31553
0500000US06085,06085,"Santa Clara County, California",50345,5200
0500000US06095,06095,"Solano County, California",51293,8344
0500000US06097,06097,"Sonoma County, California",60876,8848
0500000US06099,06099,"Stanislaus County, California",41367,10905
0500000US06101,06101,"Sutter County, California",82279,67221
0500000US06107,06107,"Tulare County, California",26420,5617
0500000US06111,06111,"Ventura County, California",46163,12955
0500000US06113,06113,"Yolo County, California",28063,18988
0500000US08001,08001,"Adams County, Colorado",56250,11169
0500000US08005,08005,"Arapahoe County, Colorado",39723,6542
0500000US08031,08031,"Denver County, Colorado",27692,3723
0500000US08035,08035,"Douglas County, Colorado",107940,44757
0500000US08041,08041,"El Paso County, Colorado",35308,11778
0500000US08059,08059,"Jefferson County, Colorado",56103,8480
0500000US08101,08101,"Pueblo County, Colorado",9632,7732
0500000US08123,08123,"Weld County, Colorado",90957,*
0500000US09001,09001,"Fairfield County, Connecticut",40351,5220
0500000US09003,09003,"Hartford County, Connecticut",43321,5992
0500000US09005,09005,"Litchfield County, Connecticut",80745,37749
0500000US09007,09007,"Middlesex County, Connecticut",59535,19457
0500000US09009,09009,"New Haven County, Connecticut",30381,3887
0500000US09011,09011,"New London County, Connecticut",50343,12778
0500000US09015,09015,"Windham County, Connecticut",49067,14397
0500000US10001,10001,"Kent County, Delaware",35888,10956
0500000US10003,10003,"New Castle County, Delaware",41555,3410
0500000US10005,10005,"Sussex County, Delaware",39099,7217
0500000US11001,11001,"District of Columbia, District of Columbia",32360,1551
0500000US12001,12001,"Alachua County, Florida",24018,2364
0500000US12005,12005,"Bay County, Florida",24517,7538
0500000US12009,12009,"Brevard County, Florida",27772,3371
0500000US12011,12011,"Broward County, Florida",36693,1692
0500000US12015,12015,"Charlotte County, Florida",26165,12465
0500000US12017,12017,"Citrus County, Florida",17312,13324
0500000US12019,12019,"Clay County, Florida",49295,23279
0500000US12021,12021,"Collier County, Florida",28666,10712
0500000US12031,12031,"Duval County, Florida",32584,2420
0500000US12033,12033,"Escambia County, Florida",22640,2656
0500000US12035,12035,"Flagler County, Florida",34766,30770
0500000US12053,12053,"Hernando County, Florida",35727,14256
0500000US12055,12055,"Highlands County, Florida",16784,7756
0500000US12057,12057,"Hillsborough County, Florida",31050,1525
