GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01003,01003,"Baldwin County, Alabama",162517,35,79046,35,4146,192,4706,1077,5109,1077,3092,35,1649,192,4122,192,4120,192,4481,192,9911,192,11271,192,11149,192,9216,192,4462,659,1612,659,83471,192,3947,192,5439,1037,4143,1037,2975,192,1199,721,4398,721,4272,192,4726,192,10376,192,11907,192,12562,192,10241,192,4757,769,2529,769
0500000US01015,01015,"Calhoun County, Alabama",85305,131,41426,131,2092,131,3009,642,2050,642,1610,192,1003,192,2861,192,2606,192,2532,192,5184,192,5976,192,5951,192,4094,192,1978,276,480,276,43879,192,2014,192,2300,547,2340,547,1532,192,913,192,2965,192,2622,192,2531,192,5280,192,6108,192,6429,192,4733,192,2991,411,1121,411
0500000US01043,01043,"Cullman County, Alabama",74255,447,36559,260,2046,192,2516,577,2207,577,1473,192,437,306,2717,306,2205,192,2065,153,4647,192,5388,192,5031,192,3638,113,1835,260,354,260,37696,191,1941,84,1607,468,2695,468,1412,192,738,192,2323,192,2046,109,2155,192,4676,192,5271,192,5227,192,4296,192,2413,395,896,395
0500000US01049,01049,"DeKalb County, Alabama",57282,24,27619,573,1020,573,1343,506,2256,506,1098,192,664,192,1761,192,1411,192,1665,192,3716,192,4123,192,4064,192,2852,192,1244,271,402,271,29663,575,1751,573,1651,558,1761,558,1066,192,576,192,1720,192,1460,192,1685,192,3735,192,4267,24,4228,192,3178,192,2085,262,500,262
0500000US01051,01051,"Elmore County, Alabama",59761,192,28839,192,1725,192,1908,511,1898,511,1151,192,520,275,1982,275,1603,192,1722,192,3797,192,4268,192,3848,192,2898,192,1262,261,257,261,30922,192,1508,192,2382,649,1319,649,1145,192,692,431,1848,431,1869,192,1923,192,4316,192,4675,192,4137,192,3019,192,1557,299,532,299
0500000US01055,01055,"Etowah County, Alabama",81505,207,39588,124,2157,192,1918,556,2759,555,1606,192,1219,540,2169,540,2125,192,2239,192,5180,192,5694,192,5729,192,4235,192,2214,244,344,244,41917,86,1972,192,2759,626,1796,626,1390,86,767,192,2439,192,2218,192,2402,192,5376,192,5871,192,6187,192,4836,192,2483,391,1421,391
0500000US01069,01069,"Houston County, Alabama",69985,167,33920,62,1916,192,1953,443,2358,443,1311,192,664,18,1888,44,2007,192,2088,192,4346,192,4990,192,4682,18,3469,192,1856,161,392,161,36065,146,1776,192,1350,257,2524,263,1282,192,632,192,1929,192,2148,192,2140,192,4557,192,5091,192,5181,192,3995,192,2422,234,1038,229
0500000US01073,01073,"Jefferson County, Alabama",335546,652,162080,194,9299,192,9290,1153,8888,1153,5658,192,3751,192,9804,192,11567,192,11127,192,20988,194,23168,192,23128,192,14577,192,8008,704,2827,704,173466,556,8654,33,9447,1260,7806,1275,5269,192,3902,192,9983,242,11995,192,11129,192,20755,192,23718,196,24986,192,17424,192,13150,1046,5248,1046
0500000US01077,01077,"Lauderdale County, Alabama",78720,251,37680,251,1995,192,2267,558,2081,558,1411,192,497,550,3603,528,2146,192,2079,192,4487,192,5214,192,5317,192,4013,192,1947,432,623,432,41040,192,1783,192,2187,403,2092,403,1443,192,1646,490,2814,490,2081,192,2162,192,4627,192,5620,192,5901,192,4584,192,2808,506,1292,506
