GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01003,01003,"Baldwin County, Alabama",152670,495,74235,455,4171,273,4200,1120,5252,1120,2903,273,1647,273,3471,99,3729,412,4239,273,9670,68,11170,273,10493,112,8005,273,3889,567,1396,567,78435,110,4182,273,4950,871,4198,871,2808,273,1591,273,3562,273,4062,273,4419,273,9957,273,11804,110,11634,273,8577,273,4984,637,1707,637
0500000US01015,01015,"Calhoun County, Alabama",87259,273,42355,273,2336,273,2319,594,2955,594,1660,273,1166,273,2983,273,2596,273,2541,273,5466,273,6398,273,5908,273,3712,273,1888,228,427,228,44904,273,2151,273,1579,530,3459,530,1504,273,1226,273,2895,273,2639,273,2555,273,5514,273,6533,273,6333,273,4358,273,3259,356,899,356
0500000US01043,01043,"Cullman County, Alabama",74648,273,36677,273,2166,273,2140,560,2744,560,1543,273,974,273,2153,273,2074,273,2211,273,4855,273,5608,273,4836,273,3314,273,1403,321,656,321,37971,273,2064,273,2383,672,2097,672,1465,273,951,652,2103,652,2083,273,2181,273,4743,273,5557,273,5200,273,3913,273,2027,464,1204,464
0500000US01049,01049,"DeKalb County, Alabama",58059,273,28415,273,1630,273,1752,535,1998,535,1268,273,734,273,1469,273,1596,273,1677,273,3946,273,4274,273,3964,273,2550,273,1322,142,235,142,29644,273,1590,273,1179,533,2354,533,1152,273,792,368,1348,368,1640,273,1767,273,3879,273,4414,273,4145,273,2923,273,1919,257,542,257
0500000US01051,01051,"Elmore County, Alabama",59637,78,28863,78,1734,273,1751,340,2088,340,1277,273,264,228,2019,228,1551,273,1776,78,4001,273,4678,273,3906,273,2481,273,971,214,366,214,30774,273,1687,273,1988,449,1667,449,1139,273,720,273,1699,273,1852,273,1969,273,4484,273,4969,273,4091,273,2592,273,1413,300,504,300
0500000US01055,01055,"Etowah County, Alabama",82758,135,40156,135,2273,273,2975,611,2106,611,1630,273,1060,273,2207,273,2190,273,2219,273,5532,273,5983,273,5750,135,3731,273,2028,299,472,299,42602,273,2038,273,1665,442,3096,442,1563,273,947,273,2152,273,2304,273,2408,273,5514,273,6181,273,6204,273,4411,273,2832,486,1287,486
0500000US01069,01069,"Houston County, Alabama",69959,23,33924,23,2007,273,2039,331,2330,333,1288,273,778,273,1780,273,2053,273,2031,273,4522,273,5278,273,4647,273,3066,273,1664,158,441,158,36035,273,1808,273,2281,308,1870,308,1316,273,680,273,1906,273,2089,273,2064,273,4552,273,5429,273,5124,273,3629,273,2377,224,910,224
0500000US01073,01073,"Jefferson County, Alabama",340003,142,163538,273,9205,273,10327,988,8149,988,5687,273,4134,273,10114,273,11635,273,10923,273,21328,273,25294,273,22724,273,13033,273,8325,589,2660,589,176465,142,8697,273,8741,997,9000,997,5476,273,4080,273,11169,273,11881,273,10740,273,20973,142,26097,273,24510,273,16115,273,12925,809,6061,809
0500000US01077,01077,"Lauderdale County, Alabama",79194,20,37973,20,1972,273,3096,595,1453,595,1571,273,1122,273,2829,273,2217,273,2025,273,4789,273,5521,20,5244,273,3625,273,2116,265,393,265,41221,273,1983,273,2654,733,1859,733,1419,273,1243,273,2819,273,2181,273,2102,273,4966,273,6062,273,5687,273,4208,273,2792,426,1246,426
