GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01003,01003,"Baldwin County, Alabama",145408,246,71039,210,3953,265,4590,793,4088,797,3045,265,1541,265,4302,265,5489,265,4260,111,9704,265,10198,265,8288,59,6406,265,4557,300,618,300,74369,118,3846,265,4749,801,3635,801,2740,118,1526,265,4204,265,5304,265,4537,265,9859,265,10802,265,9110,265,7099,265,5427,609,1531,609
0500000US01015,01015,"Calhoun County, Alabama",85993,265,41621,265,2731,265,2755,572,2309,572,1688,265,1006,265,2823,265,2783,265,2421,265,5753,265,6479,265,5242,265,3370,265,1664,302,597,302,44372,265,2414,265,2608,526,2264,526,1584,265,1076,265,2920,265,2695,265,2347,265,5786,265,6620,265,5699,265,4103,265,2826,440,1430,440
0500000US01043,01043,"Cullman County, Alabama",75279,265,36977,265,2257,265,1815,577,3101,577,1551,265,949,265,2182,265,2761,265,2304,265,5359,265,5367,265,4365,265,2926,265,1472,279,568,279,38302,265,2085,265,2004,648,2563,648,1528,265,836,265,2178,265,2747,265,2383,265,5140,265,5378,265,4619,265,3399,265,2467,407,975,407
0500000US01049,01049,"DeKalb County, Alabama",58940,84,28727,265,1815,265,2055,538,1848,538,1179,265,759,482,1354,482,2227,265,1922,265,4124,265,4263,265,3461,265,2150,265,1378,190,192,190,30213,84,1647,265,1153,413,2473,413,1185,265,556,265,1567,265,2176,265,1872,265,4153,265,4287,265,3704,84,2706,265,1731,366,1003,366
0500000US01051,01051,"Elmore County, Alabama",57183,35,28489,265,1774,265,1445,426,2359,426,1263,265,543,375,1987,375,2086,265,1853,265,4362,265,4223,265,3376,265,1967,265,966,243,285,243,28694,35,1681,265,1656,406,1885,406,1194,265,502,262,1782,262,2213,265,1915,265,4270,265,4209,265,3289,35,2066,265,1334,282,698,282
0500000US01055,01055,"Etowah County, Alabama",84071,46,40522,265,2357,265,2264,543,2851,543,1700,265,891,265,2517,265,2644,265,2573,265,5617,265,5967,265,5289,265,3209,265,2192,291,451,291,43549,46,2295,265,2380,622,2395,622,1533,265,863,265,2397,265,2779,265,2648,265,5612,25,6275,265,5697,265,4009,22,3036,592,1630,592
0500000US01069,01069,"Houston County, Alabama",67655,199,32650,52,2094,265,1968,343,2162,343,1456,265,788,265,1939,265,1855,265,2010,265,4630,265,5092,26,4165,265,2644,265,1443,169,404,169,35005,192,1888,265,2275,390,1726,390,1268,265,715,265,1781,265,2157,265,2049,265,4748,265,5288,265,4510,265,3087,192,2224,302,1289,302
0500000US01073,01073,"Jefferson County, Alabama",354733,155,170484,105,10473,265,10290,1047,10084,1047,6613,265,4282,265,10463,265,8608,265,10334,265,24967,105,28181,265,22248,265,12639,265,9027,670,2275,670,184249,116,10082,265,10228,1021,8946,1021,6342,265,4124,82,10055,77,8329,265,10142,265,25230,265,29316,265,24305,265,16528,265,14584,844,6038,844
0500000US01077,01077,"Lauderdale County, Alabama",76806,265,36893,265,1954,265,2190,437,2281,437,1468,265,1046,265,2805,265,2400,265,2093,265,5094,265,5527,265,4553,265,3075,265,1652,300,755,300,39913,265,1908,265,2531,510,1842,510,1489,265,1327,591,2598,591,2100,265,2323,265,5217,265,5894,265,4962,265,3742,265,2620,376,1360,376
