GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Total (dollars):,Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Total (dollars):,Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Male -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Male -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Male -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Male -- - Other (dollars),Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Female -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Female -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Female -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2016 inflation-adjusted dollars) -- - Female -- - Other (dollars)
0500000US01003,01003,"Baldwin County, Alabama",34758,4168,41565,3592,50642,2264,11557,1610,27463,4583,36986,3427,13222,2599
0500000US01015,01015,"Calhoun County, Alabama",27147,2495,30636,2746,41082,2209,10667,3140,24415,4297,35711,4004,9553,1812
0500000US01043,01043,"Cullman County, Alabama",26316,2329,35370,5426,45291,6954,8935,2427,21370,1727,24785,3646,13911,2458
0500000US01049,01049,"DeKalb County, Alabama",23838,2851,27367,3183,33783,7457,7220,4755,17386,3463,27198,4155,8863,1521
0500000US01051,01051,"Elmore County, Alabama",31543,4131,39284,4945,50076,5434,8162,3252,27030,5900,35703,7965,9956,3868
0500000US01055,01055,"Etowah County, Alabama",26226,1682,31659,6288,44941,6998,11163,1287,21609,1137,30862,1815,9601,1782
0500000US01069,01069,"Houston County, Alabama",26029,1153,32295,3220,41611,1127,10277,1825,21364,930,31012,1514,10290,845
0500000US01073,01073,"Jefferson County, Alabama",31326,576,36272,1471,50525,1263,9415,1124,27198,1430,40495,757,10562,924
0500000US01077,01077,"Lauderdale County, Alabama",26111,1538,30636,5454,42408,3761,12181,3128,22941,2475,31670,3065,10078,1629
0500000US01081,01081,"Lee County, Alabama",26464,1431,32076,3478,47519,4023,8624,1589,19878,3110,38740,4081,5134,957
0500000US01083,01083,"Limestone County, Alabama",30325,3007,38425,5540,50634,5929,9984,2583,21756,4412,35369,5340,7379,2972
0500000US01089,01089,"Madison County, Alabama",32833,2742,45365,4627,62307,4156,10064,1605,26158,1812,40806,2616,10168,1305
0500000US01095,01095,"Marshall County, Alabama",26012,1521,31152,1665,41001,4336,5653,2382,20572,3228,27165,3171,8581,1955
0500000US01097,01097,"Mobile County, Alabama",28964,2109,36790,2520,49405,3202,11760,1312,23222,2025,31898,1611,10125,815
0500000US01101,01101,"Montgomery County, Alabama",28640,2364,31391,1459,42430,5698,8694,3243,25659,1916,35659,2799,10063,1382
0500000US01103,01103,"Morgan County, Alabama",26868,3127,33901,7020,49352,5358,9020,2762,21919,1851,34542,5520,8247,2135
0500000US01115,01115,"St. Clair County, Alabama",32180,3442,37739,5714,50758,2708,15432,7034,28009,4199,40507,6530,11349,3888
0500000US01117,01117,"Shelby County, Alabama",40668,1222,51314,1119,60037,4349,10900,1457,31475,1623,43809,3602,9883,2088
0500000US01121,01121,"Talladega County, Alabama",25603,2367,30463,7985,40645,4792,7358,4979,23252,3450,32020,6381,10460,1604
0500000US01125,01125,"Tuscaloosa County, Alabama",26349,1719,31249,1206,45226,5977,7243,1705,20258,1551,33987,4127,7414,1415
0500000US01127,01127,"Walker County, Alabama",25935,2139,32185,3555,39254,6798,8877,5053,21715,2555,30271,4447,7338,1953
0500000US02020,02020,"Anchorage Municipality, Alaska",41059,1360,46817,2295,60055,5742,19034,3539,35169,2443,50270,1900,16982,1782
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",31934,3204,38250,5050,46989,4439,18605,5147,27237,5666,43609,7681,12386,3907
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",31322,1154,40375,5775,61269,4150,21260,3442,24768,3997,41678,3455,11708,2256
