"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	1379	233843	589.7
	"1999"	"1999"	"1 year"	"1"	118	223395	52.8
	"1999"	"1999"	"2 years"	"2"	72	226445	31.8
	"1999"	"1999"	"3 years"	"3"	50	223449	22.4
	"1999"	"1999"	"4 years"	"4"	38	233401	16.3
	"1999"	"1999"	"5 years"	"5"	37	232251	15.9
	"1999"	"1999"	"6 years"	"6"	23	228105	10.1
	"1999"	"1999"	"7 years"	"7"	31	232436	13.3
	"1999"	"1999"	"8 years"	"8"	35	219552	15.9
	"1999"	"1999"	"9 years"	"9"	23	210816	10.9
	"1999"	"1999"	"10 years"	"10"	23	199392	11.5
	"1999"	"1999"	"11 years"	"11"	24	193653	12.4
	"1999"	"1999"	"12 years"	"12"	28	185837	15.1
	"1999"	"1999"	"13 years"	"13"	30	183383	16.4
	"1999"	"1999"	"14 years"	"14"	43	178942	24.0
	"1999"	"1999"	"15 years"	"15"	59	176349	33.5
	"1999"	"1999"	"16 years"	"16"	111	183977	60.3
	"1999"	"1999"	"17 years"	"17"	131	187976	69.7
	"1999"	"1999"	"18 years"	"18"	153	191669	79.8
	"1999"	"1999"	"19 years"	"19"	147	196273	74.9
	"1999"	"1999"	"20 years"	"20"	175	197017	88.8
	"1999"	"1999"	"21 years"	"21"	170	196667	86.4
	"1999"	"1999"	"22 years"	"22"	166	201149	82.5
	"1999"	"1999"	"23 years"	"23"	158	203981	77.5
	"1999"	"1999"	"24 years"	"24"	158	210289	75.1
	"1999"	"1999"	"25 years"	"25"	123	210416	58.5
	"1999"	"1999"	"26 years"	"26"	185	211960	87.3
	"1999"	"1999"	"27 years"	"27"	158	211525	74.7
	"1999"	"1999"	"28 years"	"28"	155	214631	72.2
	"1999"	"1999"	"29 years"	"29"	196	210413	93.2
	"1999"	"1999"	"30 years"	"30"	159	215256	73.9
	"1999"	"1999"	"31 years"	"31"	188	197280	95.3
	"1999"	"1999"	"32 years"	"32"	186	200024	93.0
	"1999"	"1999"	"33 years"	"33"	187	192231	97.3
	"1999"	"1999"	"34 years"	"34"	223	193605	115.2
	"1999"	"1999"	"35 years"	"35"	211	192633	109.5
	"1999"	"1999"	"36 years"	"36"	234	183438	127.6
	"1999"	"1999"	"37 years"	"37"	216	171479	126.0
	"1999"	"1999"	"38 years"	"38"	266	169442	157.0
	"1999"	"1999"	"39 years"	"39"	257	159809	160.8
	"1999"	"1999"	"40 years"	"40"	256	158282	161.7
	"1999"	"1999"	"41 years"	"41"	264	143953	183.4
	"1999"	"1999"	"42 years"	"42"	247	139199	177.4
	"1999"	"1999"	"43 years"	"43"	250	133588	187.1
	"1999"	"1999"	"44 years"	"44"	254	126656	200.5
	"1999"	"1999"	"45 years"	"45"	280	121180	231.1
	"1999"	"1999"	"46 years"	"46"	324	112562	287.8
	"1999"	"1999"	"47 years"	"47"	311	104193	298.5
	"1999"	"1999"	"48 years"	"48"	318	100565	316.2
	"1999"	"1999"	"49 years"	"49"	311	96823	321.2
	"1999"	"1999"	"50 years"	"50"	288	94710	304.1
	"1999"	"1999"	"51 years"	"51"	332	84768	391.7
	"1999"	"1999"	"52 years"	"52"	344	84985	404.8
	"1999"	"1999"	"53 years"	"53"	314	69889	449.3
	"1999"	"1999"	"54 years"	"54"	343	72473	473.3
	"1999"	"1999"	"55 years"	"55"	310	65240	475.2
	"1999"	"1999"	"56 years"	"56"	370	65057	568.7
	"1999"	"1999"	"57 years"	"57"	328	55903	586.7
	"1999"	"1999"	"58 years"	"58"	355	55617	638.3
	"1999"	"1999"	"59 years"	"59"	378	52798	715.9
	"1999"	"1999"	"60 years"	"60"	375	53120	705.9
	"1999"	"1999"	"61 years"	"61"	403	47838	842.4
	"1999"	"1999"	"62 years"	"62"	434	46079	941.9
	"1999"	"1999"	"63 years"	"63"	485	46135	1051.3
	"1999"	"1999"	"64 years"	"64"	512	43808	1168.7
	"1999"	"1999"	"65 years"	"65"	533	40306	1322.4
	"1999"	"1999"	"66 years"	"66"	521	38730	1345.2
	"1999"	"1999"	"67 years"	"67"	518	37231	1391.3
	"1999"	"1999"	"68 years"	"68"	559	37824	1477.9
	"1999"	"1999"	"69 years"	"69"	707	36308	1947.2
	"1999"	"1999"	"70 years"	"70"	606	35257	1718.8
	"1999"	"1999"	"71 years"	"71"	664	32489	2043.8
	"1999"	"1999"	"72 years"	"72"	693	29801	2325.4
	"1999"	"1999"	"73 years"	"73"	630	29035	2169.8
	"1999"	"1999"	"74 years"	"74"	743	26982	2753.7
	"2000"	"2000"	"< 1 year"	"0"	1341	233741	573.7
	"2000"	"2000"	"1 year"	"1"	113	228195	49.5
	"2000"	"2000"	"2 years"	"2"	74	226869	32.6
	"2000"	"2000"	"3 years"	"3"	51	230445	22.1
	"2000"	"2000"	"4 years"	"4"	33	234919	14.0
	"2000"	"2000"	"5 years"	"5"	26	234358	11.1
	"2000"	"2000"	"6 years"	"6"	27	231769	11.6
	"2000"	"2000"	"7 years"	"7"	28	232867	12.0
	"2000"	"2000"	"8 years"	"8"	28	228225	12.3
	"2000"	"2000"	"9 years"	"9"	29	226300	12.8
	"2000"	"2000"	"10 years"	"10"	23	215587	10.7
	"2000"	"2000"	"11 years"	"11"	27	200203	13.5
	"2000"	"2000"	"12 years"	"12"	28	195739	14.3
	"2000"	"2000"	"13 years"	"13"	37	187013	19.8
	"2000"	"2000"	"14 years"	"14"	57	185728	30.7
	"2000"	"2000"	"15 years"	"15"	56	182385	30.7
	"2000"	"2000"	"16 years"	"16"	92	183960	50.0
	"2000"	"2000"	"17 years"	"17"	129	193790	66.6
	"2000"	"2000"	"18 years"	"18"	141	196372	71.8
	"2000"	"2000"	"19 years"	"19"	198	202683	97.7
	"2000"	"2000"	"20 years"	"20"	188	206707	90.9
	"2000"	"2000"	"21 years"	"21"	174	201697	86.3
	"2000"	"2000"	"22 years"	"22"	177	207883	85.1
	"2000"	"2000"	"23 years"	"23"	164	212148	77.3
	"2000"	"2000"	"24 years"	"24"	191	217007	88.0
	"2000"	"2000"	"25 years"	"25"	153	221186	69.2
	"2000"	"2000"	"26 years"	"26"	172	213066	80.7
	"2000"	"2000"	"27 years"	"27"	156	219413	71.1
	"2000"	"2000"	"28 years"	"28"	152	215556	70.5
	"2000"	"2000"	"29 years"	"29"	177	217253	81.5
	"2000"	"2000"	"30 years"	"30"	151	219235	68.9
	"2000"	"2000"	"31 years"	"31"	197	201929	97.6
	"2000"	"2000"	"32 years"	"32"	172	201118	85.5
	"2000"	"2000"	"33 years"	"33"	189	193714	97.6
	"2000"	"2000"	"34 years"	"34"	194	195015	99.5
	"2000"	"2000"	"35 years"	"35"	195	196839	99.1
	"2000"	"2000"	"36 years"	"36"	193	186250	103.6
	"2000"	"2000"	"37 years"	"37"	242	180191	134.3
	"2000"	"2000"	"38 years"	"38"	211	170657	123.6
	"2000"	"2000"	"39 years"	"39"	240	167501	143.3
	"2000"	"2000"	"40 years"	"40"	284	166455	170.6
	"2000"	"2000"	"41 years"	"41"	260	146801	177.1
	"2000"	"2000"	"42 years"	"42"	296	146717	201.7
	"2000"	"2000"	"43 years"	"43"	263	136657	192.5
	"2000"	"2000"	"44 years"	"44"	276	131654	209.6
	"2000"	"2000"	"45 years"	"45"	299	129562	230.8
	"2000"	"2000"	"46 years"	"46"	314	115943	270.8
	"2000"	"2000"	"47 years"	"47"	298	110939	268.6
	"2000"	"2000"	"48 years"	"48"	300	103943	288.6
	"2000"	"2000"	"49 years"	"49"	324	101668	318.7
	"2000"	"2000"	"50 years"	"50"	312	99961	312.1
	"2000"	"2000"	"51 years"	"51"	319	88581	360.1
	"2000"	"2000"	"52 years"	"52"	363	86548	419.4
	"2000"	"2000"	"53 years"	"53"	342	79261	431.5
	"2000"	"2000"	"54 years"	"54"	295	73682	400.4
	"2000"	"2000"	"55 years"	"55"	338	69409	487.0
	"2000"	"2000"	"56 years"	"56"	383	65207	587.4
	"2000"	"2000"	"57 years"	"57"	340	61748	550.6
	"2000"	"2000"	"58 years"	"58"	361	56163	642.8
	"2000"	"2000"	"59 years"	"59"	394	55112	714.9
	"2000"	"2000"	"60 years"	"60"	394	54454	723.5
	"2000"	"2000"	"61 years"	"61"	397	50045	793.3
	"2000"	"2000"	"62 years"	"62"	432	48287	894.7
	"2000"	"2000"	"63 years"	"63"	447	46373	963.9
	"2000"	"2000"	"64 years"	"64"	480	44581	1076.7
	"2000"	"2000"	"65 years"	"65"	520	43798	1187.3
	"2000"	"2000"	"66 years"	"66"	502	39062	1285.1
	"2000"	"2000"	"67 years"	"67"	522	38381	1360.0
	"2000"	"2000"	"68 years"	"68"	547	36664	1491.9
	"2000"	"2000"	"69 years"	"69"	612	37343	1638.9
	"2000"	"2000"	"70 years"	"70"	706	36454	1936.7
	"2000"	"2000"	"71 years"	"71"	665	33467	1987.0
	"2000"	"2000"	"72 years"	"72"	706	31589	2235.0
	"2000"	"2000"	"73 years"	"73"	766	29719	2577.5
	"2000"	"2000"	"74 years"	"74"	711	28007	2538.7
	"2001"	"2001"	"< 1 year"	"0"	1338	263355	508.1
	"2001"	"2001"	"1 year"	"1"	108	238864	45.2
	"2001"	"2001"	"2 years"	"2"	66	226621	29.1
	"2001"	"2001"	"3 years"	"3"	55	227144	24.2
	"2001"	"2001"	"4 years"	"4"	45	229033	19.6
	"2001"	"2001"	"5 years"	"5"	29	232738	12.5
	"2001"	"2001"	"6 years"	"6"	29	234028	12.4
	"2001"	"2001"	"7 years"	"7"	29	230651	12.6
	"2001"	"2001"	"8 years"	"8"	31	231435	13.4
	"2001"	"2001"	"9 years"	"9"	17	229632	Unreliable
	"2001"	"2001"	"10 years"	"10"	23	228712	10.1
	"2001"	"2001"	"11 years"	"11"	25	222550	11.2
	"2001"	"2001"	"12 years"	"12"	33	205391	16.1
	"2001"	"2001"	"13 years"	"13"	30	200382	15.0
	"2001"	"2001"	"14 years"	"14"	53	192705	27.5
	"2001"	"2001"	"15 years"	"15"	68	192465	35.3
	"2001"	"2001"	"16 years"	"16"	103	192456	53.5
	"2001"	"2001"	"17 years"	"17"	142	193384	73.4
	"2001"	"2001"	"18 years"	"18"	164	198872	82.5
