"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	1377	233468	589.8
	"1999"	"1999"	"1 year"	"1"	118	223004	52.9
	"1999"	"1999"	"2 years"	"2"	72	226096	31.8
	"1999"	"1999"	"3 years"	"3"	50	223208	22.4
	"1999"	"1999"	"4 years"	"4"	38	233126	16.3
	"1999"	"1999"	"5 years"	"5"	37	232006	15.9
	"1999"	"1999"	"6 years"	"6"	23	227885	10.1
	"1999"	"1999"	"7 years"	"7"	31	232207	13.4
	"1999"	"1999"	"8 years"	"8"	35	219334	16.0
	"1999"	"1999"	"9 years"	"9"	23	210643	10.9
	"1999"	"1999"	"10 years"	"10"	23	199209	11.5
	"1999"	"1999"	"11 years"	"11"	24	193516	12.4
	"1999"	"1999"	"12 years"	"12"	28	185664	15.1
	"1999"	"1999"	"13 years"	"13"	30	183207	16.4
	"1999"	"1999"	"14 years"	"14"	43	178788	24.1
	"1999"	"1999"	"15 years"	"15"	59	176223	33.5
	"1999"	"1999"	"16 years"	"16"	111	183797	60.4
	"1999"	"1999"	"17 years"	"17"	131	187767	69.8
	"1999"	"1999"	"18 years"	"18"	153	191340	80.0
	"1999"	"1999"	"19 years"	"19"	146	195807	74.6
	"1999"	"1999"	"20 years"	"20"	175	196592	89.0
	"1999"	"1999"	"21 years"	"21"	171	196170	87.2
	"1999"	"1999"	"22 years"	"22"	166	200700	82.7
	"1999"	"1999"	"23 years"	"23"	156	203521	76.7
	"1999"	"1999"	"24 years"	"24"	156	209848	74.3
	"1999"	"1999"	"25 years"	"25"	123	209964	58.6
	"1999"	"1999"	"26 years"	"26"	185	211528	87.5
	"1999"	"1999"	"27 years"	"27"	158	211103	74.8
	"1999"	"1999"	"28 years"	"28"	155	214233	72.4
	"1999"	"1999"	"29 years"	"29"	196	210061	93.3
	"1999"	"1999"	"30 years"	"30"	159	214935	74.0
	"1999"	"1999"	"31 years"	"31"	188	197000	95.4
	"1999"	"1999"	"32 years"	"32"	186	199804	93.1
	"1999"	"1999"	"33 years"	"33"	187	191984	97.4
	"1999"	"1999"	"34 years"	"34"	223	193383	115.3
	"1999"	"1999"	"35 years"	"35"	211	192345	109.7
	"1999"	"1999"	"36 years"	"36"	235	183247	128.2
	"1999"	"1999"	"37 years"	"37"	216	171307	126.1
	"1999"	"1999"	"38 years"	"38"	266	169261	157.2
	"1999"	"1999"	"39 years"	"39"	257	159639	161.0
	"1999"	"1999"	"40 years"	"40"	256	158125	161.9
	"1999"	"1999"	"41 years"	"41"	263	143776	182.9
	"1999"	"1999"	"42 years"	"42"	248	139025	178.4
	"1999"	"1999"	"43 years"	"43"	249	133456	186.6
	"1999"	"1999"	"44 years"	"44"	254	126557	200.7
	"1999"	"1999"	"45 years"	"45"	278	121061	229.6
	"1999"	"1999"	"46 years"	"46"	324	112487	288.0
	"1999"	"1999"	"47 years"	"47"	311	104108	298.7
	"1999"	"1999"	"48 years"	"48"	318	100475	316.5
	"1999"	"1999"	"49 years"	"49"	310	96717	320.5
	"1999"	"1999"	"50 years"	"50"	288	94626	304.4
	"1999"	"1999"	"51 years"	"51"	332	84723	391.9
	"1999"	"1999"	"52 years"	"52"	344	84904	405.2
	"1999"	"1999"	"53 years"	"53"	314	69855	449.5
	"1999"	"1999"	"54 years"	"54"	343	72417	473.6
	"1999"	"1999"	"55 years"	"55"	310	65194	475.5
	"1999"	"1999"	"56 years"	"56"	370	65021	569.0
	"1999"	"1999"	"57 years"	"57"	328	55867	587.1
	"1999"	"1999"	"58 years"	"58"	353	55590	635.0
	"1999"	"1999"	"59 years"	"59"	377	52764	714.5
	"1999"	"1999"	"60 years"	"60"	374	53098	704.4
	"1999"	"1999"	"61 years"	"61"	403	47831	842.5
	"1999"	"1999"	"62 years"	"62"	435	46057	944.5
	"1999"	"1999"	"63 years"	"63"	484	46110	1049.7
	"1999"	"1999"	"64 years"	"64"	514	43786	1173.9
	"1999"	"1999"	"65 years"	"65"	533	40288	1323.0
	"1999"	"1999"	"66 years"	"66"	521	38715	1345.7
	"1999"	"1999"	"67 years"	"67"	519	37213	1394.7
	"1999"	"1999"	"68 years"	"68"	558	37829	1475.1
	"1999"	"1999"	"69 years"	"69"	707	36310	1947.1
	"1999"	"1999"	"70 years"	"70"	607	35242	1722.4
	"1999"	"1999"	"71 years"	"71"	664	32483	2044.1
	"1999"	"1999"	"72 years"	"72"	691	29781	2320.3
	"1999"	"1999"	"73 years"	"73"	629	29025	2167.1
	"1999"	"1999"	"74 years"	"74"	743	26989	2753.0
	"2000"	"2000"	"< 1 year"	"0"	1339	233320	573.9
	"2000"	"2000"	"1 year"	"1"	113	227733	49.6
	"2000"	"2000"	"2 years"	"2"	75	226484	33.1
	"2000"	"2000"	"3 years"	"3"	51	230157	22.2
	"2000"	"2000"	"4 years"	"4"	33	234626	14.1
	"2000"	"2000"	"5 years"	"5"	26	234062	11.1
	"2000"	"2000"	"6 years"	"6"	27	231524	11.7
	"2000"	"2000"	"7 years"	"7"	28	232604	12.0
	"2000"	"2000"	"8 years"	"8"	28	227992	12.3
	"2000"	"2000"	"9 years"	"9"	29	226106	12.8
	"2000"	"2000"	"10 years"	"10"	23	215368	10.7
	"2000"	"2000"	"11 years"	"11"	27	200052	13.5
	"2000"	"2000"	"12 years"	"12"	28	195558	14.3
	"2000"	"2000"	"13 years"	"13"	37	186825	19.8
	"2000"	"2000"	"14 years"	"14"	57	185556	30.7
	"2000"	"2000"	"15 years"	"15"	55	182247	30.2
	"2000"	"2000"	"16 years"	"16"	92	183757	50.1
	"2000"	"2000"	"17 years"	"17"	129	193544	66.7
	"2000"	"2000"	"18 years"	"18"	141	196038	71.9
	"2000"	"2000"	"19 years"	"19"	198	202178	97.9
	"2000"	"2000"	"20 years"	"20"	187	206214	90.7
	"2000"	"2000"	"21 years"	"21"	174	201182	86.5
	"2000"	"2000"	"22 years"	"22"	177	207367	85.4
	"2000"	"2000"	"23 years"	"23"	164	211642	77.5
	"2000"	"2000"	"24 years"	"24"	191	216506	88.2
	"2000"	"2000"	"25 years"	"25"	153	220680	69.3
	"2000"	"2000"	"26 years"	"26"	171	212606	80.4
	"2000"	"2000"	"27 years"	"27"	154	218944	70.3
	"2000"	"2000"	"28 years"	"28"	151	215115	70.2
	"2000"	"2000"	"29 years"	"29"	177	216863	81.6
	"2000"	"2000"	"30 years"	"30"	151	218883	69.0
	"2000"	"2000"	"31 years"	"31"	196	201604	97.2
	"2000"	"2000"	"32 years"	"32"	172	200879	85.6
	"2000"	"2000"	"33 years"	"33"	188	193455	97.2
	"2000"	"2000"	"34 years"	"34"	194	194754	99.6
	"2000"	"2000"	"35 years"	"35"	196	196536	99.7
	"2000"	"2000"	"36 years"	"36"	193	186065	103.7
	"2000"	"2000"	"37 years"	"37"	241	179996	133.9
	"2000"	"2000"	"38 years"	"38"	210	170455	123.2
	"2000"	"2000"	"39 years"	"39"	239	167328	142.8
	"2000"	"2000"	"40 years"	"40"	284	166280	170.8
	"2000"	"2000"	"41 years"	"41"	259	146620	176.6
	"2000"	"2000"	"42 years"	"42"	295	146516	201.3
	"2000"	"2000"	"43 years"	"43"	263	136523	192.6
	"2000"	"2000"	"44 years"	"44"	275	131545	209.1
	"2000"	"2000"	"45 years"	"45"	298	129438	230.2
	"2000"	"2000"	"46 years"	"46"	314	115871	271.0
	"2000"	"2000"	"47 years"	"47"	298	110845	268.8
	"2000"	"2000"	"48 years"	"48"	299	103835	288.0
	"2000"	"2000"	"49 years"	"49"	324	101561	319.0
	"2000"	"2000"	"50 years"	"50"	314	99868	314.4
	"2000"	"2000"	"51 years"	"51"	319	88534	360.3
	"2000"	"2000"	"52 years"	"52"	361	86460	417.5
	"2000"	"2000"	"53 years"	"53"	342	79223	431.7
	"2000"	"2000"	"54 years"	"54"	295	73625	400.7
	"2000"	"2000"	"55 years"	"55"	338	69359	487.3
	"2000"	"2000"	"56 years"	"56"	383	65170	587.7
	"2000"	"2000"	"57 years"	"57"	340	61706	551.0
	"2000"	"2000"	"58 years"	"58"	360	56136	641.3
	"2000"	"2000"	"59 years"	"59"	393	55078	713.5
	"2000"	"2000"	"60 years"	"60"	393	54431	722.0
	"2000"	"2000"	"61 years"	"61"	397	50034	793.5
	"2000"	"2000"	"62 years"	"62"	432	48263	895.1
	"2000"	"2000"	"63 years"	"63"	446	46346	962.3
	"2000"	"2000"	"64 years"	"64"	481	44559	1079.5
	"2000"	"2000"	"65 years"	"65"	521	43777	1190.1
	"2000"	"2000"	"66 years"	"66"	502	39048	1285.6
	"2000"	"2000"	"67 years"	"67"	524	38372	1365.6
	"2000"	"2000"	"68 years"	"68"	547	36668	1491.8
	"2000"	"2000"	"69 years"	"69"	612	37343	1638.9
	"2000"	"2000"	"70 years"	"70"	705	36436	1934.9
	"2000"	"2000"	"71 years"	"71"	665	33461	1987.4
	"2000"	"2000"	"72 years"	"72"	706	31571	2236.2
	"2000"	"2000"	"73 years"	"73"	767	29717	2581.0
	"2000"	"2000"	"74 years"	"74"	710	28014	2534.4
	"2001"	"2001"	"< 1 year"	"0"	1337	262794	508.8
	"2001"	"2001"	"1 year"	"1"	108	238403	45.3
	"2001"	"2001"	"2 years"	"2"	66	226146	29.2
	"2001"	"2001"	"3 years"	"3"	55	226753	24.3
	"2001"	"2001"	"4 years"	"4"	45	228711	19.7
	"2001"	"2001"	"5 years"	"5"	29	232446	12.5
	"2001"	"2001"	"6 years"	"6"	29	233732	12.4
	"2001"	"2001"	"7 years"	"7"	29	230367	12.6
	"2001"	"2001"	"8 years"	"8"	30	231125	13.0
	"2001"	"2001"	"9 years"	"9"	17	229357	Unreliable
	"2001"	"2001"	"10 years"	"10"	23	228490	10.1
	"2001"	"2001"	"11 years"	"11"	25	222310	11.2
	"2001"	"2001"	"12 years"	"12"	33	205223	16.1
	"2001"	"2001"	"13 years"	"13"	30	200172	15.0
	"2001"	"2001"	"14 years"	"14"	53	192485	27.5
	"2001"	"2001"	"15 years"	"15"	68	192281	35.4
	"2001"	"2001"	"16 years"	"16"	103	192281	53.6
	"2001"	"2001"	"17 years"	"17"	142	193160	73.5
	"2001"	"2001"	"18 years"	"18"	163	198534	82.1
	"2001"	"2001"	"19 years"	"19"	179	203622	87.9
