"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	1382	234085	590.4
	"1999"	"1999"	"1 year"	"1"	118	223565	52.8
	"1999"	"1999"	"2 years"	"2"	74	226682	32.6
	"1999"	"1999"	"3 years"	"3"	52	223749	23.2
	"1999"	"1999"	"4 years"	"4"	38	233674	16.3
	"1999"	"1999"	"5 years"	"5"	37	232535	15.9
	"1999"	"1999"	"6 years"	"6"	23	228401	10.1
	"1999"	"1999"	"7 years"	"7"	32	232667	13.8
	"1999"	"1999"	"8 years"	"8"	35	219812	15.9
	"1999"	"1999"	"9 years"	"9"	23	211014	10.9
	"1999"	"1999"	"10 years"	"10"	23	199581	11.5
	"1999"	"1999"	"11 years"	"11"	24	193812	12.4
	"1999"	"1999"	"12 years"	"12"	28	186007	15.1
	"1999"	"1999"	"13 years"	"13"	30	183557	16.3
	"1999"	"1999"	"14 years"	"14"	43	179084	24.0
	"1999"	"1999"	"15 years"	"15"	60	176592	34.0
	"1999"	"1999"	"16 years"	"16"	111	184150	60.3
	"1999"	"1999"	"17 years"	"17"	131	188163	69.6
	"1999"	"1999"	"18 years"	"18"	154	191751	80.3
	"1999"	"1999"	"19 years"	"19"	146	196301	74.4
	"1999"	"1999"	"20 years"	"20"	175	197039	88.8
	"1999"	"1999"	"21 years"	"21"	171	196691	86.9
	"1999"	"1999"	"22 years"	"22"	169	201100	84.0
	"1999"	"1999"	"23 years"	"23"	157	204020	77.0
	"1999"	"1999"	"24 years"	"24"	157	210376	74.6
	"1999"	"1999"	"25 years"	"25"	123	210456	58.4
	"1999"	"1999"	"26 years"	"26"	185	212003	87.3
	"1999"	"1999"	"27 years"	"27"	158	211709	74.6
	"1999"	"1999"	"28 years"	"28"	156	214732	72.6
	"1999"	"1999"	"29 years"	"29"	196	210476	93.1
	"1999"	"1999"	"30 years"	"30"	161	215345	74.8
	"1999"	"1999"	"31 years"	"31"	188	197360	95.3
	"1999"	"1999"	"32 years"	"32"	187	200152	93.4
	"1999"	"1999"	"33 years"	"33"	188	192338	97.7
	"1999"	"1999"	"34 years"	"34"	224	193712	115.6
	"1999"	"1999"	"35 years"	"35"	211	192683	109.5
	"1999"	"1999"	"36 years"	"36"	235	183541	128.0
	"1999"	"1999"	"37 years"	"37"	217	171547	126.5
	"1999"	"1999"	"38 years"	"38"	268	169451	158.2
	"1999"	"1999"	"39 years"	"39"	258	159909	161.3
	"1999"	"1999"	"40 years"	"40"	256	158352	161.7
	"1999"	"1999"	"41 years"	"41"	263	143986	182.7
	"1999"	"1999"	"42 years"	"42"	249	139254	178.8
	"1999"	"1999"	"43 years"	"43"	249	133674	186.3
	"1999"	"1999"	"44 years"	"44"	254	126766	200.4
	"1999"	"1999"	"45 years"	"45"	279	121224	230.2
	"1999"	"1999"	"46 years"	"46"	324	112639	287.6
	"1999"	"1999"	"47 years"	"47"	312	104215	299.4
	"1999"	"1999"	"48 years"	"48"	319	100618	317.0
	"1999"	"1999"	"49 years"	"49"	311	96835	321.2
	"1999"	"1999"	"50 years"	"50"	289	94750	305.0
	"1999"	"1999"	"51 years"	"51"	332	84795	391.5
	"1999"	"1999"	"52 years"	"52"	345	84969	406.0
	"1999"	"1999"	"53 years"	"53"	314	69935	449.0
	"1999"	"1999"	"54 years"	"54"	344	72504	474.5
	"1999"	"1999"	"55 years"	"55"	310	65246	475.1
	"1999"	"1999"	"56 years"	"56"	371	65074	570.1
	"1999"	"1999"	"57 years"	"57"	329	55938	588.2
	"1999"	"1999"	"58 years"	"58"	354	55639	636.2
	"1999"	"1999"	"59 years"	"59"	377	52820	713.7
	"1999"	"1999"	"60 years"	"60"	374	53175	703.3
	"1999"	"1999"	"61 years"	"61"	403	47876	841.8
	"1999"	"1999"	"62 years"	"62"	434	46091	941.6
	"1999"	"1999"	"63 years"	"63"	484	46152	1048.7
	"1999"	"1999"	"64 years"	"64"	512	43818	1168.5
	"1999"	"1999"	"65 years"	"65"	533	40322	1321.9
	"1999"	"1999"	"66 years"	"66"	522	38767	1346.5
	"1999"	"1999"	"67 years"	"67"	519	37240	1393.7
	"1999"	"1999"	"68 years"	"68"	561	37851	1482.1
	"1999"	"1999"	"69 years"	"69"	707	36342	1945.4
	"1999"	"1999"	"70 years"	"70"	607	35282	1720.4
	"1999"	"1999"	"71 years"	"71"	664	32504	2042.8
	"1999"	"1999"	"72 years"	"72"	694	29810	2328.1
	"1999"	"1999"	"73 years"	"73"	631	29050	2172.1
	"1999"	"1999"	"74 years"	"74"	745	27002	2759.1
	"2000"	"2000"	"< 1 year"	"0"	1345	233974	574.9
	"2000"	"2000"	"1 year"	"1"	113	228391	49.5
	"2000"	"2000"	"2 years"	"2"	76	227125	33.5
	"2000"	"2000"	"3 years"	"3"	51	230748	22.1
	"2000"	"2000"	"4 years"	"4"	33	235216	14.0
	"2000"	"2000"	"5 years"	"5"	27	234647	11.5
	"2000"	"2000"	"6 years"	"6"	27	232045	11.6
	"2000"	"2000"	"7 years"	"7"	28	233123	12.0
	"2000"	"2000"	"8 years"	"8"	28	228470	12.3
	"2000"	"2000"	"9 years"	"9"	29	226507	12.8
	"2000"	"2000"	"10 years"	"10"	23	215795	10.7
	"2000"	"2000"	"11 years"	"11"	27	200356	13.5
	"2000"	"2000"	"12 years"	"12"	28	195906	14.3
	"2000"	"2000"	"13 years"	"13"	37	187194	19.8
	"2000"	"2000"	"14 years"	"14"	57	185888	30.7
	"2000"	"2000"	"15 years"	"15"	55	182610	30.1
	"2000"	"2000"	"16 years"	"16"	92	184131	50.0
	"2000"	"2000"	"17 years"	"17"	129	193960	66.5
	"2000"	"2000"	"18 years"	"18"	141	196475	71.8
	"2000"	"2000"	"19 years"	"19"	200	202703	98.7
	"2000"	"2000"	"20 years"	"20"	187	206708	90.5
	"2000"	"2000"	"21 years"	"21"	175	201689	86.8
	"2000"	"2000"	"22 years"	"22"	177	207828	85.2
	"2000"	"2000"	"23 years"	"23"	164	212193	77.3
	"2000"	"2000"	"24 years"	"24"	191	217095	88.0
	"2000"	"2000"	"25 years"	"25"	153	221156	69.2
	"2000"	"2000"	"26 years"	"26"	174	213145	81.6
	"2000"	"2000"	"27 years"	"27"	154	219535	70.1
